mu,phidot0,stable,chi2,chi2_per_point,chi2_reduced_k2,delta_chi2_vs_LCDM,max_Omega_MAAT,max_abs_delta_H,min_P_X,min_cs2,max_cs2
1.0,0.5722222222222222,True,15.751722974284405,0.5081200959446582,0.5431628611822209,0.8758613840110545,0.0001935234725771653,0.02249467077562036,1.0429656437501411,1.0000113004407036,1.011727259656146
1.0,0.6777777777777778,True,15.75104756954847,0.508098308695112,0.5431395713637404,0.8751859792751198,0.00024574289949669357,0.02246857472193476,1.0406605594072198,1.00001595276441,1.0148125264100576
1.0,0.7833333333333333,True,15.750266589757771,0.5080731157986378,0.54311264102613,0.8744049994844207,0.0002952677162567503,0.02244379377389483,1.0382611892390918,1.000021464086763,1.0176082119888552
1.0,0.888888888888889,True,15.74938260334745,0.5080446001079822,0.543082158736119,0.8735210130741002,0.0003395979212464085,0.02242157929092828,1.0358406579646715,1.0000278687669486,1.0199885106767888
1.0,0.9944444444444445,True,15.748398075150146,0.5080128411338757,0.5430482094879361,0.8725364848767949,0.0003777746743600725,0.022402823516114008,1.0334568535843005,1.0000352052683252,1.0218914718615169
1.0,1.0999999999999999,True,15.747315430359324,0.5079779171083653,0.5430108769089422,0.871453840085973,0.00041511579716491836,0.022388080912253163,1.0311525979751581,1.0000435154387537,1.023307105971604
1.0,1.2055555555555555,True,15.746137146679736,0.5079399079574108,0.5429702464372322,0.8702755564063853,0.00045294007857988434,0.022377618343745156,1.0289572201517545,1.000052843750269,1.0242623909472688
1.0,1.3111111111111111,True,15.744865852579204,0.5078988984702969,0.5429264087096277,0.8690042623058538,0.0004915358970824973,0.022371476784910558,1.0268888093813173,1.0000632365608138,1.0248068926871021
1.0,1.4166666666666665,True,15.74350441607901,0.507854981163839,0.5428794626234141,0.8676428258056585,0.0005311280636191875,0.02236953256013505,1.0249566224437743,1.0000747414403879,1.0250010075149498
1.0,1.5222222222222221,True,15.742056015044762,0.507808258549831,0.5428295177601642,0.8661944247714111,0.000571885493992832,0.02237155130530543,1.0231633232735786,1.0000874065844112,1.0250102379824895
1.0,1.6277777777777778,True,15.740524185146235,0.5077588446821366,0.5427766960395254,0.8646625948728843,0.0006140453477480497,0.022377231807616256,1.0215068966111127,1.0001012803216551,1.025034403474229
1.0,1.7333333333333332,True,15.738912845211292,0.5077068659745578,0.5427211325934929,0.8630512549379414,0.0006576605771641323,0.022386239433948792,1.0199821880107822,1.0001164107139322,1.0250779295494616
1.0,1.8388888888888888,True,15.737226301813836,0.5076524613488335,0.542662975924615,0.8613647115404852,0.0007028781922368681,0.02239823023432501,1.018582087060601,1.0001328452387905,1.0251385221470246
1.0,1.9444444444444444,True,15.73546921406364,0.5075957810988271,0.5426023866918497,0.8596076237902892,0.0007498068844071362,0.022412867368487244,1.0172984016819384,1.0001506305440269,1.025219615626154
1.0,2.05,True,15.733646622684981,0.5075369878285477,0.5425395387132752,0.8577850324116305,0.0007985209643233689,0.022429831577746945,1.0161224812375593,1.000169812262287,1.0253171119901672
1.0,2.1555555555555554,True,15.731763872078481,0.5074762539380155,0.5424746162785683,0.8559022818051307,0.0008490639603075473,0.02244882725030506,1.0150456443310971,1.000190434874809,1.0254315620028966
1.0,2.261111111111111,True,15.729826529828793,0.5074137590267352,0.5424078113734067,0.8539649395554427,0.0009014518911506822,0.022469585358096997,1.014059459913434,1.0002125416146794,1.0255632221860171
1.0,2.3666666666666667,True,15.727840407454524,0.5073496905630491,0.5423393243949836,0.8519788171811733,0.0009557665634559275,0.02249186426198144,1.013155921349408,1.0002361744014363,1.0257125105110203
1.0,2.4722222222222223,True,15.725811477606236,0.5072842412131043,0.5422693612967667,0.849949887332885,0.0010119733521912159,0.02251544913077835,1.0123275444071276,1.0002613738003043,1.025877354398392
1.0,2.5777777777777775,True,15.723745789996956,0.5072176061289341,0.5421981306895503,0.8478841997236053,0.0010701732065167022,0.022540150512846063,1.011567412584473,1.000288179000568,1.0260572441673788
1.0,2.683333333333333,True,15.72164943402806,0.5071499817428406,0.5421258425526918,0.8457878437547102,0.001130305773087816,0.02256580243774526,1.0108691870401745,1.000316627808834,1.0262519670082022
1.0,2.7888888888888888,True,15.71952848572667,0.507081564055699,0.542052706404368,0.8436668954533193,0.0011923862368909853,0.022592260304553764,1.0102270935969162,1.0003467566535784,1.026461645629637
1.0,2.8944444444444444,False,,,,,,,,,
1.0,3.0,False,,,,,,,,,
1.584893192461114,0.15,True,15.753245456981016,0.5081692082897102,0.5432153605855523,0.8773838667076657,0.0001201930385376049,0.022573550032528752,1.076574592192628,1.0000010853127947,1.0016194712227884
1.584893192461114,0.25555555555555554,True,15.752885635048376,0.5081576011305927,0.5432029529327026,0.877024044775025,0.00012216497515985715,0.02255123890640726,1.076738726774521,1.0000034469376327,1.0045277488496491
1.584893192461114,0.3611111111111111,True,15.752340848766188,0.5081400273795544,0.5431841671988341,0.8764792584928376,0.00014302461891597623,0.02251990585093625,1.074394038011115,1.0000069097910338,1.0085491386730385
1.584893192461114,0.4666666666666667,True,15.751613469796002,0.5081165635418066,0.5431590851653794,0.8757518795226513,0.00021846099586150412,0.022482282587269666,1.0714630406559795,1.0000116011923932,1.0132726185957819
1.584893192461114,0.5722222222222222,True,15.750705956660923,0.5080872889245459,0.5431277916089974,0.8748443663875722,0.000300447965639089,0.022441357863277105,1.068095956289308,1.0000175590342368,1.0182664544343192
1.584893192461114,0.6777777777777778,True,15.749620505062557,0.5080522743568567,0.5430903622435365,0.8737589147892066,0.0003831899518557231,0.022400014130179377,1.0644426438061634,1.0000248305946255,1.0231401012856938
1.584893192461114,0.7833333333333333,True,15.748358837479689,0.5080115754025706,0.5430468564648169,0.8724972472063381,0.0004616576434495166,0.022360759379039478,1.060639898360503,1.00003347185633,1.0275861802847859
1.584893192461114,0.888888888888889,True,15.746922153510488,0.5079652307584028,0.5429973156382927,0.8710605632371369,0.0005318910771793695,0.02232557630308177,1.0568036148215352,1.0000435464581243,1.0313986054812303
1.584893192461114,0.9944444444444445,True,15.745311220064501,0.507913265163371,0.5429417662091207,0.8694496297911503,0.0005918817451729353,0.022295878175076465,1.053025539486926,1.0000551243507827,1.0344700204998925
1.584893192461114,1.0999999999999999,True,15.743526557511327,0.5078556954035912,0.5428802261210802,0.8676649672379764,0.0006501966241821772,0.022272542872672205,1.049373540458306,1.00006828027669,1.0367756168951654
1.584893192461114,1.2055555555555555,True,15.741568673371,0.5077925378506775,0.5428127128748621,0.8657070830976501,0.0007103211446774365,0.022255992582000603,1.0458941010911136,1.0000830922024597,1.0383509512290336
1.584893192461114,1.3111111111111111,True,15.739438302544064,0.5077238162110989,0.5427392518118643,0.8635767122707136,0.0007727955675457048,0.02224629170981266,1.0426158909418342,1.0000996398165443,1.0392697087840497
1.584893192461114,1.4166666666666665,True,15.737136587467752,0.5076495673376694,0.5426598823264742,0.8612749971944016,0.0008382081720633107,0.022243243995085628,1.0395535810179601,1.0001180031719752,1.0396249302517633
1.584893192461114,1.5222222222222221,True,15.734665357131316,0.5075698502300424,0.5425746674872868,0.8588037668579656,0.000907015132146766,0.02224647803857118,1.036711393371071,1.000138261520062,1.0396503603176461
1.584893192461114,1.6277777777777778,True,15.732027166721588,0.5074847473135996,0.5424836954041927,0.8561655764482374,0.0009795491739290623,0.022255516760028054,1.0340861340299174,1.0001604923517138,1.0397054905118073
1.584893192461114,1.7333333333333332,True,15.729225400879598,0.5073943677703096,0.5423870827889516,0.8533638106062469,0.001056028778055782,0.022269830337626646,1.031669633748767,1.0001847706419444,1.0398144456702467
1.584893192461114,1.8388888888888888,True,15.726264411411815,0.5072988519810263,0.5422849797038557,0.8504028211384647,0.0011368093771764178,0.02228887436183567,1.0294506232840663,1.0002111682802555,1.0399645675147131
1.584893192461114,1.9444444444444444,True,15.723149407254123,0.5071983679759394,0.5421775657673835,0.8472878169807725,0.0012219646584021807,0.022312115822439003,1.0274161190661621,1.0002397536628096,1.0401656564174113
1.584893192461114,2.05,True,15.719886563242646,0.5070931149433112,0.5420650539049189,0.8440249729692955,0.001311653987530676,0.02233904966190293,1.0255524107589897,1.0002705914207406,1.0404081606771076
1.584893192461114,2.1555555555555554,True,15.716482783990307,0.5069833156125906,0.5419476822065623,0.8406211937169559,0.0014059638849838799,0.022369208350531803,1.023845739276547,1.0003037422594574,1.0406979972434802
1.584893192461114,2.261111111111111,True,15.712945716014168,0.5068692166456183,0.5418257143453161,0.8370841257408177,0.001504966187410255,0.022402166509433302,1.0222827423064818,1.0003392628865984,1.0410311760262259
1.584893192461114,2.3666666666666667,True,15.709283757520772,0.5067510889522829,0.5416994399145094,0.8334221672474218,0.001608758568163326,0.02243754216088351,1.0208507301872305,1.000377206008956,1.0414048537704426
1.584893192461114,2.4722222222222223,True,15.705505911915646,0.5066292229650208,0.5415691693764015,0.8296443216422951,0.0017172879504406293,0.022474995786957087,1.0195378412106186,1.0004176203822694,1.0418182380797696
1.584893192461114,2.5777777777777775,True,15.7016216917329,0.506503925539771,0.5414352307494104,0.825760101459549,0.0018305686267854418,0.022514228049493303,1.0183331134595202,1.0004605509002706,1.042270110744291
1.584893192461114,2.683333333333333,True,15.697641019142656,0.5063755167465372,0.541297966177333,0.8217794288693057,0.0019486298152017554,0.022554976769002272,1.0172265005475591,1.0005060387124263,1.042758917960482
1.584893192461114,2.7888888888888888,True,15.693574125871837,0.506244326641027,0.5411577284783392,0.8177125355984867,0.0020714664810077815,0.02259701356848221,1.0162088510204152,1.000554121361579,1.0432828366763767
1.584893192461114,2.8944444444444444,False,,,,,,,,,
1.584893192461114,3.0,False,,,,,,,,,
2.5118864315095824,0.15,True,15.753134301350523,0.5081656226242104,0.5432115276327767,0.8772727110771719,0.00012080211613807791,0.02256635152840282,1.1216346662779197,1.0000016576875526,1.002464120132093
2.5118864315095824,0.25555555555555554,True,15.75256269876775,0.5081471838312177,0.543191817198888,0.8767011084943999,0.0001239406345380458,0.02253099357448306,1.1216226856630716,1.000005263907006,1.0069051401481846
2.5118864315095824,0.3611111111111111,True,15.751695064148903,0.5081191956177066,0.5431618987637553,0.8758334738755522,0.0002204274308135614,0.022481341976522913,1.1179066044035093,1.0000105574026286,1.0130805908547953
2.5118864315095824,0.4666666666666667,True,15.750532535943545,0.5080816947078562,0.5431218115842602,0.8746709456701947,0.00033996224703395234,0.022421729286063865,1.1132612866482336,1.0000177343195769,1.0203880533333676
2.5118864315095824,0.5722222222222222,True,15.749075634199375,0.5080346978773992,0.5430715735930819,0.8732140439260245,0.0004698650278178409,0.022356894559828526,1.1079248175570537,1.0000268527784286,1.0281813986801713
2.5118864315095824,0.6777777777777778,True,15.747323790401584,0.5079781867871479,0.5430111651862615,0.8714622001282333,0.0006009514522040257,0.022291406862324847,1.1021347074725847,1.0000379811563234,1.0358607280870706
2.5118864315095824,0.7833333333333333,True,15.74527509574624,0.507912099862782,0.5429405205429738,0.86941350547289,0.000725254480937811,0.022229240069902744,1.0961077621030952,1.000051195932381,1.042938484830351
2.5118864315095824,0.888888888888889,True,15.742926305466584,0.507836332434406,0.5428595277747098,0.8670647151932336,0.0008365037004790782,0.022173534030339826,1.0900276624378342,1.0000665794631889,1.0490734376268391
2.5118864315095824,0.9944444444444445,True,15.740273071156615,0.5077507442308585,0.542768036936435,0.8644114808832644,0.0009307927618741827,0.0221265250791457,1.084039816559407,1.0000842176577758,1.0540739878426464
2.5118864315095824,1.0999999999999999,True,15.737310263418722,0.5076551697877008,0.5426658711523697,0.8614486731453717,0.0010220308214031332,0.02208960045438912,1.0782517881600726,1.0001041975842668,1.0578790128480298
2.5118864315095824,1.2055555555555555,True,15.73403264210929,0.5075494400680416,0.5425528497279065,0.8581710518359387,0.00111859739871474,0.022063425026343758,1.072737248393428,1.000126605108374,1.060526838737658
2.5118864315095824,1.3111111111111111,True,15.7304350866508,0.5074333898919613,0.5424287960914069,0.8545734963774496,0.0012218882507752018,0.02204809675304071,1.0675416354443783,1.0001515226959077,1.062121681647678
2.5118864315095824,1.4166666666666665,True,15.726513357371,0.5073068824958387,0.5422935640472758,0.8506517670976486,0.0013329009686721572,0.02204330073493358,1.0626882012928243,1.0001790275005904,1.0628038033941152
2.5118864315095824,1.5222222222222221,True,15.722264426629211,0.5071698202138455,0.5421470491941107,0.8464028363558604,0.0014526903192639423,0.022048444809206386,1.0581836374395726,1.0002091898195984,1.0628741786875857
2.5118864315095824,1.6277777777777778,True,15.71768621982895,0.5070221361235145,0.5419891799941017,0.8418246295555996,0.0015817500649920743,0.022062769602926444,1.0540228817813333,1.0002420719519167,1.0630086840083453
2.5118864315095824,1.7333333333333332,True,15.712778493751587,0.5068638223790835,0.5418199480603996,0.8369169034782367,0.001720654241311787,0.02208543237085407,1.0501929869361575,1.0002777274526187,1.0632586668544857
2.5118864315095824,1.8388888888888888,True,15.70754276224887,0.5066949278144797,0.5416394055947886,0.8316811719755197,0.0018696420819726187,0.022115567386955855,1.0466760923566536,1.000316200746484,1.0636229056801407
2.5118864315095824,1.9444444444444444,True,15.701982375060396,0.5065155604858192,0.5414476681055309,0.8261207847870455,0.0020290606994198815,0.022152327054856,1.0434516204716637,1.0003575270472842,1.0641135143081377
2.5118864315095824,2.05,True,15.69610254130446,0.5063258884291761,0.5412449152173952,0.8202409510311099,0.002198958406592732,0.022194908077144884,1.0404978418628932,1.000401732522949,1.0647082354170023
2.5118864315095824,2.1555555555555554,True,15.689910307791095,0.5061261389610031,0.5410313899238308,0.8140487175177444,0.002379583443395095,0.022242566578418308,1.037792949848602,1.0004488346479605,1.0654229089296687
2.5118864315095824,2.261111111111111,True,15.683414713542552,0.505916603662663,0.5408074039152604,0.8075531232692015,0.0025707983008374804,0.02229462539336357,1.035315766590908,1.0004988426898698,1.066237505488501
2.5118864315095824,2.3666666666666667,True,15.676627180645216,0.5056976509885553,0.5405733510567315,0.8007655903718653,0.002772803066791362,0.02235047602213115,1.0330461803315851,1.0005517582845396,1.0671505420858505
2.5118864315095824,2.4722222222222223,True,15.669558745672203,0.5054696369571678,0.5403296119197312,0.7936971553988528,0.0029854458889081,0.022409577122577382,1.0309653915300956,1.0006075760633073,1.0681637394554957
2.5118864315095824,2.5777777777777775,True,15.66222296593847,0.505232998901241,0.5400766539978783,0.7863613756651198,0.003208701510444911,0.022471450889317388,1.0290560267186109,1.000666284302582,1.0692662575273395
2.5118864315095824,2.683333333333333,True,15.65463383300344,0.5049881881614012,0.5398149597587393,0.7787722427300885,0.003442454243795756,0.022535678264770206,1.027302163447754,1.0007278655740226,1.0704521751219434
2.5118864315095824,2.7888888888888888,True,15.646807758994486,0.5047357341611124,0.5395450951377408,0.7709461687211352,0.0036868880001289343,0.022601893623928702,1.0256892976398724,1.0007922973789511,1.0717158698261804
2.5118864315095824,2.8944444444444444,False,,,,,,,,,
2.5118864315095824,3.0,False,,,,,,,,,
3.981071705534973,0.15,True,15.752957852635104,0.5081599307301646,0.543205443194314,0.8770962623617535,0.00012177085082502829,0.022554943459253733,1.1934604981893504,1.0000024817845645,1.0036727542947206
3.981071705534973,0.25555555555555554,True,15.752049048919956,0.5081306144812889,0.5431741051351708,0.876187458646605,0.0001852152032256049,0.022498911698556463,1.19275896655624,1.0000078704788482,1.0103261787952966
3.981071705534973,0.3611111111111111,True,15.750665093523043,0.5080859707588078,0.5431263825352773,0.8748035032496926,0.00034307807536112714,0.022420238554043823,1.1868693746653274,1.0000157616819767,1.019653438912052
3.981071705534973,0.4666666666666667,True,15.748803020530277,0.5080259038880734,0.5430621731217337,0.872941430256926,0.0005324682723959871,0.022325797733774813,1.1795070421781724,1.0000264133006098,1.0308095531269752
3.981071705534973,0.5722222222222222,True,15.746458244409782,0.5079502659487026,0.5429813187727511,0.8705966541364312,0.0007382553862496375,0.022223104559076105,1.171049308643782,1.0000398551427359,1.0428601804434223
3.981071705534973,0.6777777777777778,True,15.74362420182523,0.5078588452201688,0.5428835931663872,0.8677626115518802,0.0009458858947109677,0.0221194004932863,1.1618726025873065,1.0000561069376181,1.0549043808668561
3.981071705534973,0.7833333333333333,True,15.740292114963571,0.507751358547212,0.5427686936194335,0.8644305246902206,0.0011427426439967088,0.022020978749452445,1.1523205378998675,1.000075175912933,1.0661754090206796
3.981071705534973,0.888888888888889,True,15.736450952916101,0.5076274500940677,0.5426362397557276,0.8605893626427505,0.0013189020193430144,0.021932806331436624,1.1426842293309105,1.0000970568670682,1.0761037432966178
3.981071705534973,0.9944444444444445,True,15.732087847265563,0.5074867047505021,0.5424857878367435,0.8562262569922119,0.0014673462295441801,0.02185841509111628,1.1331941331606847,1.0001217333470744,1.0843379156410993
3.981071705534973,1.0999999999999999,True,15.727188752843393,0.5073286694465611,0.5423168535463239,0.8513271625700423,0.0016095248016223759,0.02179998928102944,1.1240207263528081,1.0001491788548063,1.0907293914101048
3.981071705534973,1.2055555555555555,True,15.721738849709812,0.5071528661196714,0.5421289258520625,0.8458772594364614,0.001766458172150586,0.021758567529553467,1.115280769817097,1.0001793575997424,1.095294150559812
3.981071705534973,1.3111111111111111,True,15.715723083172698,0.5069588091346031,0.5419214856266448,0.8398614928993471,0.0019407159454703869,0.021734290018771196,1.1070462782234853,1.0002122247990246,1.0981647275049304
3.981071705534973,1.4166666666666665,True,15.709127392369599,0.5067460449151483,0.5416940480127448,0.833265802096248,0.0021340876183837997,0.021726643115362702,1.0993541034766292,1.0002477267580445,1.0995436540510017
3.981071705534973,1.5222222222222221,True,15.701939176733243,0.506514166991395,0.5414461785080429,0.8260775864598919,0.0023475652201054294,0.021734674484871565,1.092214850890604,1.0002858009908975,1.0997681002050883
3.981071705534973,1.6277777777777778,True,15.694147837487,0.5062628334673226,0.5411775116374827,0.8182862472136492,0.002581858773634008,0.02175716755341035,1.0856204975723667,1.0003263765590429,1.100031559857614
3.981071705534973,1.7333333333333332,True,15.68574621613676,0.5059918134237664,0.54088780055644,0.8098846258634094,0.002837160490347301,0.02179277432477314,1.0795505233044056,1.0003693747002793,1.10060037480592
3.981071705534973,1.8388888888888888,True,15.676728689780672,0.5057009254767959,0.5405768513717473,0.8008670995073217,0.003113972723907512,0.021840110997324826,1.0739766210267463,1.0004147097345024,1.1014598425416466
3.981071705534973,1.9444444444444444,True,15.667091418529258,0.5053900457590084,0.5402445316734227,0.7912298282559078,0.003412333234395856,0.021897823016979175,1.0688661774869437,1.0004622901809601,1.102594981067036
3.981071705534973,2.05,True,15.656833726338428,0.50505915246253,0.5398908181496009,0.7809721360650776,0.00373209591044572,0.021964626462956674,1.064184753877866,1.0005120200009527,1.1040057888982187
3.981071705534973,2.1555555555555554,True,15.645960195588376,0.5047083934060766,0.5395158688133923,0.7700986053150256,0.0040734483194316,0.02203933194653461,1.0598977889380734,1.0005637998815033,1.1056639408493896
3.981071705534973,2.261111111111111,True,15.634476980705852,0.5043379671195436,0.5391198958864087,0.7586153904325013,0.004436126128297461,0.022120856113019866,1.0559717180564758,1.0006175284886025,1.1075706181287623
3.981071705534973,2.3666666666666667,True,15.622393730873085,0.5039481848668738,0.5387032320990719,0.7465321405997347,0.004820198546224881,0.022208224710014813,1.0523746662443716,1.0006731036366068,1.1096934163309524
3.981071705534973,2.4722222222222223,True,15.60972256732699,0.5035394376557094,0.5382662954250687,0.7338609770536397,0.005225418654206082,0.02230057018114588,1.0490768382379414,1.0007304233390366,1.1120185513443381
3.981071705534973,2.5777777777777775,True,15.596478273450394,0.5031122023693676,0.5378095956362204,0.7206166831770435,0.005651605855051468,0.022397125920714148,1.0460506989462945,1.0007893867215656,1.1145286698879588
3.981071705534973,2.683333333333333,True,15.58267707012486,0.5026670022620923,0.537333692073271,0.7068154798515085,0.006098434004388385,0.02249721868378749,1.043271012987806,1.000849894790777,1.1172087764033347
3.981071705534973,2.7888888888888888,True,15.568337645488882,0.5022044401770607,0.536839229154789,0.6924760552155309,0.006565772846160044,0.022600260165983224,1.040714792948541,1.0009118510610728,1.1200584432371998
3.981071705534973,2.8944444444444444,False,,,,,,,,,
3.981071705534973,3.0,False,,,,,,,,,
6.309573444801936,0.15,True,15.752677650122786,0.5081508919394447,0.5431957810387168,0.8768160598494354,0.00012331351886077035,0.02253686471744477,1.3083245548660343,1.0000036074999796,1.0053188261203534
6.309573444801936,0.25555555555555554,True,15.75123154774759,0.5081042434757287,0.543145915439572,0.8753699574742395,0.00028728299843224376,0.0224480766991272,1.3055023738808242,1.000011392681682,1.0150220265496852
6.309573444801936,0.3611111111111111,True,15.749021547180547,0.5080329531348563,0.5430697085234671,0.8731599569071964,0.0005374046167549333,0.022323434143911382,1.296167999786543,1.0000226587748478,1.0287772265142956
6.309573444801936,0.4666666666666667,True,15.746036835160268,0.5079366721019442,0.5429667874193196,0.8701752448869176,0.0008374179354135977,0.02217384635591632,1.2844994891470154,1.0000375990362331,1.045476588590351
6.309573444801936,0.5722222222222222,True,15.74226628371207,0.5078150414100667,0.5428367684038645,0.8664046934387191,0.0011633303202172596,0.02201123149649731,1.2710948848447103,1.0000560021570586,1.0638413383686307
6.309573444801936,0.6777777777777778,True,15.73769902133043,0.5076677103654977,0.5426792765976011,0.8618374310570793,0.0014920826841366064,0.021847061837770698,1.2565507858865854,1.0000775850795858,1.0825712495127413
6.309573444801936,0.7833333333333333,True,15.732324289753842,0.5074943319275433,0.5424939410259946,0.8564626994804918,0.001803702692357221,0.021691294754935687,1.2414117835895153,1.000102016208107,1.1004871140050352
6.309573444801936,0.888888888888889,True,15.72613106483949,0.5072945504786932,0.5422803815461893,0.8502694745661401,0.0020824984084044287,0.02155177627172497,1.2261392637381205,1.000128944340412,1.116641193765165
6.309573444801936,0.9944444444444445,True,15.719106231722659,0.5070679429587954,0.542038145921471,0.8432446414493082,0.002317386611165028,0.021434072201757724,1.2110984749221283,1.0001580240400336,1.1303788353333035
6.309573444801936,1.0999999999999999,True,15.711234855192446,0.5068140275868531,0.5417667191445671,0.8353732649190952,0.0025357283446421374,0.021341610649532126,1.1965596049206484,1.0001889327836617,1.1413477690333915
6.309573444801936,1.2055555555555555,True,15.702500444610477,0.5065322724067896,0.5414655325727751,0.8266388543371264,0.0027931089850421315,0.02127600504240922,1.1827077073047938,1.0002213795809183,1.1494644095230726
6.309573444801936,1.3111111111111111,True,15.692886061813846,0.5062221310262531,0.541134002131512,0.8170244715404955,0.0030913099368776805,0.021237447756063628,1.1696569176347005,1.0002551071399983,1.1548539639846003
6.309573444801936,1.4166666666666665,True,15.682375319232127,0.5058830748139396,0.5407715627321423,0.8065137289587767,0.0034297861196713473,0.02122509875747114,1.1574656422431866,1.0002898901842099,1.15778197153642
6.309573444801936,1.5222222222222221,True,15.6709481329411,0.5055144559013258,0.5403775218255551,0.7950865426677485,0.00380775476348283,0.021237426766390215,1.146150689420335,1.0003255320427502,1.1585908374181735
6.309573444801936,1.6277777777777778,True,15.658589454764629,0.5051157888633752,0.5399513605091252,0.7827278644912781,0.004224702028287552,0.021272485545614013,1.1356993437375773,1.0003618608703602,1.159010098875247
6.309573444801936,1.7333333333333332,True,15.645286751983592,0.5046866694188256,0.5394926466201239,0.7694251617102417,0.004680023880978763,0.021328123959343002,1.1260790828418716,1.0003987261831258,1.1601578693283463
6.309573444801936,1.8388888888888888,True,15.631030479282858,0.5042267896542857,0.5390010510097537,0.7551688890095072,0.005173572251540139,0.02140213699048825,1.1172450430665661,1.0004359959542939,1.1619908688767506
6.309573444801936,1.9444444444444444,True,15.615813870742103,0.5037359313142614,0.5384763403704174,0.7399522804687528,0.005704897822045884,0.021492368323751683,1.1091455358898759,1.0004735542721905,1.1644330728602204
6.309573444801936,2.05,True,15.59963327708455,0.5032139766801468,0.5379183888649844,0.7237716868111992,0.006273530231987776,0.02159677547103216,1.1017259794808218,1.0005112994623195,1.1674844387114716
6.309573444801936,2.1555555555555554,True,15.582484566105636,0.5026607924550205,0.5373270540036427,0.7066229758322855,0.00688000705897247,0.021713467252067815,1.0949315979314254,1.000549142553919,1.1710410031211262
6.309573444801936,2.261111111111111,True,15.56437332474023,0.5020765588625881,0.5367025284393182,0.6885117344668785,0.007523312946200138,0.021840721699443195,1.0887091949180612,1.0005870059873307,1.1750564105962487
6.309573444801936,2.3666666666666667,True,15.54530570322687,0.501461474297641,0.5360450242492024,0.6694441129535189,0.008203187489186203,0.0219769906624531,1.0830082519881274,1.000624822485134,1.1794788260838398
6.309573444801936,2.4722222222222223,True,15.525296596383477,0.5008160192381766,0.5353550550477061,0.6494350061101262,0.00891905947533817,0.02212089578999147,1.0777815468308287,1.0006625340368358,1.184302134369742
6.309573444801936,2.5777777777777775,True,15.504354205063912,0.5001404582278681,0.5346329036228935,0.6284926147905612,0.009671590408432707,0.022271219266725855,1.0729854392680582,1.0007000909666524,1.1894339275345176
6.309573444801936,2.683333333333333,True,15.482488416609453,0.49943511021320813,0.5338789109175673,0.6066268263361021,0.010458592232184849,0.02242689166186711,1.0685799339152702,1.0007374510688103,1.194857127426122
6.309573444801936,2.7888888888888888,True,15.459712014611927,0.4987003875681267,0.5330935177452388,0.5838504243385767,0.011281277933593228,0.022586978490148582,1.0645285981766064,1.0007745788031626,1.2005656083286957
6.309573444801936,2.8944444444444444,False,,,,,,,,,
6.309573444801936,3.0,False,,,,,,,,,
10.0,0.15,True,15.752232609625807,0.5081365357943809,0.543180434814683,0.8763710193524563,0.00016657243124701518,0.022508215949118112,1.4929401349647249,1.0000050280951511,1.007415947399841
10.0,0.25555555555555554,True,15.749930684512863,0.5080622801455762,0.5431010580866504,0.8740690942395126,0.00044900687165054867,0.02236753464310735,1.484188632644428,1.0000157144727615,1.0210666616309458
10.0,0.3611111111111111,True,15.746403218146074,0.5079484909079379,0.5429794213153819,0.8705416278727238,0.0008452367180066748,0.022170095391991888,1.469394646686516,1.0000306773939338,1.0406982036103183
10.0,0.4666666666666667,True,15.741634322122636,0.507794655552343,0.5428149766249185,0.8657727318492849,0.001320349584504436,0.021933218315185746,1.450901303607769,1.0000496451650558,1.0650009377068708
10.0,0.5722222222222222,True,15.735622117656906,0.5076007134728034,0.5426076592295485,0.8597605273835551,0.0018362883997751702,0.021675802036851367,1.4296564375014107,1.000071701442436,1.0923723765414475
10.0,0.6777777777777778,True,15.728382232805028,0.5073671688001622,0.5423580080277596,0.8525206425316778,0.002356523963299533,0.021416014263537557,1.4066055940721975,1.000095874148561,1.1210625815017055
10.0,0.7833333333333333,True,15.719943856876405,0.5070949631250453,0.5420670295474622,0.8440822666030545,0.0028494638504261527,0.0211696021822521,1.382611892390918,1.000121261444552,1.1493452809367835
10.0,0.888888888888889,True,15.710342189886623,0.5067852319318266,0.5417359375822973,0.834480599613272,0.0032903281195794925,0.020948955690534104,1.358406579646715,1.0001471150327979,1.1756872011275719
10.0,0.9944444444444445,True,15.699612322544162,0.506439107178844,0.5413659421566952,0.8237507322708115,0.0036616492651577177,0.02076284827046298,1.3345685358430042,1.0001728703319486,1.1988834365306364
10.0,1.0999999999999999,True,15.687786812292156,0.5060576391061986,0.5409581659411088,0.8119252220188056,0.0039911379339390134,0.02061666922596794,1.3115259797515813,1.0001981364323522,1.2181340644040843
10.0,1.2055555555555555,True,15.674882783168131,0.5056413801021978,0.5405131994195908,0.7990211928947808,0.004412001608826332,0.020512939434240107,1.289572201517545,1.0002226653426243,1.233053709598974
10.0,1.3111111111111111,True,15.660914581250587,0.5051907929435673,0.540031537284503,0.7850529909772366,0.004913264102885127,0.02045193671875736,1.2688880938131724,1.0002463160616633,1.243623619183139
10.0,1.4166666666666665,True,15.645889416465733,0.504706110208572,0.5395134281539908,0.7700278261923827,0.005483071531203311,0.020432311708467252,1.2495662244377435,1.0002690222288562,1.2501075518340905
10.0,1.5222222222222221,True,15.629811133790431,0.5041874559287236,0.5389590046134631,0.7539495435170807,0.0061152990482299975,0.02045162746840975,1.2316332327357873,1.0002907666633662,1.2529553862038332
