a,z,H_dimless,rho_MAAT,Omega_MAAT,w_MAAT,P_X,cs2
0.7244947635371786,0.38027222600993094,1.223142243827689,0.02047713571318672,0.004562406974199724,0.27776442723289974,4.500510488541671,1.0020347866041763
0.7227228748096085,0.3836562185241976,1.225545115381617,0.02066840141200705,0.004586981897583266,0.28615201032649634,4.496288375956141,1.0020682514032377
0.7209518419258027,0.38705519820686685,1.2279659456903071,0.020863085096628455,0.004611950408623566,0.2945132601224622,4.492031452191117,1.0021023582836048
0.7191816538990007,0.39046928488589683,1.2304049062635678,0.021061252803260586,0.0046373175693272305,0.30284709845210234,4.487739409960266,1.002137121623318
0.7174122997009418,0.39389859975478103,1.23286217073851,0.021262971989147627,0.004663088507581944,0.31115245706054734,4.483411938315797,1.0021725561732246
0.7156437682613718,0.39734326539230613,1.2353379149127641,0.021468311566809287,0.0046892684181302794,0.31942827812461094,4.479048722591738,1.0022086770675662
0.7138760484675419,0.40080340578265994,1.2378323167783227,0.021677341939185045,0.0047158625635571145,0.3276735147630289,4.474649444346103,1.0022454998356616
0.7121091291637015,0.40427914633589457,1.2403455565560213,0.02189013503573574,0.004742876275296823,0.33588713153691435,4.4702137813019505,1.0022830404133316
0.7103429991505837,0.40777061390875,1.2428778167306755,0.02210676434950246,0.004770314954654512,0.3440681049416378,4.465741407287295,1.0023213151555146
0.7085776471848846,0.41127793682585145,1.2454292820868846,0.022327304975166253,0.004798184073844831,0.3522154238887456,4.461231992173838,1.0023603408485595
0.7068130619787345,0.41480124490128123,1.2480001397455214,0.022551833648139303,0.004826489177048863,0.3603280901773883,4.456685201814494,1.0024001347233362
0.7050492321991632,0.41834066946053894,1.2505905792009189,0.02278042878470814,0.0048552358814872906,0.36840511895541944,4.452100697979713,1.0024407144685408
0.7032861464675566,0.42189634336289483,1.253200792358772,0.02301317052326651,0.004884429878511461,0.3764455391693566,4.447478138292508,1.002482098245095
0.701523793359107,0.4254684010241465,1.2558309735747701,0.023250140766673102,0.004914076934713224,0.38444839400262887,4.442817176162217,1.0025243046999817
0.6997621614022551,0.4290569784397853,1.2584813196939744,0.023491423225755242,0.004944182893051259,0.39241274130245946,4.4381174607169385,1.0025673529813606
0.6980012390781246,0.432662213208584,1.2611520300909633,0.02373710346401392,0.004974753673998538,0.4003376539937632,4.4333786367346155,1.0026112627541524
0.6962410148199492,0.43628424455661263,1.2638433067107546,0.023987268943538628,0.0050057952767055824,0.40822222048132245,4.42860034457272,1.002656054215707
0.6944814770124906,0.4399232133616926,1.2665553541105283,0.02424200907219319,0.0050373137801848905,0.4160655450384542,4.42378222009655,1.0027017481125098
0.6927226139914502,0.4435792621782986,1.2692883795021668,0.024501415252092654,0.005069315344513119,0.42386674818290704,4.4189238946060385,1.0027483657572158
0.6909644140428706,0.44725253526291664,1.2720425927956291,0.024765580929427284,0.005101806212054847,0.4316249670387091,4.4140249947610934,1.0027959290462196
0.6892068654025298,0.45094317859987076,1.2748182066431817,0.02503460164564839,0.005134792708702882,0.4393393556851801,4.409085142505402,1.002844460478155
0.6874499562553271,0.45465133992762685,1.2776154364845034,0.02530857509009271,0.005168281245142641,0.4470090854908335,4.404103954988672,1.0028939831728287
0.6856936747346591,0.45837716876558177,1.2804345005926827,0.025587601154048626,0.00520227831813275,0.4546333454342258,4.399081044487274,1.00294452089066
0.6839380089217879,0.46212081644135616,1.283275620121134,0.025871781986344433,0.0052367905118094575,0.46221134240948536,4.394016018323226,1.002996098053076
0.6821829468451999,0.4658824361185898,1.2861390191514477,0.026161222050480774,0.005271824499010311,0.4697423015177018,4.388908478781515,1.0030487397638996
0.6804284764799554,0.46966218282526384,1.2890249247421992,0.02645602818336135,0.0053073870426187855,0.47722546634361235,4.383758023025656,1.0031024718307564
0.6786745857470291,0.47346021348255185,1.2919335669787388,0.026756309655671703,0.005343484996930311,0.48466009921739117,4.3785642430115175,1.003157320787792
0.6769212625126406,0.4772766869342153,1.2948651790239862,0.0270621782339613,0.005380125309040936,0.49204548146115695,4.373326725399299,1.0032133139194086
0.6751684945875759,0.4811117639765554,1.2978199971702493,0.02737374824446622,0.005417315020255958,0.4993809136209234,4.368045051463657,1.003270479284141
0.673416269726498,0.484965607388935,1.3007982608920983,0.02769113663873987,0.005455061267521484,0.5066657156831479,4.362718797001914,1.0033288457400906
0.671664575627249,0.4888383819648783,1.303800212900313,0.028014463061141737,0.005493371284878103,0.5138992272761326,4.357347532240306,1.0033884429709017
0.6699133999301403,0.49273025454376884,1.306826099196933,0.028343849918241043,0.005532252404936831,0.5210808078562712,4.35193082173822,1.003449301513076
0.6681627302172335,0.49664139404315377,1.309876169131436,0.028679422450195093,0.005571712060377651,0.5282098368790894,4.346468224290357,1.0035114527836784
0.6664125540116105,0.5005719714916679,1.3129506754580704,0.029021308804159623,0.0056117577854701926,0.5352857139552946,4.340959292826774,1.0035749291097908
0.6646628587766326,0.5045221600625969,1.316049874394372,0.02936964010980222,0.005652397217618263,0.5423078589914305,4.335403574310762,1.0036397637585708
0.6629136319151885,0.5084921351080882,1.3191740256808877,0.029724550556975052,0.005693638098926751,0.5492757123156753,4.329800609634469,1.003705990968682
0.6611648607689317,0.5124820741940288,1.3223233926421436,0.030086177475617447,0.0057354882777916755,0.5561887347886614,4.324149933512239,1.0037736459826907
0.6594165326175057,0.5164921571356016,1.325498242248881,0.030454661417958162,0.005777955710513668,0.5630464078994017,4.318451074371601,1.003842765081056
0.6576686346777583,0.5205225660335404,1.3286988451815918,0.03083014624308894,0.005821048462934995,0.5698482338464341,4.312703554241815,1.003913385617105
0.6559211541029437,0.5245734853110939,1.331925475895389,0.03121277920397937,0.005864774712099472,0.5765937356045175,4.306906888639961,1.0039855460530605
0.6541740779819126,0.5286451017517224,1.3351784126862387,0.031602711037013995,0.005909142747936272,0.5832824569768017,4.301060586454445,1.0040592859987063
