Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
0.06627254299316887,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.07279834608267999,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.07996673966351217,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.08784099909562827,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.09649063041191994,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.105991983847473,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.11642892778255866,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.12789358904823858,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.14048716612925832,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.15432082244236342,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.16951666757500125,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.18620883514579453,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.20454466680105413,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.22468601279845965,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.24681066065815122,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.2711139044919252,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.2978102688629921,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.3271354023927947,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.3593481578297397,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.39473287694059644,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.4336019003932816,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.4762983247857492,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.5231990311572582,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.5747180117146696,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.6313100241387571,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.6934746057270739,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.7617604828061791,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.8367704143350853,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
0.9191665124543662,0.019444444444444445,0.0003779435244390624,0.9999998571587128,1.4999997857379799,3.529999491484803
1.0096760869453918,0.019444444444444445,0.0003779435244390624,0.9953934661031419,1.4930901991546242,3.5136013759315965
1.1090980651886733,0.019444444444444445,0.0003779435244390624,0.9723138420241983,1.4584707630362108,3.4314602733062305
1.2183100442902615,0.019444444444444445,0.0003779435244390624,0.9542832706547615,1.4314249059820572,3.367311144111018
1.3382760376252596,0.019444444444444445,0.0003779435244390624,0.9376163488932788,1.4064245233398345,3.308030953657637
1.4700549841771346,0.019444444444444445,0.0003779435244390624,0.9215284498966541,1.382292674844899,3.250826015157182
1.6148100957847167,0.019444444444444445,0.0003779435244390624,0.9056763447797913,1.3585145171696063,3.19447469597387
1.7738191248049533,0.019444444444444445,0.0003779435244390624,0.8898717418062122,1.334807612709239,3.13830724782751
1.9484856428240267,0.019444444444444445,0.0003779435244390624,0.8739985678527967,1.3109978517791172,3.081911192382858
2.1403514299739146,0.019444444444444445,0.0003779435244390624,0.8579804703898275,1.2869707055846649,3.0250155609913065
2.3511100842148287,0.019444444444444445,0.0003779435244390624,0.841765627693208,1.262648441539737,2.9674367780850197
2.582621970712551,0.019444444444444445,0.0003779435244390624,0.8253187945635356,1.2379781918452297,2.909050314352002
2.8369306432687345,0.019444444444444445,0.0003779435244390624,0.8086167862312481,1.2129251793468,2.8497745850184275
3.1162808827560013,0.019444444444444445,0.0003779435244390624,0.7916457510151925,1.1874686265227181,2.7895612184060337
3.4231385117830007,0.019444444444444445,0.0003779435244390624,0.7743994364062041,1.1615991546092372,2.728388862034725
3.7602121604933068,0.019444444444444445,0.0003779435244390624,0.7568780326270487,1.1353170489405056,2.666259044882713
4.130477175624747,0.019444444444444445,0.0003779435244390624,0.7390873613959394,1.1086310420938432,2.6031932687188952
4.5372018838742205,0.019444444444444445,0.0003779435244390624,0.7210382730112,1.0815574095167357,2.5392308412734543
4.9839764413945815,0.019444444444444445,0.0003779435244390624,0.7027461674726844,1.0541192512089639,2.47442715143118
5.474744524077872,0.019444444444444445,0.0003779435244390624,0.684230585964072,1.0263458789460471,2.4088521957171816
6.013838138354822,0.019444444444444445,0.0003779435244390624,0.665514837767975,0.9982722566519032,2.3425892321664366
6.6060158597852645,0.019444444444444445,0.0003779435244390624,0.6466256397656772,0.9699384596484583,2.2757334807198104
