instance_id,family,n_vars,n_clauses,alpha,sat_glucose,sat_minisat,timeout_glucose,timeout_minisat,conflicts_glucose,decisions_glucose,propagations_glucose,conflicts_minisat,decisions_minisat,propagations_minisat,cdcl_hardness,solve_time_s,degree_cv,max_degree_norm,literal_imbalance,mean_var_graph_degree,clustering_mean,component_frac,largest_component_frac,expansion_defect,backdoor_density,propagation_depth_mean,contradiction_rate_mean,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_struct_scalar,density_peak,frust_mean,frust_std,frust_q75,frust_q90,frust_q95,frust_q99,frust_max,frust_tail95_mean,frust_tail_mass,frust_gini,hotspot_fraction,hotspot_cluster_frac,hotspot_edge_density,R_tail,R_var,R_cluster,R_sat,F_mean,F_tail,F_cluster,F_scale,F_struct_multi
217,modular_3sat,32,122,3.8125,1,1,0,0,9,21,75,8,21,67,2.510411940196362,0.00010929210111498833,0.2413668068134081,1.5737704916656812,0.23362097459085962,11.25,0.5269971347976532,0.03125,1.0,0.12799552223765132,0.28125,0.0,0.0,7.031080567193226,0.7033017316875144,0.677971717872772,0.7314782590656148,0.9696969696969697,0.773267517966036,0.7626015458241221,1.3550980159747321,0.7287868570079921,0.5257737651027015,0.0783797493679219,0.5745095705302281,0.6363980063158945,0.655910571028302,0.6983911153653876,0.7156232109768209,0.6878295083777347,0.08176395842545704,0.08408954722513451,0.125,0.0625,0.33333333327777775,0.5924769030499737,0.8602377739616706,0.7164179104762753,0.5924769030499737,0.5257737651027015,0.737674529453759,0.39583333327777775,7.159076089430878,3.449050650191958
218,modular_3sat,32,122,3.8125,0,0,0,0,6,6,28,6,6,28,2.064327903869788,9.73331043496728e-05,0.28071692979056734,1.5737704916656812,0.1671621066683323,10.875,0.6036168692272361,0.03125,1.0,0.13341393092311482,0.28125,0.0,0.0,7.088079835780922,0.7016141664550873,0.6906654318621226,0.7454406274502795,0.9696969696969697,0.777440872729403,0.7693142759560153,1.3112785515379644,0.7287868570079921,0.5239749516823269,0.09428295465303617,0.5968126359231133,0.6790828056570026,0.6866573546571454,0.7014854430956358,0.7062786570658158,0.698547666791332,0.08332312266393206,0.1001379315202661,0.125,0.125,0.9999999998333333,0.5887382612517821,0.8372258151009148,0.4705882353310265,0.4705882353310265,0.5239749516823269,0.7699804773210774,1.1249999998333333,7.221493766704037,4.224328870512747
219,modular_3sat,32,122,3.8125,1,1,0,0,8,20,115,6,22,108,2.4172521679721717,0.00011399993672966957,0.23937919247972106,1.3989071037028278,0.20253487829635364,11.25,0.5787900617750144,0.03125,1.0,0.13347760128354313,0.28125,0.0,0.0,7.16674013248287,0.6992985437256664,0.693522603230978,0.7439549276248701,0.9696969696969697,0.777654030902131,0.7690887820561321,1.3127443176130156,0.7287868570079921,0.5273254848904044,0.08674017208188883,0.5816769173071451,0.6269794412750114,0.6864959015865327,0.6986733006832078,0.7017189147180726,0.6968066340166776,0.082587350453037,0.09156061800533925,0.125,0.125,0.49999999991666666,0.5893423445857244,0.8486797330637208,0.6153846154161736,0.5893423445857244,0.5273254848904044,0.7690832520395697,0.6249999999166667,7.300217733766413,3.7464631702882443
220,modular_3sat,32,122,3.8125,1,1,0,0,2,13,54,2,13,54,1.5769147207285403,0.00010654202196747065,0.27469549128869997,1.7486338796285348,0.26673569483197745,11.75,0.5057790401905649,0.03125,1.0,0.1426671069653116,0.25,0.0,0.0,7.1639349738092575,0.6993808598755048,0.6487477410630972,0.7382346316005876,0.9696969696969697,0.760574708971119,0.7549270963112974,1.4056704711809311,0.7287868570079921,0.52921399496024,0.08852734121434365,0.5747272972778398,0.6377002624550836,0.6749741768586196,0.7464841862634004,0.761507143431887,0.7372765673536827,0.08707212185563262,0.09353329213001942,0.125,0.125,0.9999999998333333,0.5756135889884569,0.8459802922044148,0.4705882353310265,0.4705882353310265,0.52921399496024,0.7620462987142522,1.1249999998333333,7.306602080774569,4.242910813701467
221,modular_3sat,32,122,3.8125,1,1,0,0,2,13,45,2,13,45,1.55814461804655,9.729107841849327e-05,0.2729506828994617,1.5737704916656812,0.2163924565821948,9.0625,0.6037190240062676,0.03125,1.0,0.14259658467098912,0.28125,0.0,0.0,7.055921127616805,0.7025652855074648,0.6714369398767532,0.7355227275607322,0.9696969696969697,0.7705059298531941,0.7616071512689239,1.3616220221468829,0.7287868570079921,0.5338363448801151,0.08763175569695252,0.5864614885747195,0.6596812932150695,0.6732984348330744,0.6963454707531168,0.7012942791024208,0.6933123301519304,0.08117098254464153,0.09318783435432217,0.125,0.125,0.6666666665555555,0.5905585060673811,0.8468694188555739,0.5581395349183342,0.5581395349183342,0.5338363448801151,0.7544694173777159,0.7916666665555555,7.198517712287794,3.8796018568853348
222,modular_3sat,32,122,3.8125,0,0,0,0,9,13,58,9,13,58,2.474856313934499,9.079196024686098e-05,0.17749051112012884,1.4863387976842546,0.25652029748942284,10.625,0.548708929945115,0.03125,1.0,0.1323565542510371,0.28125,0.0,0.0,6.839762249009236,0.709025889319668,0.6973448135789311,0.7325367837813169,0.9696969696969697,0.7826757936698596,0.7698281470753046,1.3079398667627995,0.7287868570079921,0.5336103989540105,0.062247376040791995,0.5573845793748652,0.5968574851229373,0.6661802006529428,0.682262601807915,0.6867839922297454,0.6794914270332448,0.07958655654075975,0.06332878142028935,0.125,0.125,0.8333333331944445,0.5954183414716564,0.8884338863890483,0.5106382979085559,0.5106382979085559,0.5336103989540105,0.7457667571937026,0.9583333331944445,6.972118803260273,3.980740190157226
223,modular_3sat,32,122,3.8125,1,1,0,0,3,19,49,3,19,49,1.8547342683894434,9.695801418274641e-05,0.2907494118745362,1.661202185647108,0.3170420633529702,10.625,0.5588480963337007,0.03125,1.0,0.1451159433686381,0.28125,0.0,0.0,7.121717363876239,0.7006220618125062,0.6219712042312562,0.748596396879981,0.9696969696969697,0.7504067095089718,0.7499537213426402,1.4387188894248315,0.7287868570079921,0.5472356270850078,0.10406672296848081,0.6095545184809371,0.7035661138788961,0.7174192956915788,0.7248191771915522,0.7254017879210367,0.7244620931960617,0.08274110562456957,0.10890084688969395,0.125,0.09375,0.49999999991666666,0.5798909723475757,0.8244243497102929,0.6274509804249647,0.5798909723475757,0.5472356270850078,0.8001604013161484,0.5937499999166667,7.266833307244877,3.757854355129042
224,modular_3sat,32,136,4.25,0,0,0,0,17,25,126,17,25,125,3.0798436161726435,0.00014066696166992188,0.20658144611816495,1.4901960783144945,0.21872226713691664,10.5625,0.5723934051910151,0.03125,1.0,0.12172122579314915,0.28125,0.0,0.0,6.940078451379412,0.7060129036563326,0.7016048514433594,0.8049659072983986,0.9696969696969697,0.7831538492082387,0.7831538492082387,1.1946598089958282,1.0,0.5296034641730387,0.06790591703991883,0.5647678819632311,0.6109667119760015,0.6309264674888208,0.6800541825709807,0.7010277680591674,0.6671994043685434,0.07873808536295498,0.07075931656506039,0.125,0.09375,0.33333333327777775,0.5998082757105788,0.8782212457949828,0.7007299270345784,0.5998082757105788,0.5296034641730387,0.7096645528517758,0.42708333327777775,7.061799677172561,3.4318012695957325
225,modular_3sat,32,136,4.25,1,1,0,0,8,23,84,10,23,111,2.5858825671280026,0.00012125005014240742,0.2630668208616955,1.4901960783144945,0.1480902272922822,10.6875,0.5284262612237911,0.03125,1.0,0.1306764922863869,0.28125,0.0,0.0,7.12052522691361,0.700657174719505,0.7086383484447477,0.8296892103515418,0.9696969696969697,0.7837702130953444,0.7837702130953444,1.161261675859556,1.0,0.5088819846091389,0.1003068643304733,0.5732472055398183,0.6394872720553594,0.66074294800911,0.6829656393171841,0.6906245113188265,0.6782714919613388,0.08330412458507598,0.10635887191711806,0.125,0.125,0.6666666665555555,0.5958511508953381,0.8287299207730332,0.5581395349183342,0.5581395349183342,0.5088819846091389,0.744047072594186,0.7916666665555555,7.251201719199997,3.85739615355888
226,modular_3sat,32,136,4.25,1,1,0,0,5,18,51,5,18,51,2.1174596088673567,0.00010595796629786491,0.26012743451727627,1.4901960783144945,0.2446895188348187,10.875,0.555744776044061,0.03125,1.0,0.1293820161150504,0.28125,0.0,0.0,7.147536020759626,0.699862468016472,0.6645326514779246,0.8097363347436792,0.9696969696969697,0.766869894995417,0.766869894995417,1.272799072191873,1.0,0.5322996201408481,0.07872592055001808,0.5973236110983546,0.6320137684710334,0.6432024984089565,0.6703536833369217,0.6810970249671182,0.6637690545958335,0.07793649354629799,0.08462288341115871,0.125,0.09375,0.33333333327777775,0.601044957073638,0.8595874226156611,0.7007299270345784,0.601044957073638,0.5322996201408481,0.7211389919552544,0.42708333327777775,7.276918036874676,3.499751454592549
227,modular_3sat,32,136,4.25,1,1,0,0,5,19,52,5,19,52,2.130609828254235,0.00010429194662719965,0.4349230002172381,2.0392156861145714,0.26160755713092476,9.75,0.5693050005374672,0.03125,1.0,0.1171873692934744,0.25,0.0,0.0,7.519892883041871,0.6890879470646957,0.5894382483526228,0.8907001711762997,0.9696969696969697,0.7330208624389013,0.7330208624389013,1.3580718728288539,1.0,0.5377172614730192,0.13993385053724658,0.6022589419933496,0.7168137597175546,0.8273921819249228,0.8798238550031681,0.8851621417164878,0.8765520018562947,0.10188346932132744,0.14333686938309997,0.125,0.125,0.9999999998333333,0.5328922401355225,0.7792587990023421,0.4705882353310265,0.4705882353310265,0.5377172614730192,0.9292756512462502,1.1249999998333333,7.637080252335346,4.501262975636439
228,modular_3sat,32,136,4.25,0,0,0,0,15,25,102,15,21,111,2.9634673129667157,0.0001237079268321395,0.2659737248075812,1.7254901959430988,0.1970657151090122,11.375,0.5141451175348569,0.03125,1.0,0.1285565865165479,0.28125,0.0,0.0,7.14899517948271,0.6998195882329178,0.6835085731229563,0.8210811562903555,0.9696969696969697,0.7740850851647787,0.7740850851647787,1.221427246568616,1.0,0.5165349106197104,0.08428900806474288,0.5735859728093344,0.6381392430642875,0.6505394311101595,0.692843284441984,0.710943762067455,0.6817494433166952,0.08249072681959725,0.09232492719913277,0.125,0.09375,0.33333333327777775,0.594618897585499,0.8498964443895805,0.7007299270345784,0.594618897585499,0.5165349106197104,0.7330301579297568,0.42708333327777775,7.277551765999258,3.4960363433270594
229,modular_3sat,32,136,4.25,1,1,0,0,12,21,114,13,22,133,2.826425653837531,0.0001230000052601099,0.29801341475252174,1.5686274508573625,0.25069577258932507,9.9375,0.5862217235174367,0.03125,1.0,0.1381942812655852,0.25,0.0,0.0,7.278581655188979,0.6960323168356718,0.645699017073933,0.8224653625155389,0.9696969696969697,0.7581675446616091,0.7581675446616091,1.302852433484232,1.0,0.5380724130118882,0.09732084763459505,0.603382430971636,0.6512447728749586,0.6749283511647849,0.7347472398256751,0.7599793158572101,0.7192824190321535,0.08354851521797951,0.10129568408549253,0.125,0.125,0.9999999998333333,0.5816380071884503,0.8342951841027415,0.4705882353310265,0.4705882353310265,0.5380724130118882,0.7584768663827643,1.1249999998333333,7.416775936454564,4.275743263341627
230,modular_3sat,32,136,4.25,1,1,0,0,1,14,38,1,14,38,1.3297240096314964,0.00010433304123580456,0.25565499626240545,1.4901960783144945,0.2455028113120293,10.75,0.6269690378896265,0.03125,1.0,0.14038237810195764,0.28125,0.0,0.0,7.163639500261431,0.6993895315452056,0.6661524824067606,0.8139804450888545,0.9696969696969697,0.7673195654823455,0.7673195654823455,1.265226613981529,1.0,0.543145917913018,0.07695702695573456,0.6103354641951538,0.6371780599224184,0.6626368385274594,0.6888106114430922,0.6991537297963755,0.682471280839467,0.07853222061192669,0.0806383205634493,0.125,0.125,0.6666666665555555,0.5943637858121723,0.8638597262360092,0.5581395349183342,0.5581395349183342,0.543145917913018,0.741169059139386,0.7916666665555555,7.304021878363389,3.901987113198807
231,modular_3sat,32,136,4.25,0,0,0,0,13,18,66,13,18,66,2.800933195248924,0.0001141249667853117,0.296720508808523,1.5686274508573625,0.22955490687887314,10.3125,0.5441822066679857,0.03125,1.0,0.12992279953484953,0.28125,0.0,0.0,7.202659021437512,0.6982462296776519,0.6551897447353072,0.8409955301794734,0.9696969696969697,0.7626710175043777,0.7626710175043777,1.256882969009463,1.0,0.5275383123427462,0.09873685496154394,0.5929158096363636,0.6664673626526861,0.7033347387389887,0.7312610790644027,0.7418003564534494,0.724801521954987,0.08587072077917891,0.10643724680388292,0.125,0.125,0.9999999998333333,0.5797768538994236,0.8297556332608932,0.4705882353310265,0.4705882353310265,0.5275383123427462,0.7892054595181676,1.1249999998333333,7.332581820972361,4.274889226937337
232,modular_3sat,32,150,4.6875,1,1,0,0,7,31,88,7,31,88,2.4832385926873033,0.00012437510304152966,0.21913409839545803,1.564444444333195,0.22497924411143969,10.0625,0.6012055652503323,0.03125,1.0,0.1322417197264243,0.28125,0.0,0.0,7.023262829099041,0.7035338230806315,0.692466422520588,0.7231438701541785,0.9696969696969697,0.778825052598916,0.7645151783383377,1.3425669927550077,0.7287868570079921,0.5351766835785665,0.0716566864668865,0.5996806490188988,0.6287008175386104,0.6463369798121745,0.6765353010281251,0.6876345972380731,0.6697325065768666,0.07821394866965459,0.07547904090173913,0.125,0.09375,0.33333333327777775,0.5988983241693658,0.8717364267730244,0.7007299270345784,0.5988983241693658,0.5351766835785665,0.7245509284818291,0.42708333327777775,7.155504548825466,3.47568708254454
233,modular_3sat,32,150,4.6875,0,0,0,0,8,13,69,8,13,69,2.39698576841553,0.00013995904009789228,0.22128692059767918,1.4222222221210865,0.17964829958192802,10.875,0.5837222673026832,0.03125,1.0,0.1360188696822291,0.28125,0.0,0.0,7.059115609501173,0.7024706908571803,0.7138088796652531,0.7309538250423,0.9696969696969697,0.7863491068673792,0.7721186348740512,1.2930853367163773,0.7287868570079921,0.5234879999812593,0.07479497741412865,0.5679263121548486,0.6243468425282815,0.6524213736828113,0.6828385889922454,0.6916931843895593,0.6774115789100207,0.08087716180860799,0.0805357492348716,0.125,0.125,0.8333333331944445,0.596156609727112,0.8655530203896404,0.5106382979085559,0.5106382979085559,0.5234879999812593,0.7332985354914192,0.9583333331944445,7.195134479183403,4.013903488462974
234,modular_3sat,32,150,4.6875,0,0,0,0,6,8,29,6,8,29,2.0906287310704004,0.0001142079709097743,0.22623051718612427,1.4933333332271408,0.20370739348891936,9.75,0.6606976509805751,0.03125,1.0,0.13720034714196616,0.28125,0.0,0.0,7.074732319317233,0.702008616952442,0.6993310636319314,0.7255154930363193,0.9696969696969697,0.7808251027569484,0.7666144446387251,1.3288564121395816,0.7287868570079921,0.5398461263132803,0.07052173569923692,0.5999345686586152,0.6407566284576512,0.6563747585293342,0.6701486663857719,0.6746425338909524,0.6673943604954999,0.07726673489984072,0.07470975666870033,0.125,0.09375,0.49999999991666666,0.5997381445519762,0.873185907534162,0.6274509804249647,0.5997381445519762,0.5398461263132803,0.733641493429175,0.5937499999166667,7.211932666459199,3.670220786273922
235,modular_3sat,32,150,4.6875,0,0,0,0,10,12,46,10,12,46,2.5384474167160302,0.00011220807209610939,0.27766219815691784,1.564444444333195,0.22543924807148308,11.875,0.5297319510443306,0.03125,1.0,0.127556756036168,0.25,0.0,0.0,7.273069447467684,0.6961925807037797,0.6652910903047903,0.7391806427211035,0.9696969696969697,0.7658182508452898,0.7590701798262218,1.3783052049682014,0.7287868570079921,0.5245476422411919,0.09344473511766123,0.5867182017152263,0.6650688485475483,0.6725136540010831,0.6809783512219948,0.6838309409433307,0.6792299897798857,0.08093044547361442,0.10142180035817674,0.125,0.125,0.8333333331944445,0.5955110414214795,0.8369135550371445,0.5106382979085559,0.5106382979085559,0.5245476422411919,0.7534440994746975,0.9583333331944445,7.400626203503852,4.086481625786297
236,modular_3sat,32,150,4.6875,0,0,0,0,6,6,50,6,6,50,2.0918640616783932,0.00011270807590335608,0.21402665114628266,1.4933333332271408,0.18192041418410304,11.1875,0.5451981178427625,0.03125,1.0,0.13024559484665166,0.28125,0.0,0.0,6.994642713274511,0.7043847996339457,0.7163595417304202,0.7295802191509777,0.9696969696969697,0.7879990392030781,0.772969804088554,1.287576465651451,0.7287868570079921,0.5181638004829632,0.06600886782151455,0.5539171270629786,0.613172542463891,0.6439512324382958,0.6809841132624969,0.6943293224004082,0.6728047915328091,0.08115252248240976,0.06934950301760175,0.125,0.09375,0.49999999991666666,0.5977983833270164,0.8807791668994557,0.6274509804249647,0.5977983833270164,0.5181638004829632,0.7251037549207056,0.5937499999166667,7.124888308121163,3.618239632350626
237,modular_3sat,32,150,4.6875,0,0,0,0,12,25,93,11,25,92,2.767890201458227,0.0001319999573752284,0.2979767162785747,1.7066666665453036,0.21801655357518523,10.8125,0.6030016584131274,0.03125,1.0,0.14160550657307858,0.25,0.0,0.0,7.344404506318486,0.6941242457112171,0.6596335352441669,0.7659194384639016,0.9696969696969697,0.7628842694425251,0.7628842694425251,1.3492740299706871,0.7287868570079921,0.5340535594464242,0.10437940786182985,0.5795221292540997,0.6979621113785613,0.746520293672576,0.7601467847497909,0.7657430280359726,0.7567168291872923,0.08855816235072375,0.10816184461021498,0.125,0.125,0.9999999998333333,0.5692437070023566,0.8247142090722847,0.4705882353310265,0.4705882353310265,0.5340535594464242,0.8350784560232998,1.1249999998333333,7.4860100128915645,4.365634518525948
238,modular_3sat,32,150,4.6875,0,0,0,0,11,13,61,12,15,73,2.6789646202071133,0.00011687504593282938,0.2920848853240785,1.8488888887574124,0.20932754437355305,10.375,0.6114752434884241,0.03125,1.0,0.13023522093791917,0.28125,0.0,0.0,7.262814147645962,0.6964909433679836,0.6660395106768827,0.742760008615334,0.9696969696969697,0.7662147386912446,0.7602825180347971,1.3703258959774836,0.7287868570079921,0.5335867953670024,0.08855944662789608,0.586287598317436,0.6202321585393598,0.6899414384343446,0.75174130222126,0.7705509028600652,0.7402128373136052,0.08670248726370909,0.09220923873262289,0.125,0.09375,0.49999999991666666,0.5746423532558904,0.8469059286533114,0.6274509804249647,0.5746423532558904,0.5335867953670024,0.7766439256980537,0.5937499999166667,7.393049368583881,3.7522430631276933
239,modular_3sat,32,150,4.6875,1,1,0,0,12,31,118,12,31,119,2.849839073373588,0.00012304203119128942,0.20029607712786782,1.6355555554392494,0.19597037400285716,10.25,0.6232159333549405,0.03125,1.0,0.13803485736330134,0.28125,0.0,0.0,6.979892828125446,0.704824169889802,0.7161956796929265,0.725659942980407,0.9696969696969697,0.7881027470096836,0.772005542938731,1.293817738533743,0.7287868570079921,0.5326764647727231,0.07323246511762316,0.5753674505997887,0.6154958634425164,0.6495328629133811,0.7024446715382495,0.7142098797652009,0.6952337374636663,0.0815731714512104,0.0761643311164385,0.125,0.125,0.8333333331944445,0.5898891568168976,0.8700215654649879,0.5106382979085559,0.5106382979085559,0.5326764647727231,0.7311060343645914,0.9583333331944445,7.117927685488747,4.001597753703946
240,modular_3sat,40,152,3.8,1,1,0,0,2,24,58,2,24,58,1.7884205679625405,0.00012149999383836985,0.2456140350661742,1.5789473682825483,0.24427139851282317,10.85,0.5212322930202259,0.025,1.0,0.10304940690067577,0.275,0.0,0.0,7.007019623015939,0.7040165381396595,0.6711925477369114,0.7304076977870063,0.9756097560975611,0.7725063190321328,0.7617594768091615,1.3606220951560224,0.7155450322567009,0.5270391236200661,0.08485460650356988,0.583957377465246,0.6360876010041192,0.6657961031089237,0.7095233511270576,0.727406761263595,0.7044793123705984,0.0668336828107119,0.09081509603748093,0.1,0.075,0.33333333327777775,0.586689432216807,0.8505790340931944,0.7100591716256435,0.586689432216807,0.5270391236200661,0.7326297859196356,0.40833333327777777,7.110069029916614,3.445519500296633
241,modular_3sat,40,152,3.8,1,1,0,0,2,22,54,2,22,54,1.747459210331475,0.00012637500185519457,0.24639599831502032,1.491228070044629,0.2605941729564516,11.45,0.525002754586129,0.025,1.0,0.11019136563179166,0.275,0.0,0.0,7.051641111815631,0.702692064810247,0.6635743345003264,0.7236859444086834,0.9756097560975611,0.769089569361378,0.757478351680353,1.3888015965768663,0.7155450322567009,0.5308692477441601,0.07178132940867456,0.5749854270773103,0.6326806719567307,0.6540794972575263,0.6762690842765894,0.6772774795426475,0.6759846650989831,0.06366771742191064,0.07657546762817115,0.1,0.1,0.6666666665555555,0.5966641705167036,0.8708094928164686,0.5660377358846564,0.5660377358846564,0.5308692477441601,0.717747214679437,0.7666666665555555,7.1618324774474225,3.8057412483410085
242,modular_3sat,40,152,3.8,0,0,0,0,11,17,81,11,17,81,2.6748380668960965,0.00012600002810359,0.29474206341996023,1.5789473682825483,0.19891396183523816,10.75,0.5320641531510736,0.025,1.0,0.11756954147506826,0.25,0.0,0.0,7.214866630420604,0.6978893046494392,0.669498186390769,0.7418108045762973,0.9756097560975611,0.769609985733071,0.7625640183460665,1.3553440710802453,0.7155450322567009,0.5195924153040906,0.10006044138095375,0.5723461360704846,0.6405702591230804,0.6852527840172277,0.7422650451722591,0.7733011408040471,0.7335112746094472,0.07058525615167692,0.10691754316996688,0.1,0.075,0.33333333327777775,0.5768638569860446,0.8285155262148954,0.7100591716256435,0.5768638569860446,0.5195924153040906,0.7558380401689045,0.40833333327777777,7.332436171895672,3.516872831724691
243,modular_3sat,40,152,3.8,1,1,0,0,3,21,53,3,21,53,1.891604804197771,0.000124208047054708,0.27305934061242254,1.8421052629963064,0.26623024075114043,10.4,0.5575474525313919,0.025,1.0,0.10355118276677944,0.25,0.0,0.0,7.108012873034388,0.7010259229292742,0.6496503400706193,0.7367136680281464,0.9756097560975611,0.7630680928054608,0.7563923929027662,1.3959749894557,0.7155450322567009,0.5368781659940056,0.08708104748671305,0.5870128555176515,0.6152757373708533,0.6904260438454178,0.7819327741802311,0.8178147290644822,0.771812222802622,0.07187964343248218,0.0880990133657662,0.1,0.075,0.33333333327777775,0.5643938940765503,0.850933429958467,0.7100591716256435,0.5643938940765503,0.5368781659940056,0.7623056872779,0.40833333327777777,7.211564055801167,3.5104082004999753
244,modular_3sat,40,152,3.8,1,1,0,0,4,22,71,4,22,71,2.0681277817795625,0.00015170802362263203,0.2934338365300099,1.754385964758387,0.22401052119015086,11.7,0.5173983034391754,0.025,1.0,0.09344018385644359,0.275,0.0,0.0,7.1813785044494995,0.6988693013233929,0.6590027468963806,0.7443792452870668,0.9756097560975611,0.765925345495605,0.7604810468384251,1.3690204412073372,0.7155450322567009,0.5224118497190436,0.09142506221565125,0.5676737516427738,0.656240195082447,0.6942320675850291,0.746338944038793,0.7621510652502687,0.7418791149791459,0.07100519593330727,0.09710212756016144,0.1,0.075,0.49999999991666666,0.5740926516659982,0.8413774700338377,0.6349206349542287,0.5740926516659982,0.5224118497190436,0.7652372635183363,0.5749999999166666,7.274818688305944,3.6813537852305327
245,modular_3sat,40,152,3.8,0,0,0,0,5,5,19,5,5,19,1.900613874140137,0.00010195793583989143,0.3167626330470873,1.5789473682825483,0.24879529373101777,10.15,0.46330169828741125,0.025,1.0,0.10345174162029258,0.275,0.0,0.0,7.1813297415008925,0.6988707303293034,0.6387499196902826,0.7247974579080165,0.9756097560975611,0.7579978056520585,0.7495577979367999,1.4413592386985874,0.7155450322567009,0.5192543134531472,0.0962395402546046,0.5917761638957921,0.6388234804862227,0.645020504381051,0.6896377490247935,0.6942986056544895,0.6883231484369305,0.0662799644191977,0.10550321943775326,0.1,0.075,0.49999999991666666,0.5923036717975535,0.832124838643502,0.6349206349542287,0.5923036717975535,0.5192543134531472,0.7113004688002487,0.5749999999166666,7.2847814831211855,3.626750152950359
246,modular_3sat,40,152,3.8,1,1,0,0,14,35,119,14,37,121,2.9856819377004897,0.00013537495397031307,0.2953940041930836,1.754385964758387,0.23108908589940835,10.25,0.5757258019593947,0.025,1.0,0.11144892318077193,0.25,0.0,0.0,7.1248547164448865,0.7005296718223966,0.6551006077239994,0.7310431184451471,0.9756097560975611,0.7650154815312046,0.7563771777114618,1.396075567837154,0.7155450322567009,0.532576687437719,0.08946669245855696,0.5831019269091625,0.6304983078039045,0.6728147698049552,0.7612547848835532,0.7727604423194459,0.758009599452917,0.07116436161186444,0.09376652986940272,0.1,0.075,0.33333333327777775,0.5688251078442317,0.8451419222598767,0.7100591716256435,0.5688251078442317,0.532576687437719,0.7439791314168197,0.40833333327777777,7.236303639625659,3.4939650620387313
247,modular_3sat,40,152,3.8,1,1,0,0,3,11,46,3,11,46,1.715598108262491,0.00011587503831833601,0.26951388586648506,1.5789473682825483,0.2582402727711146,9.8,0.5516063797129604,0.025,1.0,0.10171087342921425,0.275,0.0,0.0,7.055145290471748,0.7025882633578209,0.6545555738442674,0.7186641619607869,0.9756097560975611,0.7655516853271853,0.7535505388456586,1.4147959485080315,0.7155450322567009,0.534389011474647,0.07849743526167526,0.5718279902590229,0.6335278959228636,0.6461216723008792,0.6971673344220255,0.7101921469773751,0.6934936693423116,0.0648865951973986,0.0799264246738536,0.1,0.075,0.49999999991666666,0.5904952691015148,0.8632418880388516,0.6349206349542287,0.5904952691015148,0.534389011474647,0.7110082674982778,0.5749999999166666,7.1568561639009625,3.609611319864832
248,modular_3sat,40,170,4.25,0,0,0,0,4,5,19,4,5,19,1.7387102481382397,0.0001235000090673566,0.28265234668045697,1.6470588234002306,0.22803200065790677,9.95,0.5876799589131381,0.025,1.0,0.09846569766996416,0.275,0.0,0.0,7.153202222069042,0.699695986762893,0.661951652416254,0.8160224738719353,0.9756097560975611,0.7673684322947553,0.7673684322947553,1.2624663281368729,1.0,0.5337583939349724,0.08716474962819817,0.6111396842430773,0.6430076001702574,0.6574041143617422,0.6960103154260022,0.6993347007856711,0.6950726682732752,0.06511116978568772,0.09332945605681567,0.1,0.075,0.49999999991666666,0.5899452092627233,0.847102844879889,0.6349206349542287,0.5899452092627233,0.5337583939349724,0.7225152841474299,0.5749999999166666,7.251667919739006,3.6441906579338204
249,modular_3sat,40,170,4.25,0,0,0,0,9,13,37,9,13,36,2.4565929054733933,0.00012687500566244125,0.22849658244415266,1.4901960783144945,0.24679787058053176,10.45,0.5425815850671716,0.025,1.0,0.10284502744807267,0.275,0.0,0.0,6.988492671378012,0.7045679307626395,0.677830786898016,0.8165442325379002,0.9756097560975611,0.7752470083579396,0.7752470083579396,1.220968508047697,1.0,0.5307468118430834,0.07688978952669212,0.5663554943071651,0.6304304611340185,0.6554565497656126,0.7041815696266591,0.7165982580727315,0.7006794267316131,0.06600882106718772,0.08147092832561764,0.1,0.075,0.33333333327777775,0.5880002922842504,0.8632889432352966,0.7100591716256435,0.5880002922842504,0.5307468118430834,0.7214653708328004,0.40833333327777777,7.091337698826084,3.4333799406601826
250,modular_3sat,40,170,4.25,1,1,0,0,19,35,175,21,37,244,3.2844762819521494,0.0001668750774115324,0.2766026662462642,1.5686274508573625,0.19852431063807113,10.65,0.5220216588815638,0.025,1.0,0.1171563976771346,0.275,0.0,0.0,7.199048198423167,0.6983518725871584,0.677907743313144,0.8172201874950412,0.9756097560975611,0.7729896466864162,0.7729896466864162,1.231805203297612,1.0,0.5180081109269297,0.09371104135632245,0.5736261383868778,0.6138125977658085,0.6440978020108303,0.7083667888028855,0.7364392386969051,0.7004489183199569,0.06760984080275893,0.10044622879408911,0.1,0.075,0.49999999991666666,0.5880800000672762,0.8374106367698484,0.6349206349542287,0.5880800000672762,0.5180081109269297,0.7117076428135892,0.5749999999166666,7.3162045961003015,3.633766902682261
251,modular_3sat,40,170,4.25,0,0,0,0,9,15,64,9,15,66,2.4973291697865574,0.0001403329661116004,0.25819888972691024,1.6470588234002306,0.23177390761600508,9.65,0.6292138416941327,0.025,1.0,0.1154625325923978,0.275,0.0,0.0,7.09181589712264,0.7015038364473919,0.6711531927182234,0.8273896823878316,0.9756097560975611,0.7715710932555275,0.7715710932555275,1.2267853366395929,1.0,0.5407368577434288,0.07643924517537012,0.5758120060699101,0.6299228916245073,0.6877982207764655,0.7256543002525483,0.7484103146124731,0.7192359372279542,0.06650517038880746,0.07840693386159953,0.1,0.075,0.49999999991666666,0.5816537325367749,0.8659161870664919,0.6349206349542287,0.5816537325367749,0.5407368577434288,0.7543033911652729,0.5749999999166666,7.207278429715037,3.6718598562541276
