z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,mu_eta002,C_hat,delta_D_pct,delta_fsigma8_pct
2.384031506719445748e+00,2.955055229286035479e-01,3.713669619362360286e-01,3.692235974310943969e-01,9.706378143337015540e-01,9.814687077652138880e-01,2.923353439783729635e-01,2.938913211152141547e-01,1.013070355358517416e+00,6.535177679258743488e-01,-5.771554082157822618e-01,5.322576174560346152e-01
2.378040647747960978e+00,2.960295935653320942e-01,3.720061664138883950e-01,3.698662056864041592e-01,9.704876938863323810e-01,9.813028472386740031e-01,2.927932267157074553e-01,2.943530669580585180e-01,1.013011130067857479e+00,6.505565033928704111e-01,-5.752487245341380007e-01,5.327446470835255354e-01
2.372060394585299825e+00,2.965545936264232241e-01,3.726463717375799178e-01,3.705098231982750789e-01,9.703368383943884456e-01,9.811361628443039384e-01,2.932515192768874734e-01,2.948151954316193257e-01,1.012952155040779845e+00,6.476077520389875719e-01,-5.733447851222903680e-01,5.332201376441745300e-01
2.366090728455661818e+00,2.970805247601845944e-01,3.732875788007458118e-01,3.711544508008379761e-01,9.701852445887249043e-01,9.809686523752392251e-01,2.937102198629356620e-01,2.952777048358129486e-01,1.012893428895214054e+00,6.446714447607043708e-01,-5.714436056942738817e-01,5.336841781020684738e-01
2.360131630616483456e+00,2.976073886178470795e-01,3.739297884928718396e-01,3.718000893244896576e-01,9.700329091889972055e-01,9.808003136051007820e-01,2.941693266575393650e-01,2.957405934525776936e-01,1.012834950251523258e+00,6.417475125761644694e-01,-5.695452017786435395e-01,5.341368567864103190e-01
2.354183082358384027e+00,2.981351868535699334e-01,3.745730016994565093e-01,3.724467395958537264e-01,9.698798289036570930e-01,9.806311442880366602e-01,2.946288378269606989e-01,2.962038595457828771e-01,1.012776717732358556e+00,6.388358866179282280e-01,-5.676495887199090040e-01,5.345782613944969341e-01
2.348245065005102106e+00,2.986639211244461745e-01,3.752172193019727153e-01,3.730944024377404467e-01,9.697260004299487202e-01,9.804611421587640097e-01,2.950887515199467903e-01,2.966675013611375089e-01,1.012718729962506892e+00,6.359364981253496918e-01,-5.657567816800639360e-01,5.350084789944972163e-01
2.342317559913442704e+00,2.991935930905073593e-01,3.758624421778294367e-01,3.737430786691076645e-01,9.695714204539074288e-01,9.802903049326091578e-01,2.955490658676401816e-01,2.971315171260983101e-01,1.012660985568731409e+00,6.330492784365699954e-01,-5.638667956398396575e-01,5.354275960279365476e-01
2.336400548473211547e+00,2.997242044147293560e-01,3.765086712003332670e-01,3.743927691050202844e-01,9.694160856503561963e-01,9.801186303055489102e-01,2.960097789834881810e-01,2.975959050497779534e-01,1.012603483179602026e+00,6.301741589801048704e-01,-5.619796454002915498e-01,5.358356983126050244e-01
2.330494012107164004e+00,3.002557567630370627e-01,3.771559072386495570e-01,3.750434745566103567e-01,9.692599926829043033e-01,9.799461159542519617e-01,2.964708889631530453e-01,2.980606633228532476e-01,1.012546221425320470e+00,6.273110712660284749e-01,-5.600953455841102269e-01,5.362328710451527147e-01
2.324597932270941580e+00,3.007882518043099029e-01,3.778041511577635569e-01,3.756951958310366102e-01,9.691031382039458908e-01,9.797727595361191977e-01,2.969323938844214417e-01,2.985257901174722117e-01,1.012489198937534418e+00,6.244599468767257910e-01,-5.582139106370720416e-01,5.366191988035453608e-01
2.318712290453015523e+00,3.013216912103870992e-01,3.784534038184410032e-01,3.763479337314439843e-01,9.689455188546594044e-01,9.795985586893237729e-01,2.973942918071139085e-01,2.989912835871614827e-01,1.012432414349144327e+00,6.216207174572110361e-01,-5.563353548293347162e-01,5.369947655496233319e-01
2.312837068174629529e+00,3.018560766560726694e-01,3.791036660771890943e-01,3.770016890569226065e-01,9.687871312650064848e-01,9.794235110328520788e-01,2.978565807729942061e-01,2.994571418667332785e-01,1.012375866294100035e+00,6.187933147050006522e-01,-5.544596922569736686e-01,5.373596546315388967e-01
2.306972246989739350e+00,3.023914098191410327e-01,3.797549387862168002e-01,3.776564626024670468e-01,9.686279720537321891e-01,9.792476141665439338e-01,2.983192588056786110e-01,2.999233630721924726e-01,1.012319553407190487e+00,6.159776703595242209e-01,-5.525869368432602124e-01,5.377139487862414580e-01
2.301117808484958172e+00,3.029276923803419508e-01,3.804072227933950612e-01,3.783122551589350735e-01,9.684680378283658797e-01,9.790708656711317737e-01,2.987823239105449336e-01,3.003899453006423359e-01,1.012263474323821466e+00,6.131737161910746359e-01,-5.507171023400353471e-01,5.380577301416004099e-01
2.295273734279493549e+00,3.034649260234061896e-01,3.810605189422168748e-01,3.789690675130060193e-01,9.683073251852222230e-01,9.788932631082807312e-01,2.992457740746415351e-01,3.008568866301910560e-01,1.012207627679785560e+00,6.103813839892747728e-01,-5.488502023291471632e-01,5.383910802187827915e-01
2.289440006025099894e+00,3.040031124350500158e-01,3.817148280717572728e-01,3.796269004471397035e-01,9.681458307094016336e-01,9.787148040206278266e-01,2.997096072665962341e-01,3.013241851198574794e-01,1.012152012111021460e+00,6.076006055510726478e-01,-5.469862502237055057e-01,5.387140799343992370e-01
2.283616605406007860e+00,3.045422533049815250e-01,3.823701510166326867e-01,3.802857547395337989e-01,9.679835509747933830e-01,9.785354859318216025e-01,3.001738214365248236e-01,3.017918388094764093e-01,1.012096626253364606e+00,6.048313126682337559e-01,-5.451252592695758903e-01,5.390268096026268330e-01
2.277803514138874164e+00,3.050823503259054714e-01,3.830264886069608132e-01,3.809456311640827542e-01,9.678204825440775982e-01,9.783553063465606492e-01,3.006384145159402554e-01,3.022598457196042365e-01,1.012041468742286954e+00,6.020734371143504626e-01,-5.432672425465885357e-01,5.393293489372132932e-01
2.272000713972725183e+00,3.056234051935282636e-01,3.836838416683193698e-01,3.816065304903348832e-01,9.676566219687280368e-01,9.781742627506317955e-01,3.011033844176604357e-01,3.027282038514231832e-01,1.011986538212626963e+00,5.993269106313507955e-01,-5.414122129699290298e-01,5.396217770534790237e-01
2.266208186688895676e+00,3.061654196065639044e-01,3.843422110217056820e-01,3.822684534834501213e-01,9.674919657890158620e-01,9.779923526109489673e-01,3.015687290357174088e-01,3.031969111866463229e-01,1.011931833298310046e+00,5.965916649155030838e-01,-5.395601832915628560e-01,5.399041724701085787e-01
2.260425914100975486e+00,3.067083952667387647e-01,3.850015974834951615e-01,3.829314009041576150e-01,9.673265105340130843e-01,9.778095733755907126e-01,3.020344462452650980e-01,3.036659656874216573e-01,1.011877352632058580e+00,5.938676316029273261e-01,-5.377111661014069011e-01,5.401766131111066516e-01
2.254653878054747818e+00,3.072523338787973568e-01,3.856620018654001170e-01,3.835953735087125338e-01,9.671602527215977796e-01,9.776259224738380604e-01,3.025005339024879891e-01,3.041353652962359155e-01,1.011823094845091919e+00,5.911547422545988528e-01,-5.358651738287809607e-01,5.404391763073448374e-01
2.248892060428136386e+00,3.077972371505074967e-01,3.863234249744280091e-01,3.842603720488531605e-01,9.669931888584587520e-01,9.774413973162117131e-01,3.029669898445091492e-01,3.046051079358181868e-01,1.011769058566817314e+00,5.884529283408628242e-01,-5.340222187436365342e-01,5.406919387982710434e-01
2.243140443131147688e+00,3.083431067926655222e-01,3.869858676128401509e-01,3.849263972717577587e-01,9.668253154401006411e-01,9.772559952945087947e-01,3.034338118892982994e-01,3.050751915090432753e-01,1.011715242424509054e+00,5.857621212254492393e-01,-5.321823129579471567e-01,5.409349767335092096e-01
2.237399008105811493e+00,3.088899445191020110e-01,3.876493305781091303e-01,3.855934499200007193e-01,9.666566289508506937e-01,9.770697137818394884e-01,3.039009978355797226e-01,3.055456138988341119e-01,1.011661645042980062e+00,5.830822521490061083e-01,-5.303454684269505170e-01,5.411683656741989035e-01
2.231667737326128442e+00,3.094377520466868314e-01,3.883138146628773435e-01,3.862615307315092616e-01,9.664871258638649820e-01,9.768825501326634519e-01,3.043685454627406695e-01,3.060163729680649425e-01,1.011608265044243060e+00,5.804132522121532300e-01,-5.285116969505230244e-01,5.413921805944273968e-01
2.225946612798009649e+00,3.099865310953347497e-01,3.889793206549140292e-01,3.869306404395192467e-01,9.663168026411355083e-01,9.766945016828249004e-01,3.048364525307385997e-01,3.064874665594628511e-01,1.011555101047161287e+00,5.777550523580672337e-01,-5.266810101743903960e-01,5.416064958824992059e-01
2.220235616559221636e+00,3.105362833880107587e-01,3.896458493370732468e-01,3.876007797725312121e-01,9.661456557334980877e-01,9.765055657495880226e-01,3.053047167800095885e-01,3.069588924955100051e-01,1.011502151667092342e+00,5.751075833546119842e-01,-5.248534195915157685e-01,5.418113853420580828e-01
2.214534730679331265e+00,3.110870106507354071e-01,3.903134014872506885e-01,3.882719494542659078e-01,9.659736815806407861e-01,9.763157396316727299e-01,3.057733359313757893e-01,3.074306485783449006e-01,1.011449415515520478e+00,5.724707757760294502e-01,-5.230289365433082871e-01,5.420069221931957948e-01
2.208843937259648005e+00,3.116387146125902952e-01,3.909819778783409361e-01,3.889441502036199982e-01,9.658008766111120247e-01,9.761250206092879633e-01,3.062423076859530080e-01,3.079027325896635525e-01,1.011396891199684012e+00,5.698445599842050235e-01,-5.212075722208950879e-01,5.421931790735086132e-01
2.203163218433166204e+00,3.121913970057236254e-01,3.916515792781942729e-01,3.896173827346207652e-01,9.656272372423311268e-01,9.759334059441665543e-01,3.067116297250588319e-01,3.083751422906200745e-01,1.011344577322190519e+00,5.672288661095282736e-01,-5.193893376665273953e-01,5.423702280387743269e-01
2.197492556364512239e+00,3.127450595653554211e-01,3.923222064495733852e-01,3.902916477563817543e-01,9.654527598805972000e-01,9.757408928795985315e-01,3.071812997101199261e-01,3.088478754217272582e-01,1.011292472480627369e+00,5.646236240313721177e-01,-5.175742437747086200e-01,5.425381405639086996e-01
2.191831933249887676e+00,3.132997040297830216e-01,3.929938601501097861e-01,3.909669459730571450e-01,9.652774409211002382e-01,9.755474786404642051e-01,3.076513152825796071e-01,3.093209297027563753e-01,1.011240575267164266e+00,5.620287633582125020e-01,-5.157623012935702578e-01,5.426969875435823099e-01
2.186181331317011978e+00,3.138553321403866336e-01,3.936665411322598507e-01,3.916432780837964533e-01,9.651012767479322241e-01,9.753531604332669191e-01,3.081216740638056950e-01,3.097943028326368142e-01,1.011188884268148236e+00,5.594442134074131268e-01,-5.139535208260544996e-01,5.428468392926983910e-01
2.180540732825065220e+00,3.144119456416348823e-01,3.943402501432612950e-01,3.923206447826987908e-01,9.649242637340985640e-01,9.751579354461651361e-01,3.085923736549976426e-01,3.102679924893551600e-01,1.011137398063694182e+00,5.568699031847088587e-01,-5.121479128313162210e-01,5.429877655469340647e-01
2.174910120064639241e+00,3.149695462810898627e-01,3.950149879250884899e-01,3.929990467587672343e-01,9.647463982415309669e-01,9.749618008490044119e-01,3.090634116370944984e-01,3.107419963298544419e-01,1.011086115227268323e+00,5.543057613634171377e-01,-5.103454876257917938e-01,5.431198354630716318e-01
2.169289475357673247e+00,3.155281358094132460e-01,3.956907552144083295e-01,3.936784846958625295e-01,9.645676766210998787e-01,9.747647537933484818e-01,3.095347855706818696e-01,3.112163119899320485e-01,1.011035034325268089e+00,5.517517162634077987e-01,-5.085462553845703226e-01,5.432431176192326072e-01
2.163678781057404077e+00,3.160877159803712755e-01,3.963675527425358225e-01,3.943589592726568505e-01,9.643880952126283601e-01,9.745667914125105691e-01,3.100064929959002180e-01,3.116909370841385862e-01,1.010984153916597572e+00,5.492076958298734990e-01,-5.067502261426712895e-01,5.433576800149939601e-01
2.158078019548310245e+00,3.166482885508404288e-01,3.970453812353891831e-01,3.950404711625871701e-01,9.642076503449061864e-01,9.743679108215832496e-01,3.104785314323517120e-01,3.121658692056745177e-01,1.010933472552238754e+00,5.466736276119360527e-01,-5.049574097962866714e-01,5.434635900712669887e-01
2.152487173246054208e+00,3.172098552808129690e-01,3.977242414134448123e-01,3.957230210338086862e-01,9.640263383357040583e-01,9.741681091174687612e-01,3.109508983790076897e-01,3.126411059262885206e-01,1.010882988774822522e+00,5.441494387411314193e-01,-5.031678161039736530e-01,5.435609146305450112e-01
2.146906224597427748e+00,3.177724179334026067e-01,3.984041339916919999e-01,3.964066095491476927e-01,9.638441554917904774e-01,9.739673833789083135e-01,3.114235913141166767e-01,3.131166447961739596e-01,1.010832701118196342e+00,5.416350559098139783e-01,-5.013814546879079570e-01,5.436497199563755656e-01
2.141335156080300450e+00,3.183359782748496625e-01,3.990850596795879057e-01,3.970912373660544503e-01,9.636610981089459571e-01,9.737657306665115087e-01,3.118966076951115163e-01,3.135924833438654136e-01,1.010782608106990610e+00,5.391304053495358239e-01,-4.995983350352000141e-01,5.437300717331519095e-01
2.135773950203558869e+00,3.189005380745270068e-01,3.997670191810116513e-01,3.977769051365556696e-01,9.634771624719814520e-01,9.735631480227848744e-01,3.123699449585171095e-01,3.140686190761352581e-01,1.010732708256188772e+00,5.366354128094350528e-01,-4.978184664990766284e-01,5.438020350657402080e-01
2.130222589507057229e+00,3.194660991049452781e-01,4.004500131942187457e-01,3.984636135072069374e-01,9.632923448547542344e-01,9.733596324721599524e-01,3.128436005198577674e-01,3.145450494778889161e-01,1.010683000070693893e+00,5.341500035346994357e-01,-4.960418583001525161e-01,5.438656744788197273e-01
2.124681056561557480e+00,3.200326631417588219e-01,4.011340424117950110e-01,3.991513631190448663e-01,9.631066415201867681e-01,9.731551810210212761e-01,3.133175717735651178e-01,3.150217720120611076e-01,1.010633482044902998e+00,5.316741022451462184e-01,-4.942685195276374510e-01,5.439210539163813474e-01
2.119149333968679105e+00,3.206002319637709097e-01,4.018191075206103413e-01,3.998401546075387447e-01,9.629200487202853598e-01,9.729497906577347921e-01,3.137918560928855682e-01,3.154987841195104892e-01,1.010584152662279633e+00,5.292076331139844436e-01,-4.924984591406198486e-01,5.439682367408710251e-01
2.113627404360841844e+00,3.211688073529394005e-01,4.025052092017724625e-01,4.005299886025424638e-01,9.627325626961593663e-01,9.727434583526737288e-01,3.142664508297881021e-01,3.159760832189144608e-01,1.010535010394936206e+00,5.267505197468079770e-01,-4.907316859692708588e-01,5.440072857322985067e-01
2.108115250401211060e+00,3.217383910943826808e-01,4.031923481305801915e-01,4.012208657282457236e-01,9.625441796780407344e-01,9.725361810582469069e-01,3.147413533148717968e-01,3.164536667066639719e-01,1.010486053703217646e+00,5.243026851608847405e-01,-4.889682087160970303e-01,5.440382630874538439e-01
2.102612854783645790e+00,3.223089849763846604e-01,4.038805249764768068e-01,4.019127866031255714e-01,9.623548958853053170e-01,9.723279557089242742e-01,3.152165608572740640e-01,3.169315319567574396e-01,1.010437281035296175e+00,5.218640517648051036e-01,-4.872080359571291930e-01,5.440612304186301929e-01
2.097120200232641007e+00,3.228805907904009342e-01,4.045697404030028643e-01,4.026057518398968305e-01,9.621647075264941895e-01,9.721187792212641066e-01,3.156920707445781127e-01,3.174096763206944449e-01,1.010388690826770963e+00,5.194345413385452748e-01,-4.854511761432409034e-01,5.440762487525453439e-01
2.091637269503275665e+00,3.234532103310641671e-01,4.052599950677491236e-01,4.032997620454631948e-01,9.619736107993352991e-01,9.719086484939389869e-01,3.161678802427210777e-01,3.178880971273695399e-01,1.010340281500280435e+00,5.170140750140203023e-01,-4.836976376013200629e-01,5.440833785291083746e-01
2.086164045381158516e+00,3.240268453961896999e-01,4.059512896223092526e-01,4.039948178208677132e-01,9.617816018907665576e-01,9.716975604077620066e-01,3.166439865959019273e-01,3.183667916829653888e-01,1.010292051465123686e+00,5.146025732561876342e-01,-4.819474285355295762e-01,5.440826796000673982e-01
2.080700510682372162e+00,3.246014977867812679e-01,4.066436247122319769e-01,4.046909197612429954e-01,9.615886769769591558e-01,9.714855118257126332e-01,3.171203870264898694e-01,3.188457572708458532e-01,1.010243999116895441e+00,5.121999558447701828e-01,-4.802005570284903491e-01,5.440742112275043230e-01
2.075246648253421977e+00,3.251771693070366620e-01,4.073370009769735067e-01,4.053880684557611414e-01,9.613948322233419885e-01,9.712724995929625793e-01,3.175970787349322033e-01,3.193249911514482453e-01,1.010196122837133448e+00,5.098061418566713909e-01,-4.784570310425929618e-01,5.440580320822675509e-01
2.069802440971179713e+00,3.257538617643532808e-01,4.080314190498494642e-01,4.060862644875835592e-01,9.612000637846259687e-01,9.710585205369018924e-01,3.180740588996627816e-01,3.198044905621763578e-01,1.010148420992982965e+00,5.074210496491489142e-01,-4.767168584212050919e-01,5.440342002424802814e-01
