step,t,loss,lambda_norm,lambda_star_norm,tracking_error,mean_defect_norm,target_defect_norm,stability,cov_trace,cov_log_kappa,lambda_H,lambda_star_H,mean_d_H,target_d_H,lambda_B,lambda_star_B,mean_d_B,target_d_B,lambda_S,lambda_star_S,mean_d_S,target_d_S,lambda_V,lambda_star_V,mean_d_V,target_d_V,lambda_R,lambda_star_R,mean_d_R,target_d_R
1358,108.64,0.0033248704000739737,1.98139420661435,1.980815902705111,0.0011128700883265108,0.2915929900081043,0.21511624764298953,0.8811913296649244,0.09728503809388808,0.893517984874209,1.2449771140706316,1.2450115849117784,0.13639420986750322,0.1,0.42095729255275793,0.4208133219575914,0.11479929001332036,0.085,1.0864513914399465,1.0864119591038204,0.16006404386554357,0.12,0.2391572074812666,0.2391349502800379,0.12852576019448492,0.095,0.9803964246364268,0.9792943748325654,0.10537952921114502,0.075
1359,108.72,0.0033249334069427447,1.981382950382386,1.9808316050644597,0.001058163995560401,0.2915938503778695,0.21511624764298953,0.881191080100369,0.0972853577306318,0.8935184806716396,1.244977756853644,1.2450092532212553,0.13639443624567443,0.1,0.4209544841237394,0.4208168711018336,0.11479971819631786,0.085,1.0864506086227508,1.0864122505801623,0.16006426917153602,0.12,0.23915676108085482,0.23913488746067837,0.1285261611994873,0.095,0.9803750414787008,0.9793272667501266,0.10538031914625932,0.075
1360,108.8,0.0033249935239278204,1.9813722191017407,1.980846575881984,0.0010061559793625382,0.2915946713072383,0.21511624764298953,0.8811908417296315,0.09728566255905903,0.8935189541617394,1.2449783431834767,1.2450070733452814,0.13639465300602502,0.1,0.4209517997620397,0.420820266038754,0.11480012647910001,0.085,1.086449847517221,1.0864125533462643,0.16006448488791583,0.12,0.23915632284236638,0.23913484915643302,0.12852654388767648,0.095,0.980354711307956,0.9793585329414607,0.1053810709775734,0.075
1361,108.88,0.003325050883199422,1.9813619882836726,1.9808608492194026,0.0009567125333876541,0.2915954545995086,0.21511624764298953,0.8811906140537791,0.0972859532644237,0.8935194063418929,1.2449788770400458,1.245005036011932,0.1363948605490199,0.1,0.42094923403446066,0.42082351338308754,0.11480051578606151,0.085,1.0864491078785914,1.0864128655857368,0.16006469141409937,0.12,0.23915589304742202,0.23913483309514819,0.12852690909282968,0.095,0.9803353821605332,0.9793882539368126,0.1053817865464159,0.075
1362,108.96000000000001,0.003325105610905242,1.9813522345826886,1.9808744575541017,0.0009097067795126151,0.29159620197578184,0.21511624764298953,0.8811903965959477,0.09728623050031222,0.8935198381652449,1.2449793621491108,1.2450031324932942,0.13639505925890763,0.1,0.42094678174318223,0.4208266194705404,0.11480088699868538,0.085,1.0864483894336934,1.086413185633695,0.16006488913336434,0.12,0.2391554719298669,0.23913483716966605,0.12852725761092612,0.095,0.9803170046426826,0.9794165062680037,0.10538246760497456,0.075
1363,109.04,0.0033251578274435195,1.9813429357430794,1.9808874318527678,0.0008650181374874134,0.29159691507869673,0.21511624764298953,0.8811901889003746,0.09728649489010413,0.8935202505426377,1.2449798019976162,1.2450013545743788,0.13639524950434997,0.1,0.4209444379157022,0.42082959036917883,0.11480124095753227,0.085,1.0864476918843469,1.0864135119663643,0.1600650784134748,0.12,0.2391550596798089,0.23913485942696747,0.1285275902018522,0.095,0.9802995318031815,0.9794433626676327,0.10538311582062036,0.075
1364,109.12,0.003325207647723724,1.9813340705479632,1.9808998016414323,0.0008225320113491797,0.2915975954759919,0.21511624764298953,0.8811899905314743,0.09728674702836625,0.8935206443444758,1.2449801998481416,1.24499969452389,0.136395431639031,0.1,0.4209421977951989,0.4208324318905381,0.11480157846413933,0.085,1.0864470149104797,1.0864138431909907,0.16006525960727824,0.12,0.2391546564473771,0.2391348980582182,0.12852790759103122,0.095,0.9802829190122793,0.9794688922580693,0.10538373278001986,0.075
1365,109.2,0.003325255181415556,1.981325618770722,1.9809115950723413,0.0007821394914256911,0.29159824466390905,0.21511624764298953,0.8811898010729529,0.09728698748218279,0.8935210204024934,1.2449805587525056,1.2449981450663363,0.13639560600223946,0.1,0.42094005683130165,0.42083514960033375,0.11480190028283047,0.085,1.0864463581730066,1.086414178036825,0.16006543305328869,0.12,0.23915426234621343,0.23913495138919338,0.12852821047097782,0.095,0.9802671238466552,0.9794931607310751,0.10538431999304759,0.075
1366,109.28,0.003325300533186734,1.9813175611287173,1.9809228389878988,0.0007437370711447813,0.29159886407044144,0.21511624764298953,0.8811896201269618,0.09728721679242311,0.8935213795114664,1.2449808815645804,1.2449966993562427,0.1363957729194365,0.1,0.42093801067124365,0.42083774882840175,0.11480220714244171,0.085,1.0864457213164735,1.0864145153463531,0.16006559907624152,0.12,0.23915387745671582,0.23913501787133318,0.12852849950278378,0.095,0.9802521059800945,0.9795162305186202,0.10538487889650985,0.075
1367,109.36,0.003325343802930079,1.981309879239173,1.980933558981376,0.0007072263781134849,0.29159945505843626,0.21511624764298953,0.8811894473132877,0.09728743547495187,0.8935217224308258,1.2449811709523517,1.2449953509531446,0.13639593270279463,0.1,0.42093605515139393,0.4208402346787571,0.11480249973796908,0.085,1.0864451039714906,1.0864148540673277,0.16006575798763437,0.12,0.23915350182905015,0.23913509607343297,0.12852877531753715,0.095,0.9802378270795917,0.9795381609549587,0.10538541085768681,0.075
1368,109.44,0.003325385085980334,1.9813025555771278,1.980943779454976,0.000672513918652608,0.2916000189285556,0.21511624764298953,0.8811892822685777,0.09728764402178358,0.8935220498862304,1.2449814294092758,1.2449940937985513,0.13639608565172368,0.1,0.4209341862891434,0.42084261203886814,0.11480277873213837,0.085,1.0864445057569623,1.0864151932450685,0.16006591008624252,0.12,0.23915313548594616,0.23913518467385111,0.12852903851767783,0.095,0.9802242507066132,0.9795590084306687,0.10538591717770221,0.075
1369,109.52,0.00332542447332117,1.9812955734353577,1.9809535236752054,0.0006395108349011657,0.29160055692210335,0.21511624764298953,0.8811891246455991,0.09728784290218337,0.8935223625710429,1.244981659264967,1.244992922193833,0.1363962320533718,0.1,0.42093240027513323,0.4208448855886329,0.11480304475690153,0.085,1.0864439262821337,1.08641553201553,0.16006605565862028,0.12,0.2391527784252884,0.23913528245305798,0.12852928967829103,0.095,0.9802113422232646,0.9795788265391777,0.10538639909473076,0.075
1370,109.60000000000001,0.0033254620517830084,1.981288916886177,1.980962813825695,0.0006081326742847529,0.2916010702237266,0.21511624764298953,0.881188974112529,0.09728803256371728,0.8935226611477554,1.2449818626952613,1.2449918307796868,0.1363963721831127,0.1,0.42093069346581,0.4208470598089733,0.11480329841486506,0.085,1.0864433651484637,1.0864158695986326,0.1600661949795812,0.12,0.23915243062251942,0.23913538828684036,0.12852952934834502,0.095,0.9801990687031144,0.9795976662157535,0.10538685778704854,0.075
1371,109.68,0.0033254979042316325,1.9812825707450257,1.9809716710573932,0.000578299170340303,0.29160155996399023,0.21511624764298953,0.8811888303522781,0.09728821343325442,0.8935229462493599,1.2449820417316824,1.244990814516314,0.13639650630500946,0.1,0.42092906237630057,0.420849138990337,0.11480354028065264,0.085,1.0864428219513351,1.0864162052920374,0.16006632831265993,0.12,0.23915209203286503,0.23913550113979995,0.12852975805186995,0.095,0.9801873988464457,0.9796155758696798,0.10538729437593601,0.075
1372,109.76,0.003325532109748651,1.9812765205357652,1.9809801155367424,0.0005499340345362656,0.2916020272218402,0.21511624764298953,0.8811886930618402,0.0972883859179227,0.8935232184806354,1.2449821982703526,1.244989868665198,0.1363966346722658,0.1,0.4209275036735824,0.4208511272403916,0.11480377090220203,0.085,1.0864422962816183,1.0864165384654951,0.16006645591056085,0.12,0.23915176259339455,0.23913562005934122,0.1285299762890878,0.095,0.9801763028997138,0.9796326015098497,0.10538770992844,0.075
1373,109.84,0.003325564743803418,1.981270752457594,1.9809881664913096,0.0005229647585165813,0.29160247302695036,0.21511624764298953,0.8811885619516738,0.0972885504060201,0.8935234784194058,1.2449823340803765,1.2449889887715428,0.13639675752765656,0.1,0.42092601416994835,0.4208530284918793,0.11480399080200526,0.085,1.0864417877270927,1.0864168685553353,0.16006657801558444,0.12,0.2391514422249264,0.2391357441699871,0.1285301845374873,0.095,0.9801657525789995,0.9796487868640023,0.1053881054600012,0.075
1374,109.92,0.003325595878417468,1.9812652533535169,1.9809958422535174,0.0004973224260974654,0.2916028983619662,0.21511624764298953,0.8811884367451074,0.09728870726788481,0.8935237266177312,1.244982450811727,1.244988170647902,0.13639687510394446,0.1,0.4209245908167459,0.42085484650982435,0.11480420047828865,0.085,1.08644129587374,1.086417195059462,0.16006669486004174,0.12,0.2391511308337895,0.23913587266808145,0.12853038325285357,0.095,0.9801557209972631,0.9796641734921774,0.10538848193695513,0.075
1375,110.0,0.003325625582321343,1.9812600106802845,1.981003160302289,0.0004729415347588727,0.291603304164645,0.21511624764298953,0.8811883171777727,0.0972888568567244,0.8935239636030384,1.2449825500026668,1.2449874103587077,0.1363969876242795,0.1,0.42092323069838045,0.4208565848984749,0.11480440040613801,0.085,1.0864408203069196,1.086417517532722,0.16006680666665257,0.12,0.23915082831344936,0.23913600481678204,0.12853057287024972,0.095,0.9801461825952057,0.9796788008943921,0.10538884027891035,0.075
1376,110.08,0.003325653921104448,1.981255012479741,1.9810101373026603,0.0004497598260168171,0.29160369132990077,0.21511624764298953,0.8811882029970622,0.09728899950940716,0.8935241898792196,1.2449826330867242,1.2449867042055387,0.13639709530258357,0.1,0.42092193102657816,0.4208582471082648,0.1148045910385751,0.085,1.0864403606124298,1.086417835582426,0.16006691364892703,0.12,0.23915053454600996,0.23913613994147934,0.1285307538049554,0.095,0.9801371130755603,0.979692706612936,0.10538918136101248,0.075
1377,110.16,0.0033256809573580116,1.9812502473515148,1.9810167891437496,0.0004277181241552363,0.2916040607117541,0.21511624764298953,0.8811880939616099,0.09728913554721721,0.893524405927666,1.2449827013992592,1.2449860487134763,0.1363971983439213,0.1,0.4209206891348868,0.4208598364420101,0.11480477280757916,0.085,1.0864399163774674,1.0864181488643072,0.16006701601153436,0.12,0.23915024940359686,0.23913627742535473,0.12853092645336195,0.095,0.9801284893406439,0.9797059263297415,0.10538950601609803,0.075
1378,110.24000000000001,0.003325706750811698,1.9812457044269796,1.9810231309747186,0.000406760183212503,0.2916044131251965,0.21511624764298953,0.8811879898407948,0.09728926527657421,0.8935246122082723,1.2449827561836322,1.2449854406179155,0.13639729694485497,0.1,0.42091950247341653,0.42086135606137487,0.11480494612506612,0.085,1.086439487191492,1.0864184570786923,0.16006711395065748,0.12,0.2391499727496334,0.23913641670542343,0.12853109119382894,0.095,0.9801202894330031,0.9797184939586043,0.10538981503674279,0.075
1379,110.32000000000001,0.0033257313584638243,1.9812413733444387,1.9810291772393496,0.00038683254125941265,0.2916047493479663,0.21511624764298953,0.881187890414267,0.09728938898972005,0.8935248091603831,1.244982798597009,1.2449848768524767,0.1363973912937873,0.1,0.4209183686037986,0.42086280899252043,0.1148051113838174,0.085,1.0864390726470008,1.0864187599669313,0.16006720765433224,0.12,0.2391497044400118,0.23913655726855296,0.12853124838749924,0.095,0.980112492479008,0.9797304417332463,0.10539010917721293,0.075
1380,110.4,0.0033257548347059404,1.9812372442254669,1.981034941708733,0.00036788438237229904,0.29160507012224823,0.21511624764298953,0.881187795471493,0.09728950696537429,0.8935249972037043,1.2449828297158143,1.2449843545372774,0.13639748157129025,0.1,0.42091728519436433,0.42086419813208575,0.11480526895837044,0.085,1.0864386723402235,1.0864190573081358,0.1600672973027774,0.12,0.2391494443241721,0.23913669864802714,0.12853139837908045,0.095,0.980105078635237,0.9797418002904552,0.10539038915531833,0.075
1381,110.48,0.0033257772314415415,1.9812333076523563,1.9810404375126036,0.00034986740509364414,0.2916053761562924,0.21511624764298953,0.8811877048113226,0.0972896194693587,0.89352517673918,1.2449828505408596,1.2449838709680716,0.1363975679504211,0.1,0.42091625001552635,0.42086552625246604,0.11480541920586423,0.085,1.0864382858717387,1.0864193489159824,0.16006738306870724,0.12,0.23914919224609327,0.23913684042023028,0.12853154149759013,0.095,0.9800980290375235,0.9797525987495626,0.10539065565417938,0.075
1382,110.56,0.003325798598199549,1.98122955464662,1.981045677169262,0.000332735697616379,0.29160566812596217,0.21511624764298953,0.881187618241573,0.09728972675519365,0.8935253481498139,1.2449828620021626,1.2449834236060109,0.1363976505970275,0.1,0.4209152609353571,0.4208667960070629,0.11480556246684727,0.085,1.086437912847023,1.0864196346359527,0.16006746511763653,0.12,0.23914894804519934,0.2391369822013974,0.12853167805706592,0.095,0.9800913257525282,0.9797628647877592,0.10539090932390609,0.075
1383,110.64,0.003325818982242464,1.981225976648498,1.9810506726139623,0.00031644561922133723,0.2916059466762092,0.21511624764298953,0.8811875355786335,0.09728982906466616,0.8935255118014755,1.244982864963477,1.2449830100678898,0.1363977296700386,0.1,0.42091431591535683,0.4208680099353436,0.11480569906604766,0.085,1.0864375528769348,1.0864199143426134,0.16006754360817077,0.12,0.23914871155719003,0.23913712364473377,0.12853180835724445,0.095,0.9800849517317102,0.9797726247116239,0.10539115078319561,0.075
1384,110.72,0.0033258384286698334,1.981222565497418,1.981055435225963,0.00030095568757198887,0.29160621242248436,0.21511624764298953,0.881187456647084,0.09728992662837263,0.8935256680436604,1.2449828602265447,1.2449826281168606,0.13639780532174536,0.1,0.4209134130064046,0.4208691704677473,0.11480582931310856,0.085,1.0864372055781373,1.0864201879370636,0.1600676186922864,0.12,0.2391484826148037,0.23913726443787356,0.12853193268421245,0.095,0.9800788907675785,0.9797819035251272,0.10539138062085339,0.075
1385,110.8,0.0033258569805168854,1.981219313413373,1.9810599758546206,0.00028622647156761156,0.29160646595208284,0.21511624764298953,0.8811873812793339,0.097290019666236,0.8935258172102104,1.2449828485350958,1.2449822756541018,0.13639787769807338,0.1,0.4209125503448789,0.4208702799301202,0.11480595350328772,0.085,1.0864368705734693,1.0864204553447399,0.1600676905156002,0.12,0.23914826104850787,0.2391374043000116,0.12853205131102258,0.095,0.9800731274521141,0.9797907249943567,0.10539159939723992,0.075
1386,110.88,0.0033258746788487298,1.9812162129791693,1.9810643048439016,0.0002722204895966465,0.2916067078254288,0.21511624764298953,0.8811873093152746,0.09729010838799912,0.8935259596200161,1.2449828305786028,1.244981950710449,0.13639794693883933,0.1,0.42091172614894534,0.4208713405482021,0.11480607191812513,0.085,1.0864365474922637,1.0864207165131916,0.16006775921762853,0.12,0.23914804668713363,0.23913754297979628,0.12853216449828786,0.095,0.9800676471372499,0.9797991117089082,0.10539180764564773,0.075
1387,110.96000000000001,0.0033258915628501242,1.9812132571234955,1.9810684320558536,0.00025890211290516686,0.29160693857729936,0.21511624764298953,0.881187240601948,0.09729019299369548,0.8935260955776764,1.2449828069958049,1.244981651438707,0.13639801317800035,0.1,0.4209109387150062,0.42087235445198773,0.1148061848260808,0.085,1.0864362359706192,1.0864209714100395,0.16006782493203395,0.12,0.23914783935845205,0.23913768025305454,0.12853227249474455,0.095,0.9800624358973083,0.9798070851401728,0.10539200587361043,0.075
1388,111.04,0.0033259076699114873,1.981210439104793,1.98107236689326,0.0002462374736130171,0.29160715871799764,0.21511624764298953,0.8811871749932295,0.09729027367409782,0.8935262253741432,1.2449827783780216,1.244981376106646,0.1363980765438956,0.1,0.4209101864142975,0.4208733236795726,0.11480629248314131,0.085,1.0864359356516324,1.0864212200212846,0.16006788778686737,0.12,0.23914763888969381,0.23913781592054095,0.12853237553779095,0.095,0.9800574804933009,0.9798146656969325,0.10539219456414964,0.075
1389,111.12,0.0033259230357106776,1.9812077524958713,1.9810761183207628,0.00023419437744619996,0.29160736873446746,0.21511624764298953,0.8811871123495248,0.09729035061114676,0.8935263492873166,1.2449827452722588,1.2449811230898826,0.13639813715947344,0.1,0.4209094676896378,0.4208742501813115,0.11480639513340042,0.085,1.086435646185587,1.0864214623493609,0.16006794790479362,0.12,0.23914744510802557,0.23913794980628203,0.12853247385400388,0.095,0.9800527683389946,0.9798218727779854,0.10539237417696191,0.075
1390,111.2,0.0033259376942912857,1.981205191169245,1.9810796948854652,0.00022274222079554654,0.29160756909136126,0.21511624764298953,0.8811870525374799,0.09729042397835874,0.893526467582638,1.244982708184129,1.2449808908657585,0.13639819514251494,0.1,0.42090878105231044,0.42087513582327124,0.1148064930096092,0.085,1.0864353672301097,1.0864216984117216,0.1600680054033155,0.12,0.239147257840977,0.23913808175559725,0.12853256765962923,0.095,0.9800482874686595,0.9798287248222399,0.10539254514954557,0.075
1391,111.28,0.003325951678137121,1.9812027492831548,1.9810831047362658,0.00021185191181049306,0.29160776023205576,0.21511624764298953,0.8811869954297044,0.0972904939412159,0.8935265805136345,1.244982667580588,1.244980678007085,0.13639825060584393,0.1,0.4209081250790849,0.42087598239103513,0.11480658633370466,0.085,1.086435098450293,1.0864219282392775,0.1600680603949829,0.12,0.23914707691682527,0.23913821163338983,0.1285326571610499,0.095,0.9800440265064133,0.9798352393563504,0.10539270789827555,0.075
1392,111.36,0.0033259650182436928,1.9812004212682426,1.9810863556424803,0.00020149579546694388,0.2916079425796261,0.21511624764298953,0.8811869409045066,0.09729056065753747,0.8935266883224595,1.2449826238925064,1.244980483176505,0.13639830365753153,0.1,0.4209074984093622,0.42087679159294805,0.11480667531731069,0.085,1.0864348395187897,1.0864221518751267,0.1600681129875995,0.12,0.23914690216494242,0.23913833932268216,0.12853274255523658,0.095,0.9800399746370846,0.9798414330399764,0.1053928628194257,0.075
1393,111.44,0.0033259777441859272,1.9811982018148433,1.981089455011352,0.00019164758252539414,0.29160811653776975,0.21511624764298953,0.8811868888456402,0.09729062427783444,0.8935267912403894,1.2449825775170786,1.2449803051211215,0.1363983544010921,0.1,0.42090689974244744,0.4208775650636237,0.11480676016221823,0.085,1.086434590115875,1.0864223693730517,0.16006816328441312,0.12,0.23914673341610743,0.23913846472319353,0.12853282403017358,0.095,0.9800361215785146,0.9798473217085859,0.10539301029013913,0.075
1394,111.52,0.003325989884183301,1.9811960858608764,1.981092409905126,0.00018228228162898286,0.29160828249169424,0.21511624764298953,0.8811868391420624,0.09729068494564731,0.893526889488318,1.2449825288200855,1.2449801426674285,0.13639840293567027,0.1,0.42090632783493526,0.42087830436683793,0.11480684106084046,0.085,1.0864343499294902,1.0864225807966355,0.1600682113843085,0.12,0.23914657050278162,0.239138587749818,0.1285329017652679,0.095,0.9800324575552359,0.9798529204145822,0.10539315066935576,0.075
1395,111.60000000000001,0.003326001465161687,1.9811940685802973,1.9810952270569835,0.00017337613521458903,0.2916084408089605,0.21511624764298953,0.8811867916877023,0.09729074279786855,0.8935269832772147,1.2449824781380154,1.2449799947165767,0.1363984493562223,0.1,0.4209057814982118,0.42087901099876135,0.11480691819664993,0.085,1.0864341186552604,1.086422786218004,0.16006825738198444,0.12,0.2391464132593552,0.23913870833146053,0.12853297593173882,0.095,0.980028973273449,0.9798582434658843,0.1053932842986907,0.075
1396,111.68,0.0033260125128124953,1.9811921453720909,1.9810979128863715,0.00016490655831053567,0.29160859184028926,0.21511624764298953,0.8811867463812401,0.09729079796505016,0.8935270728085677,1.2449824257800512,1.2449798602398023,0.13639849375368818,0.1,0.42090525959606173,0.4208796863907105,0.11480699174459243,0.085,1.0864338959964923,1.0864229857168588,0.1600683013681275,0.12,0.23914626152236634,0.23913882640991216,0.12853304669299118,0.095,0.9800256598972388,0.9798633044629403,0.10539341150327296,0.075
1397,111.76,0.0033260230516491043,1.981190311849777,1.9811004735136752,0.00015685208046315165,0.29160873592033026,0.21511624764298953,0.8811867031258953,0.09729085057169706,0.8935271582748135,1.2449823720299362,1.2449797382742946,0.1363985362151584,0.1,0.42090476104237984,0.4208803319119681,0.11480706187148387,0.085,1.0864336816641538,1.0864231793795602,0.16006834342957782,0.12,0.23914611513069142,0.23913894193862079,0.12853311420496938,0.095,0.9800225090259699,0.9798681163337918,0.1053935325925426,0.075
1398,111.84,0.003326033105060762,1.9811885638314048,1.9811029147740946,0.00014919229063355293,0.2916088733683977,0.21511624764298953,0.8811866618292248,0.09729090073654688,0.8935272398597299,1.2449823171477197,1.2449796279191059,0.13639857682403303,0.1,0.42090428479898145,0.42088094887246,0.11480712873638768,0.085,1.0864334753768379,1.0864233672983572,0.16006838364949022,0.12,0.23914597392571263,0.23913905488175163,0.12853317861649757,0.095,0.9800195126727965,0.9798726913673009,0.10539364786100819,0.075
1399,111.92,0.003326042695363927,1.9811868973300166,1.9811052422309086,0.0001419077846976289,0.29160900448916954,0.21511624764298953,0.8811866224029302,0.09729094857283674,0.8935273177388279,1.2449822613713948,1.2449795283314733,0.1363986156601753,0.1,0.42090382987350705,0.42088153852526144,0.11480719249097485,0.085,1.0864332768607095,1.0864235495704162,0.1600684221074836,0.12,0.2391458377514644,0.2391391652133005,0.12853324006960404,0.095,0.9800166632442384,0.9798770412448903,0.10539375758896985,0.075
1400,112.0,0.0033260518438514904,1.981185308544555,1.9811074611882826,0.00013498011556831738,0.2916091295733594,0.21511624764298953,0.881186584762672,0.09729099418855765,0.8935273920797271,1.2449822049184331,1.244979438723317,0.13639865280005883,0.1,0.4209033953174166,0.4208821020689837,0.11480725327986731,0.085,1.0864330858494424,1.086423726297355,0.1600684588797926,0.12,0.23914570645475564,0.2391392729160272,0.1285332986998294,0.095,0.9800139535207671,0.9798811770706762,0.10539386204320575,0.075
1401,112.08,0.0033260605708393654,1.9811837938511925,1.9811095767030846,0.0001283917459695643,0.29160924889835116,0.21511624764298953,0.8811865488278949,0.09729103768669742,0.893527463042503,1.2449821479872192,1.2449793583577355,0.13639868831690669,0.1,0.4209029802240734,0.4208826406502554,0.11480731124096552,0.085,1.0864329020841403,1.086423897584335,0.16006849403940396,0.12,0.23914557988527835,0.23913937798089163,0.12853335463652305,0.095,0.98001137663835,0.9798851093999127,0.10539396147762463,0.075
1402,112.16,0.003326068895711424,1.981182349795069,1.9811115935966443,0.00012212600331761635,0.29160936272881205,0.21511624764298953,0.8811865145216574,0.09729107916547237,0.8935275307800223,1.2449820907583968,1.2449792865460998,0.13639872228082955,0.1,0.42090258372690853,0.42088315536582815,0.11480736650576089,0.085,1.0864327253132502,1.086424063539634,0.1600685276561951,0.12,0.23914545789569436,0.2391394804060791,0.12853340800312393,0.095,0.980008926070909,0.9798888482662939,0.10539405613388884,0.075
1403,112.24000000000001,0.0033260768369619835,1.9811809730824117,1.9811135164656237,0.0001161670369436835,0.29160947131727205,0.21511624764298953,0.8811864817704718,0.09729111871854756,0.8935275954382702,1.244982033396129,1.2449792226450096,0.13639875475895374,0.1,0.4209022049976638,0.42088364726467226,0.11480741919963242,0.085,1.086432555292465,1.086424224273987,0.16006855979706144,0.12,0.23914534034170884,0.23913958019641804,0.12853345891743062,0.095,0.9800065956136467,0.9798924032077959,0.10539414624200595,0.075
1404,112.32000000000001,0.003326084412236609,1.9811796605730254,1.9811153496924407,0.00011049977752579334,0.29160957490468,0.21511624764298953,0.8811864505041495,0.09729115643524834,0.8935276571566558,1.244981976049275,1.2449791660534313,0.13639878581554563,0.1,0.42090184324471475,0.4208841173502129,0.11480746944213219,0.085,1.0864323917846186,1.086424379900141,0.16006859052604325,0.12,0.23914522708212885,0.23913967736270955,0.12853350749185763,0.095,0.9800043793671959,0.9798957832911056,0.10539423202089114,0.075
1405,112.4,0.0033260916383709353,1.98117840927313,1.9811170974553385,0.00010510989834521792,0.291609673720933,0.21511624764298953,0.881186420655654,0.09729119240076022,0.8935277160683093,1.2449819188524935,1.2449791162102026,0.13639881551213154,0.1,0.4209014977114626,0.42088456658210877,0.11480751734725496,0.085,1.0864322345595738,1.086424530532375,0.16006861990444374,0.12,0.23914511797890814,0.23913977192109345,0.12853355383368079,0.095,0.9800022717225537,0.9798989971350895,0.10539431367890421,0.075
1406,112.48,0.003326098531427758,1.9811772163285344,1.9811187637378778,9.998377864375553e-05,0.29160976798538246,0.21511624764298953,0.8811863921609606,0.09729122669632101,0.8935277723003562,1.2449818619272754,1.2449790725915892,0.13639884390761348,0.1,0.4209011676747978,0.42088499587822237,0.11480756302369698,0.085,1.086432083394104,1.0864246762860748,0.1600686479909437,0.12,0.23914501289717935,0.23913986389246913,0.12853359804527087,0.095,0.9800002673467602,0.9799020529328741,0.10539439141435854,0.075
1407,112.56,0.0033261051067324555,1.9811760790181268,1.9811203523378988,9.51084687469716e-05,0.2916098579073168,0.21511624764298953,0.8811863649589209,0.09729125939940401,0.8935278259741963,1.2449818053829065,1.244979034708825,0.1363988710583772,0.1,0.4209008524436313,0.4208854061164725,0.11480760657510233,0.085,1.0864319380717675,1.086424817277288,0.16006867484171178,0.12,0.239144911705279,0.23913995330216165,0.12853364022431918,0.095,0.9799983611692826,0.9799049584728851,0.1053944654160067,0.075
1408,112.64,0.003326111378906635,1.9811749947476716,1.981121866876357,9.047165675729355e-05,0.2916099436864206,0.21511624764298953,0.8811863389911355,0.09729129058389133,0.8935278772057534,1.2449817493173707,1.2449790021061184,0.13639889701839875,0.1,0.42090055135748533,0.4208857981363334,0.11480764810029592,0.085,1.086431798382782,1.086424953622492,0.16006870051050973,0.12,0.23914481427475648,0.239140040179154,0.1285336804640475,0.095,0.9799965483690781,0.979907721159057,0.10539453586350263,0.075
1409,112.72,0.003326117361900506,1.9811739610438908,1.981123310805357,8.606163723677228e-05,0.29161002551321585,0.21511624764298953,0.8811863142018302,0.09729132032024068,0.893527926105724,1.2449816938181915,1.2449789743584074,0.13639892183934482,0.1,0.42090026378515233,0.4208861727408349,0.11480768769351034,0.085,1.0864316641238898,1.086425085438166,0.16006872504879366,0.12,0.23914472048038,0.2391401245559324,0.12853371885341489,0.095,0.9799948243622885,0.9799103480295969,0.1053946029278401,0.075
1410,112.8,0.003326123069023645,1.9811729755488279,1.9811246874162605,8.186728103004408e-05,0.29161010356948147,0.21511624764298953,0.8811862905377392,0.09729134867564415,0.8935279727798072,1.244981638963221,1.2449789510696647,0.1363989455706714,0.1,0.42089998912340454,0.4208865306977626,0.11480772544459641,0.085,1.0864315350982248,1.0864252128406338,0.16006874850581232,0.12,0.2391446302001292,0.2391402064678395,0.12853375547731025,0.095,0.9799931847905499,0.9799128457753561,0.10539466677177231,0.075
1411,112.88,0.0033261285129741838,1.9811720360144671,1.981125999846907,7.787800702007913e-05,0.2916101780286517,0.21511624764298953,0.8811862679479927,0.0972913757141788,0.8935280173289365,1.2449815848213743,1.2449789318708944,0.1363989682597152,0.1,0.4208997267957665,0.4208868727415021,0.11480776143922876,0.085,1.0864314111151723,1.086425335945601,0.16006877092869667,0.12,0.23914454331518528,0.23914028595293388,0.12853379041673876,0.095,0.9799916255098736,0.9799152207567395,0.10539472755020794,0.075
1412,112.96000000000001,0.003326133705867011,1.981171140297611,1.9811272510890112,7.408375480302862e-05,0.2916102490562002,0.21511624764298953,0.88118624638401,0.09729140149695178,0.893528059849485,1.2449815314533168,1.2449789164184974,0.1363989899517829,0.1,0.4208994762513359,0.4208871995742378,0.11480779575909858,0.085,1.0864312919902324,1.08642545486818,0.16006879236255386,0.12,0.23914445970990947,0.23914036305139524,0.12853382374899816,0.095,0.9799901425800831,0.9799174790203492,0.10539478541059205,0.075
1413,113.04,0.003326138659260421,1.9811702863549912,1.9811284439947967,7.047495925030021e-05,0.2916103168100041,0.21511624764298953,0.8811862257993964,0.0972914260822366,0.8935281004334791,1.2449814789121054,1.2449789043927444,0.1363990106902387,0.1,0.4208992369636594,0.4208875118675105,0.11480782848209978,0.085,1.0864311775448765,1.0864255697224359,0.16006881285054825,0.12,0.23914437927182075,0.23914043780547348,0.12853385554784943,0.095,0.9799887322547653,0.9799196263141944,0.10539484049326427,0.075
