family,instance_id,heuristic,n_vars,n_clauses,alpha,solved,sat,timeout,decisions,propagations,conflicts,backtracks,max_depth,search_cost
modular_3sat,77,first,18,76,4.222222222222222,1,0,0,88,181,45,88,9,4.944851553550253
modular_3sat,77,degree,18,76,4.222222222222222,1,0,0,22,49,12,22,4,3.597312260588446
modular_3sat,77,jeroslow_wang,18,76,4.222222222222222,1,0,0,12,31,7,12,4,3.042138646368147
modular_3sat,77,moms,18,76,4.222222222222222,1,0,0,10,27,6,10,4,2.8791984572980396
modular_3sat,77,maat_v16_branch,18,76,4.222222222222222,1,0,0,16,36,9,16,4,3.2939832973550063
modular_3sat,77,maat_v16_heavy,18,76,4.222222222222222,1,0,0,16,40,9,16,4,3.3087165288679903
modular_3sat,78,random,18,76,4.222222222222222,1,1,0,11,7,0,0,11,2.5416019934645457
modular_3sat,78,first,18,76,4.222222222222222,1,1,0,12,10,1,1,11,2.6775909936175015
modular_3sat,78,degree,18,76,4.222222222222222,1,1,0,8,12,1,1,7,2.3749057545736716
modular_3sat,78,jeroslow_wang,18,76,4.222222222222222,1,1,0,6,10,0,0,6,2.0794415416798357
modular_3sat,78,moms,18,76,4.222222222222222,1,1,0,8,10,0,0,8,2.302585092994046
modular_3sat,78,maat_v16_branch,18,76,4.222222222222222,1,1,0,9,12,1,1,8,2.463853240590168
modular_3sat,78,maat_v16_heavy,18,76,4.222222222222222,1,1,0,9,17,1,1,8,2.505525936990736
modular_3sat,79,random,18,76,4.222222222222222,1,1,0,22,63,8,15,7,3.55820113047182
modular_3sat,79,first,18,76,4.222222222222222,1,1,0,12,14,1,1,11,2.7047112998366956
modular_3sat,79,degree,18,76,4.222222222222222,1,1,0,7,16,1,1,6,2.3174737054877963
modular_3sat,79,jeroslow_wang,18,76,4.222222222222222,1,1,0,7,16,1,1,6,2.3174737054877963
modular_3sat,79,moms,18,76,4.222222222222222,1,1,0,6,15,1,1,5,2.2027647577118348
modular_3sat,79,maat_v16_branch,18,76,4.222222222222222,1,1,0,8,16,1,1,7,2.4114394979061275
modular_3sat,79,maat_v16_heavy,18,76,4.222222222222222,1,1,0,6,21,1,1,5,2.2669579153508943
modular_3sat,80,random,18,85,4.722222222222222,1,0,0,58,139,30,58,8,4.553876891600541
modular_3sat,80,first,18,85,4.722222222222222,1,0,0,8,19,5,8,3,2.6567569067146595
modular_3sat,80,degree,18,85,4.722222222222222,1,0,0,14,33,8,14,3,3.173878458937465
modular_3sat,80,jeroslow_wang,18,85,4.722222222222222,1,0,0,10,23,6,10,3,2.856470206220483
modular_3sat,80,moms,18,85,4.722222222222222,1,0,0,8,16,5,8,3,2.6354795082673745
modular_3sat,80,maat_v16_branch,18,85,4.722222222222222,1,0,0,14,37,8,14,3,3.190476350346503
modular_3sat,80,maat_v16_heavy,18,85,4.722222222222222,1,0,0,14,37,8,14,3,3.190476350346503
modular_3sat,81,random,18,85,4.722222222222222,1,0,0,24,62,13,24,5,3.702535780561422
modular_3sat,81,first,18,85,4.722222222222222,1,0,0,8,17,5,8,3,2.6426223957797546
modular_3sat,81,degree,18,85,4.722222222222222,1,0,0,16,51,9,16,4,3.34814816057234
modular_3sat,81,jeroslow_wang,18,85,4.722222222222222,1,0,0,12,37,7,12,4,3.0703758165497566
modular_3sat,81,moms,18,85,4.722222222222222,1,0,0,14,43,8,14,5,3.214867803470662
modular_3sat,81,maat_v16_branch,18,85,4.722222222222222,1,0,0,16,47,9,16,4,3.333988631968705
modular_3sat,81,maat_v16_heavy,18,85,4.722222222222222,1,0,0,24,71,13,24,5,3.724487881581304
modular_3sat,82,random,18,85,4.722222222222222,1,0,0,32,92,17,32,7,3.9991177122790798
modular_3sat,82,first,18,85,4.722222222222222,1,0,0,20,50,11,20,6,3.521938999358284
modular_3sat,82,degree,18,85,4.722222222222222,1,0,0,28,71,15,28,6,3.849083205654272
modular_3sat,82,jeroslow_wang,18,85,4.722222222222222,1,0,0,16,41,9,16,4,3.3123661679555396
modular_3sat,82,moms,18,85,4.722222222222222,1,0,0,14,46,8,14,4,3.226843994517378
modular_3sat,82,maat_v16_branch,18,85,4.722222222222222,1,0,0,18,50,10,18,4,3.4372078191851885
modular_3sat,82,maat_v16_heavy,18,85,4.722222222222222,1,0,0,22,64,12,22,6,3.6375861597263857
modular_3sat,83,random,18,85,4.722222222222222,1,0,0,34,70,18,34,7,4.009149716158869
modular_3sat,83,first,18,85,4.722222222222222,1,0,0,40,93,21,40,7,4.184337600748806
modular_3sat,83,degree,18,85,4.722222222222222,1,0,0,14,26,8,14,3,3.1441522786722644
modular_3sat,83,jeroslow_wang,18,85,4.722222222222222,1,0,0,8,14,5,8,3,2.6210388241125804
modular_3sat,83,moms,18,85,4.722222222222222,1,0,0,8,15,5,8,3,2.6282852326333477
modular_3sat,83,maat_v16_branch,18,85,4.722222222222222,1,0,0,8,16,5,8,3,2.6354795082673745
modular_3sat,83,maat_v16_heavy,18,85,4.722222222222222,1,0,0,8,21,5,8,3,2.670694414558441
modular_3sat,84,random,24,94,3.9166666666666665,1,0,0,48,140,25,48,7,4.3987608336650466
modular_3sat,84,first,24,94,3.9166666666666665,1,0,0,90,164,46,90,13,4.952299717083292
modular_3sat,84,degree,24,94,3.9166666666666665,1,0,0,38,151,20,38,6,4.229749199228304
modular_3sat,84,jeroslow_wang,24,94,3.9166666666666665,1,0,0,30,104,16,30,6,3.970291913552122
modular_3sat,84,moms,24,94,3.9166666666666665,1,0,0,12,50,7,12,3,3.128951117340214
modular_3sat,84,maat_v16_branch,24,94,3.9166666666666665,1,0,0,38,161,20,38,6,4.244200317766478
modular_3sat,84,maat_v16_heavy,24,94,3.9166666666666665,1,0,0,42,162,22,42,7,4.3214801348058485
modular_3sat,85,random,24,94,3.9166666666666665,1,1,0,11,23,2,3,8,2.747270914255491
modular_3sat,85,first,24,94,3.9166666666666665,1,1,0,12,12,0,0,12,2.653241964607215
modular_3sat,85,degree,24,94,3.9166666666666665,1,1,0,45,106,20,37,8,4.2626798770413155
modular_3sat,85,jeroslow_wang,24,94,3.9166666666666665,1,1,0,21,45,8,13,8,3.462606009790799
modular_3sat,85,moms,24,94,3.9166666666666665,1,1,0,15,29,4,6,9,3.068052935133617
modular_3sat,85,maat_v16_branch,24,94,3.9166666666666665,1,1,0,41,93,18,33,8,4.162003210695915
modular_3sat,85,maat_v16_heavy,24,94,3.9166666666666665,1,1,0,15,31,4,7,8,3.086486636822455
modular_3sat,86,random,24,94,3.9166666666666665,1,0,0,292,747,147,292,16,6.168668866480746
modular_3sat,86,first,24,94,3.9166666666666665,1,0,0,76,180,39,76,8,4.819071155935369
modular_3sat,86,degree,24,94,3.9166666666666665,1,0,0,94,372,48,94,7,5.122772794033106
modular_3sat,86,jeroslow_wang,24,94,3.9166666666666665,1,0,0,38,129,20,38,6,4.197201947661808
modular_3sat,86,moms,24,94,3.9166666666666665,1,0,0,6,16,4,6,2,2.4159137783010487
modular_3sat,86,maat_v16_branch,24,94,3.9166666666666665,1,0,0,44,136,23,44,6,4.323470185213858
modular_3sat,86,maat_v16_heavy,24,94,3.9166666666666665,1,0,0,54,127,28,54,8,4.480740107609915
modular_3sat,87,random,24,94,3.9166666666666665,1,1,0,49,137,21,38,11,4.365007629504286
modular_3sat,87,first,24,94,3.9166666666666665,1,1,0,20,20,4,5,16,3.2347491740244907
modular_3sat,87,degree,24,94,3.9166666666666665,1,1,0,10,37,2,3,7,2.772588722239781
modular_3sat,87,jeroslow_wang,24,94,3.9166666666666665,1,1,0,11,36,2,3,8,2.8273136219290276
modular_3sat,87,moms,24,94,3.9166666666666665,1,1,0,7,16,0,0,7,2.2617630984737906
modular_3sat,87,maat_v16_branch,24,94,3.9166666666666665,1,1,0,8,21,1,1,7,2.4553061800117093
modular_3sat,87,maat_v16_heavy,24,94,3.9166666666666665,1,1,0,9,20,1,1,8,2.5297206655777926
modular_3sat,88,random,24,102,4.25,1,1,0,14,12,1,1,13,2.8183982582710754
modular_3sat,88,first,24,102,4.25,1,1,0,17,16,2,3,14,3.0397491589707655
modular_3sat,88,degree,24,102,4.25,1,1,0,25,32,8,15,10,3.5553480614894135
modular_3sat,88,jeroslow_wang,24,102,4.25,1,1,0,12,18,2,3,9,2.7788192719904172
modular_3sat,88,moms,24,102,4.25,1,1,0,12,20,3,4,8,2.8243506567983707
modular_3sat,88,maat_v16_branch,24,102,4.25,1,1,0,14,15,2,3,11,2.8791984572980396
modular_3sat,88,maat_v16_heavy,24,102,4.25,1,1,0,17,25,5,8,9,3.1717842173343502
modular_3sat,89,random,24,102,4.25,1,0,0,52,119,27,52,9,4.43970574626056
modular_3sat,89,first,24,102,4.25,1,0,0,8,15,5,8,3,2.6282852326333477
modular_3sat,89,degree,24,102,4.25,1,0,0,20,49,11,20,5,3.518980417318539
modular_3sat,89,jeroslow_wang,24,102,4.25,1,0,0,6,14,4,6,2,2.3978952727983707
modular_3sat,89,moms,24,102,4.25,1,0,0,6,14,4,6,2,2.3978952727983707
modular_3sat,89,maat_v16_branch,24,102,4.25,1,0,0,22,61,12,22,6,3.629660094453965
modular_3sat,89,maat_v16_heavy,24,102,4.25,1,0,0,22,61,12,22,6,3.629660094453965
modular_3sat,90,random,24,102,4.25,1,1,0,39,75,14,25,14,4.050044303325521
modular_3sat,90,first,24,102,4.25,1,1,0,42,79,14,27,15,4.11414718951828
modular_3sat,90,degree,24,102,4.25,1,1,0,8,20,1,1,7,2.4466854369678024
modular_3sat,90,jeroslow_wang,24,102,4.25,1,1,0,7,21,1,1,6,2.365559892155434
modular_3sat,90,moms,24,102,4.25,1,1,0,12,29,3,3,9,2.865053949911875
modular_3sat,90,maat_v16_branch,24,102,4.25,1,1,0,8,25,2,2,6,2.533696813957432
modular_3sat,90,maat_v16_heavy,24,102,4.25,1,1,0,12,28,4,4,8,2.8903717578961645
modular_3sat,91,random,24,102,4.25,1,1,0,18,51,7,12,6,3.3655702040190043
modular_3sat,91,first,24,102,4.25,1,1,0,10,20,2,3,8,2.6602595372658615
modular_3sat,91,degree,24,102,4.25,1,1,0,6,22,1,1,5,2.277267285009756
modular_3sat,91,jeroslow_wang,24,102,4.25,1,1,0,6,22,1,1,5,2.277267285009756
modular_3sat,91,moms,24,102,4.25,1,1,0,9,21,2,3,6,2.5952547069568657
modular_3sat,91,maat_v16_branch,24,102,4.25,1,1,0,17,52,5,9,8,3.2865344733420154
modular_3sat,91,maat_v16_heavy,24,102,4.25,1,1,0,31,130,13,23,8,3.9917579734469997
modular_3sat,92,random,24,113,4.708333333333333,1,0,0,66,205,34,66,11,4.72384171570559
modular_3sat,92,first,24,113,4.708333333333333,1,0,0,34,90,18,34,6,4.044804116661965
modular_3sat,92,degree,24,113,4.708333333333333,1,0,0,66,225,34,66,7,4.741447804280639
modular_3sat,92,jeroslow_wang,24,113,4.708333333333333,1,0,0,24,85,13,24,5,3.7577056450437887
modular_3sat,92,moms,24,113,4.708333333333333,1,0,0,12,56,7,12,4,3.1548704948922883
modular_3sat,92,maat_v16_branch,24,113,4.708333333333333,1,0,0,32,96,17,32,6,4.006423680849631
modular_3sat,92,maat_v16_heavy,24,113,4.708333333333333,1,0,0,34,130,18,34,6,4.11251186617755
modular_3sat,93,random,24,113,4.708333333333333,1,1,0,8,19,1,1,7,2.4379897300002487
modular_3sat,93,first,24,113,4.708333333333333,1,1,0,7,17,0,0,7,2.272125885509337
modular_3sat,93,degree,24,113,4.708333333333333,1,1,0,23,88,8,15,8,3.653252276470785
modular_3sat,93,jeroslow_wang,24,113,4.708333333333333,1,1,0,19,64,6,11,8,3.4242626545931514
modular_3sat,93,moms,24,113,4.708333333333333,1,1,0,20,73,7,12,8,3.5010427166318716
modular_3sat,93,maat_v16_branch,24,113,4.708333333333333,1,1,0,22,89,9,16,6,3.644143560272545
modular_3sat,93,maat_v16_heavy,24,113,4.708333333333333,1,1,0,22,92,9,16,6,3.651956100009339
modular_3sat,94,random,24,113,4.708333333333333,1,0,0,70,189,36,70,10,4.757891273005756
modular_3sat,94,first,24,113,4.708333333333333,1,0,0,18,31,10,18,6,3.3741687092742363
modular_3sat,94,degree,24,113,4.708333333333333,1,0,0,42,124,22,42,6,4.269697449699962
modular_3sat,94,jeroslow_wang,24,113,4.708333333333333,1,0,0,14,36,8,14,3,3.186352633162641
modular_3sat,94,moms,24,113,4.708333333333333,1,0,0,6,15,4,6,2,2.4069451083182885
modular_3sat,94,maat_v16_branch,24,113,4.708333333333333,1,0,0,32,80,17,32,5,3.976873977747762
modular_3sat,94,maat_v16_heavy,24,113,4.708333333333333,1,0,0,24,71,13,24,5,3.724487881581304
modular_3sat,95,random,24,113,4.708333333333333,1,0,0,82,210,42,82,10,4.906015244966153
modular_3sat,95,first,24,113,4.708333333333333,1,0,0,20,48,11,20,8,3.516013056090737
modular_3sat,95,degree,24,113,4.708333333333333,1,0,0,32,94,17,32,5,4.00277736869661
modular_3sat,95,jeroslow_wang,24,113,4.708333333333333,1,0,0,16,45,9,16,4,3.326832966373293
modular_3sat,95,moms,24,113,4.708333333333333,1,0,0,14,38,8,14,4,3.1945831322991562
modular_3sat,95,maat_v16_branch,24,113,4.708333333333333,1,0,0,24,74,13,24,5,3.7316994512968646
modular_3sat,95,maat_v16_heavy,24,113,4.708333333333333,1,0,0,30,117,16,30,5,3.9945242269398897
xor3_cnf,96,random,15,48,3.2,1,1,0,48,172,22,43,7,4.412798293340635
xor3_cnf,96,first,15,48,3.2,1,1,0,39,54,18,34,5,4.069026754237811
xor3_cnf,96,degree,15,48,3.2,1,1,0,13,24,5,8,5,2.9831534913471307
xor3_cnf,96,jeroslow_wang,15,48,3.2,1,1,0,13,24,5,8,5,2.9831534913471307
xor3_cnf,96,moms,15,48,3.2,1,1,0,7,19,2,3,4,2.4159137783010487
xor3_cnf,96,maat_v16_branch,15,48,3.2,1,1,0,13,24,5,8,5,2.9831534913471307
xor3_cnf,96,maat_v16_heavy,15,48,3.2,1,1,0,13,24,5,8,5,2.9831534913471307
xor3_cnf,97,random,15,48,3.2,1,1,0,5,19,1,1,4,2.1341664413690826
xor3_cnf,97,first,15,48,3.2,1,1,0,14,48,6,10,4,3.173878458937465
xor3_cnf,97,degree,15,48,3.2,1,1,0,5,17,1,1,4,2.1102132003465894
xor3_cnf,97,jeroslow_wang,15,48,3.2,1,1,0,4,19,1,1,3,2.0082140323914683
xor3_cnf,97,moms,15,48,3.2,1,1,0,4,19,1,1,3,2.0082140323914683
xor3_cnf,97,maat_v16_branch,15,48,3.2,1,1,0,4,18,1,1,3,1.9947003132247452
xor3_cnf,97,maat_v16_heavy,15,48,3.2,1,1,0,4,18,1,1,3,1.9947003132247452
xor3_cnf,98,random,15,48,3.2,1,0,0,38,94,20,38,6,4.143134726391533
xor3_cnf,98,first,15,48,3.2,1,0,0,22,40,12,22,4,3.572345637857985
xor3_cnf,98,degree,15,48,3.2,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,98,jeroslow_wang,15,48,3.2,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,98,moms,15,48,3.2,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,98,maat_v16_branch,15,48,3.2,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,98,maat_v16_heavy,15,48,3.2,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,99,random,15,60,4.0,1,1,0,3,12,0,0,3,1.6486586255873816
xor3_cnf,99,first,15,60,4.0,1,1,0,10,48,4,7,3,2.9231615807191558
xor3_cnf,99,degree,15,60,4.0,1,1,0,5,23,2,3,2,2.2617630984737906
xor3_cnf,99,jeroslow_wang,15,60,4.0,1,1,0,5,23,2,3,2,2.2617630984737906
xor3_cnf,99,moms,15,60,4.0,1,1,0,6,36,3,4,2,2.5217206229107165
xor3_cnf,99,maat_v16_branch,15,60,4.0,1,1,0,5,23,2,3,2,2.2617630984737906
xor3_cnf,99,maat_v16_heavy,15,60,4.0,1,1,0,5,23,2,3,2,2.2617630984737906
xor3_cnf,100,random,15,60,4.0,1,0,0,26,86,14,26,4,3.822098297900159
xor3_cnf,100,first,15,60,4.0,1,0,0,14,56,8,14,3,3.265759410767051
xor3_cnf,100,degree,15,60,4.0,1,0,0,14,68,8,14,3,3.3105430133940246
xor3_cnf,100,jeroslow_wang,15,60,4.0,1,0,0,14,68,8,14,3,3.3105430133940246
xor3_cnf,100,moms,15,60,4.0,1,0,0,14,32,8,14,3,3.169685580677429
xor3_cnf,100,maat_v16_branch,15,60,4.0,1,0,0,14,68,8,14,3,3.3105430133940246
xor3_cnf,100,maat_v16_heavy,15,60,4.0,1,0,0,14,68,8,14,3,3.3105430133940246
xor3_cnf,101,random,15,60,4.0,1,1,0,7,14,1,1,6,2.2975725511705014
xor3_cnf,101,first,15,60,4.0,1,1,0,4,21,1,1,3,2.0347056478384444
xor3_cnf,101,degree,15,60,4.0,1,1,0,3,22,1,1,2,1.9095425048844386
xor3_cnf,101,jeroslow_wang,15,60,4.0,1,1,0,3,22,1,1,2,1.9095425048844386
xor3_cnf,101,moms,15,60,4.0,1,1,0,3,22,1,1,2,1.9095425048844386
xor3_cnf,101,maat_v16_branch,15,60,4.0,1,1,0,3,22,1,1,2,1.9095425048844386
xor3_cnf,101,maat_v16_heavy,15,60,4.0,1,1,0,3,22,1,1,2,1.9095425048844386
xor3_cnf,102,random,15,72,4.8,1,0,0,14,64,8,14,4,3.295836866004329
xor3_cnf,102,first,15,72,4.8,1,0,0,14,60,8,14,3,3.2809112157876537
xor3_cnf,102,degree,15,72,4.8,1,0,0,6,41,4,6,2,2.617395832834079
xor3_cnf,102,jeroslow_wang,15,72,4.8,1,0,0,6,41,4,6,2,2.617395832834079
xor3_cnf,102,moms,15,72,4.8,1,0,0,6,40,4,6,2,2.6100697927420065
xor3_cnf,102,maat_v16_branch,15,72,4.8,1,0,0,6,41,4,6,2,2.617395832834079
xor3_cnf,102,maat_v16_heavy,15,72,4.8,1,0,0,6,40,4,6,2,2.6100697927420065
xor3_cnf,103,random,15,72,4.8,1,0,0,6,32,4,6,2,2.5494451709255714
xor3_cnf,103,first,15,72,4.8,1,0,0,30,48,16,30,4,3.858622228701031
xor3_cnf,103,degree,15,72,4.8,1,0,0,14,78,8,14,3,3.3463891451671604
xor3_cnf,103,jeroslow_wang,15,72,4.8,1,0,0,6,4,4,6,2,2.302585092994046
xor3_cnf,103,moms,15,72,4.8,1,0,0,6,4,4,6,2,2.302585092994046
xor3_cnf,103,maat_v16_branch,15,72,4.8,1,0,0,14,20,8,14,3,3.1179499062782403
xor3_cnf,103,maat_v16_heavy,15,72,4.8,1,0,0,14,78,8,14,3,3.3463891451671604
xor3_cnf,104,random,15,72,4.8,1,0,0,18,86,10,18,5,3.5467396869528134
xor3_cnf,104,first,15,72,4.8,1,0,0,14,45,8,14,3,3.2228678461377385
xor3_cnf,104,degree,15,72,4.8,1,0,0,14,44,8,14,3,3.218875824868201
xor3_cnf,104,jeroslow_wang,15,72,4.8,1,0,0,6,43,4,6,2,2.631888840136646
xor3_cnf,104,moms,15,72,4.8,1,0,0,6,43,4,6,2,2.631888840136646
xor3_cnf,104,maat_v16_branch,15,72,4.8,1,0,0,6,43,4,6,2,2.631888840136646
xor3_cnf,104,maat_v16_heavy,15,72,4.8,1,0,0,14,44,8,14,3,3.218875824868201
xor3_cnf,105,random,20,64,3.2,1,1,0,148,426,72,141,9,5.501258210544727
xor3_cnf,105,first,20,64,3.2,1,1,0,23,72,10,18,5,3.6454498961866
xor3_cnf,105,degree,20,64,3.2,1,1,0,4,24,1,1,3,2.0731719286662407
xor3_cnf,105,jeroslow_wang,20,64,3.2,1,1,0,4,24,1,1,3,2.0731719286662407
xor3_cnf,105,moms,20,64,3.2,1,1,0,4,24,1,1,3,2.0731719286662407
xor3_cnf,105,maat_v16_branch,20,64,3.2,1,1,0,4,24,1,1,3,2.0731719286662407
xor3_cnf,105,maat_v16_heavy,20,64,3.2,1,1,0,4,24,1,1,3,2.0731719286662407
xor3_cnf,106,random,20,64,3.2,1,1,0,17,78,7,11,6,3.416085994155906
xor3_cnf,106,first,20,64,3.2,1,1,0,63,205,29,56,7,4.662022997580874
xor3_cnf,106,degree,20,64,3.2,1,1,0,19,74,8,14,5,3.4965075614664802
xor3_cnf,106,jeroslow_wang,20,64,3.2,1,1,0,19,74,8,14,5,3.4965075614664802
xor3_cnf,106,moms,20,64,3.2,1,1,0,11,46,4,7,4,2.9652730660692823
xor3_cnf,106,maat_v16_branch,20,64,3.2,1,1,0,35,98,16,29,6,4.046553898385752
xor3_cnf,106,maat_v16_heavy,20,64,3.2,1,1,0,35,98,16,29,6,4.046553898385752
xor3_cnf,107,random,20,64,3.2,1,1,0,7,13,0,0,7,2.2300144001592104
xor3_cnf,107,first,20,64,3.2,1,1,0,6,22,1,1,5,2.277267285009756
xor3_cnf,107,degree,20,64,3.2,1,1,0,7,24,2,3,4,2.4595888418037104
xor3_cnf,107,jeroslow_wang,20,64,3.2,1,1,0,8,30,3,4,4,2.6282852326333477
xor3_cnf,107,moms,20,64,3.2,1,1,0,4,25,1,1,3,2.085672091430472
xor3_cnf,107,maat_v16_branch,20,64,3.2,1,1,0,7,24,2,3,4,2.4595888418037104
xor3_cnf,107,maat_v16_heavy,20,64,3.2,1,1,0,7,24,2,3,4,2.4595888418037104
xor3_cnf,108,random,20,80,4.0,1,1,0,28,128,13,23,5,3.9308447596687337
xor3_cnf,108,first,20,80,4.0,1,1,0,22,99,10,18,4,3.6888794541139363
xor3_cnf,108,degree,20,80,4.0,1,1,0,4,30,1,1,3,2.145931282948669
xor3_cnf,108,jeroslow_wang,20,80,4.0,1,1,0,3,35,1,1,2,2.085672091430472
xor3_cnf,108,moms,20,80,4.0,1,1,0,3,35,1,1,2,2.085672091430472
xor3_cnf,108,maat_v16_branch,20,80,4.0,1,1,0,3,35,1,1,2,2.085672091430472
xor3_cnf,108,maat_v16_heavy,20,80,4.0,1,1,0,3,35,1,1,2,2.085672091430472
xor3_cnf,109,random,20,80,4.0,1,0,0,58,249,30,58,7,4.663439094112067
xor3_cnf,109,first,20,80,4.0,1,0,0,14,116,8,14,3,3.4719664525503626
xor3_cnf,109,degree,20,80,4.0,1,0,0,30,112,16,30,4,3.985273467167739
xor3_cnf,109,jeroslow_wang,20,80,4.0,1,0,0,30,104,16,30,4,3.970291913552122
xor3_cnf,109,moms,20,80,4.0,1,0,0,14,96,8,14,3,3.4078419243808242
xor3_cnf,109,maat_v16_branch,20,80,4.0,1,0,0,30,104,16,30,4,3.970291913552122
xor3_cnf,109,maat_v16_heavy,20,80,4.0,1,0,0,22,104,12,22,4,3.7376696182833684
xor3_cnf,110,random,20,80,4.0,1,1,0,32,130,15,27,7,4.036891987474015
xor3_cnf,110,first,20,80,4.0,1,1,0,59,315,29,54,5,4.722508678405324
xor3_cnf,110,degree,20,80,4.0,1,1,0,3,17,0,0,3,1.7404661748405046
xor3_cnf,110,jeroslow_wang,20,80,4.0,1,1,0,3,17,0,0,3,1.7404661748405046
xor3_cnf,110,moms,20,80,4.0,1,1,0,4,27,1,1,3,2.1102132003465894
xor3_cnf,110,maat_v16_branch,20,80,4.0,1,1,0,3,17,0,0,3,1.7404661748405046
xor3_cnf,110,maat_v16_heavy,20,80,4.0,1,1,0,3,17,0,0,3,1.7404661748405046
xor3_cnf,111,random,20,96,4.8,1,0,0,66,272,34,66,7,4.781641329103871
xor3_cnf,111,first,20,96,4.8,1,0,0,62,132,32,62,5,4.603168183317418
xor3_cnf,111,degree,20,96,4.8,1,0,0,6,42,4,6,2,2.624668592163159
xor3_cnf,111,jeroslow_wang,20,96,4.8,1,0,0,6,42,4,6,2,2.624668592163159
xor3_cnf,111,moms,20,96,4.8,1,0,0,6,42,4,6,2,2.624668592163159
xor3_cnf,111,maat_v16_branch,20,96,4.8,1,0,0,6,25,4,6,2,2.4932054526026954
xor3_cnf,111,maat_v16_heavy,20,96,4.8,1,0,0,6,36,4,6,2,2.580216829592325
xor3_cnf,112,random,20,96,4.8,1,0,0,30,165,16,30,5,4.079230924412053
xor3_cnf,112,first,20,96,4.8,1,0,0,30,168,16,30,4,4.084294226368599
xor3_cnf,112,degree,20,96,4.8,1,0,0,14,48,8,14,3,3.234749174024491
xor3_cnf,112,jeroslow_wang,20,96,4.8,1,0,0,14,48,8,14,3,3.234749174024491
xor3_cnf,112,moms,20,96,4.8,1,0,0,6,30,4,6,2,2.5336968139574325
xor3_cnf,112,maat_v16_branch,20,96,4.8,1,0,0,14,48,8,14,3,3.234749174024491
xor3_cnf,112,maat_v16_heavy,20,96,4.8,1,0,0,6,36,4,6,2,2.580216829592325
xor3_cnf,113,random,20,96,4.8,1,0,0,42,206,22,42,5,4.378269585796169
xor3_cnf,113,first,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
xor3_cnf,113,degree,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
xor3_cnf,113,jeroslow_wang,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
xor3_cnf,113,moms,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
xor3_cnf,113,maat_v16_branch,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
xor3_cnf,113,maat_v16_heavy,20,96,4.8,1,0,0,6,58,4,6,2,2.7343675094195836
graph_coloring,114,random,24,62,2.5833333333333335,1,1,0,10,31,2,3,7,2.734367509419583
graph_coloring,114,first,24,62,2.5833333333333335,1,1,0,7,17,0,0,7,2.272125885509337
graph_coloring,114,degree,24,62,2.5833333333333335,1,1,0,8,16,0,0,8,2.3608540011180215
graph_coloring,114,jeroslow_wang,24,62,2.5833333333333335,1,1,0,8,16,0,0,8,2.3608540011180215
graph_coloring,114,moms,24,62,2.5833333333333335,1,1,0,6,18,0,0,6,2.174751721484161
graph_coloring,114,maat_v16_branch,24,62,2.5833333333333335,1,1,0,8,16,0,0,8,2.3608540011180215
graph_coloring,114,maat_v16_heavy,24,62,2.5833333333333335,1,1,0,8,16,0,0,8,2.3608540011180215
graph_coloring,115,random,24,62,2.5833333333333335,1,1,0,12,27,2,3,9,2.833213344056216
graph_coloring,115,first,24,62,2.5833333333333335,1,1,0,8,16,0,0,8,2.3608540011180215
graph_coloring,115,degree,24,62,2.5833333333333335,1,1,0,13,11,0,0,13,2.714694743820879
graph_coloring,115,jeroslow_wang,24,62,2.5833333333333335,1,1,0,11,13,0,0,11,2.5877640352277083
graph_coloring,115,moms,24,62,2.5833333333333335,1,1,0,9,15,0,0,9,2.4423470353692043
graph_coloring,115,maat_v16_branch,24,62,2.5833333333333335,1,1,0,11,13,0,0,11,2.5877640352277083
graph_coloring,115,maat_v16_heavy,24,62,2.5833333333333335,1,1,0,11,13,0,0,11,2.5877640352277083
graph_coloring,116,random,32,96,3.0,1,1,0,22,10,0,0,22,3.1780538303479458
graph_coloring,116,first,32,96,3.0,1,1,0,18,14,0,0,18,3.0155349008501706
graph_coloring,116,degree,32,96,3.0,1,1,0,19,13,0,0,19,3.0587070727153796
graph_coloring,116,jeroslow_wang,32,96,3.0,1,1,0,18,14,0,0,18,3.0155349008501706
graph_coloring,116,moms,32,96,3.0,1,1,0,17,15,0,0,17,2.970414465569701
graph_coloring,116,maat_v16_branch,32,96,3.0,1,1,0,18,14,0,0,18,3.0155349008501706
graph_coloring,116,maat_v16_heavy,32,96,3.0,1,1,0,18,14,0,0,18,3.0155349008501706
graph_coloring,117,random,32,108,3.375,1,1,0,18,14,0,0,18,3.0155349008501706
graph_coloring,117,first,32,108,3.375,1,1,0,11,21,0,0,11,2.6461747973841225
graph_coloring,117,degree,32,108,3.375,1,1,0,17,15,0,0,17,2.970414465569701
graph_coloring,117,jeroslow_wang,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
