instance_id,state_family,channel_family,T,gamma_lz,gamma_cz,gamma_zz,gamma_amp,gamma_dep,gamma_heat,J,hx1,hx2,hz1,hz2,initial_concurrence,final_concurrence,concurrence_retention,entanglement_robustness,fidelity_retention,purity_final,purity_loss,mutual_info_initial,mutual_info_final,mutual_info_retention,entropy_final,H_stationarity,B_pop_pair,B_corr_stat,S_ent,V_corr,R_resp_pop,R_rob_pop,F_scalar_pop,R_resp_stat,R_rob_stat,F_scalar_stat,lindblad_norm0,local_drift0,corr_drift0,concurrence_slope0,purity_decay0,coherence_norm0,bell_phi_overlap,bell_psi_overlap,dfs_collective_overlap,dfs_parity_overlap,symmetry_expectation,damping_pressure,local_dephasing_pressure,collective_pressure,pair_dephasing_pressure,depolarizing_pressure,hamiltonian_coupling_pressure,stationarity_gain
1033,bell_phi,local_z_dephasing,0.7243368191306532,0.5147457502905775,0.10900332741362076,0.09775554654573632,0.09102520920120752,0.007438838892686617,0.018726978696918094,0.0063957038778793334,0.11009725600865017,-0.14587206665978772,0.018176563180759157,0.08642038084720938,1.0,0.06513505977900325,0.06513505977900325,0.12541136704180617,0.5213547015098721,0.4347280718026799,0.5652719281973201,1.9999999900342156,0.5966102377938667,0.2983051203833556,1.399773241538376,0.48634546859050476,1.0,0.2913422819921098,1.0,0.4540375413368776,0.6044293513180237,0.6044293513180237,2.01388194731288,0.4006945033280083,0.4006945033280083,3.658223915314037,1.9010728304236995,0.14459646100857892,1.8281866849681114,2.7441028774719545,2.7406419642772573,0.7071067811865476,1.0,0.0,0.0,1.0,1.0,0.09102520920120752,0.5147457502905775,0.0,0.09775554654573632,0.007438838892686617,0.012791407755758667,-0.7086577180078901
1034,bell_psi,depolarizing,0.8689965178451876,0.0228035574784845,0.1610037354859003,0.1078339235536691,0.0585791873003854,1.0736523947176257,0.048161399270814656,0.13129859297398774,-0.06730237631536035,0.07932711416331961,0.026058424791367687,0.01783142157389186,0.9999999891484131,0.0,0.0,0.02587701304503803,0.29589393100299005,0.2549451642991273,0.7450548357008727,1.9999999900342158,0.00764993226438726,0.003824966151253024,1.9863775517121214,0.40131004990782604,1.0,0.23526289269780062,0.9999999891484131,0.4149661040484531,0.5501708206878668,0.5501708206878668,2.3901058736104934,0.33963728765177925,0.33963728765177925,4.319508136875297,2.685310049956209,1.0503776170945436,1.0270944338276247,4.59923710347343,4.59209409186212,0.7071067811865474,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.004602798426333492,0.0585791873003854,0.02280355747848449,0.16100373548590022,0.10783392355366905,1.0736523830667934,0.26259718452317743,-0.7647371073021993
1035,partial_psi,thermal_mixed,0.8025915104728079,0.048170181814729186,0.10509940708108054,0.065979037004661,0.360118906270416,0.10582073651036777,0.9147066576464543,0.0037493106053918535,0.21276882044626322,-0.20004170578030614,-0.05520055842752466,-0.011387098188775169,0.9346027003257306,0.0,0.0,0.03645965424334924,0.3840998220356595,0.3182696857554355,0.6817303142445645,1.8134155076092258,0.08400984031877834,0.04632685667805687,1.792664592269658,0.48551780111414927,0.41513104259109623,0.2534846812798905,0.9346027003257306,0.4667964557470719,0.454819740317606,0.454819740317606,3.2190502130687775,0.3858585626121485,0.3858585626121485,3.876771337326424,1.9073820895329132,1.109175502752077,2.0292278852299117,2.938346944284409,3.119748221153129,0.6608639162406431,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9330768423990092,0.360118906270416,0.04817018181472917,0.10509940708108051,0.06597903700466098,0.09890034609304735,0.007253426421550979,-0.16164636131120574
1036,partial_psi,thermal_mixed,1.651934607457101,0.2976454392333591,0.005136623043222821,0.08819395664509473,1.2719158944523798,0.11283094375395047,0.5040129899324995,0.21292365061951485,-0.07702434228698002,0.0031429790705415563,-0.05748978399192274,0.0839140082978228,0.9591501513528189,0.0,0.0,0.03281040208083548,0.2139095925485201,0.32809787088704345,0.6719021291129565,1.8829480883463567,1.1579982576614967e-05,6.149921311311743e-06,1.784178061621861,0.3730717873156196,0.5142360166630797,0.17847795802232352,0.9591501513528189,0.3193393818169377,0.39421740336932465,0.39421740336932465,3.7651185911087137,0.2770404339701729,0.2770404339701729,5.176074893738498,3.024808686155611,2.413800902936143,2.6551333261907955,4.705283973329255,5.077290437414783,0.6782215761976818,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,-0.5620787953904308,1.2719158944523798,0.29764543923335907,0.00513662304322282,0.08819395664509472,0.108221816778883,0.4171494023378172,-0.3357580586407562
1037,haar_entangled,thermal_mixed,1.3609260239901952,0.012550920243781055,0.06107597154416608,0.12577103446045496,0.9551555883666103,0.06122044922869769,0.27195295280213655,0.09008903749636255,-0.09647912383272442,-0.045289442665547026,0.1053323880127323,-0.15221168862069182,0.8599612416975687,0.0,0.0,0.039612901190028006,0.44042424497007715,0.3889754087338305,0.6110245912661695,1.6059296960332399,0.011488183758638693,0.007153603166449515,1.6318227117563786,0.5407518194973581,0.5224601556806417,0.3547710685944502,0.8599612416975687,0.3314360508077116,0.45409874692570634,0.45409874692570634,3.3086303589281973,0.39913086228269234,0.39913086228269234,3.8247317182830796,1.5286989245327807,0.5483498351426315,0.6546591988138738,2.547372020823002,2.3970472372534246,0.7303284863508974,0.9220437439611822,0.07795625603881759,0.07795625603881759,0.9220437439611822,0.9517776894010943,1.2197327053888756,0.012550920243781051,0.004761254075516548,0.11596639549578874,0.052647213535993824,0.16756211804507332,-0.16768908708619157
1038,bell_phi,depolarizing,0.7370631585692254,0.14005469312319047,0.09192847797430326,0.08851619560705419,0.06637002784156243,1.2664491741039674,0.05818804157701182,0.18931371667222985,0.15081792139368638,-0.045461346576948086,0.10419864393192399,-0.17707795113738004,0.9999999937348334,0.0,0.0,0.025461596117050293,0.2856737372227669,0.2519217105041611,0.7480782894958389,1.9999999900342158,0.005388501305833238,0.002694250666341779,1.994587603319541,0.33170407878747726,1.0,0.19026952731480434,0.9999999937348334,0.3467387526747755,0.48631507415656716,0.48631507415656716,2.8835942628860844,0.2797096680806528,0.2797096680806528,5.096012458601203,3.6265235645572496,0.01636397252910149,1.8921545225020824,6.242786004514667,6.22969384647809,0.7071067811865474,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.06637002784156243,0.1400546931231904,0.0,0.08851619560705415,1.2664491661694524,0.37862743215837774,-0.8097304726851957
1039,haar_entangled,depolarizing,1.6573687559776344,0.14716369894331813,0.15084530070647015,0.09127143570279114,0.09147541762366382,1.3961923908485985,0.028935571228898997,0.10617498603464698,0.04585680740773806,-0.10060212253838718,-0.07206792955324588,0.05189719019796184,0.787037500287254,0.0,0.0,0.025032747487361992,0.24996253932992424,0.2503261425004265,0.7496738574995735,1.4093946965397304,1.877839712616236e-06,1.3323731934188531e-06,1.9990599411548537,0.32549636894393935,0.6087644915975908,0.1878717819318758,0.787037500287254,0.29939414280226895,0.3900134522660799,0.3900134522660799,4.005775570698306,0.26356252983329037,0.26356252983329037,5.5733379174853965,3.7300156061342005,1.0751553856003202,1.525366686034518,6.1113832164038095,6.227386007427671,0.7752614824692392,0.8521635126631645,0.14783648733683527,0.14783648733683527,0.8521635126631645,0.7292528909767881,0.11144809789500362,0.1471636989433181,0.022300439387713183,0.07777818725430066,1.0988557692135656,0.18973868163638966,-0.420892709665715
1040,bell_psi,depolarizing,0.6447451365731706,0.1612060677168827,0.0173654462226532,0.0733754026323529,0.05143620472231691,1.0530149677012295,0.05263566086385527,0.04237244035647121,-0.03567799949321711,0.14614168822966037,-0.04692024763636025,0.020409161931221602,0.999999993734833,0.0,0.0,0.02740406804630674,0.3354388259409359,0.26019393223430426,0.7398060677656957,1.9999999900342158,0.02769349631953255,0.013846748228763127,1.9723053808226274,0.37988079372197175,1.0,0.18474671578356497,0.999999993734833,0.36776389046837094,0.5188862238897586,0.5188862238897586,2.624282571902215,0.29552737497236076,0.29552737497236076,4.875975232455885,2.938328522387445,0.017335558627885717,3.3689913418406214,5.0649875195407645,5.056394098338801,0.7071067811865474,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9986914720767778,0.05143620472231691,0.16120606771688262,0.017365446222653194,0.07337540263235287,1.0530149611039148,0.084744880447472,-0.8152532842164351
1041,partial_phi,depolarizing,0.8619162089553103,0.12587326434662108,0.08780752040676132,0.06460760295233449,0.09825124859474794,0.7153653622906458,0.02887453386099007,0.12312943473262579,0.1775351546692337,0.031519812997731565,0.03413190815693787,-0.1529290668453655,0.7990528055829746,0.0,0.0,0.028571089083742965,0.36621348515957364,0.27635162994259277,0.7236483700574072,1.4413309074420038,0.013489791998541723,0.009359260894836895,1.9301571030517213,0.4655586128868875,0.15899291534001722,0.27487686263616984,0.7990528055829746,0.3506851737880625,0.2960896190257822,0.2960896190257822,5.092700658232204,0.355366636710107,0.355366636710107,4.36274921650439,2.0663230583113057,1.4386147551034048,0.8097901580704393,3.4314231945288265,3.395778539604155,0.5650156629233687,0.9999999999999998,0.0,0.0,0.9999999999999998,1.0,0.1573258771487872,0.12587326434662105,0.0,0.06460760295233448,0.5716146997552216,0.22151635500557618,0.11588394729615262
1042,partial_psi,depolarizing,1.646028883276294,0.10063667078016043,0.10034422420173643,0.0027956405730823297,0.001980803127552404,0.5680798426468227,0.03849519296846338,0.19175503200755717,0.16802595365269263,-0.07173810530710403,-0.14457179176909324,0.04647426337796614,0.9789910049801474,0.0,0.0,0.02553658138128266,0.27491976627725345,0.25265077993030627,0.7473492200696937,1.9395949033831714,0.0052660658810490535,0.0027150338825203285,1.9924049472857128,0.5261676014029838,0.6337697354826309,0.2883550767288879,0.9789910049801474,0.4411155244399309,0.5278809390868374,0.5278809390868374,2.576770883023767,0.4060080854878182,0.4060080854878182,3.6267616416853232,1.620963197278669,1.2696809555288993,1.368792634728032,2.615375282565058,2.7049622164915244,0.6922511783420954,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,-0.7612594977007089,0.001980803127552404,0.1006366707801604,0.1003442242017364,0.0027956405730823293,0.5561450560617769,0.3794814835026359,-0.34541465875374305
1043,product_z,collective_z_dephasing,1.6015300104641348,0.06364140523329345,2.0879080137858694,0.03889447086324836,0.07795514989418238,0.0006223921974640323,0.027565307145969633,0.15443102655241062,0.0824984419446192,0.20511419486356575,-0.06528196318176688,-0.10067674364144549,0.01450587963485184,0.4058146955931964,1.0,0.6186275430168244,0.6490265414235117,0.6325501957277059,0.3674498042722941,0.0016473558288149716,0.573011811026747,1.0,1.0485610715621492,0.7645705735001104,6.674954498942367e-08,0.8201683206022745,0.01450587963485184,0.5282025028497329,0.0029983945590653744,0.0029983945590653744,27.470417284794863,0.6918952377596302,0.2632790325572926,6.672704236939818,0.5542627226154162,0.2103705089115867,0.07429746203422873,0.22967474927518097,0.21394413612585428,0.020257306553524673,0.00015152296852617887,0.9998484770314737,0.9998484770314737,0.9998484770314737,0.014412728538443834,0.07795644399556848,0.06364140523329344,2.0875916477656107,0.038888577457563904,3.1119609873201614e-05,0.1566711844354665,0.8201682538527295
1044,product_z,local_z_dephasing,1.7384468182237414,1.0139205455125506,0.24319831646355464,0.028923470822720735,0.02350797946029062,0.07003786024924175,0.005966629427742794,0.10547149381700667,-0.06233944001606973,-0.2005274034494268,-0.12511171043675134,0.1697598737418003,0.018954246882986154,0.0,0.0,0.06088931515188317,0.7578698831312264,0.6082769121416354,0.3917230878583646,0.0026740793323191715,4.929915017570785e-05,0.0006162393771963481,1.090380101631865,0.8309970508312124,7.435871538664734e-08,0.7826342927268087,0.018954246882986154,0.17517073668498367,0.0022120637511792328,0.0022120637511792328,28.419700783203496,0.4847747273769592,0.21556666922095521,7.672425230183853,0.3660726692104785,0.2772136623515006,0.12516070817548022,0.24006241390379587,0.283357210458024,0.019125860260070304,0.9999068630340282,9.313696597180996e-05,9.313696597180996e-05,0.9999068630340282,0.9998860537886693,0.04700954811993707,1.0139205455125506,2.265075332486756e-05,0.028920776978402934,0.0035018930124620876,0.10747062654993157,0.7826342183680933
1045,bell_phi,local_z_dephasing,1.2825998147708046,1.8926716725326889,0.1634699865413709,0.0008956200669554226,0.06790637539367261,0.04594185833550851,0.03561429004627591,0.02097002504624721,0.06713106778247176,-0.10779646132953852,0.10730381948299843,-0.16910424174403466,1.0,0.0,0.0,0.051795299654962226,0.4109599040627323,0.3550436654950948,0.6449563345049052,1.999999990034216,0.32581866048553576,0.16290933105452748,1.6721806380970625,0.23127249620669613,0.9999999999999998,0.1271947172578633,1.0,0.2891685663943013,0.4059055815418193,0.4059055815418193,3.6065388155951394,0.2041337034311568,0.2041337034311568,6.355920361239019,5.983026643995222,0.06458417069479383,4.483182770685288,8.615312468901015,8.579578792694997,0.7071067811865475,0.9999999999999997,0.0,0.0,0.9999999999999997,0.9999999999999999,0.06790637539367261,1.8926716725326882,0.0,0.0008956200669554223,0.04594185833550851,0.04194005009249442,-0.8728052827421364
1046,bell_psi,local_z_dephasing,0.653148557615051,1.5723344269098445,0.0076777528250204785,0.09062884020350083,0.05406752357183428,0.05444391059006883,0.00755680837374908,0.010032702845874231,-0.21766236193850236,-0.16714741541334033,-0.030837362745340026,0.05822656009767167,0.9999999937348331,0.0,0.0,0.070379281098703,0.4601874402424685,0.4188007060715154,0.5811992939284846,1.9999999900342158,0.5699842069908596,0.2849921049155147,1.4287623822376456,0.2808394491273125,1.0,0.1961243459465075,0.9999999937348331,0.3299353022332418,0.4525108181361411,0.4525108181361411,3.1717744397640164,0.2629094131268164,0.2629094131268164,5.343782976281804,4.609355970442774,0.09302143039617039,1.1694891364833844,6.62190876862212,6.6091158514284265,0.7071067811865474,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.27573885142065097,0.05406752357183428,1.5723344269098438,0.007677752825020475,0.09062884020350079,0.05444391024896864,0.020065405628891902,-0.8038756540534925
1047,partial_phi,depolarizing,1.1135814076092625,0.06817133935961313,0.05090888412640306,0.07877910380554105,0.021768154503530902,1.2788657721179038,0.007717413220884835,0.17707100867577505,0.0012910455592238267,0.16067095410689886,0.06440547748169013,0.1361885283399293,0.9982123372494398,0.0,0.0,0.025058061905324235,0.2609976501535537,0.25031234333966124,0.7496876566603388,1.994843423589202,0.0005351680429459549,0.00026827571358109856,1.9991105016217867,0.35407025314645185,0.8840375362260584,0.18365590947561938,0.9982123372494398,0.35459826054821814,0.4805798777825725,0.4805798777825725,2.9328365635663234,0.28462758188459175,0.28462758188459175,5.028083994803749,3.2837368686136905,0.1792479964657654,2.7619853707054087,5.6427817826526505,5.630500127701943,0.7058427127331518,1.0,0.0,0.0,1.0,1.0,0.02306917825384548,0.06817133935961313,0.0,0.07877910380554105,1.2765795914141223,0.3538254741051363,-0.700381626750439
1048,haar_entangled,local_z_dephasing,1.7299744052843637,0.7898505091131476,0.006915181722943975,0.10847211104477324,0.034783474230292225,0.04632440993504748,0.009536156317473257,0.11547045303813885,0.16494750309432032,-0.18005582492494243,0.16416790870615802,-0.08863569346828021,0.3828071955896263,0.0,0.0,0.053044268308884535,0.4454144729399842,0.458130494961948,0.541869505038052,0.46689214673840407,0.033761992749918424,0.07231218812689733,1.4862883151126385,0.483913622066753,0.17397092818585252,0.4235698591178033,0.3828071955896263,0.24580159527664663,0.2745425996892361,0.2745425996892361,6.130819180304453,0.3693395914199191,0.3693395914199191,4.94437884577762,1.9196721024557166,0.28978100352734965,0.3816214031121765,1.962355688652273,2.4024241324112072,0.698056339443286,0.8052130101594855,0.19478698984051418,0.19478698984051418,0.8052130101594855,0.7165771336059512,0.05498984345937028,0.7898505091131474,0.0013469874320123974,0.08734315505271584,0.017733317454579747,0.15967337333913245,0.2495989309319508
1049,haar_entangled,local_z_dephasing,1.4812404269778794,0.5777543742835697,0.16296003230257097,0.03757548367038616,0.0374117908480606,0.010413787594155455,0.030027998220254332,0.19521255843203122,-0.18842709591214266,-0.005754239212805783,0.17902674840322716,-0.15131573057230374,0.7961646525571008,0.0,0.0,0.0357130967462476,0.32303379998523146,0.300694687287304,0.699305312712696,1.4336377654195882,0.08090918259892743,0.05643628017517203,1.8188311313523322,0.534016493858135,0.4043423588982178,0.38578850998991954,0.7961646525571008,0.3768289684664418,0.433327313450078,0.433327313450078,3.5729969288674077,0.42659531388780186,0.42659531388780186,3.6356270946985223,1.5706824053231994,0.9337958165376594,0.37597943327793004,2.0756975686461177,2.380539566027684,0.8159103140497659,0.4299453941033929,0.5700546058966067,0.5700546058966067,0.5700546058966067,0.39647489049909257,0.04947207462348123,0.5777543742835695,0.09289611699114039,0.021420077535096366,0.008291089581704224,0.35063389719085214,-0.018553848908298254
1050,product_z,collective_z_dephasing,1.7053438125858489,0.04136669841698092,1.50122333578978,0.09428828537414184,0.029132052282856924,0.035966739710371565,0.02167970210605431,0.10504871701268467,-0.19222900262651124,-0.03268596703733431,0.03824599259494806,0.057121015456253664,0.019198162713083156,0.28382136113389117,1.0,0.5503709757046629,0.7241900758225802,0.6575458624700602,0.3424541375299398,0.0027365518640321174,0.38083367585908534,1.0,0.9997025640172508,0.8158482026852047,9.017012311910959e-08,0.8903502561971948,0.019198162713083156,0.5604167927212146,0.0034545731086651965,0.0034545731086651965,26.6240578095964,0.7411289814981403,0.2973276267829115,6.064603132484356,0.40629278102918176,0.21425059968684645,0.07137444688187215,0.0,0.19837672117239968,0.02117249575624374,0.0001318542930659975,0.9998681457069337,0.9998681457069337,0.9998681457069337,0.015893928129946208,0.029134965129552413,0.04136669841698091,1.5010253930481048,0.09427585305892941,0.0017983369855185784,0.1070654593746948,0.8903501660270716
1051,product_z,collective_z_dephasing,0.9573368616564025,0.11635530175524106,1.0243571476993085,0.14451203687983283,0.017805636575703446,0.009211016945263202,0.02975564938294681,0.1989175134203074,0.21775628687415668,0.09361316663362138,-0.11671535584892628,0.1682353063661846,0.016077150795653965,0.44486778541728533,1.0,0.659728164457691,0.8051938993186513,0.8170484891566552,0.18295151084334482,0.001985236166293811,0.5845424230222668,1.0,0.6119488773408862,0.7266962572948724,5.911183430225223e-08,0.9347351904898773,0.016077150795653965,0.5596932355155955,0.0028861959031291425,0.0028861959031291425,27.519929661501713,0.724431275357308,0.2796083682024508,6.37182669238427,0.6769633556398129,0.1150088399292121,0.042401359745058965,0.0,0.12036181042007765,0.01992202597708235,0.00013363281226320538,0.9998663671877365,0.9998663671877365,0.9998663671877365,0.016161352383285397,0.017807436737393798,0.11635530175524102,1.0242202599728991,0.14449272532993865,0.00046055084726316013,0.20211554027946219,0.934735131378043
1052,bell_psi,thermal_mixed,0.6855711121863074,0.24363499176840742,0.15591440191913622,0.10591168209737785,0.8159291285523043,0.14764826259323433,0.19166988239765134,0.20301409978588333,-0.058166963212683866,-0.09734231456039436,-0.08356051865526987,0.1495303719678908,1.0,0.0,0.0,0.03563047757753242,0.36987056307949817,0.3146051681256816,0.6853948318743184,1.9999999900342158,0.08339921488371571,0.0416996076496425,1.7913364345729583,0.45684214450346144,1.0,0.22620913100161186,1.0,0.40728956880707456,0.5708953201980174,0.5708953201980174,2.2421976522861526,0.34785094972656977,0.34785094972656977,4.223924784066162,2.140091827465716,1.2485184923093056,2.3954793078844383,3.405819669738852,3.5757510463162445,0.7071067811865475,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,-0.9995520353112014,0.8159291285523043,0.2436349917684073,0.15591440191913616,0.10591168209737781,0.14764826259323433,0.40602819957176667,-0.7737908689983881
1053,partial_phi,collective_z_dephasing,0.5896883176399436,0.1408040798061881,1.1084023685339885,0.03799552351887491,0.008964396799225059,0.07430224964088736,0.020156038539972672,0.14116422132498624,-0.15572814662346496,0.09436289409582929,-0.018606876970211277,0.05353361913259378,0.9921696909209514,0.0,0.0,0.07489090579264808,0.48935527082597297,0.43862153515278335,0.5613784648472167,1.9774360936879583,0.6135737469537337,0.3102875227736975,1.369141956962853,0.32862577187649267,0.7658050572472195,0.25352242190390006,0.9921696909209514,0.5067907786111483,0.5033648101479358,0.5033648101479358,2.753621538313933,0.3482161419113002,0.3482161419113002,4.227588703896461,3.677354955217857,0.05440443149194346,0.30038128891422383,5.31268676492902,5.262055981478997,0.7015699218063217,0.9999999999999998,0.0,0.0,0.9999999999999998,1.0,0.010084024107858584,0.14080407980618806,0.0,0.037995523518874905,0.07372044006093058,0.2812230831660946,-0.5122826353433194
1054,partial_psi,collective_z_dephasing,0.9473214578069096,0.04463750905483514,0.4767119580498178,0.09029851925254025,0.046196747947074145,0.02216626149081357,0.006527478277917905,0.08486276848653934,-0.1917217164781126,0.2087464788207616,-0.07402444378384593,-0.12194719610699517,0.5465074164652955,0.5181551709071444,0.9481210232396697,0.6772537007172232,0.8406037980198341,0.7764552066317658,0.22354479336823418,0.8132968324125471,0.7359649570456555,0.9049155581517563,0.7172200209220858,0.8100836029938937,0.02642111718755972,0.8101639232205334,0.5465074164652955,0.5180959769183633,0.22299600343959666,0.22299600343959666,6.606613113795223,0.6979714425858176,0.6565642859153282,2.1036733384599047,0.4219928823982977,0.4715238824080378,0.1325004414692642,0.0,0.22653521582816083,0.3864391027855291,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.23885127146805976,0.046196747947074145,0.044637509054835135,0.4767119580498177,0.09029851925254023,0.012114026300038695,0.13124090084621046,0.7837428060329737
1055,haar_entangled,collective_z_dephasing,1.0805046905914526,0.1040082470673685,0.5426501233647361,0.030472530864666794,0.06842899735129059,0.03966449968699053,0.021655784095506316,0.1354525312684812,-0.11125270379535084,-0.12422700925081283,0.024953022913844623,-0.028955578731523626,0.3874727684390745,0.0,0.0,0.0650156642538409,0.5715307098859884,0.46847817539888426,0.5315218246011157,0.4759258801279637,0.08646548437367763,0.1816784671395247,1.3895061986326023,0.6140573743536887,0.14041912466033313,0.48572532935375634,0.3874727684390745,0.31339087361795265,0.300082396330483,0.300082396330483,5.762902456275124,0.4538322447632044,0.43624635206588674,4.147740836460283,1.131322177987923,0.05880146488515009,0.6698891239403678,1.2960406461526852,1.4171150239965513,0.7389214464986917,0.6554557180077092,0.34454428199229037,0.34454428199229037,0.6554557180077092,0.6050736612217738,0.10222068470257573,0.10400824706736846,0.18696699712773077,0.019973394597412254,0.015368913502469026,0.1879366985511599,0.3453062046934232
1056,bell_phi,collective_z_dephasing,0.9629779066805646,0.13362280096137394,0.63251097415434,0.08409099635097184,0.011765011399595205,0.07201222937737803,0.03988833703893806,0.05722469106824399,0.13157266977633722,0.012056641168322448,0.024872194348514034,0.0016388108697222268,0.9999999937348334,0.0,0.0,0.061597117915161856,0.4541969277192475,0.39022239955919635,0.6097776004408036,1.9999999900342158,0.45149755693508076,0.22574877959242218,1.547563285368005,0.43363733906192375,1.0,0.279491596664993,0.9999999937348334,0.5239675429488264,0.6102067659534639,0.6102067659534639,1.9758296801577888,0.39896359661216146,0.39896359661216146,3.675540416397588,2.3509340590777827,0.05624665127868567,1.4452324107179162,3.4558518629546064,3.450363823898628,0.7071067811865474,0.9999999999999996,0.0,0.0,0.9999999999999996,0.9999999999999998,0.011765011399595205,0.13362280096137388,0.0,0.0840909963509718,0.07201222892620941,0.11444938177796575,-0.720508403335007
1057,partial_phi,collective_z_dephasing,1.0337487156911003,0.15345495263261477,1.7792327832829176,0.12749830638140755,0.027830465531933832,0.06470767128252101,0.009784497156153761,0.24930283484550297,-0.19432317648671377,0.05402697329311566,-0.05659848415193187,-0.13802080591503735,0.5427991267996629,0.0,0.0,0.07667967367582,0.7250477455824521,0.633327270889809,0.366672729110191,0.8048425808762087,0.10742190937768492,0.13346946586839106,1.086918090752221,0.36966079472987107,0.025644001929037756,0.2973079242685554,0.5427991267996629,0.3691444197815873,0.15181982989701667,0.15181982989701667,8.151259117713268,0.34361232132442343,0.34361232132442343,4.883980878423261,3.069328924413925,0.24419620061409758,0.3423606855745939,4.449266559940379,2.5718130868921385,0.38381694338217826,1.0,0.0,0.0,1.0,1.0,0.05120423136499169,0.15345495263261477,0.0,0.12749830638140755,0.03512326746939203,0.38462419590832253,0.27166392233951764
1058,bell_psi,pair_zz_dephasing,1.6490175903794058,0.11291130799321403,0.109833435676519,0.6139832223998887,0.04398208900274904,0.014661057853376312,0.01401016742882948,0.06541172475739263,0.08846239138550442,-0.171585257707566,-0.07919358459838433,-0.11086780740925735,0.9999999891484131,0.21343843923389566,0.21343844155004144,0.2426009451533194,0.5928157155438191,0.470691948084889,0.529308051915111,1.9999999900342158,0.49561996649361717,0.247809984481619,1.4149259097805567,0.7785341436265337,1.0,0.6617928910209844,0.9999999891484131,0.712166123958036,0.8215228707272627,0.8215228707272627,0.7863820170159547,0.7159131796582818,0.7159131796582818,1.3367855175290246,0.5120373264752636,0.5212664569442281,0.06159195209970709,0.62016218782035,0.6260117940253274,0.7071067811865474,0.0,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.08793961804112657,0.04398208900274904,0.11291130799321397,0.10983343567651895,0.6139832223998885,0.01466105769428057,0.13082344880496424,-0.3382071089790156
1059,product_z,pair_zz_dephasing,1.4447897538244872,0.023888113925399992,0.0862119622712111,1.8360921291768677,0.040194227639351494,0.017222392849733845,0.00574324810351738,0.13243552359203314,0.19142224556118193,-0.10051409966885744,-0.058758205616810256,0.0825705940884602,0.017662868425869095,0.0,0.0,0.09265634215824783,0.9274411534376356,0.8670615314102597,0.13293846858974034,0.002353852227074209,0.004760151213777486,0.059501890172218574,0.4405164470144212,0.865626194453601,6.354126238881884e-08,0.9399022912686444,0.017662868425869095,0.5254597337884731,0.0030688469051689485,0.0030688469051689485,27.180531645455485,0.7533281217079787,0.29478368490828866,6.107567309160367,0.27941951333415077,0.07419636854633253,0.029676682212714873,0.045133898610699025,0.07077000384625443,0.019777852795295345,0.9998819636524926,0.00011803634750714188,0.00011803634750714188,0.9998819636524926,0.9998375425841229,0.08037747486263482,0.023888113925399985,1.0176145137917278e-05,1.8358754035682525,0.0008611196424866924,0.1347747148201503,0.9399022277273821
1060,partial_psi,pair_zz_dephasing,1.1378857055939662,0.12486164968604857,0.049918745137752116,1.3533581153117473,0.023198283325618886,0.007395464575208459,0.004454640394695461,0.013916032761032766,0.12776378638077093,0.0025774952954663944,0.13090890899197113,0.08521428941450367,0.4912135581403056,0.21541690154229678,0.43854021936578375,0.3441314520390296,0.899863499779502,0.8341819695191279,0.16581803048087207,0.689959011069747,0.2711028615135548,0.39292603932112335,0.555155818446175,0.869772844077691,0.01663089498956114,0.7851700621426738,0.4912135581403056,0.625754410089044,0.2084051570370713,0.2084051570370713,6.983961187681196,0.7532246050381682,0.6768788748272446,1.9513146825469472,0.26950586265857024,0.05473698987264402,0.20648291271279673,0.3104944127920173,0.1978455784932276,0.3473404379717825,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,-0.4818715383435362,0.023198283325618886,0.12486164968604854,0.0499187451377521,1.353358115311747,0.003632752468088731,0.020751776728776733,0.7685391671531127
1061,haar_entangled,pair_zz_dephasing,1.1143523937259747,0.024414408179533834,0.10289104951082681,1.9977269842241707,0.05199986863405294,0.009215647635814594,0.009018261691973289,0.06762777419106793,-0.19085959565029811,0.03557445694543814,-0.09606886065055836,-0.0008287921135155684,0.9111856208771,0.0,0.0,0.06055171473691019,0.41371600111928875,0.38434171764442016,0.6156582823555798,1.7476698135653712,0.38654162203217535,0.2211754297246817,1.5656952120709238,0.37268036779720876,0.7400862172839447,0.29064638266751014,0.9111856208771,0.6467131599899909,0.5629158925840143,0.5629158925840143,2.391508860573245,0.41222821333668536,0.41222821333668536,3.6377213147654746,3.0298760963428495,0.22817620814869083,0.3915551266738988,4.073512684763081,4.418284854949883,0.8596105421566193,0.5134241976490495,0.48657580235095016,0.48657580235095016,0.5134241976490495,0.3382978739365679,0.059183852186877585,0.024414408179533824,0.050064294970461894,1.0256813739971502,0.0083971656128243,0.12924922960589247,-0.4494398346164346
