z,E_LCDM,D_growth,fsigma8_ref,U_struct,d_H,d_S,d_V,d_R,Gamma_H,Gamma_V,Gamma_R,CCI_v02_norm,CCI_v03_norm,F_struct_v03,curvature_log_CCI_v03
1.15311804,1.95684141,0.5690743247,0.4141058758,0.5494114732,1.635053777,0.5494114732,0.08604762906,0.8605507033,0.3794988962,0.9207699306,0.5374752745,7.449503404,7.003784909,5.158976659,120.8918588
1.157461024,1.961706673,0.5680444683,0.4136017802,0.5509088152,1.636424642,0.5509088152,0.06112318747,0.8487739149,0.3793015677,0.9423976517,0.5408990207,7.495239578,6.986720232,5.123222289,104.2906602
1.161804009,1.966579453,0.5670179404,0.4130976614,0.5524009125,1.636294073,0.5524009125,0.0429427825,0.8396184277,0.3793203536,0.9588253706,0.5435909887,7.541163161,6.983516891,5.095204443,84.2428626
1.166146993,1.971459735,0.5659947276,0.4125935333,0.5538877751,1.634735727,0.5538877751,0.02990463419,0.8323201805,0.3795447072,0.9709636861,0.545756146,7.587274408,6.99138144,5.072401927,64.71615787
1.170489978,1.976347501,0.5649748166,0.4120894098,0.555369413,1.63183679,0.555369413,0.02067617399,0.8262564819,0.3799627712,0.9797426701,0.5475682139,7.633573576,7.007705801,5.052779664,47.80281616
1.174832962,1.981242736,0.5639581942,0.4115853045,0.5568458365,1.627695966,0.5568458365,0.01421077082,0.8209533684,0.3805615311,0.9859883456,0.5491628821,7.680060918,7.030288028,5.03481204,34.20549503
1.179175947,1.986145423,0.5629448472,0.4110812309,0.558317056,1.622421224,0.558317056,0.009717790604,0.8160695074,0.3813269931,0.990375736,0.5506397172,7.726736691,7.057385351,5.017427033,23.81882129
1.183518931,1.991055546,0.5619347624,0.4105772023,0.5597830819,1.616127404,0.5597830819,0.006616018769,0.8113717116,0.3822443809,0.9934274652,0.5520678023,7.773601145,7.087678505,4.99992198,16.17372396
1.187861915,1.995973089,0.5609279268,0.4100732317,0.5612439248,1.608933784,0.5612439248,0.004486433953,0.8067101089,0.3832983444,0.9955336042,0.5534922261,7.820654535,7.120200861,4.981878152,10.70572967
1.1922049,2.000898036,0.5599243272,0.409569332,0.5626995955,1.600961702,0.5626995955,0.003031229834,0.8019964657,0.3844731737,0.9969779308,0.5549400451,7.867897112,7.154262098,4.963086001,6.88807256
1.196547884,2.005830371,0.5589239507,0.4090655158,0.5641501048,1.592332328,0.5641501048,0.002041011781,0.7971866701,0.3857530105,0.9979631455,0.5564252265,7.915329127,7.189380025,4.943484521,4.282238655
1.200890869,2.010770078,0.5579267844,0.4085617958,0.5655954637,1.583164648,0.5655954637,0.001369770465,0.7922672094,0.3871220523,0.9986321032,0.5579525166,7.962950831,7.225225009,4.923114232,2.545783911
1.205233853,2.015717141,0.5569328152,0.4080581841,0.5670356831,1.573573707,0.5670356831,0.0009163717094,0.7872450396,0.3885647406,0.9990844673,0.5595203667,8.010762474,7.261577004,4.902081771,1.421693346
1.209576837,2.020671545,0.5559420303,0.407554693,0.5684707743,1.563669157,0.5684707743,0.0006111512546,0.7821401542,0.3900659323,0.999389222,0.5611230955,8.058764305,7.298293443,4.880533806,0.7220783547
1.213919822,2.025633274,0.5549544169,0.4070513344,0.5699007485,1.553554111,0.5699007485,0.0004063502282,0.7769802304,0.3916110475,0.9995938148,0.5627524622,8.106956571,7.335285747,4.858638169,0.3120952346
1.218262806,2.030602312,0.5539699622,0.4065481201,0.5713256171,1.543324305,0.5713256171,0.000269365398,0.7717968351,0.3931861926,0.9997307071,0.5643987957,8.155339522,7.372502443,4.836570463,0.09629556281
1.222605791,2.035578645,0.5529886534,0.4060450616,0.5727453915,1.533067557,0.5727453915,0.000178025664,0.7666227912,0.394778259,0.999822006,0.5660517938,8.203913403,7.409917146,4.814504798,0.007872180317
1.226948775,2.040562255,0.552010478,0.4055421705,0.5741600834,1.522863483,0.5741600834,0.0001173085617,0.7614903956,0.3963749949,0.9998827052,0.56770108,8.252678461,7.447520107,4.792607584,0.0005412614697
1.231291759,2.045553129,0.5510354232,0.405039458,0.5755697044,1.512783451,0.5755697044,7.707041008e-05,0.7564302606,0.3979650533,0.9999229355,0.5693365814,8.301634942,7.485312313,4.77103359,0.04257452007
1.235634744,2.050551251,0.5500634764,0.4045369352,0.5769742662,1.502890729,0.5769742662,5.048467582e-05,0.7514706069,0.3995380175,0.9999495179,0.5709487765,8.350783091,7.523301408,4.74992367,0.1124865715
1.239977728,2.055556605,0.5490946251,0.404034613,0.5783737807,1.493240789,0.5783737807,3.297216622e-05,0.7466368806,0.4010844056,0.9999670289,0.5725288473,8.400123153,7.561498906,4.729403694,0.1959535966
1.244320713,2.060569177,0.5481288568,0.4035325021,0.5797682599,1.483881731,0.5797682599,2.147102492e-05,0.7419516009,0.4025956581,0.9999785294,0.5740687626,8.44965537,7.599918309,4.709584339,0.2836285502
1.248663697,2.065588951,0.547166159,0.4030306132,0.5811577157,1.474854792,0.5811577157,1.394043667e-05,0.7374343662,0.4040641105,0.9999860598,0.5755613101,8.499379986,7.638573864,4.69056148,0.3696001574
1.253006682,2.070615913,0.5462065194,0.4025289568,0.5825421603,1.466194913,0.5825421603,9.024411624e-06,0.7331019688,0.4054829546,0.9999909757,0.5770000946,8.549297244,7.677479759,4.672416983,0.4503100248
1.257349666,2.075650047,0.5452499255,0.4020275431,0.5839216059,1.457931331,0.5839216059,5.82479622e-06,0.7289685777,0.4068461912,0.9999941752,0.5783795107,8.599407385,7.716649629,4.655219754,0.5237938379
1.26169265,2.080691338,0.544296365,0.4015263821,0.5852960647,1.450088175,0.5852960647,3.748540127e-06,0.725045962,0.4081485761,0.9999962515,0.5796946992,8.64971065,7.75609627,4.639026917,0.5891510128
1.266035635,2.085739773,0.5433458257,0.401025484,0.5866655492,1.442685063,0.5866655492,2.405267348e-06,0.721343734,0.4093855631,0.9999975947,0.5809414937,8.70020728,7.795831496,4.623885068,0.6461750693
1.270378619,2.090795335,0.5423982954,0.4005248585,0.5880300717,1.435737655,0.5880300717,1.538807965e-06,0.7178695969,0.4105532457,0.9999984612,0.5821163619,8.750897515,7.835866094,4.60983151,0.6950969809
1.274721604,2.095858012,0.5414537619,0.4000245152,0.5893896447,1.429258192,0.5893896447,9.815794307e-07,0.7146295868,0.411648298,0.9999990184,0.5832163446,8.801781594,7.876209829,4.596895456,0.7364079376
1.279064588,2.100927787,0.540512213,0.3995244638,0.5907442809,1.42325598,0.5907442809,6.242901387e-07,0.711628302,0.412667918,0.9999993757,0.5842389956,8.852859756,7.916871502,4.585099153,0.7707379448
1.283407572,2.106004646,0.5395736366,0.3990247135,0.5920939929,1.417737835,0.5920939929,3.958836216e-07,0.7088691153,0.4136097743,0.9999996041,0.5851823238,8.904132239,7.957859015,4.574458918,0.7987736972
1.287750557,2.111088575,0.5386380208,0.3985252735,0.5934387933,1.412708481,0.5934387933,2.503044949e-07,0.7063543656,0.4144719546,0.9999997497,0.5860447397,8.95559928,7.999179457,4.564986072,0.8212040758
1.292093541,2.11617956,0.5377053536,0.398026153,0.5947786951,1.408170901,0.5947786951,1.577937618e-07,0.7040855294,0.4152529206,0.9999998422,0.5868250054,9.007261116,8.040839184,4.556687773,0.8386850535
1.296436526,2.121277586,0.5367756229,0.3975273609,0.5961137111,1.404126641,0.5961137111,9.918159468e-08,0.7020633703,0.4159514656,0.9999999008,0.5875221907,9.059117984,8.0828439,4.549567736,0.8518182054
1.30077951,2.12638264,0.535848817,0.3970289059,0.5974438542,1.400576073,0.5974438542,6.215734054e-08,0.7002880677,0.4165666779,0.9999999378,0.5881356336,9.111170118,8.125198733,4.543626859,0.8611387081
1.305122494,2.131494706,0.5349249239,0.3965307968,0.5987691373,1.397518614,0.5987691373,3.88395193e-08,0.6987593262,0.4170979088,0.9999999612,0.5886649065,9.163417756,8.167908304,4.538863752,0.8671099028
1.309465479,2.136613771,0.5340039318,0.396033042,0.6000895736,1.394952908,0.6000895736,2.419777053e-08,0.697476466,0.4175447445,0.9999999758,0.5891097874,9.21586113,8.210976778,4.535275169,0.8701223419
1.313808463,2.14173982,0.5330858291,0.39553565,0.601405176,1.392876978,0.601405176,1.503131406e-08,0.6964384966,0.4179069836,0.999999985,0.5894702354,9.268500475,8.254407917,4.53285637,0.8704958324
1.318151448,2.14687284,0.5321706039,0.3950386289,0.6027159579,1.39128834,0.6027159579,9.309763139e-09,0.6956441748,0.4181846175,0.9999999907,0.5897463718,9.321336024,8.298205121,4.531601393,0.8684834196
1.322494432,2.152012817,0.5312582447,0.3945419868,0.6040219324,1.390184092,0.6040219324,5.749107147e-09,0.6950920488,0.4183778159,0.9999999943,0.5899384642,9.374368011,8.342371449,4.531503277,0.8642765576
1.326837416,2.157159737,0.5303487398,0.3940457319,0.6053231128,1.389560977,0.6053231128,3.53982883e-09,0.6947804902,0.4184869144,0.9999999965,0.5900469151,9.427596666,8.386909647,4.532554205,0.8580109353
1.331180401,2.162313587,0.5294420777,0.3935498718,0.6066195123,1.389415428,0.6066195123,2.173122506e-09,0.6947077149,0.4185124062,0.9999999978,0.5900722533,9.481022224,8.431822157,4.534745613,0.8497725852
1.335523385,2.167474351,0.5285382467,0.3930544144,0.6079111445,1.389743586,0.6079111445,1.330167234e-09,0.6948717938,0.4184549362,0.9999999987,0.590015129,9.534644913,8.477111125,4.538068238,0.8396040137
1.33986637,2.172642018,0.5276372356,0.3925593672,0.6091980226,1.390541312,0.6091980226,8.11798734e-10,0.6952706563,0.4183152975,0.9999999992,0.5898763105,9.588464966,8.522778392,4.542512134,0.8275101804
1.344209354,2.177816573,0.5267390327,0.3920647377,0.6104801602,1.39180417,0.6104801602,4.939813833e-10,0.6959020854,0.4180944295,0.9999999995,0.589656684,9.642482611,8.568825496,4.548066654,0.8134642083
1.348552339,2.182998002,0.5258436268,0.3915705332,0.6117575708,1.393527414,0.6117575708,2.997042366e-10,0.6967637073,0.4177934182,0.9999999997,0.5893572544,9.69669808,8.615253649,4.554720393,0.7974127503
1.352895323,2.188186293,0.5249510065,0.3910767611,0.613030268,1.39570595,0.613030268,1.812989422e-10,0.6978529753,0.4174134976,0.9999999998,0.5889791487,9.7511116,8.662063728,4.562461112,0.7792809711
1.357238307,2.193381431,0.5240611605,0.3905834283,0.6142982653,1.398334298,0.6142982653,1.093497377e-10,0.6991671489,0.4169560519,0.9999999999,0.5885236191,9.805723401,8.709256244,4.571275643,0.7589771191
1.361581292,2.198583404,0.5231740776,0.3900905419,0.6155615764,1.40140654,0.6155615764,6.575977357e-11,0.70070327,0.4164226187,0.9999999999,0.5879920487,9.86053371,8.756831325,4.581149768,0.7363966824
1.365924276,2.203792199,0.5222897466,0.3895981088,0.616820215,1.40491627,0.616820215,3.942965343e-11,0.7024581349,0.4158148924,1,0.5873859565,9.915542755,8.804788682,4.592068086,0.7114261276
1.370267261,2.209007801,0.5214081563,0.3891061357,0.6180741948,1.408856528,0.6180741948,2.357250291e-11,0.704428264,0.4151347282,1,0.5867070038,9.970750762,8.853127581,4.604013868,0.6839462325
1.374610245,2.214230199,0.5205292956,0.3886146293,0.6193235295,1.413219739,0.6193235295,1.405104172e-11,0.7066098695,0.4143841457,1,0.5859570004,10.02615796,8.90184681,4.6169689,0.6538350199
1.378953229,2.219459378,0.5196531535,0.388123596,0.620568233,1.417997641,0.620568233,8.350864479e-12,0.7089988207,0.4135653331,1,0.5851379111,10.08176457,8.950944645,4.63091332,0.6209703092
1.383296214,2.224695326,0.5187797189,0.3876330424,0.6218083192,1.423181218,0.6218083192,4.948509808e-12,0.711590609,0.41268065,1,0.5842518618,10.13757083,9.000418815,4.645825442,0.585231899
1.387639198,2.229938029,0.5179089809,0.3871429746,0.6230438017,1.42876062,0.6230438017,2.923731737e-12,0.7143803102,0.4117326309,1,0.5833011462,10.19357694,9.050266469,4.661681582,0.546503396
1.391982183,2.235187476,0.5170409286,0.386653399,0.6242746946,1.434725095,0.6242746946,1.722347168e-12,0.7173625475,0.4107239877,1,0.5822882311,10.24978315,9.100484137,4.678455876,0.5046737077
1.396325167,2.240443653,0.5161755511,0.3861643216,0.6255010118,1.441062906,0.6255010118,1.011635254e-12,0.7205314528,0.4096576117,1,0.5812157624,10.30618968,9.151067697,4.696120091,0.4596382136
1.400668151,2.245706547,0.5153128375,0.3856757484,0.6267227672,1.447761256,0.6267227672,5.924439961e-13,0.7238806278,0.4085365751,1,0.5800865697,10.36279674,9.202012336,4.714643446,0.4112996324
1.405011136,2.250976145,0.514452777,0.3851876853,0.6279399748,1.454806211,0.6279399748,3.459319989e-13,0.7274031053,0.4073641315,1,0.5789036716,10.41960456,9.253312521,4.733992418,0.359568606
1.40935412,2.256252436,0.513595359,0.384700138,0.6291526485,1.46218262,0.6291526485,2.013975841e-13,0.7310913098,0.4061437166,1,0.577670279,10.47661337,9.304961957,4.754130554,0.3043640155
1.413697105,2.261535406,0.5127405728,0.3842131123,0.6303608025,1.469874037,0.6303608025,1.16906286e-13,0.7349370186,0.4048789473,1,0.5763897993,10.53382338,9.356953559,4.775018284,0.2456130542
1.418040089,2.266825042,0.5118884076,0.3837266137,0.6315644508,1.477862645,0.6315644508,6.766148993e-14,0.7389313223,0.4035736211,1,0.5750658391,10.59123482,9.409279414,4.796612736,0.1832510803
1.422383073,2.272121333,0.5110388529,0.3832406477,0.6327636075,1.486129173,0.6327636075,3.904499187e-14,0.7430645867,0.4022317146,1,0.5737022068,10.64884791,9.461930753,4.818867541,0.117221273
1.426726058,2.277424265,0.5101918981,0.3827552196,0.6339582866,1.494652828,0.6339582866,2.24651438e-14,0.7473264142,0.4008573813,1,0.5723029148,10.70666287,9.514897916,4.84173266,0.0474741235
1.431069042,2.282733827,0.5093475327,0.3822703348,0.6351485022,1.503411212,0.6351485022,1.288763286e-14,0.7517056061,0.3994549498,1,0.5708721811,10.76467991,9.568170323,4.865154192,-0.02603321056
1.435412027,2.288050006,0.5085057462,0.3817859985,0.6363342686,1.512380251,0.6363342686,7.371522483e-15,0.7561901253,0.3980289209,1,0.5694144305,10.82289927,9.621736441,4.8890742,-0.1033376506
1.439755011,2.29337279,0.5076665283,0.3813022157,0.6375155998,1.521534121,0.6375155998,4.203986567e-15,0.7607670603,0.3965839652,1,0.5679342956,10.88132115,9.675583758,4.913430539,-0.1844710075
1.444097996,2.298702166,0.5068298685,0.3808189914,0.63869251,1.530845179,0.63869251,2.390482293e-15,0.7654225897,0.3951249204,1,0.5664366174,10.93994579,9.729698751,4.938156678,-0.2694608151
1.44844098,2.304038123,0.5059957565,0.3803363305,0.6398650134,1.540283897,0.6398650134,1.355282495e-15,0.7701419484,0.3936567882,1,0.5649264461,10.99877338,9.784066858,4.963181545,-0.3583311437
1.452783964,2.309380649,0.505164182,0.379854238,0.6410331243,1.54981879,0.6410331243,7.661154359e-16,0.7749093951,0.3921847324,1,0.5634090409,11.05780417,9.83867245,4.988429366,-0.4511033481
1.457126949,2.314729731,0.5043351347,0.3793727184,0.6421968567,1.559416363,0.6421968567,4.317960675e-16,0.7797081816,0.3907140762,1,0.5618898707,11.11703835,9.893498804,5.013819517,-0.5477967021
1.461469933,2.320085357,0.5035086045,0.3788917764,0.6433562249,1.569041049,0.6433562249,2.426516445e-16,0.7845205244,0.3892503004,1,0.560374614,11.17647616,9.948528074,5.039266392,-0.6484288668
1.465812918,2.325447515,0.5026845812,0.3784114166,0.6445112432,1.578655159,0.6445112432,1.359589748e-16,0.7893275794,0.3877990419,1,0.5588691593,11.2361178,10.00374126,5.064679275,-0.7530161421
1.470155902,2.330816194,0.5018630546,0.3779316434,0.6456619258,1.588218838,0.6456619258,7.595434265e-17,0.7941094192,0.3863660928,1,0.5573796053,11.29596349,10.05911819,5.089962234,-0.8615734465
1.474498886,2.336191382,0.5010440148,0.3774524612,0.6468082869,1.59769003,0.6468082869,4.230750592e-17,0.798845015,0.3849574,1,0.5559122613,11.35601345,10.11463749,5.115014032,-0.9741139705
1.478841871,2.341573067,0.5002274516,0.3769738744,0.6479503409,1.607024445,0.6479503409,2.349645396e-17,0.8035122227,0.3835790653,1,0.5544736473,11.41626789,10.17027654,5.139728066,-1.090648447
1.483184855,2.346961237,0.4994133551,0.376495887,0.6490881019,1.616175551,0.6490881019,1.301089915e-17,0.8080877754,0.3822373463,1,0.5530704945,11.47672704,10.22601149,5.163992319,-1.211183988
1.48752784,2.352355881,0.4986017154,0.3760185033,0.6502215842,1.625094563,0.6502215842,7.183438586e-18,0.8125472815,0.380938658,1,0.5517097458,11.53739109,10.28181718,5.187689365,-1.335722429
1.491870824,2.357756987,0.4977925225,0.3755417274,0.6513508022,1.633730464,0.6513508022,3.954372176e-18,0.8168652318,0.3796895749,1,0.550398556,11.59826028,10.33766716,5.210696391,-1.464258133
1.496213808,2.363164543,0.4969857666,0.3750655631,0.65247577,1.642030029,0.65247577,2.170415019e-18,0.8210150145,0.3784968335,1,0.5491442915,11.65933481,10.39353365,5.232885278,-1.596775209
1.500556793,2.368578538,0.4961814379,0.3745900143,0.653596502,1.649937885,0.653596502,1.187758416e-18,0.8249689423,0.377367336,1,0.5479545305,11.72061489,10.44938753,5.254122726,-1.733244102
1.504899777,2.373998961,0.4953795266,0.3741150849,0.6547130125,1.65739658,0.6547130125,6.480873322e-19,0.8286982902,0.3763081534,1,0.5468370618,11.78210074,10.50519833,5.274270438,-1.873617512
1.509242762,2.379425799,0.494580023,0.3736407786,0.6558253157,1.664346696,0.6558253157,3.525811052e-19,0.8321733482,0.3753265299,1,0.5457998835,11.84379257,10.56093418,5.293185377,-2.01782563
1.513585746,2.384859043,0.4937829174,0.3731670991,0.6569334259,1.67072698,0.6569334259,1.912514e-19,0.8353634898,0.3744298866,1,0.5448512001,11.9056906,10.61656186,5.310720086,-2.165770667
1.517928731,2.39029868,0.4929882002,0.37269405,0.6580373574,1.676474514,0.6580373574,1.034356617e-19,0.838237257,0.3736258256,1,0.5439994191,11.96779503,10.67204678,5.326723111,-2.317320676
1.522271715,2.3957447,0.4921958617,0.3722216347,0.6591371245,1.681524934,0.6591371245,5.577711624e-20,0.8407624668,0.3729221338,1,0.5432531454,12.03010608,10.72735296,5.341039503,-2.472302692
1.526614699,2.40119709,0.4914058924,0.3717498567,0.6602327414,1.685812675,0.6602327414,2.998899437e-20,0.8429063375,0.3723267856,1,0.5426211738,12.09262396,10.78244312,5.35351143,-2.630495225
1.530957684,2.40665584,0.4906182829,0.3712787194,0.6613242225,1.689271279,0.6613242225,1.607636413e-20,0.8446356395,0.3718479455,1,0.5421124793,12.15534887,10.83727863,5.363978904,-2.79162016
1.535300668,2.41212094,0.4898330235,0.3708082261,0.6624115819,1.691833742,0.6624115819,8.592783147e-21,0.8459168708,0.3714939688,1,0.5417362048,12.21828104,10.89181963,5.372280625,-2.955334188
1.539643653,2.417592377,0.4890501049,0.3703383799,0.6634948341,1.693432919,0.6634948341,4.579309059e-21,0.8467164594,0.371273401,1,0.5415016447,12.28142067,10.94602506,5.378254957,-3.121219857
1.543986637,2.42307014,0.4882695177,0.3698691841,0.6645739931,1.694001986,0.6645739931,2.433246707e-21,0.847000993,0.3711949751,1,0.5414182254,12.34476796,10.99985276,5.38174103,-3.288776446
1.548329621,2.42855422,0.4874912526,0.3694006418,0.6656490734,1.693474956,0.6656490734,1.289117249e-21,0.846737478,0.3712676065,1,0.5414954816,12.40832314,11.05325955,5.382579994,-3.457410849
1.552672606,2.434044605,0.4867153002,0.3689327559,0.666720089,1.691787252,0.666720089,6.809555758e-22,0.8458936258,0.3715003849,1,0.5417430268,12.4720864,11.10620137,5.380616392,-3.626428739
1.55701559,2.439541284,0.4859416513,0.3684655294,0.6677870544,1.688876336,0.6677870544,3.586453687e-22,0.8444381682,0.3719025626,1,0.5421705196,12.53605796,11.15863348,5.375699679,-3.795026304
1.561358575,2.445044246,0.4851702967,0.3679989652,0.6688499836,1.684682396,0.6688499836,1.883353136e-22,0.8423411979,0.372483539,1,0.5427876232,12.60023803,11.21051057,5.367685867,-3.962282935
1.565701559,2.450553481,0.4844012271,0.3675330662,0.6699088909,1.679149068,0.6699088909,9.8609414e-23,0.839574534,0.3732528406,1,0.5436039592,12.6646268,11.26178704,5.356439279,-4.127155238
1.570044543,2.456068978,0.4836344334,0.3670678351,0.6709637905,1.672224214,0.6709637905,5.147840497e-23,0.8361121069,0.3742200953,1,0.5446290541,12.7292245,11.31241722,5.341834406,-4.288472857
1.574387528,2.461590726,0.4828699066,0.3666032745,0.6720146966,1.663860719,0.6720146966,2.679488343e-23,0.8319303594,0.3753950021,1,0.5458722789,12.79403133,11.36235565,5.323757836,-4.444936569
1.578730512,2.467118715,0.4821076376,0.3661393872,0.6730616234,1.654017313,0.6730616234,1.390588866e-23,0.8270086564,0.3767872934,1,0.5473427816,12.85904749,11.41155743,5.302110229,-4.59511918
1.583073497,2.472652934,0.4813476173,0.3656761756,0.6741045851,1.642659396,0.6741045851,7.195578399e-24,0.821329698,0.3784066919,1,0.5490494121,12.92427319,11.45997856,5.276808306,-4.737469755
1.587416481,2.478193372,0.4805898367,0.3652136424,0.6751435958,1.629759851,0.6751435958,3.712382842e-24,0.8148799257,0.3802628592,1,0.5510006397,12.98970864,11.50757632,5.247786804,-4.87032169
1.591759465,2.48374002,0.479834287,0.36475179,0.6761786697,1.615299826,0.6761786697,1.909676879e-24,0.8076499132,0.3823653372,1,0.5532044632,13.05535405,11.55430971,5.215000359,-4.991905116
1.59610245,2.489292867,0.4790809592,0.3642906207,0.6772098208,1.599269463,0.6772098208,9.794609117e-25,0.7996347316,0.3847234826,1,0.5556683156,13.12120961,11.60013991,5.178425264,-5.100364059
1.600445434,2.494851902,0.4783298445,0.3638301369,0.6782370634,1.581668555,0.6782370634,5.008808336e-25,0.7908342773,0.387346392,1,0.5583989611,13.18727554,11.64503076,5.138061047,-5.193778668
1.604788419,2.500417115,0.477580934,0.363370341,0.6792604115,1.562507105,0.6792604115,2.553887745e-25,0.7812535526,0.3902428204,1,0.5614023891,13.25355204,11.68894925,5.093931824,-5.270192691
1.609131403,2.505988496,0.476834219,0.362911235,0.6802798792,1.541805773,0.6802798792,1.29834252e-25,0.7709028865,0.3934210909,1,0.5646837032,13.32003931,11.73186609,5.046087362,-5.327646201
1.613474388,2.511566034,0.4760896906,0.3624528212,0.6812954806,1.519596174,0.6812954806,6.581075034e-26,0.7597980869,0.3968889977,1,0.5682470094,13.38673756,11.77375616,4.994603811,-5.364213371
1.617817372,2.51714972,0.4753473404,0.3619951017,0.6823072296,1.495921027,0.6823072296,3.326017196e-26,0.7479605137,0.4006537022,1,0.5720953032,13.45364699,11.8145991,4.939584057,-5.378044806
1.622160356,2.522739543,0.4746071594,0.3615380786,0.6833151405,1.470834132,0.6833151405,1.67599309e-26,0.7354170658,0.404721623,1,0.5762303597,13.52076781,11.85437982,4.881157658,-5.367413725
1.626503341,2.528335494,0.4738691392,0.3610817538,0.684319227,1.444400152,0.684319227,8.420541938e-27,0.722200076,0.4090983218,1,0.580652628,13.58810022,11.89308893,4.819480339,-5.33076494
1.630846325,2.533937561,0.4731332712,0.3606261294,0.6853195034,1.416694223,0.6853195034,4.218207585e-27,0.7083471113,0.4137883853,1,0.5853611326,13.65564442,11.93072324,4.75473303,-5.266765319
1.63518931,2.539545736,0.4723995467,0.3601712071,0.6863159834,1.387801355,0.6863159834,2.106861268e-27,0.6939006776,0.4187953063,1,0.5903533857,13.72340061,11.96728616,4.687120446,-5.174354154
1.639532294,2.545160008,0.4716679573,0.3597169889,0.6873086811,1.357815665,0.6873086811,1.049213853e-27,0.6789078325,0.4241213658,1,0.5956253111,13.791369,12.00278799,4.616869216,-5.052791607
1.643875278,2.550780367,0.4709384946,0.3592634766,0.6882976104,1.326839421,0.6882976104,5.209693559e-28,0.6634197105,0.4297675168,1,0.6011711859,13.85954979,12.03724622,4.544225607,-4.90170325
1.648218263,2.556406804,0.47021115,0.3588106719,0.6892827853,1.294981945,0.6892827853,2.579172719e-28,0.6474909723,0.4357332755,1,0.6069835992,13.92794319,12.07068565,4.469452861,-4.721118655
1.652561247,2.562039308,0.4694859152,0.3583585766,0.6902642195,1.262358372,0.6902642195,1.273118299e-28,0.631179186,0.4420166196,1,0.6130534331,13.99654939,12.10313851,4.392828224,-4.51150196
1.656904232,2.56767787,0.4687627819,0.3579071921,0.691241927,1.229088315,0.691241927,6.265809403e-29,0.6145441577,0.4486138988,1,0.6193698669,14.06536859,12.13464439,4.314639717,-4.273772549
1.661247216,2.57332248,0.4680417416,0.3574565203,0.6922159217,1.195294451,0.6922159217,3.074720799e-29,0.5976472253,0.4555197594,1,0.6259204061,14.13440099,12.16525005,4.235182739,-4.009314166
1.6655902,2.578973129,0.4673227863,0.3570065626,0.6931862172,1.161101066,0.6931862172,1.504368658e-29,0.5805505328,0.4627270866,1,0.6326909385,14.2036468,12.19500923,4.15475657,-3.719971235
1.669933185,2.584629806,0.4666059074,0.3565573205,0.6941528275,1.126632605,0.6941528275,7.338764539e-30,0.5633163027,0.470226967,1,0.639665817,14.27310622,12.22398219,4.073660866,-3.408031592
1.674276169,2.590292503,0.465891097,0.3561087955,0.6951157663,1.092012248,0.6951157663,3.56953559e-30,0.5460061238,0.4780086738,1,0.6468279683,14.34277945,12.25223521,3.992192234,-3.07619545
1.678619154,2.595961208,0.4651783468,0.355660989,0.6960750474,1.05736054,0.6960750474,1.731093657e-30,0.5286802702,0.4860596771,1,0.6541590282,14.41266668,12.27984004,3.910640949,-2.727531018
1.682962138,2.601635914,0.4644676487,0.3552139024,0.6970306844,1.022794133,0.6970306844,8.37046335e-31,0.5113970666,0.4943656814,1,0.6616395004,14.48276812,12.30687314,3.829287899,-2.365417859
1.687305122,2.607316611,0.4637589946,0.3547675371,0.6979826911,0.9884246249,0.6979826911,4.035510849e-31,0.4942123124,0.50291069,1,0.6692489358,14.55308396,12.33341489,3.748401812,-1.993479665
1.691648107,2.613003288,0.4630523764,0.3543218942,0.6989310811,0.9543575503,0.6989310811,1.939847658e-31,0.4771787752,0.5116770981,1,0.6769661309,14.6236144,12.35954881,3.668236814,-1.615508693
1.695991091,2.618695938,0.4623477861,0.3538769751,0.6998758681,0.9206915198,0.6998758681,9.297299392e-32,0.4603457599,0.5206458141,1,0.6847693385,14.69435965,12.38536058,3.589030359,-1.235384528
1.700334076,2.624394549,0.4616452158,0.353432781,0.7008170657,0.8875175208,0.7008170657,4.44289545e-32,0.4437587604,0.5297964066,1,0.6926364899,14.7653199,12.41093717,3.511001549,-0.8569901224
1.70467706,2.630099114,0.4609446574,0.352989313,0.7017546875,0.8549183876,0.7017546875,2.116876182e-32,0.4274591938,0.5391072765,1,0.7005454197,14.83649535,12.43636587,3.434349852,-0.4841282137
1.709020045,2.635809622,0.4602461031,0.3525465722,0.702688747,0.8229684349,0.702688747,1.005645478e-32,0.4114842174,0.5485558504,1,0.7084740925,14.90788619,12.46173342,3.359254226,-0.1204411543
1.713363029,2.641526064,0.4595495449,0.3521045597,0.7036192578,0.7917332529,0.7036192578,4.763371345e-33,0.3958666264,0.5581187927,1,0.716400823,14.97949263,12.4871251,3.285872621,0.2306630134
1.717706013,2.647248432,0.4588549752,0.3516632765,0.7045462335,0.7612696512,0.7045462335,2.249593559e-33,0.3806348256,0.5677722314,1,0.7243044877,15.05131486,12.51262388,3.214341846,0.5660757617
1.722048998,2.652976716,0.4581623859,0.3512227237,0.7054696873,0.7316257415,0.7054696873,1.059287301e-33,0.3658128708,0.5774919927,1,0.7321647214,15.12335308,12.5383097,3.144777767,0.8830425729
1.726391982,2.658710907,0.4574717694,0.3507829023,0.7063896329,0.7028411414,0.7063896329,4.973287403e-34,0.3514205707,0.5872538405,1,0.7399620974,15.19560749,12.56425875,3.0772758,1.179205297
