z,a,D_LCDM,D_MAAT,fsigma8_LCDM,fsigma8_MAAT,dD_pct,dfsigma8_pct
1.016551038724747169e+00,4.958962013837215355e-01,7.187228396763024607e-01,7.183381148196759103e-01,3.446586859924975488e-01,3.446174132336958240e-01,-5.352895934124235477e-02,-1.197496551780597752e-02
9.980263085725495920e-01,5.004939102700955988e-01,7.226483229615699999e-01,7.222631597091793143e-01,3.452477800427868893e-01,3.452120834634626045e-01,-5.329885092823613557e-02,-1.033940879210311185e-02
9.796717529513325751e-01,5.051342468816766296e-01,7.265803118379617898e-01,7.261947748692563209e-01,3.458018383926001471e-01,3.457719353698715525e-01,-5.306185185918570191e-02,-8.647444694797919509e-03
9.614858085794302234e-01,5.098176064420427700e-01,7.305184031170600667e-01,7.301325596170123999e-01,3.463200742870564675e-01,3.462961878078684719e-01,-5.281776590450086573e-02,-6.897226283278238765e-03
9.434669265360202672e-01,5.145443878390929537e-01,7.344621846866774550e-01,7.340761044097928734e-01,3.468017065231644436e-01,3.467840652114799194e-01,-5.256639278838897561e-02,-5.086858384114054457e-03
9.256135721291978147e-01,5.193149936590214510e-01,7.384112355803121863e-01,7.380249909149040333e-01,3.472459605625285994e-01,3.472347986983551071e-01,-5.230752821692997989e-02,-3.214397125141612698e-03
9.079242247652652420e-01,5.241298302206061077e-01,7.423651260594404944e-01,7.419787920920728475e-01,3.476520696738754634e-01,3.476476272037674620e-01,-5.204096391466447868e-02,-1.277849463737941666e-03
8.903973778192206812e-01,5.289893076098153291e-01,7.463234177089740351e-01,7.459370722889728800e-01,3.480192761037248506e-01,3.480217986419054665e-01,-5.176648766926526812e-02,7.248271443056962353e-04
8.730315385064368883e-01,5.338938397147354742e-01,7.502856635461915280e-01,7.498993873501136331e-01,3.483468322727739652e-01,3.483565710925505265e-01,-5.148388338545318438e-02,2.795725086122015975e-03
8.558252277555182808e-01,5.388438442608225465e-01,7.542514081434280593e-01,7.538652847393766399e-01,3.486340019966475690e-01,3.486512140116947989e-01,-5.119293114769955105e-02,4.936986911390077969e-03
8.387769800823272615e-01,5.438397428464800676e-01,7.582201877647856136e-01,7.578343036764518814e-01,3.488800617282603600e-01,3.489050094631681032e-01,-5.089340729258461787e-02,7.150805576036250479e-03
8.218853434651667289e-01,5.488819609789672427e-01,7.621915305170958721e-01,7.618059752874030144e-01,3.490843018195308733e-01,3.491172533690420354e-01,-5.058508449067708468e-02,9.439424614458123350e-03
8.051488792211076717e-01,5.539709281106407479e-01,7.661649565153452190e-01,7.657798227695622462e-01,3.492460277999212548e-01,3.492872567764205294e-01,-5.026773183866693057e-02,1.180513827429818807e-02
7.885661618834616249e-01,5.591070776755293625e-01,7.701399780627323777e-01,7.697553615709238350e-01,3.493645616687467981e-01,3.494143471377760823e-01,-4.994111496146916990e-02,1.425029166996302603e-02
7.721357790803582422e-01,5.642908471262543246e-01,7.741160998455043352e-01,7.737320995841734383e-01,3.494392431986574343e-01,3.494978696016189934e-01,-4.960499612493970978e-02,1.677728077273500651e-02
7.558563314144686185e-01,5.695226779712825316e-01,7.780928191426758067e-01,7.777095373554551161e-01,3.494694312468120123e-01,3.495371883105818367e-01,-4.925913435918879979e-02,1.938855239157415838e-02
7.397264323438008660e-01,5.748030158125356781e-01,7.820696260507047359e-01,7.816871683079424926e-01,3.494545050708134371e-01,3.495316877040134385e-01,-4.890328559281587745e-02,2.208660414446828035e-02
7.237447080636196795e-01,5.801323103833379013e-01,7.860460037231553621e-01,7.856644789802427198e-01,3.493938656454348424e-01,3.494807738206746617e-01,-4.853720279799487308e-02,2.487398428683742016e-02
7.079097973894268314e-01,5.855110155867243593e-01,7.900214286253411933e-01,7.896409492796200302e-01,3.492869369773021204e-01,3.493838755993295964e-01,-4.816063614669383042e-02,2.775329156777923273e-02
6.922203516410372348e-01,5.909395895340970872e-01,7.939953708039002578e-01,7.936160527499876993e-01,3.491331674129347085e-01,3.492404461721083653e-01,-4.777333317806482099e-02,3.072717495406949995e-02
6.766750345276992817e-01,5.964184945842465613e-01,7.979672941712084855e-01,7.975892568545704941e-01,3.489320309369965400e-01,3.490499641480987458e-01,-4.737503897708384565e-02,3.379833338473300225e-02
6.612725220342929866e-01,6.019481973827274235e-01,8.019366568044954402e-01,8.015600232731008301e-01,3.486830284565730076e-01,3.488119348823428556e-01,-4.696549636418849427e-02,3.696951536197373711e-02
6.460115023085497565e-01,6.075291689016076857e-01,8.059029112594811028e-01,8.055278082133604522e-01,3.483856890672664131e-01,3.485258917267898271e-01,-4.654444609642023611e-02,4.024351858389443870e-02
6.308906755493328689e-01,6.131618844795774237e-01,8.098655048983032234e-01,8.094920627368406008e-01,3.480395712970978384e-01,3.481913972588902562e-01,-4.611162707930333698e-02,4.362318952025551200e-02
6.159087538959180375e-01,6.188468238624387219e-01,8.138238802314603504e-01,8.134522330982408844e-01,3.476442643244717634e-01,3.478080444836503249e-01,-4.566677658976601994e-02,4.711142279215002615e-02
6.010644613183180329e-01,6.245844712439616586e-01,8.177774752734481289e-01,8.174077610984816777e-01,3.471993891649428621e-01,3.473754580051540697e-01,-4.520963051016125417e-02,5.071116070643867657e-02
5.863565335085900720e-01,6.303753153071279813e-01,8.217257239117132794e-01,8.213580844508607814e-01,3.467045998236338300e-01,3.468932951633317274e-01,-4.473992357235702377e-02,5.442539262354332413e-02
5.717837177731632803e-01,6.362198492657487048e-01,8.256680562885089225e-01,8.253026371599310185e-01,3.461595844085409435e-01,3.463612471314843622e-01,-4.425738961254152559e-02,5.825715422208687516e-02
5.573447729261340466e-01,6.421185709064762825e-01,8.296038991951798502e-01,8.292408499126326937e-01,3.455640662004255126e-01,3.457790399711827556e-01,-4.376176183590265584e-02,6.220952691086788222e-02
5.430384691835650202e-01,6.480719826311969189e-01,8.335326764783624887e-01,8.331721504811668844e-01,3.449178046753725302e-01,3.451464356391348298e-01,-4.325277309088951250e-02,6.628563694399047801e-02
5.288635880587300164e-01,6.540805914998256698e-01,8.374538094575357805e-01,8.370959641370462334e-01,3.442205964755605252e-01,3.444632329433756079e-01,-4.273015615289193353e-02,7.048865474623329519e-02
5.148189222583448021e-01,6.601449092734893442e-01,8.413667173533115884e-01,8.410117140757171761e-01,3.434722763247230470e-01,3.437292684438114643e-01,-4.219364401662411418e-02,7.482179401444721822e-02
5.009032755797357961e-01,6.662654524581153037e-01,8.452708177258102529e-01,8.449188218511026749e-01,3.426727178837339904e-01,3.429444172935303681e-01,-4.164297019677292572e-02,7.928831086242559001e-02
4.871154628089531258e-01,6.724427423484252708e-01,8.491655269224213098e-01,8.488167078193679105e-01,3.418218345431564553e-01,3.421085940175272455e-01,-4.107786903662977163e-02,8.389150293867070340e-02
4.734543096198351453e-01,6.786773050723298173e-01,8.530502605342062949e-01,8.527047915911751819e-01,3.409195801484686261e-01,3.412217532245909735e-01,-4.049807602365303183e-02,8.863470851124262417e-02
4.599186524739780069e-01,6.849696716357449588e-01,8.569244338601621491e-01,8.565824924916489724e-01,3.399659496551321047e-01,3.402838902495325391e-01,-3.990332811177334932e-02,9.352130550808376852e-02
4.465073385216464796e-01,6.913203779678130934e-01,8.607874623785234380e-01,8.604492300272393868e-01,3.389609797096351240e-01,3.392950417221391457e-01,-3.929336404940766275e-02,9.855471057175664573e-02
4.332192255035733908e-01,6.977299649665540393e-01,8.646387622242476256e-01,8.643044243586323061e-01,3.379047491541036230e-01,3.382552860603244005e-01,-3.866792471288808819e-02,1.037383780779337072e-01
4.200531816536827723e-01,7.041989785449290773e-01,8.684777506717911155e-01,8.681474967788261887e-01,3.367973794508144492e-01,3.371647438839869282e-01,-3.802675344411143160e-02,1.090757991560111079e-01
4.070080856026847549e-01,7.107279696773420863e-01,8.723038466222564624e-01,8.719778701954631339e-01,3.356390350252478894e-01,3.360235783482489746e-01,-3.736959639185102877e-02,1.145705007083454019e-01
3.940828262825781803e-01,7.173174944465614544e-01,8.761164710939625122e-01,8.757949696164754050e-01,3.344299235239833745e-01,3.348319953924173698e-01,-3.669620285595869696e-02,1.202260444272598011e-01
3.812763028320091951e-01,7.239681140910878554e-01,8.799150477154632499e-01,8.795982226380839597e-01,3.331702959868833580e-01,3.335902439040250300e-01,-3.600632563357882704e-02,1.260460257712185395e-01
3.685874245025189122e-01,7.306803950529501268e-01,8.836990032200238154e-01,8.833870599341701046e-01,3.318604469304926585e-01,3.322986157956050457e-01,-3.529972136633077046e-02,1.320340731066876883e-01
3.560151105656332859e-01,7.374549090259554518e-01,8.874677679405409414e-01,8.871609157460167427e-01,3.305007143426116900e-01,3.309574459930598733e-01,-3.457615088785481738e-02,1.381938466779575603e-01
3.435582902208260681e-01,7.442922330043758583e-01,8.912207763038854091e-01,8.909192283714120197e-01,3.290914795861840658e-01,3.295671123346857190e-01,-3.383537957047902389e-02,1.445290376705399282e-01
3.312159025043075466e-01,7.511929493320969042e-01,8.949574673236311284e-01,8.946614406520885243e-01,3.276331672120076366e-01,3.281280353804216787e-01,-3.307717767056253533e-02,1.510433673810010480e-01
3.189868961986703777e-01,7.581576457522111179e-01,8.986772850901321164e-01,8.983870004584783020e-01,3.261262446800843318e-01,3.266406781305163376e-01,-3.230132067093478138e-02,1.577405862986104301e-01
3.068702297433463233e-01,7.651869154570825060e-01,9.023796792569064307e-01,9.020953611707511755e-01,3.245712219895500739e-01,3.251055456543607280e-01,-3.150758962007944863e-02,1.646244733391235004e-01
2.948648711459047611e-01,7.722813571388642551e-01,9.060641055222881102e-01,9.057859821551129675e-01,3.229686512176329072e-01,3.235231846291195534e-01,-3.069577146694518754e-02,1.716988349785605328e-01
2.829697978941476677e-01,7.794415750404950494e-01,9.097300261053130610e-01,9.094583292343474401e-01,3.213191259683358392e-01,3.218941827899191588e-01,-2.986565939004946421e-02,1.789675046109730217e-01
2.711839968690279434e-01,7.866681790071587965e-01,9.133769102148218133e-01,9.131118751515919785e-01,3.196232807318177827e-01,3.202191682916354365e-01,-2.901705312076477764e-02,1.864343418455921553e-01
2.595064642583577719e-01,7.939617845382282990e-01,9.170042345107665138e-01,9.167461000263573689e-01,3.178817901563573134e-01,3.184988089845617321e-01,-2.814975925894856387e-02,1.941032318651924049e-01
2.479362054713103447e-01,8.013230128396893193e-01,9.206114835567393850e-01,9.203604918018168934e-01,3.160953682343712878e-01,3.167338116055511965e-01,-2.726359158076072445e-02,2.019780848881436719e-01
2.364722350537151740e-01,8.087524908770455934e-01,9.241981502627538703e-01,9.239545466824137243e-01,3.142647674045181971e-01,3.149249208866440886e-01,-2.635837133745488545e-02,2.100628357349868247e-01
2.251135766041181263e-01,8.162508514287234451e-01,9.277637363173399931e-01,9.275277695608639128e-01,3.123907775731363801e-01,3.130729185838681539e-01,-2.543392754417470730e-02,2.183614433278434908e-01
2.138592626906281602e-01,8.238187331399606794e-01,9.313077526080468793e-01,9.310796744336583552e-01,3.104742250564228589e-01,3.111786224286487434e-01,-2.449009725837789780e-02,2.268778904586599698e-01
2.027083347685112447e-01,8.314567805772069553e-01,9.348297196294749201e-01,9.346097848042062006e-01,3.085159714483189375e-01,3.092428850056558320e-01,-2.352672584648804813e-02,2.356161834748524420e-01
1.916598430985592127e-01,8.391656442830158769e-01,9.383291678780014688e-01,9.381176340727912510e-01,3.065169124157303138e-01,3.072665925594854630e-01,-2.254366723871475617e-02,2.445803521400328473e-01
1.807128466661895860e-01,8.469459808314589999e-01,9.418056382324020426e-01,9.416027659125631999e-01,3.044779764259571975e-01,3.052506637345840934e-01,-2.154078417066998541e-02,2.537744495338886130e-01
1.698664131013074563e-01,8.547984528840409935e-01,9.452586823196124088e-01,9.450647346308167496e-01,3.024001234095182178e-01,3.031960482519659994e-01,-2.051794841172179321e-02,2.632025521265807244e-01
1.591196185988852374e-01,8.627237292461454876e-01,9.486878628649222378e-01,9.485031055148677170e-01,3.002843433633612391e-01,3.011037255271067359e-01,-1.947504097887117411e-02,2.728687598453967134e-01
1.484715478402895972e-01,8.707224849239917353e-01,9.520927540259422894e-01,9.519174551618742042e-01,2.981316548975540548e-01,2.989747032323988862e-01,-1.841195233624357344e-02,2.827771962472502842e-01
1.379212939153144912e-01,8.787954011821323963e-01,9.554729417097335142e-01,9.553073717920093078e-01,2.959431037312201807e-01,2.968100158103239017e-01,-1.732858257900363880e-02,2.929320089482683742e-01
1.274679582449467219e-01,8.869431656014709064e-01,9.588280238725431781e-01,9.586724555444356977e-01,2.937197611418127519e-01,2.946107229401491723e-01,-1.622484160185123231e-02,3.033373699041820304e-01
1.171106505048236102e-01,8.951664721378305156e-01,9.621576108016434148e-01,9.620123187555920108e-01,2.914627223726260485e-01,2.923779079641936618e-01,-1.510064925125423514e-02,3.139974759439654317e-01
1.068484885494125347e-01,9.034660211810529029e-01,9.654613253788268956e-01,9.653265862193532998e-01,2.891731050031551842e-01,2.901126762780195656e-01,-1.395593546129121273e-02,3.249165495021156258e-01
9.668059833686815097e-02,9.118425196146574541e-01,9.687388033251681518e-01,9.686148954286823987e-01,2.868520472884511507e-01,2.878161536895241790e-01,-1.279064037286860647e-02,3.360988391704059497e-01
8.660611385459748846e-02,9.202966808760413286e-01,9.719896934267179267e-01,9.718768967984505736e-01,2.845007064709356714e-01,2.854894847519438006e-01,-1.160471443577681602e-02,3.475486206250042454e-01
7.662417704549295827e-02,9.288292250172501818e-01,9.752136577408559992e-01,9.751122538691543440e-01,2.821202570710926172e-01,2.831338310758755861e-01,-1.039811849400916824e-02,3.592701975057233654e-01
6.673393773485791769e-02,9.374408787662993348e-01,9.784103717830839875e-01,9.783206434913238603e-01,2.797118891612237479e-01,2.807503696251930081e-01,-9.170823853451564450e-03,3.712679025133208688e-01
5.693455355798815454e-02,9.461323755890771459e-01,9.815795246941013685e-01,9.815017559904637423e-01,2.772768066283635147e-01,2.783402910022000354e-01,-7.922812332690211748e-03,3.835460984884747071e-01
4.722518988843438237e-02,9.549044557518088228e-01,9.847208193870616855e-01,9.846552953124334540e-01,2.748162254301657059e-01,2.759047977262331641e-01,-6.654076296367623239e-03,3.961091796394234921e-01
3.760501976691155157e-02,9.637578663841089854e-01,9.878339726749653105e-01,9.877809791492234703e-01,2.723313718496184199e-01,2.734451025116516054e-01,-5.364618671530240954e-03,4.089615729796229338e-01
2.807322383086474638e-02,9.726933615426178736e-01,9.909187153782005320e-01,9.908785390451444464e-01,2.698234807534219959e-01,2.709624265491323847e-01,-4.054452946804181120e-03,4.221077396711865881e-01
1.862899024468744891e-02,9.817117022752194222e-01,9.939747924123003564e-01,9.939477204834946678e-01,2.672937938581710915e-01,2.684579977952373242e-01,-2.723603154964037050e-03,4.355521766000940986e-01
9.271514630570854010e-03,9.908136566858676275e-01,9.970019628560329306e-01,9.969882829538287972e-01,2.647435580095958141e-01,2.659330492752264852e-01,-1.372103838687103441e-03,4.492994181137193732e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.638545300546758510e-01,2.650603033864901148e-01,0.000000000000000000e+00,4.569841312045708759e-01
