family,instance_id,policy,n_vars,n_clauses,alpha,solved,sat,timeout,decisions,propagations,conflicts,learned_clauses,max_level,structure_gate,runtime_s,compute_cost
planted_3sat,39,maat_only,26,101,3.8846153846153846,1,1,0,8,29,1,1,7,0.5846394362307671,0.0013911249116063118,3.516
planted_3sat,39,mode_a,26,101,3.8846153846153846,1,1,0,11,12,0,0,11,0.5846394362307671,0.0017778329784050584,3.348
planted_3sat,39,mode_a_gated,26,101,3.8846153846153846,1,1,0,6,31,1,1,5,0.5846394362307671,0.0013954580063000321,2.924
planted_3sat,39,random,26,101,3.8846153846153846,1,1,0,8,15,0,0,8,0.5846394362307671,0.00151983299292624,2.46
random_3sat,40,vsids,26,101,3.8846153846153846,1,1,0,16,91,6,6,8,0.6393076362732323,0.003091583028435707,11.164000000000001
random_3sat,40,progress_only,26,101,3.8846153846153846,1,1,0,12,83,5,5,5,0.6393076362732323,0.002713708905503154,8.932
random_3sat,40,maat_only,26,101,3.8846153846153846,1,1,0,20,109,9,9,6,0.6393076362732323,0.0048216660507023335,15.436
random_3sat,40,mode_a,26,101,3.8846153846153846,1,1,0,23,218,16,16,6,0.6393076362732323,0.006240457994863391,23.772
random_3sat,40,mode_a_gated,26,101,3.8846153846153846,1,1,0,17,110,10,10,6,0.6393076362732323,0.004063125001266599,15.54
random_3sat,40,random,26,101,3.8846153846153846,1,1,0,18,13,1,1,15,0.6393076362732323,0.002656458062119782,6.451999999999999
planted_3sat,41,vsids,26,101,3.8846153846153846,1,1,0,10,14,0,0,10,0.6571587194436614,0.0013172089820727706,3.056
planted_3sat,41,progress_only,26,101,3.8846153846153846,1,1,0,7,15,0,0,7,0.6571587194436614,0.0010914159938693047,2.16
planted_3sat,41,maat_only,26,101,3.8846153846153846,1,1,0,10,24,2,2,8,0.6571587194436614,0.00192304200027138,5.096
planted_3sat,41,mode_a,26,101,3.8846153846153846,1,1,0,6,22,1,1,6,0.6571587194436614,0.0012909590732306242,2.888
planted_3sat,41,mode_a_gated,26,101,3.8846153846153846,1,1,0,6,34,1,1,6,0.6571587194436614,0.0015098750591278076,2.936
planted_3sat,41,random,26,101,3.8846153846153846,1,1,0,13,66,5,5,8,0.6571587194436614,0.0029591249767690897,9.164
random_3sat,42,vsids,26,110,4.230769230769231,1,1,0,16,8,0,0,16,0.580968044126805,0.0021964999614283442,4.832
random_3sat,42,progress_only,26,110,4.230769230769231,1,1,0,14,8,0,0,14,0.580968044126805,0.002133582951501012,4.232
random_3sat,42,maat_only,26,110,4.230769230769231,1,1,0,9,15,0,0,9,0.580968044126805,0.0018932080129161477,2.76
random_3sat,42,mode_a,26,110,4.230769230769231,1,1,0,12,10,0,0,12,0.580968044126805,0.0018750830786302686,3.6399999999999997
random_3sat,42,mode_a_gated,26,110,4.230769230769231,1,1,0,11,11,0,0,11,0.580968044126805,0.0017100831028074026,3.344
random_3sat,42,random,26,110,4.230769230769231,1,1,0,12,12,0,0,12,0.580968044126805,0.0021616671001538634,3.6479999999999997
planted_3sat,43,vsids,26,110,4.230769230769231,1,1,0,14,68,5,5,6,0.4935570545422908,0.002996667055413127,9.472
planted_3sat,43,progress_only,26,110,4.230769230769231,1,1,0,13,70,5,5,6,0.4935570545422908,0.0030117910355329514,9.18
planted_3sat,43,maat_only,26,110,4.230769230769231,1,1,0,19,188,13,13,5,0.4935570545422908,0.005846374901011586,19.451999999999998
planted_3sat,43,mode_a,26,110,4.230769230769231,1,1,0,16,92,8,8,6,0.4935570545422908,0.0035602080170065165,13.168000000000001
planted_3sat,43,mode_a_gated,26,110,4.230769230769231,1,1,0,12,60,5,5,7,0.4935570545422908,0.002821916015818715,8.84
planted_3sat,43,random,26,110,4.230769230769231,1,1,0,13,52,3,3,9,0.4935570545422908,0.0025217910297214985,7.1080000000000005
random_3sat,44,vsids,26,110,4.230769230769231,1,0,0,29,239,22,21,8,0.5797061873489914,0.007570541929453611,31.656
random_3sat,44,progress_only,26,110,4.230769230769231,1,0,0,24,222,20,19,6,0.5797061873489914,0.006793374894186854,28.088
random_3sat,44,maat_only,26,110,4.230769230769231,1,0,0,27,282,23,22,5,0.5797061873489914,0.00838208303321153,32.228
random_3sat,44,mode_a,26,110,4.230769230769231,1,0,0,23,231,20,19,6,0.5797061873489914,0.006923416047357023,27.823999999999998
random_3sat,44,mode_a_gated,26,110,4.230769230769231,1,0,0,21,229,21,20,6,0.5797061873489914,0.006396666984073818,28.216
random_3sat,44,random,26,110,4.230769230769231,1,0,0,50,424,35,34,8,0.5797061873489914,0.014019250054843724,51.696
planted_3sat,45,vsids,26,110,4.230769230769231,1,1,0,8,25,1,1,7,0.6209794306060158,0.0015001250430941582,3.5
planted_3sat,45,progress_only,26,110,4.230769230769231,1,1,0,6,21,1,1,5,0.6209794306060158,0.0012618339387699962,2.884
planted_3sat,45,maat_only,26,110,4.230769230769231,1,1,0,7,15,0,0,7,0.6209794306060158,0.0017119169933721423,2.16
planted_3sat,45,mode_a,26,110,4.230769230769231,1,1,0,8,31,1,1,6,0.6209794306060158,0.003060666029341519,3.524
planted_3sat,45,mode_a_gated,26,110,4.230769230769231,1,1,0,10,51,4,4,5,0.6209794306060158,0.0028494580183178186,7.204
planted_3sat,45,random,26,110,4.230769230769231,1,1,0,10,45,2,2,8,0.6209794306060158,0.002153416979126632,5.18
random_3sat,46,vsids,26,110,4.230769230769231,1,0,0,12,148,13,12,4,0.5723660234619553,0.004256541025824845,17.192
random_3sat,46,progress_only,26,110,4.230769230769231,1,0,0,12,148,13,12,4,0.5723660234619553,0.004076333018019795,17.192
random_3sat,46,maat_only,26,110,4.230769230769231,1,0,0,11,158,12,11,4,0.5723660234619553,0.0038537500659003854,15.932
random_3sat,46,mode_a,26,110,4.230769230769231,1,0,0,17,210,18,17,6,0.5723660234619553,0.005587707972154021,23.94
random_3sat,46,mode_a_gated,26,110,4.230769230769231,1,0,0,17,147,15,14,5,0.5723660234619553,0.0050558330258354545,20.688000000000002
random_3sat,46,random,26,110,4.230769230769231,1,0,0,30,237,22,21,10,0.5723660234619553,0.0077451670076698065,31.948
planted_3sat,47,vsids,26,110,4.230769230769231,1,1,0,4,21,0,0,4,0.5464028565593501,0.0010668749455362558,1.284
planted_3sat,47,progress_only,26,110,4.230769230769231,1,1,0,4,21,0,0,4,0.5464028565593501,0.001009250059723854,1.284
planted_3sat,47,maat_only,26,110,4.230769230769231,1,1,0,10,18,1,1,10,0.5464028565593501,0.0018631670391187072,4.072
planted_3sat,47,mode_a,26,110,4.230769230769231,1,1,0,8,15,0,0,8,0.5464028565593501,0.0014692090917378664,2.46
planted_3sat,47,mode_a_gated,26,110,4.230769230769231,1,1,0,8,17,0,0,8,0.5464028565593501,0.0015902910381555557,2.468
planted_3sat,47,random,26,110,4.230769230769231,1,1,0,14,9,0,0,14,0.5464028565593501,0.0022697090171277523,4.236
random_3sat,48,vsids,26,120,4.615384615384615,1,0,0,15,211,15,14,4,0.5377545126330786,0.005423584021627903,20.344
random_3sat,48,progress_only,26,120,4.615384615384615,1,0,0,18,246,18,17,4,0.5377545126330786,0.0061217499896883965,24.384
random_3sat,48,maat_only,26,120,4.615384615384615,1,0,0,23,219,21,20,8,0.5377545126330786,0.007173874997533858,28.776
random_3sat,48,mode_a,26,120,4.615384615384615,1,0,0,13,164,14,13,4,0.5377545126330786,0.004634625045582652,18.555999999999997
random_3sat,48,mode_a_gated,26,120,4.615384615384615,1,0,0,17,234,17,16,6,0.5377545126330786,0.006557750049978495,23.036
random_3sat,48,random,26,120,4.615384615384615,1,0,0,23,221,18,17,12,0.5377545126330786,0.006978499935939908,25.784
planted_3sat,49,vsids,26,120,4.615384615384615,1,1,0,11,22,1,1,10,0.5599099657263253,0.0016931249992921948,4.388
planted_3sat,49,progress_only,26,120,4.615384615384615,1,1,0,11,22,1,1,10,0.5599099657263253,0.0017796659376472235,4.388
planted_3sat,49,maat_only,26,120,4.615384615384615,1,1,0,15,35,3,3,9,0.5599099657263253,0.002878583036363125,7.64
planted_3sat,49,mode_a,26,120,4.615384615384615,1,1,0,14,88,6,6,6,0.5599099657263253,0.003097709035500884,10.552
planted_3sat,49,mode_a_gated,26,120,4.615384615384615,1,1,0,7,43,2,2,6,0.5599099657263253,0.0018922500312328339,4.271999999999999
planted_3sat,49,random,26,120,4.615384615384615,1,1,0,32,184,14,14,11,0.5599099657263253,0.008091500028967857,24.336000000000002
random_3sat,50,vsids,26,120,4.615384615384615,1,1,0,7,67,3,3,4,0.6329024531800596,0.0021716669434681535,5.367999999999999
random_3sat,50,progress_only,26,120,4.615384615384615,1,1,0,7,67,3,3,4,0.6329024531800596,0.002419042051769793,5.367999999999999
random_3sat,50,maat_only,26,120,4.615384615384615,1,1,0,12,107,8,8,5,0.6329024531800596,0.003498333040624857,12.028
random_3sat,50,mode_a,26,120,4.615384615384615,1,1,0,7,47,2,2,5,0.6329024531800596,0.0020299999741837382,4.287999999999999
random_3sat,50,mode_a_gated,26,120,4.615384615384615,1,1,0,10,115,6,6,4,0.6329024531800596,0.00327391701284796,9.46
random_3sat,50,random,26,120,4.615384615384615,1,1,0,11,39,3,3,7,0.6329024531800596,0.002661874983459711,6.4559999999999995
planted_3sat,51,vsids,26,120,4.615384615384615,1,1,0,10,86,7,7,5,0.5863423359920594,0.0034671250032261014,10.344
planted_3sat,51,progress_only,26,120,4.615384615384615,1,1,0,11,49,3,3,5,0.5863423359920594,0.0030710840364918113,6.4959999999999996
planted_3sat,51,maat_only,26,120,4.615384615384615,1,1,0,7,95,5,5,4,0.5863423359920594,0.0026425831019878387,7.4799999999999995
planted_3sat,51,mode_a,26,120,4.615384615384615,1,1,0,14,127,10,10,4,0.5863423359920594,0.004383124993182719,14.707999999999998
planted_3sat,51,mode_a_gated,26,120,4.615384615384615,1,1,0,8,27,1,1,7,0.5863423359920594,0.001928500016219914,3.508
planted_3sat,51,random,26,120,4.615384615384615,1,1,0,10,57,3,3,7,0.5863423359920594,0.002397584030404687,6.228
random_3sat,52,vsids,26,120,4.615384615384615,1,0,0,19,156,15,14,5,0.5921875181772637,0.005550041911192238,21.323999999999998
random_3sat,52,progress_only,26,120,4.615384615384615,1,0,0,14,162,15,14,5,0.5921875181772637,0.005402792012318969,19.848
random_3sat,52,maat_only,26,120,4.615384615384615,1,0,0,18,254,19,18,6,0.5921875181772637,0.00915587495546788,25.415999999999997
random_3sat,52,mode_a,26,120,4.615384615384615,1,0,0,14,162,15,14,4,0.5921875181772637,0.005903290933929384,19.848
random_3sat,52,mode_a_gated,26,120,4.615384615384615,1,0,0,16,140,14,13,5,0.5921875181772637,0.005365458084270358,19.36
random_3sat,52,random,26,120,4.615384615384615,1,0,0,27,261,24,23,6,0.5921875181772637,0.008125292020849884,33.144
planted_3sat,53,vsids,26,120,4.615384615384615,1,1,0,11,14,0,0,11,0.57996991808693,0.0019764999160543084,3.356
planted_3sat,53,progress_only,26,120,4.615384615384615,1,1,0,12,11,0,0,12,0.57996991808693,0.001893708948045969,3.6439999999999997
planted_3sat,53,maat_only,26,120,4.615384615384615,1,1,0,14,22,1,1,10,0.57996991808693,0.0028751669451594353,5.288
planted_3sat,53,mode_a,26,120,4.615384615384615,1,1,0,11,13,0,0,11,0.57996991808693,0.001979582943022251,3.352
planted_3sat,53,mode_a_gated,26,120,4.615384615384615,1,1,0,12,12,0,0,12,0.57996991808693,0.0022945000091567636,3.6479999999999997
planted_3sat,53,random,26,120,4.615384615384615,1,1,0,11,14,0,0,11,0.57996991808693,0.002253499929793179,3.356
modular_3sat,54,vsids,18,72,4.0,1,1,0,11,6,0,0,11,0.5845306965983257,0.0009873340604826808,3.324
modular_3sat,54,progress_only,18,72,4.0,1,1,0,11,6,0,0,11,0.5845306965983257,0.0010456659365445375,3.324
modular_3sat,54,maat_only,18,72,4.0,1,1,0,7,11,0,0,7,0.5845306965983257,0.0009462919551879168,2.144
modular_3sat,54,mode_a,18,72,4.0,1,1,0,10,7,0,0,10,0.5845306965983257,0.0011287500383332372,3.028
modular_3sat,54,mode_a_gated,18,72,4.0,1,1,0,8,9,0,0,8,0.5845306965983257,0.0009702920215204358,2.436
modular_3sat,54,random,18,72,4.0,1,1,0,10,8,0,0,10,0.5845306965983257,0.001108249998651445,3.032
modular_3sat,55,vsids,18,72,4.0,1,0,0,4,19,5,4,3,0.6243298978662774,0.0008931660559028387,6.276
modular_3sat,55,progress_only,18,72,4.0,1,0,0,5,20,5,4,4,0.6243298978662774,0.000913208001293242,6.58
modular_3sat,55,maat_only,18,72,4.0,1,0,0,4,20,4,3,3,0.6243298978662774,0.0007559589575976133,5.28
modular_3sat,55,mode_a,18,72,4.0,1,0,0,8,20,6,5,5,0.6243298978662774,0.0013214159989729524,8.48
modular_3sat,55,mode_a_gated,18,72,4.0,1,0,0,5,20,5,4,4,0.6243298978662774,0.0009716670028865337,6.58
modular_3sat,55,random,18,72,4.0,1,0,0,9,40,6,5,6,0.6243298978662774,0.0016536249313503504,8.86
modular_3sat,56,vsids,18,72,4.0,1,0,0,3,20,4,3,2,0.5933885133970384,0.0006108749657869339,4.98
modular_3sat,56,progress_only,18,72,4.0,1,0,0,3,20,4,3,2,0.5933885133970384,0.0006708339788019657,4.98
modular_3sat,56,maat_only,18,72,4.0,1,0,0,4,25,5,4,3,0.5933885133970384,0.000836833962239325,6.3
modular_3sat,56,mode_a,18,72,4.0,1,0,0,4,20,4,3,3,0.5933885133970384,0.0008845829870551825,5.28
modular_3sat,56,mode_a_gated,18,72,4.0,1,0,0,3,24,4,3,2,0.5933885133970384,0.000680458964779973,4.996
modular_3sat,56,random,18,72,4.0,1,0,0,11,25,4,3,7,0.5933885133970384,0.0015689170686528087,7.3999999999999995
modular_3sat,57,vsids,18,78,4.333333333333333,1,1,0,8,8,0,0,8,0.5838252520602109,0.001065333024598658,2.432
modular_3sat,57,progress_only,18,78,4.333333333333333,1,1,0,8,8,0,0,8,0.5838252520602109,0.0010733749950304627,2.432
modular_3sat,57,maat_only,18,78,4.333333333333333,1,1,0,7,23,3,3,5,0.5838252520602109,0.0011434999760240316,5.191999999999999
modular_3sat,57,mode_a,18,78,4.333333333333333,1,1,0,9,11,1,1,7,0.5838252520602109,0.0012025840114802122,3.7439999999999998
modular_3sat,57,mode_a_gated,18,78,4.333333333333333,1,1,0,10,5,0,0,10,0.5838252520602109,0.0015228749252855778,3.02
modular_3sat,57,random,18,78,4.333333333333333,1,1,0,15,42,7,7,7,0.5838252520602109,0.002177166985347867,11.668
modular_3sat,58,vsids,18,78,4.333333333333333,1,0,0,5,21,4,3,4,0.5748638923005186,0.0010281249415129423,5.584
modular_3sat,58,progress_only,18,78,4.333333333333333,1,0,0,6,23,4,3,5,0.5748638923005186,0.0010877499589696527,5.8919999999999995
modular_3sat,58,maat_only,18,78,4.333333333333333,1,0,0,3,19,4,3,2,0.5748638923005186,0.0007371669635176659,4.976
modular_3sat,58,mode_a,18,78,4.333333333333333,1,0,0,11,74,10,9,4,0.5748638923005186,0.0022535830503329635,13.596
modular_3sat,58,mode_a_gated,18,78,4.333333333333333,1,0,0,10,41,7,6,4,0.5748638923005186,0.0019954999443143606,10.164
modular_3sat,58,random,18,78,4.333333333333333,1,0,0,10,23,6,5,5,0.5748638923005186,0.0017260420136153698,9.092
modular_3sat,59,vsids,18,78,4.333333333333333,1,1,0,8,27,2,2,5,0.6515005314601572,0.0013035419397056103,4.508
modular_3sat,59,progress_only,18,78,4.333333333333333,1,1,0,8,32,2,2,5,0.6515005314601572,0.001324665965512395,4.5280000000000005
modular_3sat,59,maat_only,18,78,4.333333333333333,1,1,0,13,51,6,6,7,0.6515005314601572,0.0023424160899594426,10.104000000000001
modular_3sat,59,mode_a,18,78,4.333333333333333,1,1,0,9,59,6,6,4,0.6515005314601572,0.001671917038038373,8.936
modular_3sat,59,mode_a_gated,18,78,4.333333333333333,1,1,0,11,58,5,5,5,0.6515005314601572,0.0019243749557062984,8.532
modular_3sat,59,random,18,78,4.333333333333333,1,1,0,10,37,4,4,5,0.6515005314601572,0.0015052499948069453,7.148
modular_3sat,60,vsids,18,85,4.722222222222222,1,0,0,5,20,5,4,4,0.5586242851443325,0.0010632089106366038,6.58
modular_3sat,60,progress_only,18,85,4.722222222222222,1,0,0,4,15,4,3,3,0.5586242851443325,0.0008362079970538616,5.26
modular_3sat,60,maat_only,18,85,4.722222222222222,1,0,0,8,30,6,5,5,0.5586242851443325,0.0015737080248072743,8.52
modular_3sat,60,mode_a,18,85,4.722222222222222,1,0,0,6,25,5,4,4,0.5586242851443325,0.0011056669754907489,6.8999999999999995
modular_3sat,60,mode_a_gated,18,85,4.722222222222222,1,0,0,4,15,4,3,3,0.5586242851443325,0.000843666959553957,5.26
modular_3sat,60,random,18,85,4.722222222222222,1,0,0,14,49,10,9,6,0.5586242851443325,0.002593957935459912,14.395999999999999
modular_3sat,61,vsids,18,85,4.722222222222222,1,0,0,4,17,4,3,3,0.5596752427222393,0.0008151249494403601,5.268
modular_3sat,61,progress_only,18,85,4.722222222222222,1,0,0,3,17,4,3,2,0.5596752427222393,0.0006844159215688705,4.968
modular_3sat,61,maat_only,18,85,4.722222222222222,1,0,0,8,27,5,4,6,0.5596752427222393,0.0015536659630015492,7.508
modular_3sat,61,mode_a,18,85,4.722222222222222,1,0,0,4,24,4,3,3,0.5596752427222393,0.0008499580435454845,5.296
modular_3sat,61,mode_a_gated,18,85,4.722222222222222,1,0,0,4,19,4,3,3,0.5596752427222393,0.0008597499690949917,5.276
modular_3sat,61,random,18,85,4.722222222222222,1,0,0,8,34,6,5,5,0.5596752427222393,0.001657458022236824,8.536
modular_3sat,62,vsids,18,85,4.722222222222222,1,0,0,4,17,5,4,3,0.5908118542807661,0.0008832920575514436,6.268
modular_3sat,62,progress_only,18,85,4.722222222222222,1,0,0,4,17,5,4,3,0.5908118542807661,0.0008877499494701624,6.268
modular_3sat,62,maat_only,18,85,4.722222222222222,1,0,0,6,22,5,4,5,0.5908118542807661,0.001183666056022048,6.888
modular_3sat,62,mode_a,18,85,4.722222222222222,1,0,0,5,29,4,3,4,0.5908118542807661,0.001058707945048809,5.616
modular_3sat,62,mode_a_gated,18,85,4.722222222222222,1,0,0,4,21,5,4,3,0.5908118542807661,0.0010039580520242453,6.284
modular_3sat,62,random,18,85,4.722222222222222,1,0,0,8,24,5,4,5,0.5908118542807661,0.0013777079293504357,7.496
modular_3sat,63,vsids,24,96,4.0,1,0,0,14,79,10,9,6,0.615697567081257,0.00322345900349319,14.516
modular_3sat,63,progress_only,24,96,4.0,1,0,0,14,79,10,9,6,0.615697567081257,0.0031793329399079084,14.516
modular_3sat,63,maat_only,24,96,4.0,1,0,0,17,97,11,10,5,0.615697567081257,0.003982291906140745,16.488000000000003
modular_3sat,63,mode_a,24,96,4.0,1,0,0,13,68,9,8,5,0.615697567081257,0.002981749945320189,13.172
modular_3sat,63,mode_a_gated,24,96,4.0,1,0,0,11,88,11,10,6,0.615697567081257,0.002857874962501228,14.652000000000001
modular_3sat,63,random,24,96,4.0,1,0,0,12,70,9,8,5,0.615697567081257,0.0030431250343099236,12.879999999999999
modular_3sat,64,vsids,24,96,4.0,1,0,0,10,46,7,6,4,0.6372868844990965,0.0021643750369548798,10.184
modular_3sat,64,progress_only,24,96,4.0,1,0,0,8,50,8,7,3,0.6372868844990965,0.0019787090132012963,10.6
modular_3sat,64,maat_only,24,96,4.0,1,0,0,10,23,4,3,6,0.6372868844990965,0.002056292025372386,7.092
modular_3sat,64,mode_a,24,96,4.0,1,0,0,8,33,6,5,5,0.6372868844990965,0.001898457994684577,8.532
modular_3sat,64,mode_a_gated,24,96,4.0,1,0,0,11,45,7,6,3,0.6372868844990965,0.0024689589627087116,10.48
modular_3sat,64,random,24,96,4.0,1,0,0,9,20,4,3,6,0.6372868844990965,0.00197366694919765,6.779999999999999
modular_3sat,65,vsids,24,96,4.0,1,1,0,14,34,3,3,8,0.5972321731909004,0.0023031251039355993,7.336
modular_3sat,65,progress_only,24,96,4.0,1,1,0,15,38,3,3,6,0.5972321731909004,0.0026686250930652022,7.652
modular_3sat,65,maat_only,24,96,4.0,1,1,0,16,27,2,2,8,0.5972321731909004,0.0028027499793097377,6.9079999999999995
modular_3sat,65,mode_a,24,96,4.0,1,1,0,10,19,1,1,8,0.5972321731909004,0.0015595000004395843,4.076
modular_3sat,65,mode_a_gated,24,96,4.0,1,1,0,12,21,2,2,8,0.5972321731909004,0.0021630829432979226,5.683999999999999
modular_3sat,65,random,24,96,4.0,1,1,0,11,12,0,0,11,0.5972321731909004,0.0016759579302743077,3.348
modular_3sat,66,vsids,24,104,4.333333333333333,1,0,0,4,22,5,4,3,0.6014010927658554,0.0010793330147862434,6.288
modular_3sat,66,progress_only,24,104,4.333333333333333,1,0,0,3,16,4,3,2,0.6014010927658554,0.0008940419647842646,4.964
modular_3sat,66,maat_only,24,104,4.333333333333333,1,0,0,9,35,6,5,5,0.6014010927658554,0.0022980840876698494,8.84
modular_3sat,66,mode_a,24,104,4.333333333333333,1,0,0,5,36,6,5,3,0.6014010927658554,0.001420375076122582,7.644
modular_3sat,66,mode_a_gated,24,104,4.333333333333333,1,0,0,4,17,4,3,3,0.6014010927658554,0.0011377920163795352,5.268
modular_3sat,66,random,24,104,4.333333333333333,1,0,0,7,28,5,4,5,0.6014010927658554,0.001844082958996296,7.212
modular_3sat,67,vsids,24,104,4.333333333333333,1,0,0,10,55,7,6,5,0.6312951827466884,0.002690166002139449,10.22
modular_3sat,67,progress_only,24,104,4.333333333333333,1,0,0,10,53,8,7,4,0.6312951827466884,0.002396999974735081,11.212
modular_3sat,67,maat_only,24,104,4.333333333333333,1,0,0,8,61,7,6,3,0.6312951827466884,0.002282541012391448,9.644
modular_3sat,67,mode_a,24,104,4.333333333333333,1,0,0,12,59,8,7,7,0.6312951827466884,0.003159250016324222,11.836
modular_3sat,67,mode_a_gated,24,104,4.333333333333333,1,0,0,5,31,5,4,3,0.6312951827466884,0.0013722500298172235,6.624
modular_3sat,67,random,24,104,4.333333333333333,1,0,0,18,130,14,13,9,0.6312951827466884,0.004281084053218365,19.919999999999998
modular_3sat,68,vsids,24,104,4.333333333333333,1,1,0,13,35,5,5,7,0.5469858698751187,0.002734708017669618,9.040000000000001
modular_3sat,68,progress_only,24,104,4.333333333333333,1,1,0,11,19,2,2,8,0.5469858698751187,0.001980292028747499,5.3759999999999994
modular_3sat,68,maat_only,24,104,4.333333333333333,1,1,0,16,22,2,2,10,0.5469858698751187,0.002979916986078024,6.888
modular_3sat,68,mode_a,24,104,4.333333333333333,1,1,0,10,15,1,1,9,0.5469858698751187,0.0016557920025661588,4.06
modular_3sat,68,mode_a_gated,24,104,4.333333333333333,1,1,0,17,31,3,3,8,0.5469858698751187,0.003121917019598186,8.224
modular_3sat,68,random,24,104,4.333333333333333,1,1,0,14,9,0,0,14,0.5469858698751187,0.0019180000526830554,4.236
modular_3sat,69,vsids,24,113,4.708333333333333,1,0,0,5,25,4,3,4,0.5898504241221963,0.001360708032734692,5.6
modular_3sat,69,progress_only,24,113,4.708333333333333,1,0,0,5,21,4,3,4,0.5898504241221963,0.0013637500815093517,5.584
modular_3sat,69,maat_only,24,113,4.708333333333333,1,0,0,25,95,12,11,5,0.5898504241221963,0.006132999900728464,19.88
modular_3sat,69,mode_a,24,113,4.708333333333333,1,0,0,6,18,4,3,5,0.5898504241221963,0.0015340829268097878,5.872
modular_3sat,69,mode_a_gated,24,113,4.708333333333333,1,0,0,9,22,6,5,6,0.5898504241221963,0.0023611249634996057,8.787999999999998
modular_3sat,69,random,24,113,4.708333333333333,1,0,0,10,27,5,4,9,0.5898504241221963,0.0019402079051360488,8.108
modular_3sat,70,vsids,24,113,4.708333333333333,1,0,0,4,18,4,3,3,0.5348531472991693,0.0011873330222442746,5.272
modular_3sat,70,progress_only,24,113,4.708333333333333,1,0,0,5,20,5,4,4,0.5348531472991693,0.001458417042158544,6.58
modular_3sat,70,maat_only,24,113,4.708333333333333,1,0,0,8,19,4,3,5,0.5348531472991693,0.0019627090077847242,6.476
modular_3sat,70,mode_a,24,113,4.708333333333333,1,0,0,4,13,4,3,3,0.5348531472991693,0.0012496249983087182,5.252
modular_3sat,70,mode_a_gated,24,113,4.708333333333333,1,0,0,4,16,4,3,3,0.5348531472991693,0.0011421249946579337,5.264
modular_3sat,70,random,24,113,4.708333333333333,1,0,0,17,73,12,11,6,0.5348531472991693,0.004391416907310486,17.392000000000003
modular_3sat,71,vsids,24,113,4.708333333333333,1,0,0,13,52,6,5,6,0.5105015870567394,0.003055916982702911,10.108
modular_3sat,71,progress_only,24,113,4.708333333333333,1,0,0,11,52,7,6,5,0.5105015870567394,0.0026309170061722398,10.508000000000001
modular_3sat,71,maat_only,24,113,4.708333333333333,1,0,0,12,70,9,8,6,0.5105015870567394,0.0033738750498741865,12.879999999999999
modular_3sat,71,mode_a,24,113,4.708333333333333,1,0,0,12,54,10,9,6,0.5105015870567394,0.003309749998152256,13.815999999999999
modular_3sat,71,mode_a_gated,24,113,4.708333333333333,1,0,0,10,53,9,8,4,0.5105015870567394,0.002783500007353723,12.212
modular_3sat,71,random,24,113,4.708333333333333,1,0,0,16,86,11,10,5,0.5105015870567394,0.004075791919603944,16.144000000000002
xor3_cnf,72,vsids,15,52,3.466666666666667,1,1,0,3,12,0,0,3,0.7487641349815097,0.0003510840469971299,0.948
xor3_cnf,72,progress_only,15,52,3.466666666666667,1,1,0,3,12,0,0,3,0.7487641349815097,0.0003361250273883343,0.948
xor3_cnf,72,maat_only,15,52,3.466666666666667,1,1,0,5,29,2,2,3,0.7487641349815097,0.0006766669685021043,3.616
xor3_cnf,72,mode_a,15,52,3.466666666666667,1,1,0,4,11,0,0,4,0.7487641349815097,0.0004725829930976033,1.244
xor3_cnf,72,mode_a_gated,15,52,3.466666666666667,1,1,0,4,11,0,0,4,0.7487641349815097,0.00045020796824246645,1.244
xor3_cnf,72,random,15,52,3.466666666666667,1,1,0,7,33,3,3,5,0.7487641349815097,0.0008855839259922504,5.231999999999999
xor3_cnf,73,vsids,15,52,3.466666666666667,1,1,0,3,20,1,1,2,0.7665170518046838,0.00044441595673561096,1.98
xor3_cnf,73,progress_only,15,52,3.466666666666667,1,1,0,3,20,1,1,2,0.7665170518046838,0.00046841695439070463,1.98
xor3_cnf,73,maat_only,15,52,3.466666666666667,1,1,0,3,11,0,0,3,0.7665170518046838,0.00044187495950609446,0.944
xor3_cnf,73,mode_a,15,52,3.466666666666667,1,1,0,3,11,0,0,3,0.7665170518046838,0.0004592080367729068,0.944
xor3_cnf,73,mode_a_gated,15,52,3.466666666666667,1,1,0,3,20,1,1,2,0.7665170518046838,0.00042404106352478266,1.98
xor3_cnf,73,random,15,52,3.466666666666667,1,1,0,3,11,0,0,3,0.7665170518046838,0.00033641711343079805,0.944
xor3_cnf,74,vsids,15,60,4.0,1,0,0,7,63,8,7,3,0.7049996073292357,0.0012693330645561218,10.352
xor3_cnf,74,progress_only,15,60,4.0,1,0,0,7,63,8,7,3,0.7049996073292357,0.0014410410076379776,10.352
xor3_cnf,74,maat_only,15,60,4.0,1,0,0,6,19,4,3,4,0.7049996073292357,0.0008011250756680965,5.8759999999999994
xor3_cnf,74,mode_a,15,60,4.0,1,0,0,4,34,4,3,3,0.7049996073292357,0.0006926670903339982,5.336
xor3_cnf,74,mode_a_gated,15,60,4.0,1,0,0,3,45,4,3,2,0.7049996073292357,0.0007215829100459814,5.08
xor3_cnf,74,random,15,60,4.0,1,0,0,17,93,13,12,5,0.7049996073292357,0.0026552079943940043,18.472
xor3_cnf,75,vsids,15,60,4.0,1,0,0,3,35,4,3,2,0.7585742676867528,0.0005609160289168358,5.04
