instance_id,formula_type,n_vars,n_clauses,alpha,satisfiable,dpll_nodes,dpll_timed_out,solve_time_s,log_nodes,degree_cv,max_degree_norm,literal_imbalance,interaction_cycle_density,backdoor_density,propagation_depth_mean,contradiction_rate_mean,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_MAAT,density_peak,frust_mean,frust_std,frust_q75,frust_q90,frust_q95,frust_q99,frust_max,frust_tail95_mean,frust_tail_mass,frust_gini,hotspot_fraction,hotspot_cluster_frac,hotspot_edge_density,R_tail,R_var,R_cluster,R_sat,F_frust,F_mean,F_tail,F_cluster,F_scale,F_MAAT_multi
272,random,36,137,3.8127856381746534,True,11,False,0.0005895410431548953,2.4849066497880004,0.2514807762838442,1.401459853891843,0.20461883793203817,0.1694438867696909,0.2777777777777778,0.0,0.0,4.392013350150997,0.47664366500656585,0.6874670966745408,0.5408865239034814,0.4570796595285156,0.5310627978034079,0.5310627978034079,3.146045770951455,0.5003121131685356,0.269944012776403,0.1060142233535474,0.34384333539054734,0.462436872928002,0.4806470486583079,0.48379991123702504,0.4851991027378837,0.4832002577366571,0.197676168599232,0.21559051012849673,0.1111111111111111,0.1111111111111111,0.8333333331944445,0.6753804027139031,0.8994118553321433,0.8007374029168081,0.7864402378664832,0.9609541720194945,0.269944012776403,0.7719660464266284,0.5277777777083333,0.1505238217076223,1.720211658618987
273,random,28,109,3.8874764191152584,True,21,False,0.00046391598880290985,3.091042453358316,0.2098091123862415,1.5412844035377493,0.3009879009611199,0.21260046668389615,0.2857142857142857,0.0,0.0,4.8251269051649235,0.4532512725294626,0.64572740347859,0.5395263919938079,0.456972014051213,0.5113983052115403,0.5113983052115403,3.2994896869614765,0.6184624740655863,0.29607411535421146,0.12010486905393081,0.3548994311479473,0.49359552314754734,0.49883517477208206,0.5418824006075288,0.5567680132255308,0.5292020639329343,0.18721634170218293,0.224109533806385,0.10714285714285714,0.10714285714285714,0.9999999996666666,0.6671847691004872,0.8868274310868386,0.8071177470053893,0.7816410859192863,0.9854384476880265,0.29607411535421146,0.8165804605013921,0.6071428569761904,0.16127267663133055,1.8810701094631248
274,random,28,117,4.187308722088961,False,35,False,0.0014417910715565085,3.58351893845611,0.281619284100201,1.5954415953143237,0.2283152311132531,0.21386666666660964,0.2857142857142857,0.0,0.0,4.606948806833377,0.46474076815982124,0.6631193039721005,0.5390014183697928,0.4549093311819948,0.5194882901361663,0.5194882901361663,3.237681104312521,0.9818698896519078,0.30027232062491666,0.12542596921398297,0.4081782567743178,0.5152811675630481,0.5217883537240238,0.5352893753448018,0.5392511267819409,0.5319145500464981,0.18797659693061405,0.22862444872825383,0.10714285714285714,0.10714285714285714,0.6666666664444444,0.657121601405914,0.8821210661257225,0.8071177470053893,0.7763131535941818,1.012797161843793,0.30027232062491666,0.8364271906290782,0.44047619036507935,0.15918226259112236,1.7363579642101965
275,random,27,118,4.376409181480315,True,10,False,0.00042316701728850603,2.3978952727983707,0.25954903101602683,1.5254237286972134,0.30637330757521003,0.21485260770968967,0.2962962962962963,0.0,0.0,4.630085555235417,0.46349482567683364,0.6277672478143129,0.539680331359047,0.4547813122341027,0.509583532170002,0.509583532170002,3.3134242457299448,0.9541617402382044,0.31129012782387655,0.12209533406375678,0.4451276786735246,0.49505251660632504,0.495341002438727,0.4971539699510714,0.49777023856709324,0.4965851066132051,0.17708543807249338,0.22107113503960574,0.1111111111111111,0.07407407407407407,0.3333333332222222,0.6687437837718062,0.8850639877338747,0.8623033568332588,0.7991558844776873,0.8967970060591557,0.31129012782387655,0.7881893469323861,0.24074074068518517,0.14236046234559302,1.4825806777870407
276,random,26,117,4.486932639043887,False,35,False,0.0012974590063095093,3.58351893845611,0.23175197869047132,1.3333333332345678,0.2554915735139529,0.22111010009092474,0.3076923076923077,0.0,0.0,4.672661426671624,0.4612194346361232,0.66403133454628,0.5415517067552393,0.45238302914127904,0.5174489288757614,0.5174489288757614,3.2486945069316207,0.836675784285635,0.31033288121236574,0.11045192855102143,0.42064272428106153,0.47602686373082065,0.4846310860370792,0.4985623498259205,0.5029504963403495,0.4941742033114915,0.18227065550183535,0.2008161478741246,0.11538461538461539,0.11538461538461539,0.6666666664444444,0.6735680058197465,0.8954293737423485,0.7939226578179512,0.7823426279249788,0.9818499599285131,0.31033288121236574,0.7794799248254983,0.44871794860683756,0.13278669195510678,1.6713174465998084
277,random,25,119,4.766874336930724,True,13,False,0.0005139999557286501,2.6390573296152584,0.26978149304182497,1.680672268789869,0.1929826798448937,0.23988439306351447,0.28,0.0,0.0,4.969119759822166,0.44597464490532224,0.6881300846184482,0.5381772993288527,0.4549652309555283,0.5187836822982169,0.5187836822982169,3.24464033003015,0.4108127740715,0.29090154019138714,0.13971513473682695,0.3781125912578872,0.5145126958853751,0.5533564913295393,0.6066169843031366,0.6223741053108683,0.5895467698780941,0.23636839560977102,0.25906626639224184,0.12,0.12,0.9999999996666666,0.6437672263783353,0.8696059206381098,0.7866278610665535,0.7608053511250142,1.0935109316129026,0.29090154019138714,0.9157570823835504,0.6199999998333333,0.1885937838831872,2.015252406291458
278,random,35,173,4.937402288094385,False,35,False,0.002643957966938615,3.58351893845611,0.24685382253610094,1.483622350574322,0.18242488209721197,0.19098609557292776,0.2857142857142857,0.0,0.0,4.8244244133160095,0.453287354806283,0.7030901518498761,0.5400864652478703,0.45924261654729714,0.5269979596694971,0.5269979596694971,3.1782604300300124,0.20415037855710366,0.28202153363740917,0.12058279200524427,0.39300113371558226,0.4621639116555848,0.49086425483910084,0.5029735259269156,0.5084908995909888,0.5003771147908811,0.19790052357862764,0.2378474408418665,0.11428571428571428,0.11428571428571428,0.8333333331944445,0.6707518788207336,0.8864036971678158,0.7956694616416928,0.779187629201856,0.9980136070840977,0.28202153363740917,0.7918261486972156,0.5309523808829365,0.1570814849217169,1.7618815481392782
279,random,33,167,5.06740225723809,False,31,False,0.0019850829849019647,3.4657359027997265,0.2730083654130939,1.6467065867178816,0.18436474845467546,0.2135383639822109,0.2727272727272727,0.0,0.0,4.771227888583967,0.4560364923599953,0.692314401182629,0.5385054207166966,0.4579102175730836,0.524841013556202,0.524841013556202,3.1975972808254753,0.10463617505998335,0.28412705840864344,0.11417778851041227,0.3893173052577672,0.4694507970604457,0.5114229412942057,0.5199011395169587,0.5204681678591536,0.519582186074474,0.2156689139734236,0.21854825010442958,0.12121212121212122,0.12121212121212122,0.9999999998333333,0.661628173477185,0.8920993367702741,0.7847231940537559,0.7737153836350055,1.0262047724820473,0.28412705840864344,0.825290739546041,0.6212121211287879,0.15229301957352356,1.882922938656996
280,random,37,125,3.390199925321014,True,9,False,0.0003672910388559103,2.302585092994046,0.32128630358065247,1.8746666664816996,0.23368579929360975,0.16338751069286495,0.24324324324324326,0.0,0.0,4.611243893020868,0.4645089663807884,0.6473513145816646,0.5363108770339182,0.45938746433847044,0.5169371672775189,0.5169371672775189,3.2623770625907,0.07282904179795624,0.25189605148319183,0.11628642203776737,0.28480941070739435,0.44440878734115297,0.4902847999802337,0.5259823378203939,0.5389726536092265,0.5209305483469591,0.21320515217593353,0.25083668823589744,0.10810810810810811,0.10810810810810811,0.9999999998333333,0.6710126816117721,0.8902202080921652,0.8055611076677214,0.783626093756179,0.975293169365686,0.25189605148319183,0.8065772569344141,0.6081081080247748,0.1812168086541273,1.847798225096508
281,random,27,95,3.5367783986164967,True,13,False,0.0003061660099774599,2.6390573296152584,0.22527299533689726,1.3263157893480333,0.2154512154285331,0.19546547578145124,0.2962962962962963,0.0,0.0,4.6207778730191755,0.4639952518112054,0.6901114424211384,0.541620318546829,0.45634232613109693,0.5267135676005014,0.5267135676005014,3.1775836055192146,0.1634720625995493,0.2851104383328884,0.12894924179696154,0.4177706755525744,0.4812137023986672,0.4921389197995338,0.5057698880808569,0.5089261792542877,0.5028563885361517,0.19316843641757764,0.25002944913530945,0.1111111111111111,0.1111111111111111,0.6666666664444444,0.6701788866510822,0.8790185818169032,0.8007374029168081,0.7784420796457173,1.001842756505451,0.2851104383328884,0.7933159729443566,0.4444444443333333,0.16041111485538287,1.6832819704659612
282,random,29,109,3.768828929311932,True,6,False,0.00029095797799527645,1.9459101490553132,0.32513844302931827,1.5963302750877872,0.20715682219346396,0.2007874015747467,0.27586206896551724,0.0,0.0,4.520865023044312,0.4694359069392805,0.6608696497777584,0.5389928124573583,0.4559262183904351,0.5210293963672478,0.5210293963672478,3.225848296912151,0.43372274102226793,0.28131876804197564,0.11306552528249861,0.3876642365932922,0.4418295566364981,0.4748293579419123,0.4969453298555223,0.5017670362664558,0.49315684624693173,0.17731353148852816,0.22738440770266855,0.10344827586206896,0.10344827586206896,0.9999999996666666,0.6780445443501851,0.8930921380840549,0.8131037598190377,0.7896479043830892,0.9446724890091732,0.28131876804197564,0.7676304057418054,0.6034482756954023,0.1478970533427824,1.8002945028219657
283,random,28,111,3.9467229287478474,True,38,False,0.0014385830145329237,3.6635616461296463,0.23390675496548718,1.5135135133862512,0.21725521208848195,0.19357884796972188,0.2857142857142857,0.0,0.0,4.207510249903645,0.48735851411784215,0.6859360545920269,0.5397959864087346,0.45813780149424277,0.5350275004487697,0.5350275004487697,3.11831252713891,0.7118922722500999,0.28678628408133233,0.12139677900647475,0.40268665001488413,0.4754162565088167,0.5167148968026385,0.5346806528101619,0.5401029567166881,0.530061653186084,0.1956035347585169,0.22862936632161523,0.10714285714285714,0.10714285714285714,0.9999999996666666,0.6593196929153154,0.8856824696552109,0.8071177470053893,0.7782222874805329,1.0029723110582267,0.28678628408133233,0.8329561068973486,0.6071428569761904,0.15745447812302982,1.8843397260779013
284,random,30,125,4.179907250877137,True,40,False,0.0013727920595556498,3.713572066704308,0.23888630487647464,1.5199999998784,0.2529072389378292,0.2072620658547119,0.3,0.0,0.0,4.734734668939668,0.45794178662619534,0.6631545386553707,0.5397329927431195,0.45386370596574427,0.5165553038872215,0.5165553038872215,3.258972397238606,0.9780327926795607,0.2983444454383034,0.125302443974558,0.39625050296632547,0.502288618727874,0.5298168611744198,0.5397605851297889,0.5409841694709854,0.5388745412965086,0.17866081800718864,0.23445517249011916,0.1,0.1,0.9999999996666666,0.6536730149727291,0.88223003707181,0.8187307530779818,0.7786838487775295,1.0006006263452645,0.2983444454383034,0.8443623582411114,0.5999999998333333,0.16515868180171167,1.9078654853144597
285,random,29,127,4.378582808947368,False,47,False,0.0020102080889046192,3.871201010907891,0.23372847096271554,1.522309711170218,0.22736666052089036,0.2022813688212415,0.3103448275862069,0.0,0.0,4.579179808603145,0.4662450361500555,0.6798683447925923,0.5397105654773707,0.4542243111124872,0.5241269270877003,0.5241269270877003,3.200807850303563,0.9524756571100801,0.2895889429421398,0.13029489538119912,0.39434617971523944,0.5037048298769677,0.5378493363134628,0.5496038975393593,0.5501477348882602,0.5491765967652231,0.19298083282108988,0.2512422131155183,0.10344827586206896,0.10344827586206896,0.9999999996666666,0.6502587583756436,0.8778365228110099,0.8131037598190377,0.7742512975874744,1.0234351316093395,0.2895889429421398,0.8608964932884149,0.6034482756954023,0.1752681088316157,1.9292018207575727
286,random,35,158,4.500730449379051,False,63,False,0.003671332960948348,4.1588830833596715,0.2276526744172191,1.3291139239524916,0.18857004338670139,0.1912712845098047,0.2857142857142857,0.0,0.0,4.597208215029564,0.4652673170119615,0.7062742625939863,0.5415929585964561,0.45733277204799544,0.531662566531968,0.531662566531968,3.140225606356432,0.8181890356403274,0.2783083903507188,0.1248287592948535,0.43441773669509076,0.4668225825489905,0.47496810861168076,0.4854294591415958,0.4901405004926894,0.48321249850578707,0.19596257905337883,0.24943546384883852,0.11428571428571428,0.02857142857142857,0.0,0.6779807605069195,0.8826480349161178,0.9444591369948698,0.8267915580865928,0.7608106414111548,0.2783083903507188,0.7666734829458234,0.02857142857142857,0.15158542841309555,1.2251387302810661
287,random,32,152,4.763653400976218,False,25,False,0.001405749935656786,3.258096538021482,0.26894227571368634,1.543859649014466,0.22266614451996816,0.20516605166047874,0.28125,0.0,0.0,4.721083341700997,0.4586586142198044,0.6706131379552843,0.5395014056533786,0.45838704125319296,0.5204727317135501,0.5204727317135501,3.2291810029377888,0.41546892102374466,0.28165341201629696,0.13546967415518985,0.3846604050122827,0.4995418937785996,0.5168995371833698,0.5332020231520281,0.5352482682111319,0.5319478729545128,0.22980065458077006,0.26941199317024545,0.125,0.125,0.9999999998333333,0.6592394390579311,0.8733056462584128,0.7788007830714049,0.7653826435546704,1.0695175249657984,0.28165341201629696,0.8409507124045763,0.6249999999166667,0.18170337741363876,1.9293075017511787
288,random,31,151,4.870458630645836,False,29,False,0.0018279170617461205,3.4011973816621555,0.27133466775731624,1.437086092616888,0.20835442810457674,0.2217407006139,0.2903225806451613,0.0,0.0,5.333034509077599,0.42858515053271,0.6782595892847341,0.5405393219398453,0.45380943752564534,0.5090598695296761,0.5090598695296761,3.3159464736094835,0.27516810972237077,0.30551642272090995,0.10729876138573044,0.40254960741637213,0.4474426864162087,0.47694658695467623,0.5330842162016122,0.550582760604481,0.521418519933033,0.20609404966444475,0.19688538305335834,0.12903225806451613,0.12903225806451613,0.8333333331944445,0.6770725555227458,0.8982572683116019,0.7725453888611077,0.7774157203481756,1.0071201511101577,0.30551642272090995,0.7950122074715935,0.5456989246617383,0.13207372259991493,1.7783012774541567
289,random,34,171,5.030681592272934,True,9,False,0.0005780840292572975,2.302585092994046,0.24184898526752144,1.72319688097741,0.18508180132366292,0.20662015734003167,0.29411764705882354,0.0,0.0,4.854031993838579,0.45177157737667484,0.7032383023466217,0.5377670586920826,0.4570281444617587,0.525599312967168,0.525599312967168,3.193194255215518,0.12788626338419165,0.27921047540033994,0.1272917909757667,0.38845511782026787,0.47740903966555676,0.4940243200968228,0.5570288344649458,0.5824770714447021,0.5439191366268893,0.2166661147115549,0.2527078650699355,0.11764705882352941,0.08823529411764706,0.49999999991666666,0.6693331470903989,0.8804767199494943,0.8382234324229999,0.7905087278787645,0.9403143206470499,0.27921047540033994,0.8267052660071844,0.3382352940759804,0.16684289916888342,1.6109939346523883
290,random,24,81,3.369415547113268,True,11,False,0.0002411670284345746,2.4849066497880004,0.29258651516210565,1.679012345513184,0.25097991602531183,0.19596541786734104,0.2916666666666667,0.0,0.0,4.138743872273762,0.4914763337898849,0.6469503052554526,0.5381933255245906,0.45754540231260565,0.5259396454269173,0.5259396454269173,3.189812694167668,0.0641627822607191,0.28482553495198976,0.1366148277337821,0.43368674480624314,0.4965364847131253,0.4994803096121717,0.5270506954761497,0.5352057791413981,0.517477336390858,0.22424736342964788,0.26285147733768355,0.125,0.125,0.9999999996666666,0.6668977202232431,0.8723061495702261,0.7788007830714049,0.7680417859562334,1.0556445488376591,0.28482553495198976,0.8190674982076586,0.6249999998333333,0.1666334025095769,1.8955264355025585
291,random,34,122,3.5838397548671197,True,11,False,0.0003791250055655837,2.4849066497880004,0.23636643444670005,1.4863387976761324,0.33956688732611134,0.16944507878507203,0.29411764705882354,0.0,0.0,4.241876715324571,0.48532635686755443,0.6177752041787282,0.5400600542173478,0.45644858913651615,0.515329977153658,0.515329977153658,3.2678663290816945,0.2053422588232351,0.28666899438641763,0.11684081772225978,0.38900984515785686,0.4409866899186403,0.47400605948960256,0.5318565613758783,0.5388478657233,0.5282549803484187,0.20023503455616043,0.23052117985934295,0.11764705882352941,0.11764705882352941,0.8333333331944445,0.6784232626196025,0.8897268106318996,0.7903383629814982,0.7813701638628844,0.9868251149151286,0.28666899438641763,0.7899930988165819,0.5343137254207516,0.15026002379213604,1.7612358424158874
292,random,37,136,3.688034342254324,True,11,False,0.0005117079708725214,2.4849066497880004,0.3022367913248438,1.7230392155300187,0.2844853316687187,0.16524105754273613,0.2702702702702703,0.0,0.0,4.664545486341125,0.4616514514587798,0.6263668402341329,0.537768578556654,0.45815787623294113,0.5097838116145184,0.5097838116145184,3.3154011206945113,0.3221388696652137,0.2797771887409601,0.11737666747875732,0.3958089149028806,0.4669391650657645,0.47338089196751926,0.5101151009094957,0.5179616525417532,0.5070636641636177,0.18828412787580398,0.2339247034512939,0.10810810810810811,0.10810810810810811,0.8333333331944445,0.6787111231398032,0.8892501784500972,0.8055611076677214,0.7863257044996569,0.9615367551709124,0.2797771887409601,0.7755094743912182,0.5247747747053304,0.15020754198632139,1.73026897982383
293,random,32,124,3.8748269020648642,True,11,False,0.00042804202530533075,2.4849066497880004,0.26752376996891686,1.7204301073788877,0.24761730811775592,0.18620844564236605,0.28125,0.0,0.0,4.406515535013771,0.47582140107154963,0.6567948957513381,0.5377937311045952,0.45878374493964325,0.5233922096913931,0.5233922096913931,3.2099768743598998,0.5982742140799437,0.28005497713579025,0.11913360868237145,0.3547413684654602,0.4806825086144517,0.49155026438573035,0.5293067414082251,0.5422901271094901,0.5213491824300303,0.22427892621478535,0.23658391664915412,0.125,0.125,0.9999999998333333,0.670443379534268,0.8876891898553911,0.7788007830714049,0.7738969571523375,1.0252661730024293,0.28005497713579025,0.8122733666435392,0.6249999999166667,0.1637762739183251,1.8811046176143211
294,random,28,116,4.132520444517201,True,42,False,0.0015292500611394644,3.7612001156935624,0.25753283334029137,1.5287356320609062,0.27686116310097153,0.20377250643035044,0.2857142857142857,0.0,0.0,4.533361645387075,0.46874844477759847,0.6438863384460586,0.5396481796762541,0.45688219505940586,0.5166357178768889,0.5166357178768889,3.258506902866958,0.9452830202790812,0.2989894326719935,0.12061931498200391,0.39728052304487327,0.483347357967123,0.5277713554274375,0.5485056090648867,0.5522526211212057,0.5453137099058001,0.19096550047699867,0.22014918811309103,0.10714285714285714,0.10714285714285714,0.6666666664444444,0.6545482060829853,0.8863713236573766,0.8071177470053893,0.7765416310578918,1.0116200912373234,0.2989894326719935,0.8497655350791304,0.44047619036507935,0.15742907405799644,1.7466602321741997
295,random,30,130,4.323242798708169,True,6,False,0.0002917080419138074,1.9459101490553132,0.2822842860197809,1.615384615260355,0.1601317395931658,0.20526793823791886,0.26666666666666666,0.0,0.0,4.51300808431391,0.46986916497476494,0.7042826489849546,0.5388083576591222,0.4599834078248482,0.5339353812202889,0.5339353812202889,3.1283171386780317,0.9862462500092677,0.277843584138127,0.11746418495216981,0.33486049766575116,0.4987361394529759,0.525589162285029,0.5368681238373701,0.5381518009183531,0.5359385645718309,0.19045753066986024,0.2207961216275116,0.1,0.1,0.6666666664444444,0.6554844677201291,0.889172356926669,0.8187307530779818,0.781441528021953,0.9864598032855418,0.277843584138127,0.8416376068711793,0.43333333322222223,0.16828325872196107,1.7210977829534897
296,random,34,153,4.510071599675439,True,25,False,0.0013983750250190496,3.258096538021482,0.20582182599446183,1.407407407303155,0.2126813634201616,0.19678914266795813,0.3235294117647059,0.0,0.0,4.536816308125113,0.4685587525402072,0.6988842317716542,0.5408285299319681,0.4523502967216516,0.5291125452654168,0.5291125452654168,3.160869466189637,0.8053029630185055,0.2910433802034665,0.11566377200905971,0.369473081413198,0.46892832980451665,0.5069885668877192,0.528178845902302,0.5306976656451055,0.5268812720954033,0.20457588975229887,0.22363911061727348,0.11764705882352941,0.11764705882352941,0.9999999998333333,0.6635750409608162,0.8907746763322091,0.7903383629814982,0.7759319875624017,1.0147616249514144,0.2910433802034665,0.8222219622769449,0.6176470587401961,0.15782548321502682,1.8887378844356342
297,random,35,166,4.733506887613221,True,10,False,0.0005330831045284867,2.3978952727983707,0.23941941461432004,1.6164658633402083,0.25140986277795263,0.20042321644495156,0.3142857142857143,0.0,0.0,4.832557236179389,0.45286997786048194,0.6638354603966207,0.5387978944643924,0.45208436952555936,0.5141436663082614,0.5141436663082614,3.2794249171314034,0.4600840146777834,0.2890356035966778,0.12824289548756299,0.4029303084655152,0.47583769164647627,0.49273997031854144,0.52582989729685,0.5293283189920155,0.5241835812050075,0.1984666068227605,0.2504319440975118,0.11428571428571428,0.11428571428571428,0.6666666665555555,0.6699090396746101,0.8796396926819219,0.7956694616416928,0.7768749452560109,1.0099035435627584,0.2890356035966778,0.8052715706726565,0.447619047563492,0.16332241577413772,1.705248637606964
298,random,24,119,4.954768868128915,False,19,False,0.0008515419904142618,2.995732273553991,0.24263265868064954,1.6806722687945765,0.19523498916851256,0.2510227936878285,0.2916666666666667,0.0,0.0,4.706757156112996,0.459413295705808,0.6964855437314741,0.5381772993288073,0.4523604619110093,0.5250493217003968,0.5250493217003968,3.1966195096980345,0.18798145191822327,0.304955025433014,0.13090513987735655,0.40782497257694117,0.5233447746576517,0.5329550316454746,0.5473856263952539,0.5514344048029808,0.5426327126122702,0.22042273801427364,0.23294504046840703,0.125,0.125,0.9999999996666666,0.6523348561155115,0.8773009913236292,0.7788007830714049,0.7638625085889498,1.0774698690969577,0.304955025433014,0.86175352934667,0.6249999998333333,0.1654640889224596,1.957172643535477
299,random,32,162,5.058393844291032,True,18,False,0.0010550420265644789,2.9444389791664403,0.22415710009052994,1.4485596706865145,0.2218852695893168,0.20831858407075957,0.3125,0.0,0.0,4.457820040927448,0.4729351039208653,0.6865450402696451,0.540427598980042,0.45354987558645554,0.5280785724751009,0.5280785724751009,3.1694353726540014,0.11001076602547205,0.2939133518507494,0.12485643849187733,0.39330556103301195,0.48697633194814743,0.5150554561809871,0.5567546449106889,0.5691823105867801,0.5491376885285684,0.2221668721443727,0.2341466518175328,0.125,0.125,0.9999999998333333,0.6600418459405495,0.8826236042653686,0.7788007830714049,0.7684066755654714,1.05374463679747,0.2939133518507494,0.8489744966724247,0.6249999999166667,0.16248670448707633,1.9303745529269172
300,random,31,106,3.406022694633673,True,10,False,0.00036183407064527273,2.3978952727983707,0.306244750257941,1.6572327042409616,0.23084152825215631,0.18014916810092366,0.25806451612903225,0.0,0.0,4.741693975608434,0.45757721685991576,0.6536898128609072,0.538403691648099,0.4595031401930412,0.5160695058287681,0.5160695058287681,3.265201919700778,0.0800424473777772,0.26984957762591044,0.1188093001329669,0.38646640863960946,0.45124299927245126,0.47400252753638966,0.4931656425919034,0.4934945591347003,0.49294636489670546,0.22626017749564586,0.2432563706158366,0.12903225806451613,0.12903225806451613,0.49999999991666666,0.6784248882336549,0.8879771217357367,0.7725453888611077,0.7749538692686285,1.0198070945139635,0.26984957762591044,0.7771503932062529,0.37903225802284946,0.15611113855473396,1.582143367409747
301,random,31,110,3.5404128668988495,True,10,False,0.00036483292933553457,2.3978952727983707,0.2917915906928492,1.690909090750248,0.32299098747095956,0.17815270231622016,0.2903225806451613,0.0,0.0,4.524070555690043,0.46925937248723193,0.6102279165835864,0.5380784861437369,0.45462243465522295,0.5068179215940224,0.5068179215940224,3.338164710230435,0.16646739334069002,0.2967255233165855,0.10799596367218035,0.3712057581208925,0.44226660003394236,0.48994923854797423,0.5236022303948653,0.5287223151090995,0.5201888405853758,0.21208775926081228,0.20603348349408424,0.12903225806451613,0.12903225806451613,0.8333333331944445,0.67116380486529,0.8976312195569861,0.7725453888611077,0.7749675069453342,1.0197367029307312,0.2967255233165855,0.80477229356061,0.5456989246617383,0.144458598960827,1.7916553404997606
302,random,38,143,3.756932134151675,True,21,False,0.0012206670362502337,3.091042453358316,0.30339766146904085,1.5058275056941226,0.22575960758533478,0.17050359712227148,0.2894736842105263,0.0,0.0,4.648782622375937,0.4624928356565801,0.6574467491830924,0.5398706482897941,0.45233084804843654,0.5161872417978368,0.5161872417978368,3.261568529124072,0.41631780208882124,0.2749165499972837,0.12399329711906751,0.39349508508445386,0.4687851745932613,0.5034254147561408,0.5136319083947587,0.5174740509322819,0.5122819664221154,0.19257465205646343,0.24716826750290166,0.10526315789473684,0.10526315789473684,0.6666666665555555,0.6651477287699054,0.8833857620924871,0.8101577349324267,0.7808111926581706,0.9896876313561604,0.2749165499972837,0.808385031967636,0.4385964911725146,0.16429194326393334,1.6861900164013677
303,random,34,133,3.9074257508328283,True,18,False,0.0005431249737739563,2.9444389791664403,0.2533808556651199,1.6190476189096552,0.28572151529813283,0.1789538714991394,0.2647058823529412,0.0,0.0,4.564570415007222,0.4670403541771368,0.6404206850168973,0.5387729125617983,0.4614267107985701,0.5167821403250866,0.5167821403250866,3.258996640912101,0.650228496678346,0.27414093800351313,0.12092306192982182,0.3364127806719193,0.4607080158779149,0.5055271966718305,0.5379410231872926,0.539658553473115,0.5370562348582326,0.21804281278470353,0.24307918314968213,0.11764705882352941,0.08823529411764706,0.49999999991666666,0.6642191534039597,0.8861021319583305,0.8382234324229999,0.7901659745088757,0.9420490399984079,0.27414093800351313,0.8290084114616528,0.3382352940759804,0.1733159751707908,1.6147006187119373
304,random,36,147,4.078634360308527,True,51,False,0.0026212920201942325,3.9512437185814275,0.2830291708981843,1.5510204080366514,0.20470495346676865,0.18039568345320495,0.25,0.0,0.0,4.377178746257388,0.47748772243722876,0.676412271417959,0.5394319404929997,0.4613540036968184,0.5301547541623571,0.5301547541623571,3.155583949977495,0.8923497344595428,0.264653302731833,0.13163661366475204,0.33289952606318324,0.48329809693780584,0.4869136006637498,0.5097661561085386,0.5214370527170179,0.5047643432763332,0.20785553170259768,0.265686408255982,0.1111111111111111,0.1111111111111111,0.9999999998333333,0.6725340326119861,0.8766595032892635,0.8007374029168081,0.7786550574943746,1.0007485262513927,0.264653302731833,0.7937605616436685,0.6111111110277778,0.18302953395884541,1.8525545093621247
305,random,35,151,4.303475621045239,True,29,False,0.0015506250783801079,3.4011973816621555,0.3051312475360762,1.699779249316794,0.265939095278696,0.18779174147213862,0.2857142857142857,0.0,0.0,4.72731569763414,0.45833107665445716,0.6350943243413922,0.5379928943167663,0.45506857160701114,0.5097588720974513,0.5097588720974513,3.315179776233912,0.9934766001909089,0.28165545449892887,0.11601395502147953,0.37725241700430634,0.4679604105215295,0.47185209958203167,0.49517532818742954,0.5060021496509416,0.4900803533810711,0.19486728732862552,0.23214297009991625,0.11428571428571428,0.11428571428571428,0.6666666665555555,0.6794160909808631,0.8904627967833109,0.7956694616416928,0.7837209072386057,0.9748092255712145,0.28165545449892887,0.7681565855079029,0.447619047563492,0.15237625581018155,1.6498073433805054
306,random,27,123,4.561952668185352,True,22,False,0.0009401659481227398,3.1354942159291497,0.2519013558324571,1.5365853657412256,0.26878873427163313,0.21630184331791005,0.2962962962962963,0.0,0.0,4.57946076681695,0.466229767664528,0.6500465489051963,0.5395719904117087,0.45386142614572017,0.5162054392513622,0.5162054392513622,3.261980872987003,0.7292750346615845,0.30697064121700435,0.11176673813815795,0.41620550790306177,0.4626417320879673,0.4940784732463062,0.5324823304858176,0.5431312302859483,0.5226525768241586,0.18345272816088762,0.19860659338518127,0.1111111111111111,0.1111111111111111,0.6666666664444444,0.6693088869871865,0.8942528282532863,0.8007374029168081,0.7825744710459588,0.9806647565830163,0.30697064121700435,0.8061828205294369,0.4444444443333333,0.1353819329156334,1.6929798389954078
307,random,30,140,4.666794681315258,False,41,False,0.002095750067383051,3.7376696182833684,0.24117061449897542,1.499999999892857,0.2925047953768934,0.21107561235352265,0.26666666666666666,0.0,0.0,4.691044606620368,0.46024386952898805,0.6405599232210736,0.539927270450675,0.4603039832967696,0.5138829039522104,0.5138829039522104,3.2793602343523944,0.5638323559830839,0.3014404405136969,0.12132026121833087,0.3859056006309808,0.49735705838343947,0.5096743285729401,0.5330029033380835,0.5399235151940295,0.527991425787226,0.17226767128402504,0.22310614438935739,0.1,0.1,0.6666666664444444,0.6623945185219362,0.8857502427116759,0.8187307530779818,0.7831705916416201,0.9776189446522674,0.3014404405136969,0.8192426980629882,0.43333333322222223,0.15743501367291585,1.7114514854718232
