r_kpc,v_obs_km_s,v_baryon_km_s,v_dark_residual_km_s,residual_fraction,rho_residual_norm,slope_dlnv_dlnr,H,B,S_eff,V,R_resp,R_rob,structural_dark_support,structural_warning
13.911297071129708,204.21455814686294,101.98051352314309,176.92812275236093,0.7506203615556005,0.06852115214314627,0.021405855377111038,1.0,0.9790427524334019,0.9270648322772702,0.6583802461987257,0.8638257573592986,0.8638257573592986,0.42689717673344313,0.10440316216168144
14.026778242677825,204.2500144339718,100.98170276732928,177.54088008818832,0.7555662405812851,0.06735702882698012,0.020605677649314202,1.0,0.979810343896211,0.9319153432462582,0.6554604082732198,0.8627722366465351,0.8627722366465351,0.4272825635056461,0.10582115804988762
14.142259414225942,204.28387015919245,99.9889905195491,178.1406786281542,0.7604279143959864,0.06621176438830743,0.01983422281341518,1.0,0.9805515226203152,0.9366763439820313,0.6526479493630313,0.8617536509992088,0.8617536509992088,0.42768120078216354,0.10721148294441833
14.257740585774059,204.3161975748267,99.0025777672207,178.72772081264014,0.7652057753524338,0.06508528359841347,0.019090520477845985,1.0,0.9812671003269714,0.9413383602204753,0.6499394780923757,0.8607691996110836,0.8607691996110836,0.4280927521157842,0.10857412067421819
14.373221757322176,204.34706567157488,98.02265632440852,179.30220884219423,0.7699002626246111,0.06397749641369291,0.018373629921597967,0.9999999999999827,0.9819578695070762,0.9458918865787104,0.647331763841583,0.8598181153508737,0.8598181153508737,0.4285169218545073,0.10990906347209382
14.488702928870293,204.37654032577035,97.04940910448002,179.86434451553345,0.7745118597871324,0.06288829896025232,0.017682639349857254,1.0,0.9826246035196653,0.9503273979053806,0.6448217260268252,0.8588996622014435,0.8588996622014435,0.4289534508745817,0.11121631257095374
14.604184100418411,204.40468443996798,96.08301038512327,180.4143290770863,0.7790410924504595,0.06181757447835987,0.01701666515788247,0.9999999999999827,0.9832680567183815,0.9546353613024177,0.6424064241918801,0.8580131328954761,0.8580131328954761,0.429402112646723,0.11249587872496851
14.719665271966528,204.43155807718577,95.12362606589811,180.95236307365806,0.7834885259530201,0.060765194227541695,0.016374851206364838,1.0,0.9838889646010731,0.9588062487973557,0.6400830488487078,0.8571578467343249,0.8571578467343249,0.4298627096145733,0.1137477826590485
14.835146443514645,204.45721858908684,94.17141391848902,181.47864621981907,0.7878547631111059,0.05973101835321223,0.015756368106792706,1.0,0.9844880439822788,0.9628305506427517,0.6378489129988199,0.8563331475738665,0.8563331475738665,0.43033506985711645,0.11497205545255669
14.950627615062762,204.48172073837492,93.22652382982484,181.99337727162998,0.7921404420272415,0.058714896715706996,0.015160412518696376,1.0,0.9850659931851734,0.9666987892165831,0.6357014442722252,0.8555384019614171,0.8555384019614171,0.43081904400743654,0.11616873886411123
15.06610878661088,204.50511681566488,92.28909803822631,182.496753908335,0.796346233957564,0.05771666968265028,0.014586206457806838,0.9999999999999827,0.9856234922523428,0.9704015334947995,0.6336381776384495,0.8547729974146848,0.8547729974146848,0.4313145024132736,0.11733788559917135
15.181589958158996,204.5274567510771,91.35927136273916,182.98897262166673,0.8004728412385825,0.0567361688856386,0.014032996615298998,1.0,0.9861612031737239,0.9739294140646223,0.6316567486400069,0.854036340830798,0.854036340830798,0.43182133251862614,0.11847955952508551
15.297071129707113,204.54878822079476,90.43717142580769,183.47022861242263,0.8045209952735533,0.05577321794220973,0.013500053690165714,1.0,0.986679770128268,0.9772731386443717,0.6297548871024763,0.8533278570132711,0.8533278570132711,0.4323394364461995,0.1195938358392085
15.41255230125523,204.56915674881054,89.52291886943952,183.94071569398432,0.8084914545785564,0.054827633144095944,0.01298667173261947,1.0,0.9871798197399705,0.980423508073012,0.6279304112835548,0.8526469873090159,0.8526469873090159,0.43286872876653276,0.12068080119227598
15.528033472803347,204.58860580408063,88.61662756501049,184.40062620246636,0.8123850028882461,0.053899224112769546,0.012492167499544848,1.0,0.9876619613459375,0.9833714327299837,0.6261812224242703,0.8519931883458222,0.8519931883458222,0.43340913443785034,0.12174055377135734
