instance_id,n_vars,n_clauses,alpha,satisfiable,dpll_nodes,dpll_timed_out,solve_time_s,log_nodes,degree_cv,max_degree_norm,literal_imbalance,expansion_defect,interaction_cycle_density,backdoor_density,propagation_depth,contradiction_rate,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_MAAT,F_MAAT_primary,density_peak
127,28,134,4.78581474946544,False,33,False,0.0015555840218439698,3.5263605246161616,0.2711785089345775,1.6019900496396624,0.2155917502631037,0.0,0.21804511278190025,0.25,0.0,0.0,3.116671949015352,0.5620604727401313,0.6740119786440351,0.5389380100463265,0.6112132352941585,0.614065177072256,0.5943545009833423,2.601396664729693,2.08111733177887,0.3839109306115572
128,29,143,4.915154945095528,False,59,False,0.0026556249940767884,4.0943445622221,0.19233241345773297,1.3519813518899593,0.1923600200718421,0.0,0.22367864693441358,0.3103448275862069,0.0,0.0,2.6975608234597526,0.5972323515135655,0.7171968489862506,0.5413694661594353,0.5897502042220545,0.6321448428817105,0.6081152419353482,2.4869543533445033,1.9895634826688413,0.22622017130962627
129,31,160,5.151161166875201,False,33,False,0.001579917035996914,3.5263605246161616,0.2979385189928374,1.7437499998873827,0.23719519998291413,0.0,0.21828742739362594,0.2903225806451613,0.0,0.0,3.2953808021682303,0.5482921465609001,0.652823479832879,0.5375690041095526,0.5992211613475534,0.598593014630948,0.5827164633174535,2.7002727500345722,2.160218200023596,0.06393489513120675
130,33,107,3.253325369516055,True,13,False,0.0003932919353246689,2.6390573296152584,0.2571933637187345,1.542056074607826,0.3251255478166809,0.0,0.1567353854842822,0.30303030303030304,0.0,0.0,2.711060658737204,0.596030970870805,0.6189810917156406,0.5395189046060519,0.6427168873170855,0.6189496289729354,0.5980577834729285,2.5703395007178345,2.0562716005713866,0.02992738467537234
131,35,120,3.434809882580486,True,12,False,0.0003486250061541796,2.5649493574615367,0.29994855523068475,1.6527777776170909,0.24530587990249028,0.0,0.16525023607172679,0.2571428571428571,0.0,0.0,2.9823573105482293,0.5728724300541324,0.6477275197699135,0.5384467413434612,0.6509506531459872,0.6227773073135897,0.6005307812147749,2.5497068889883394,2.039765511186255,0.09462618096131764
132,31,115,3.722875133494007,True,13,False,0.00043695804197341204,2.6390573296152584,0.24017776793049533,1.437681159291107,0.25059340298907445,0.0,0.18068622025451558,0.2903225806451613,0.0,0.0,2.7000393822414663,0.5970114161719776,0.6640526235875496,0.5405335263945712,0.6274980284618812,0.6289254455911834,0.6055570067657161,2.508032852574535,2.006426282055812,0.3682578046976905
133,36,142,3.9348799843269875,False,61,False,0.003399625071324408,4.127134385045092,0.2957746478623288,1.7746478871739733,0.21268546266303534,0.0,0.17604724118837864,0.25,0.0,0.0,3.215299695002463,0.5543775267949747,0.6674132407424117,0.5372715393072743,0.6442906738954948,0.6200510205594324,0.5982311579608551,2.5688902313598554,2.0551121850820606,0.6934974592627314
134,34,138,4.0460251130451255,True,12,False,0.0004897080361843109,2.5649493574615367,0.29908805199793204,1.7246376810177835,0.23377860956891652,0.0,0.17953902143142345,0.2647058823529412,0.0,0.0,3.274466892173586,0.5498684727403871,0.6543525236796696,0.5377531700549214,0.6366009588157738,0.6118514072823563,0.5924206894887337,2.617691353212402,2.094153082564858,0.8533920772725994
135,32,139,4.348651300744776,True,35,False,0.0016627080040052533,3.58351893845611,0.2893541516592935,1.6115107912432414,0.27592157286209995,0.0,0.2000817494379317,0.28125,0.0,0.0,2.941791517211915,0.5762201284901957,0.634633072213155,0.5388458478366507,0.615322704879667,0.6082349270683293,0.590091897802535,2.6373849676341856,2.1099079741046407,0.973154144137898
136,32,143,4.460971564394072,False,31,False,0.0017579999985173345,3.4657359027997265,0.27397955276501407,1.4918414917302123,0.16619308139291566,0.0,0.20458015267171667,0.28125,0.0,0.0,3.022330437190762,0.56961147524698,0.7034645846976756,0.54000656143289,0.6119350694850229,0.6259055036108778,0.6032277847154854,2.5273019974547126,2.0218415979573474,0.8694859703189276
137,28,132,4.698271466122847,False,25,False,0.0011433339677751064,3.258096538021482,0.2643687338864063,1.4848484847434955,0.20668294460242492,0.0,0.21809169764554695,0.2857142857142857,0.0,0.0,3.1086001922746185,0.56269868775952,0.6816798108568118,0.5400745436699489,0.6006890538270524,0.613058639925727,0.5939363967254903,2.6049151994172193,2.083932159528628,0.5142203259107544
138,36,178,4.940472023579184,False,63,False,0.004295459017157555,4.1588830833596715,0.2288938065852809,1.3483146066506753,0.16949344728674623,0.0,0.20664903664523274,0.3055555555555556,0.0,0.0,3.332798259660824,0.5454943472268687,0.7183846960509745,0.541405290296233,0.6032299885547788,0.61831542845525,0.598119809441286,2.5698209659114424,2.055856772720679,0.20122499266582705
139,25,128,5.134702351228431,True,11,False,0.0005927910096943378,2.4849066497880004,0.2177868179759782,1.4973958332358466,0.25217493644094036,0.0,0.24427069290907408,0.32,0.0,0.0,2.761574157369737,0.5915782193470768,0.6706154602403966,0.5399525773187448,0.5732165531464443,0.6103816752237142,0.5919568080941429,2.6216080218336955,2.097286417462783,0.07070402469521973
140,34,112,3.304963453925116,True,18,False,0.0007120419759303331,2.9444389791664403,0.32164895439855445,1.6190476188837868,0.29527874082610583,0.0,0.16607484293904232,0.2647058823529412,0.0,0.0,2.7022733917135136,0.5968124196403982,0.6153470966789215,0.5387729125620486,0.6477043062340762,0.6196002688129167,0.598322226543232,2.568129140530769,2.054503312421557,0.04250119836130261
141,34,118,3.465969483286804,True,11,False,0.00047912506852298975,2.4849066497880004,0.2563627413208788,1.536723163694213,0.23300253665296222,0.0,0.17483506126291826,0.29411764705882354,0.0,0.0,2.798303683805153,0.5883820708875888,0.6688178731449999,0.5395706531413168,0.6309290611445689,0.6285154303125076,0.604991173211232,2.5127070456701817,2.0101656365318705,0.11268962267320473
142,36,134,3.711709597675479,True,11,False,0.0005857499781996012,2.4849066497880004,0.3120081337088779,1.8805970147569615,0.25804372639905704,0.0,0.1655021834060774,0.25,0.0,0.0,2.9546916126072813,0.5751513112024846,0.6371606309281731,0.5362540249858636,0.6531660011409322,0.6208950623494123,0.5985580773396783,2.5661585942777547,2.0529268754179633,0.35312394387896373
143,34,133,3.902621944127684,True,16,False,0.0005845410050824285,2.833213344056216,0.27207704223255674,1.7042606514838476,0.23987123984847822,0.0,0.17833721176217932,0.29411764705882354,0.0,0.0,2.9585613198422367,0.5748314653194272,0.6596783014806293,0.53794966176765,0.6281531161816618,0.6198873162394726,0.598301335597504,2.5683037229616614,2.054642978365166,0.6425950317717095
144,26,106,4.058107129226065,True,16,False,0.0004888339899480343,2.833213344056216,0.2588568003216869,1.553459119369843,0.22773476124910028,0.0,0.2015140591203311,0.2692307692307692,0.0,0.0,2.854957114095981,0.5835193325680655,0.6710518609013156,0.539408287101819,0.6178893549360426,0.623123335879479,0.6010490505619885,2.5453936559872625,2.03631492478557,0.8683692373098275
145,25,106,4.251098199423475,False,21,False,0.0010932500008493662,3.091042453358316,0.26823733472276273,1.5723270439015464,0.18450167374895446,0.0,0.22054380664645165,0.28,0.0,0.0,3.0078858427200794,0.5707855535568225,0.6939479936085273,0.5392253546332926,0.6005689983017677,0.6196135915731975,0.5984574502914938,2.5669992437516074,2.0535993949955356,0.99972565379803
146,29,131,4.506804105114163,False,23,False,0.0012304579140618443,3.1780538303479458,0.26962406469154643,1.5496183204963387,0.20520092369333492,0.0,0.2220756376428711,0.3103448275862069,0.0,0.0,3.070863862584093,0.5657017413623594,0.6807448100188683,0.5394455404689525,0.5908673868010749,0.6105022816372901,0.5919054930016033,2.6220414767375577,2.0976331813850377,0.8098428604994182
147,28,132,4.703007658150908,False,15,False,0.0006736250361427665,2.772588722239781,0.3309526247322736,1.6969696968497092,0.24209852429779827,0.0,0.22639195486872052,0.2857142857142857,0.0,0.0,3.227879151775411,0.5534126838600317,0.6398187827906824,0.5380200019033338,0.5947582745987613,0.5949523655167013,0.5801779940314862,2.7221016726686855,2.1776813381318485,0.5068419585263837
148,33,163,4.9543304770145244,False,29,False,0.002222999930381775,3.4011973816621555,0.22987722691939716,1.5521472391590576,0.20752903780877535,0.0,0.20780657395698357,0.2727272727272727,0.0,0.0,3.020655478034108,0.5697473708138805,0.6933871882010108,0.5394210109476762,0.6120719066662692,0.6229983020335303,0.6009621388231738,2.546116708639781,2.0368933669060247,0.1883782511487579
149,28,146,5.197804304792451,True,9,False,0.00047583295963704586,2.302585092994046,0.22615420084471696,1.598173515879569,0.18428982375721792,0.0,0.2323103154304705,0.2857142857142857,0.0,0.0,3.0809895682162094,0.5648927966162293,0.709626297111961,0.5389749635192379,0.5906004545847225,0.6186283779506783,0.5976742243938293,2.5735472352819304,2.058837788218465,0.047582978633348115
150,27,87,3.21289561108083,True,9,False,0.0002856670180335641,2.302585092994046,0.2925959094262339,1.6551724136218788,0.2572531377774354,0.0,0.20132358063385533,0.25925925925925924,0.0,0.0,2.8559760322655965,0.5834326113707514,0.6435519905094544,0.5384236001851193,0.6210969612184513,0.6155234185575361,0.5952706330016099,2.593695648917166,2.0749565191306196,0.022449331010748398
151,36,123,3.4274460899924777,True,20,False,0.0005400840891525149,3.044522437723423,0.28571192502587495,1.7560975608042833,0.27348700679067456,0.0,0.16081081081077458,0.2777777777777778,0.0,0.0,2.5851397666711105,0.6074282614690898,0.637016904833265,0.5374500903027296,0.6477339039097756,0.6304938583779809,0.6058221953303664,2.5058437067822235,2.0046749654221814,0.09070978242346632
152,26,96,3.7049779839612307,True,7,False,0.0002604160690680146,2.0794415416798357,0.277604112354198,1.7152777776229264,0.2040045368262059,0.0,0.2133468149645388,0.2692307692307692,0.0,0.0,3.1748939261180507,0.5574995311692622,0.6786981836826992,0.5378434079468172,0.6089843787005204,0.613068659589681,0.5933293049973422,2.6100285601335367,2.0880228481014553,0.3441584284988291
153,36,140,3.886412839572132,True,26,False,0.0016156659694388509,3.295836866004329,0.3288818409209912,1.971428571259592,0.18874487329791695,0.0,0.1782020684168301,0.2777777777777778,0.0,0.0,3.1844698406577816,0.556756460631725,0.6702279380169672,0.5353847602304802,0.6334621199395547,0.6183050791854072,0.5964425410471426,2.5838618361478956,2.0670894689126844,0.6167654308407343
154,27,109,4.048152841904912,False,23,False,0.0009806659072637558,3.1780538303479458,0.32513844303130696,1.6513761466526387,0.160149098041733,0.0,0.2153480071385439,0.25925925925925924,0.0,0.0,3.418629570526696,0.5391831418421954,0.6886826291827813,0.5384602872744919,0.6104620665352616,0.6097306669325514,0.5910741260143787,2.6290692150704156,2.1032553720494094,0.8560735739529793
155,28,121,4.319975943144637,True,21,False,0.0009814169025048614,3.091042453358316,0.3109288665801472,1.6969696968388013,0.21926548803512108,0.0,0.2168482593674683,0.2857142857142857,0.0,0.0,2.867382009813669,0.5824635930087907,0.658656618654361,0.538020001903439,0.6015877293552208,0.6133978811895534,0.5936169716701686,2.6076049738050147,2.0860839790404775,0.9876218671571197
156,28,127,4.522135012656124,False,31,False,0.0014687910443171859,3.4657359027997265,0.2630308907171192,1.4698162728578612,0.2144794505178819,0.0,0.22222222222216864,0.2857142857142857,0.0,0.0,3.19850342735368,0.555671055847574,0.6774625042190695,0.5402207366746229,0.597722960151841,0.608229750512362,0.5904641805096612,2.6342315154002147,2.107385212315071,0.7882562818006064
157,32,150,4.6953802629919315,False,29,False,0.002033707918599248,3.4011973816621555,0.15993825968148512,1.4222222221210865,0.21540264778603244,0.0,0.19795728876505142,0.3125,0.0,0.0,2.6278087524369282,0.6035177159463556,0.7142973793318486,0.5406841262770379,0.6075649451386614,0.639814280766049,0.6134460182771686,2.443315034171332,1.9546520273307033,0.5187375287837135
158,25,123,4.908433929215262,False,15,False,0.0007802500622346997,2.772588722239781,0.2945588781181456,1.693766937554623,0.1531895740971072,0.0,0.24131994261112158,0.28,0.0,0.0,3.170008354061752,0.557879405779776,0.7041928179508038,0.538050906624869,0.5859466948235406,0.6128629161040922,0.5932371630272414,2.6108051029706787,2.0886440823695227,0.2331882659746185
159,34,176,5.171724400320154,False,31,False,0.0022065830416977406,3.4657359027997265,0.24902242292174628,1.6098484847448205,0.1705027564023995,0.0,0.20799999999996918,0.29411764705882354,0.0,0.0,3.134712554561181,0.5606392646390249,0.7100152764293584,0.5388619369420399,0.605585636933622,0.6223608374855851,0.6003452369675082,2.5512519631168487,2.0410015704862143,0.056232542959848496
160,30,98,3.25588831657522,True,40,False,0.0008341670036315918,3.713572066704308,0.35190522870905905,2.0408163263223655,0.26445036441983716,0.0,0.17828968128741612,0.26666666666666666,0.0,0.0,3.2249040119363013,0.5536405734099137,0.6220010238991133,0.5347226106086239,0.6369780960472572,0.6030886694885955,0.5852184561082129,2.678850352501352,2.143080281997296,0.03046622217811808
161,28,96,3.4251091435561807,True,12,False,0.0003206670517101884,2.5649493574615367,0.24767436803324008,1.3611111109787808,0.3039359449740355,0.0,0.17519908987479135,0.25,0.0,0.0,2.753570698218229,0.5922792813963296,0.632562080217761,0.5412802889182555,0.6449955972997324,0.622867228677764,0.6013844083879446,2.5426046631249166,2.03408373049677,0.0894940709501468
162,35,128,3.656480800281127,True,63,False,0.002708874992094934,4.1588830833596715,0.27255562152840646,1.6406249998504638,0.22739918809058238,0.0,0.17327150084313378,0.2857142857142857,0.0,0.0,2.916844885707241,0.5782983522249399,0.6666508178594251,0.5385642133931184,0.6348745086643611,0.6255270385909544,0.6025511757163021,2.532913383060319,2.0263307064437135,0.2833129978101887
163,24,93,3.870168626074337,False,33,False,0.001004583085887134,3.5263605246161616,0.2936225568078632,1.806451612747832,0.23609052981639125,0.0,0.21401594628610407,0.2916666666666667,0.0,0.0,3.037143762337145,0.5684124319596873,0.6548211243662602,0.5369656973101671,0.6019146087850379,0.6073518766210665,0.5889343953062028,2.647202415069101,2.117761932051646,0.5908419545156238
164,30,123,4.107269407083284,True,7,False,0.00037416606210172176,2.0794415416798357,0.30212852316343747,1.6260162600304051,0.26057971437875105,0.0,0.20140062786761614,0.3,0.0,0.0,2.8672237275769845,0.5824770181779633,0.638834756791117,0.5387054932986444,0.6087163596380696,0.6095754038742666,0.591028505220814,2.6294551443020495,2.10356411543896,0.9224049963144654
165,36,156,4.335853324940804,True,21,False,0.0009172920836135745,3.091042453358316,0.2614881801641309,1.615384615260355,0.2537435142804502,0.0,0.19045390734671805,0.2777777777777778,0.0,0.0,2.862630604987239,0.5828668669843753,0.6553154223723534,0.5388083576591222,0.6237797165374992,0.619940965565069,0.5985788016124075,2.565985478966511,2.052788383169564,0.9802742719926394
166,27,123,4.53983831928194,False,23,False,0.0010660419939085841,3.1780538303479458,0.24471409662099508,1.6097560974431886,0.24249985064989782,0.0,0.22742138364774153,0.2962962962962963,0.0,0.0,3.052672707064217,0.5671608716498999,0.6672069360105249,0.5388628311669517,0.5910585358600694,0.6070145518252991,0.5892083379625781,2.6448772073211466,2.115901765852753,0.7624985087490102
167,36,170,4.709082286479437,False,43,False,0.00296662503387779,3.784189633918261,0.2617481818790176,1.482352941071834,0.23332373416301694,0.0,0.18589845615149037,0.2777777777777778,0.0,0.0,3.0359848024141605,0.5685060602500924,0.6668302664391741,0.5400988081419764,0.6273450414369471,0.6195632139108531,0.5986631447671915,2.5652810001803923,2.0522248001397925,0.4974201235455768
168,33,162,4.9210705383910005,False,23,False,0.0015512079698964953,3.1780538303479458,0.2793508271164579,1.5617283949556853,0.2116716110016717,0.0,0.20334598137285212,0.30303030303030304,0.0,0.0,3.13232394996517,0.5608270218880809,0.6735429952401093,0.5393280977188153,0.6063854062345757,0.6118538048891515,0.5928557146490168,2.614021110749021,2.0912168885944094,0.22020259717590623
169,24,123,5.12481580782859,False,19,False,0.000865166075527668,2.995732273553991,0.28524885840175346,1.5609756096545706,0.20950038181135608,0.0,0.24600737100729544,0.25,0.0,0.0,3.3320368109438228,0.5455509980568546,0.6728175013981403,0.5393353966933155,0.5910113991142617,0.6008639714550568,0.5848531777952052,2.6819721983168043,2.145577758648219,0.07504228405256118
170,27,90,3.330123295322519,True,12,False,0.00029266695491969585,2.5649493574615367,0.3527668414400021,1.89999999981,0.2848695488611286,0.0,0.1985074626864931,0.25925925925925924,0.0,0.0,2.8974012124245156,0.5799285668339357,0.611656131024369,0.5360680999715635,0.6232772877619098,0.6046736528138791,0.5867401064855725,2.6658665211820654,2.1326932169432955,0.05008608418275427
171,25,88,3.51195460448927,True,8,False,0.00023479200899600983,2.1972245773362196,0.2771630019423401,1.4204545453200326,0.2196645576412266,0.0,0.1973113616651356,0.28,0.0,0.0,2.786097982860162,0.5894403543984942,0.6695967432749688,0.540701352207223,0.6178091939439277,0.6247446153707392,0.6025821396400294,2.53265644946672,2.026125159569389,0.14405272816485107
172,33,119,3.5999500104492834,True,8,False,0.0003839160781353712,2.1972245773362196,0.2667984515112631,1.478991596501942,0.27811397353738376,0.0,0.18452247819275674,0.2727272727272727,0.0,0.0,2.7685973879617864,0.5909643860800696,0.6403495779071781,0.54013149434692,0.6300296945737914,0.6200782316298534,0.5990454023093478,2.562089426115608,2.0496715408894595,0.22123302038615641
173,34,133,3.913136248938101,True,20,False,0.001028332975693047,3.044522437723423,0.23135153583781162,1.5338345863354628,0.21028613829367895,0.0,0.1798908480268304,0.2647058823529412,0.0,0.0,2.9503596934716985,0.5755097831493673,0.6911396299185103,0.5395986869401764,0.6363159234548109,0.6325532615473578,0.6079117610070958,2.488627679100154,1.9909021432742535,0.6592837094508834
174,31,127,4.103512623309121,True,20,False,0.001029290957376361,3.044522437723423,0.24382622911388482,1.6272965877941044,0.16408674604511903,0.0,0.19754738015603174,0.2903225806451613,0.0,0.0,2.9878102771408104,0.5724253866887572,0.716238773771315,0.5386931083921448,0.6144948930208634,0.6315847919571316,0.6069586469252422,2.4964730778252266,1.9971784622528617,0.9187021795252218
175,31,133,4.295671122187344,False,45,False,0.0021414170041680336,3.828641396489095,0.242292512033445,1.7092731828245928,0.2085445599979743,0.0,0.20371918094437863,0.2903225806451613,0.0,0.0,2.8743125537162793,0.5818763649083114,0.6883130511966498,0.5379013135921399,0.6098689878787797,0.6251022907398875,0.6020588837022026,2.5370001166585148,2.02960009332155,0.995603774370302
176,24,108,4.4868714237175675,False,25,False,0.0009658749913796782,3.258096538021482,0.19598157858285994,1.481481481371742,0.21981224791985463,0.0,0.2341296928326846,0.3333333333333333,0.0,0.0,2.6126522092006876,0.6049010099812137,0.6979623169093947,0.5401072819633552,0.576393442623004,0.6243265042347542,0.6021141553446997,2.536541115825723,2.029232892654767,0.8367562682660669
177,31,148,4.760759586884579,True,8,False,0.00043183297384530306,2.1972245773362196,0.2800592131704829,1.4662162161138452,0.22047207925238266,0.0,0.21939736346511873,0.25806451612903225,0.0,0.0,2.9768977019250733,0.5733207180171662,0.6681552663075254,0.5402557601104279,0.6078117153576059,0.6151976949119025,0.5955399171013889,2.591434297567177,2.0731474380496397,0.41967145834654757
178,30,148,4.920275688706184,False,19,False,0.0012659579515457153,2.995732273553991,0.25663818977084185,1.8918918917640613,0.21132262615949418,0.0,0.22613531047261792,0.26666666666666666,0.0,0.0,2.9084053263748686,0.5790048225353576,0.6815712409663598,0.536145778524698,0.6003828205566039,0.6187861220691706,0.5970024953492832,2.579169920518526,2.0633359364098354,0.22100486027449162
179,31,162,5.221549455309659,False,17,False,0.0011049580061808228,2.8903717578961645,0.2678851145156604,1.7860082303387526,0.18174806538627486,0.0,0.21190957544565117,0.2903225806451613,0.0,0.0,3.376662351418764,0.5422506561155905,0.6958040063876325,0.5371622520524529,0.6038365788119233,0.6107575013558425,0.5914635406711662,2.6257761726468156,2.1006209381102168,0.04070333963184673
180,25,82,3.264261363791345,True,9,False,0.00021154095884412527,2.302585092994046,0.22390958296782074,1.4227642274976866,0.3334918414552294,0.0,0.19451585261345564,0.32,0.0,0.0,2.6134095977209424,0.6048317348102024,0.6244256918390659,0.5406788446791102,0.6078910192567156,0.6123226912601887,0.5935674943106426,2.6080217359994666,2.0864173887974795,0.03228489107630829
181,32,111,3.461761930643498,True,18,False,0.0005108329933136702,2.9444389791664403,0.2970241715360434,1.6336336334766477,0.2059985969697124,0.0,0.17301038062278748,0.25,0.0,0.0,2.9444116497866424,0.5760027201329423,0.6708859557862964,0.5386318170676606,0.646821844225646,0.6299208320004184,0.6057417099877683,2.506508016285726,2.0052064130234264,0.11010554836061026
182,33,122,3.691671979577049,True,8,False,0.0003357919631525874,2.1972245773362196,0.2845730396747032,2.0737704916162993,0.22506495844264887,0.0,0.1764282285165203,0.2727272727272727,0.0,0.0,3.0226396384485943,0.5695863957051425,0.6640043519604207,0.5344087107370894,0.6365217294678819,0.6220824116823424,0.5989000151111378,2.563303064027499,2.050642451216994,0.326799070456583
183,30,119,3.962586507973053,True,22,False,0.0010850420221686363,3.1354942159291497,0.2913838534322837,1.5966386553280134,0.17943626289392173,0.0,0.18898727172103238,0.26666666666666666,0.0,0.0,3.2891942467490494,0.5487574983728802,0.6887977228837353,0.5389898261890237,0.6284139069470231,0.6193069958537151,0.5981700045230349,2.5694013762763275,2.0555211010143277,0.7361776019183621
184,25,104,4.147712443842159,False,31,False,0.0010505830869078636,3.4657359027997265,0.2494240571382669,1.6025641024356918,0.21472429116963074,0.0,0.2187499999999257,0.28,0.0,0.0,2.8869257651636393,0.5808106746602861,0.6820307174513967,0.5389324522358625,0.6018657839302374,0.6200776238390104,0.5987122286668713,2.5648710710898515,2.0518968568670903,0.9572810766807732
185,34,145,4.2718324215135,True,12,False,0.00046900007873773575,2.5649493574615367,0.3452947027431682,2.0321839078871395,0.19824033792454712,0.0,0.18313205305876396,0.23529411764705882,0.0,0.0,3.0914751324484113,0.564057537436355,0.6593333560894175,0.5348048983522142,0.6432939117562305,0.6207917907477088,0.5980786756556077,2.570164836833534,2.0561318694616655,0.9995153314825713
186,33,148,4.486128534663802,False,65,False,0.00325366691686213,4.189654742026425,0.2496040204456563,1.709459459332405,0.19072099934372216,0.0,0.20635994587276615,0.30303030303030304,0.0,0.0,3.195434047685858,0.555908090254326,0.6967959786995327,0.537899517036831,0.6041769893965174,0.6162509526111716,0.5956532165119116,2.590483155313633,2.0723865242443242,0.8377318798889518
187,27,127,4.709371824284895,False,29,False,0.0011919999960809946,3.4011973816621555,0.2333154706925848,1.559055117999752,0.22030714382001626,0.0,0.23571091166739824,0.2962962962962963,0.0,0.0,2.9043098329812267,0.5793482761871988,0.6842819592366186,0.539354018594278,0.585322844579563,0.6145021800177793,0.5947864287734453,2.5977643971185227,2.0782115176898404,0.4969722743896638
188,29,144,4.960854519686447,True,8,False,0.00040704093407839537,2.1972245773362196,0.22113449065308113,1.409722222127588,0.20577614500576372,0.0,0.22296884544894663,0.3103448275862069,0.0,0.0,2.8432314788267363,0.5845191723202962,0.6976615087042388,0.5408059617765281,0.5902443633795919,0.6220497558426172,0.6006606899474886,2.5486253900196054,2.0389003120100564,0.18253363215886162
189,28,145,5.185472253137159,False,27,False,0.0015870829811319709,3.332204510175204,0.20317209644579948,1.3517241378440268,0.20546987717673654,0.0,0.22848405417207762,0.2857142857142857,0.0,0.0,2.922545321671582,0.5778221469316611,0.7044784123355932,0.5413719789885585,0.5932818412731676,0.6227412627628989,0.601318652457312,2.5431513976509184,2.0345211181145793,0.05152354544377126
190,24,78,3.26568734864605,True,11,False,0.00020462495740503073,2.4849066497880004,0.25340114664706304,1.333333333196581,0.3236094923246758,0.0,0.20009528346822292,0.2916666666666667,0.0,0.0,2.4582782053890764,0.6193601255303962,0.6208314273780084,0.5415517067556107,0.6121734734550552,0.6174433925189258,0.5975274246042895,2.5747754781734615,2.0598203825365435,0.032603689951484806
191,26,91,3.501861301550251,True,7,False,0.00026716699358075857,2.0794415416798357,0.21981074267031103,1.428571428435374,0.24404740556093935,0.0,0.1914285714284933,0.2692307692307692,0.0,0.0,2.747714394669781,0.5927933172689879,0.6747093440825648,0.5406222625999813,0.6256875687569369,0.6301721173408995,0.6064819346569261,2.5004016780476968,2.000321342433838,0.13666594724227363
192,28,101,3.6104176304826843,True,8,False,0.00027733296155929565,2.1972245773362196,0.29539336580129205,1.755775577395506,0.245464550043319,0.0,0.18495934959343327,0.25,0.0,0.0,2.957050151929218,0.5749563266969958,0.6490771352393353,0.5374531905121007,0.6369756602796987,0.6194667519442674,0.5978588504397438,2.5720029363486026,2.057602349074899,0.23198772299818282
193,27,105,3.8827634877193646,True,15,False,0.00043933303095400333,2.772588722239781,0.22131333405002554,1.4571428570179592,0.2407417745437439,0.0,0.20070086014647956,0.2962962962962963,0.0,0.0,2.548212171343033,0.6108537560076651,0.6761556971333877,0.5403440511489064,0.610337124610994,0.6317102385643577,0.6075136362127844,2.491903279641601,1.9935226237091008,0.6109414766269654
194,28,115,4.110568807046406,True,16,False,0.0005066660232841969,2.833213344056216,0.2926675149349787,1.6231884056653645,0.19187845882261256,0.0,0.20145190562607337,0.2857142857142857,0.0,0.0,2.834797666890149,0.5852404408951598,0.680761779091357,0.538732849805826,0.6129421860598621,0.6250522681320645,0.6022552798551346,2.535369344888439,2.0282954759060265,0.9255946885471906
195,27,115,4.276300232929112,True,11,False,0.0004076251061633229,2.4849066497880004,0.2277530583075462,1.3304347825045746,0.24941698338218354,0.0,0.22151898734171374,0.2962962962962963,0.0,0.0,2.5503940253831923,0.6106502882879635,0.6688708761807692,0.5415800443009279,0.5952115191428028,0.6241209010290742,0.6023753733228145,2.534372413032348,2.0274979304221183,0.9990804175575133
196,35,157,4.486915751768908,False,63,False,0.003751707961782813,4.1588830833596715,0.2701818433020171,1.6348195327872215,0.23432500909101409,0.0,0.196142530238608,0.2857142857142857,0.0,0.0,2.8662181153845068,0.5825623265648328,0.6634560285463423,0.5386203487075293,0.6169577669315721,0.6201117952724093,0.5986502708852579,2.5653885232575435,2.052310818602121,0.8366979885376761
197,32,150,4.683602850088155,False,75,False,0.0034145410172641277,4.330733340286331,0.2538785555703504,1.564444444333195,0.2350816580895537,0.0,0.20955816050492163,0.25,0.0,0.0,3.113803067426529,0.56228714262778,0.6684424633057441,0.5393017646608975,0.6176208509690643,0.6145841812551439,0.59483154745109,2.5973851268124593,2.0779081014453196,0.5372308039024521
198,31,154,4.9784086920215165,False,45,False,0.002576208906248212,3.828641396489095,0.2204819320760602,1.6774891773766187,0.1850583411152962,0.0,0.21375022856094097,0.2903225806451613,0.0,0.0,2.975143715537611,0.5734648866215797,0.7112692758984276,0.5382080322191835,0.6024972831668928,0.6263715029559113,0.6030614075706736,2.5286812450376797,2.0229449960232087,0.16744704632946386
199,26,135,5.192849642652069,False,31,False,0.0014988339971750975,3.4657359027997265,0.20777451343270018,1.3481481480616004,0.21964464082173676,0.0,0.24630424415826266,0.3076923076923077,0.0,0.0,2.9553282835504224,0.5750986634894186,0.6937849064266691,0.5414069167107773,0.5751217289305964,0.6122220876490767,0.5936940485722134,2.606955801835765,2.085564641462907,0.0491348277014749
200,26,83,3.2033833402154492,True,11,False,0.00025395897682756186,2.4849066497880004,0.33670334002465235,1.7751004014210738,0.22126929125630296,0.0,0.19720767888298552,0.2692307692307692,0.0,0.0,2.727355276971661,0.5945872984726045,0.6492757787248472,0.537267185239811,0.6211951898861514,0.6212851471291418,0.5991227449738047,2.5614439185147475,2.049155134808466,0.020946468812759977
201,27,94,3.482546352348132,True,8,False,0.00025879195891320705,2.1972245773362196,0.2786340606905307,1.7234042551541422,0.22377190708001418,0.0,0.2029639175257078,0.2962962962962963,0.0,0.0,2.7525435073380713,0.5923693783909947,0.6667204377935774,0.5377650596580071,0.6086557399908686,0.6217789715426553,0.5996186992512196,2.5573066267940883,2.0458453014313465,0.12332697519493087
