dataset_id,family,split,policy,n_vars,n_clauses,solved,sat,timeout,decisions,propagations,conflicts,learned_clauses,max_level,runtime_s,search_cost,structural_update_s,support_evaluation_s,gate_calculation_s,arbitration_s,structural_overhead_s,total_cost,activations,activation_rate,audit_max_abs_error
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,static_gate_v17_Paper69,100,160,1,1,0,62,178,12,12,29,0.03506608307361603,31.311999999999998,0.003170077,0.0,0.0,0.00081921,0.003989287,31.311999999999998,62,1.0,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,state_v18_primary,100,160,1,1,0,22,187,9,9,13,0.027147167013026774,16.348,0.002374782,0.008313248,5.0581e-05,0.000290166,0.011028777,19.314109639801604,3,0.13636363636363635,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,state_v18_gate_signal_shuffled,100,160,1,1,0,31,217,9,9,20,0.033430792042054236,19.167999999999996,0.002744248,0.010399461,6.3541e-05,0.000361502,0.013568752,22.81721750682576,8,0.25806451612903225,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,random_activation_matched_q,100,160,1,1,0,30,202,11,11,14,0.035029832972213626,20.808,0.002668128,0.011120166,6.4004e-05,0.000454875,0.014307173000000001,24.655810482849482,11,0.36666666666666664,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,state_Mode_A_always,100,160,1,1,0,67,223,16,16,31,0.06669895793311298,36.992,0.003924586,0.02167129,0.000157292,0.000909707,0.026662875,44.162786984116664,67,1.0,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,state_gate_value_only_z_R,100,160,1,1,0,29,157,7,7,20,0.03142991696950048,16.328,0.002000833,0.010136337,6.042e-05,0.000362458,0.012560048,19.70593387690864,0,0.0,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,state_gate_response_only_0_5z_t,100,160,1,1,0,40,245,11,11,25,0.041967709083110094,23.98,0.00339045,0.013077165,8.3124e-05,0.00047775,0.017028489,28.559688697500693,7,0.175,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,Paper68_hard_threshold_0_5,100,160,1,1,0,26,221,9,9,13,0.029946375056169927,17.684,0.002839754,0.009229501,5.475e-05,0.000312376,0.012436380999999998,21.028674533572087,9,0.34615384615384615,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,closure_HBV,100,160,1,1,0,30,159,7,7,20,0.03248333395458758,16.636,0.002104292,0.010553586,6.2168e-05,0.000372666,0.013092712000000001,20.157189999067544,1,0.03333333333333333,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,closure_HSV,100,160,1,1,0,22,187,9,9,13,0.027795083005912602,16.348,0.002445831,0.008766624,4.8795e-05,0.000302917,0.011564167,19.458098899903007,3,0.13636363636363635,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,closure_BSV,100,160,1,1,0,29,157,7,7,20,0.031819332973100245,16.328,0.002091329,0.010223126,6.3792e-05,0.000367417,0.012745664,19.75585395480136,0,0.0,0.0
aim_aim-100-1_6-yes1-4,satlib_dimacs_aim,test,closure_HBS,100,160,1,1,0,22,187,9,9,13,0.026748124975711107,16.348,0.00245433,0.008415582,5.0207e-05,0.000298708,0.011218826999999999,19.365222209857585,3,0.13636363636363635,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,jeroslow_wang,100,200,1,0,0,23,46,7,6,18,0.017453291919082403,14.083999999999998,0.001287286,0.0,0.0,0.000197876,0.001485162,14.083999999999998,0,0.0,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,vsids,100,200,1,0,0,63,168,17,16,24,0.04738962498959154,36.571999999999996,0.004524287,0.0,0.0,0.000481499,0.005005786,36.571999999999996,0,0.0,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,score_with_R_Paper69,100,200,1,0,0,35,63,8,7,28,0.02513241593260318,18.752,0.0017807,0.0,0.0,0.000412045,0.0021927450000000003,18.752,35,1.0,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,static_gate_v17_Paper69,100,200,1,0,0,61,86,9,8,43,0.040158624993637204,27.644000000000002,0.002481668,0.0,0.0,0.000835209,0.0033168769999999998,27.644000000000002,61,1.0,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,state_v18_primary,100,200,1,0,0,29,75,6,5,26,0.034376249997876585,15.0,0.001797622,0.011099499,6.9377e-05,0.000340372,0.013306870000000002,18.57878624099361,5,0.1724137931034483,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,state_v18_gate_signal_shuffled,100,200,1,0,0,30,88,8,7,25,0.03618229099083692,17.352,0.002229456,0.011373834,6.2747e-05,0.000358501,0.014024538,21.123797848080883,3,0.1,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,random_activation_matched_q,100,200,1,0,0,30,71,12,11,24,0.05959591700229794,21.284,0.002589999,0.020953205,0.000125249,0.000794043,0.024462496,27.86301099996928,11,0.36666666666666664,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,state_Mode_A_always,100,200,1,0,0,35,63,8,7,28,0.046806750004179776,18.752,0.001990367,0.015630713,9.1791e-05,0.000573833,0.018286704,23.67007650246247,35,1.0,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,state_gate_value_only_z_R,100,200,1,0,0,35,80,7,6,34,0.042368374997749925,17.82,0.002250411,0.013501707,8.3332e-05,0.000437503,0.016272952999999996,22.19649276627304,12,0.34285714285714286,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,state_gate_response_only_0_5z_t,100,200,1,0,0,42,126,10,9,26,0.05101716599892825,23.104000000000003,0.003070423,0.016422208,9.3002e-05,0.00052671,0.020112342999999998,28.513068879649698,8,0.19047619047619047,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,Paper68_hard_threshold_0_5,100,200,1,0,0,50,108,11,10,29,0.06070545909460634,26.432,0.002969578,0.019426495,0.000115921,0.000685669,0.023197663,32.67084333187343,24,0.48,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,closure_HBV,100,200,1,0,0,32,133,13,12,24,0.04284541599918157,23.132,0.003251039,0.012876042,7.1211e-05,0.000406126,0.016604418000000003,27.597637875631662,4,0.125,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,closure_HSV,100,200,1,0,0,29,75,6,5,26,0.03618470800574869,15.0,0.001833745,0.011605504,6.5793e-05,0.000377874,0.013882916,18.733709637628536,5,0.1724137931034483,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,closure_BSV,100,200,1,0,0,31,128,13,12,24,0.03881083405576646,22.811999999999998,0.00288642,0.011744914,6.6708e-05,0.000365834,0.015063876,26.863320270268954,2,0.06451612903225806,0.0
aim_aim-100-2_0-no-1,satlib_dimacs_aim,test,closure_HBS,100,200,1,0,0,29,71,10,9,24,0.03895900002680719,18.983999999999998,0.001966534,0.01281375,7.329e-05,0.000404082,0.015257656000000001,23.08743599679065,7,0.2413793103448276,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,jeroslow_wang,100,198,1,0,0,12,48,7,6,8,0.011515249963849783,10.792,0.001103589,0.0,0.0,0.000114292,0.001217881,10.792,0,0.0,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,vsids,100,198,1,0,0,78,205,18,17,25,0.054613083018921316,42.22,0.005063036,0.0,0.0,0.000592786,0.005655822,42.22,0,0.0,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,score_with_R_Paper69,100,198,1,0,0,24,52,7,6,17,0.019892624928615987,14.408,0.001445004,0.0,0.0,0.000308003,0.001753007,14.408,24,1.0,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,static_gate_v17_Paper69,100,198,1,0,0,81,102,16,15,30,0.05925433395896107,40.708,0.003703917,0.0,0.0,0.001214499,0.004918416,40.708,81,1.0,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,state_v18_primary,100,198,1,0,0,33,77,7,6,25,0.03985850000753999,17.208,0.002016491,0.013050002,7.1664e-05,0.000397168,0.015535325000000001,21.386113061851816,4,0.12121212121212122,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,state_v18_gate_signal_shuffled,100,198,1,0,0,41,220,21,20,28,0.04790812497958541,34.18,0.004572168,0.013686792,8.8747e-05,0.000425708,0.018773414999999998,39.228973898329436,5,0.12195121951219512,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,random_activation_matched_q,100,198,1,0,0,10,50,7,6,8,0.016071083955466747,10.2,0.001080582,0.004721833,1.9791e-05,0.000152584,0.00597479,11.80687646642871,1,0.1,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,state_Mode_A_always,100,198,1,0,0,24,52,7,6,17,0.03322862507775426,14.408,0.001440129,0.011054834,4.8539e-05,0.000308045,0.012851547,17.86433042023276,24,1.0,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,state_gate_value_only_z_R,100,198,1,0,0,32,101,9,8,25,0.0391364999813959,19.004,0.002311993,0.01285304,6.8253e-05,0.000368044,0.01560133,23.199864628210907,10,0.3125,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,state_gate_response_only_0_5z_t,100,198,1,0,0,27,79,7,6,18,0.035312875057570636,15.416,0.001923169,0.01125125,5.5124e-05,0.000333832,0.013563375,19.063771401647173,4,0.14814814814814814,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,Paper68_hard_threshold_0_5,100,198,1,0,0,35,53,7,6,17,0.04544770799111575,17.712,0.00183417,0.015300001,7.3706e-05,0.000454747,0.017662624,22.46223470966828,34,0.9714285714285714,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,closure_HBV,100,198,1,0,0,31,71,7,6,25,0.038141041062772274,16.583999999999996,0.001972542,0.012331542,6.7503e-05,0.000392797,0.014764383999999998,20.554774067526484,3,0.0967741935483871,0.0
aim_aim-100-2_0-no-3,satlib_dimacs_aim,test,closure_HSV,100,198,1,0,0,33,77,7,6,25,0.04341820802073926,17.208,0.002753286,0.013587793,7.7041e-05,0.000464124,0.016882244,21.748357164704917,4,0.12121212121212122,0.0
