alpha,latent_zc,sharpness,depth_floor,z_transition,residual_at_transition,cci_norm_at_transition,curvature_strength,delta_z_vs_matter_lambda,abs_delta_z_vs_matter_lambda,final_cci_norm,max_residual,regime
0.2,0.8,2.0,0.2,0.7507507507507507,0.5826341197886918,4.136296253215062,1.2174800632926974,0.455183367289798,0.455183367289798,47.95428623537809,0.9905240056445002,cosmologically_relevant_mid_z
0.2,0.8,2.0,0.25,0.7507507507507507,0.5700663081735439,4.108159253081951,1.1873012013098787,0.455183367289798,0.455183367289798,47.47573637728771,0.9883050726778404,cosmologically_relevant_mid_z
0.2,0.8,2.0,0.30000000000000004,0.7537537537537538,0.5601274868334798,4.101138312886096,1.157895991283283,0.45818637029280107,0.45818637029280107,47.01078839349097,0.9860910813054177,cosmologically_relevant_mid_z
0.2,0.8,2.0,0.3500000000000001,0.7537537537537538,0.5479416717954588,4.073978738570323,1.1292635439019705,0.45818637029280107,0.45818637029280107,46.55887049863351,0.983882015038095,cosmologically_relevant_mid_z
0.2,0.8,2.0,0.4,0.24024024024024024,0.0018689021504932782,1.6114926812398067,292.45613426088266,-0.055327143220712444,0.055327143220712444,46.11944251286795,0.9816778574600159,low_z
0.2,0.8,2.5,0.1,0.8168168168168168,0.6610169813686346,4.805625192821177,1.3704046320036127,0.5212494333558642,0.5212494333558642,50.22822474821913,0.9953044473066766,cosmologically_relevant_mid_z
0.2,0.8,2.5,0.15000000000000002,0.8168168168168168,0.647828224315229,4.761628759316592,1.3320009203061716,0.5212494333558642,0.5212494333558642,49.63077828405273,0.9930566826767442,cosmologically_relevant_mid_z
0.2,0.8,2.5,0.2,0.8168168168168168,0.6348472593015015,4.7186985299571775,1.294629296092296,0.5212494333558642,0.5212494333558642,49.05098616264686,0.9908139766838793,cosmologically_relevant_mid_z
0.2,0.8,2.5,0.25,0.24024024024024024,0.002322754433657508,1.6217856967471385,281.9952075039351,-0.055327143220712444,0.055327143220712444,48.48807725740116,0.9885763122704372,low_z
0.2,0.8,2.5,0.30000000000000004,0.24324324324324323,0.00021015411189440265,1.6283164256117215,394.6760105636254,-0.05232414021770945,0.05232414021770945,47.9413247067631,0.9863436724553788,low_z
0.2,0.8,2.5,0.3500000000000001,0.24924924924924924,0.0017087816304181117,1.6443768653711097,307.1992219943236,-0.04631813421170344,0.04631813421170344,47.41004278297582,0.98411604033384,low_z
0.2,0.8,2.5,0.4,0.25225225225225223,0.0004697182128898906,1.650803842373592,371.51144470732464,-0.04331513120870045,0.04331513120870045,46.893584022918844,0.9818933990767045,low_z
0.2,0.8,3.0,0.1,0.24024024024024024,0.0017482306162295064,1.6284251964837313,325.0266849867892,-0.055327143220712444,0.055327143220712444,51.12691365235552,0.9954147374190707,low_z
