d_H,d_B,d_S,d_V,d_R,label,source,alpha,runtime,C_hat
0.6153846153846154,0.00925925925925919,0.0,0.8121848739495798,0.21271694106804373,unsat,sat_hardness_atlas,4.2,0.0009269714355468,0.0400427515303677
0.6153846153846154,0.00132275132275117,0.0,0.8106442577030812,0.21521880131311066,sat,sat_hardness_atlas,4.2,0.0002157688140869,0.0407516611339952
0.6153846153846154,0.01719576719576721,0.0,0.8119047619047619,0.21199223987797455,sat,sat_hardness_atlas,4.2,0.0011360645294189,0.0397651003497374
0.6153846153846154,0.03571428571428559,0.0,0.8112044817927171,0.23036437223393125,unsat,sat_hardness_atlas,4.2,0.0014393329620361,0.0395676468588407
0.6153846153846154,0.006613756613756627,0.0,0.8112044817927171,0.21235514966503766,sat,sat_hardness_atlas,4.2,0.0005550384521484,0.0403510873781192
0.6153846153846154,0.022486772486772444,0.0,0.8082633053221289,0.2130776217731417,sat,sat_hardness_atlas,4.2,0.001965045928955,0.0403412038694626
0.6153846153846154,0.02777777777777779,0.0,0.8110644257703082,0.20628171872430734,sat,sat_hardness_atlas,4.2,0.0004191398620605,0.0393868918109232
0.6153846153846154,0.005291005291005235,0.0,0.8109243697478992,0.21450938841474843,unsat,sat_hardness_atlas,4.2,0.0020270347595214,0.0405135867277073
0.6153846153846154,0.04761904761904756,0.0,0.8133053221288515,0.2249471949999472,unsat,sat_hardness_atlas,4.2,0.000864028930664,0.0385263641019295
0.6153846153846154,0.003968253968253954,0.0,0.8120448179271709,0.20292528880925786,sat,sat_hardness_atlas,4.2,0.0004839897155761,0.0400671096802955
0.6153846153846154,0.002645502645502784,0.0,0.8131652661064426,0.2130776217731417,sat,sat_hardness_atlas,4.2,0.0008597373962402,0.0401077356041516
0.6153846153846154,0.005291005291005235,0.0,0.8126050420168068,0.21545432797120234,sat,sat_hardness_atlas,4.2,0.0003089904785156,0.0401747277344177
0.6153846153846154,0.033068783068783025,0.0,0.8151260504201681,0.24955632790843751,unsat,sat_hardness_atlas,4.2,0.0010178089141845,0.0392780414314715
0.6153846153846154,0.006613756613756627,0.0,0.8140056022408964,0.20640888672205326,unsat,sat_hardness_atlas,4.2,0.0015068054199218,0.0396206160788329
0.6153846153846154,0.00793650793650802,0.0,0.8130252100840336,0.2287961261402338,sat,sat_hardness_atlas,4.2,0.000389814376831,0.0402791809819646
0.6153846153846154,0.03835978835978837,0.0,0.8107843137254902,0.2141530753061256,sat,sat_hardness_atlas,4.2,0.0005807876586914,0.0391879175347358
0.6153846153846154,0.011904761904761973,0.001984126984126977,0.8123249299719888,0.21709000749306084,unsat,sat_hardness_atlas,4.2,0.0011999607086181,0.0399245551107846
0.6153846153846154,0.00925925925925919,0.0,0.8123249299719888,0.21801463964643308,sat,sat_hardness_atlas,4.2,0.00099778175354,0.0401318462559328
0.6153846153846154,0.014550264550264425,0.0,0.8107843137254902,0.20941989267079109,sat,sat_hardness_atlas,4.2,0.0009131431579589,0.0400520290075556
0.6153846153846154,0.025132275132275228,0.0,0.8123249299719888,0.22253300060782744,unsat,sat_hardness_atlas,4.2,0.0013091564178466,0.0395892610570542
0.6153846153846154,0.03439153439153442,0.0,0.8137254901960785,0.24157202259180188,unsat,sat_hardness_atlas,4.2,0.0006351470947265,0.0393420124890712
0.6153846153846154,0.01719576719576721,0.0,0.8114845938375351,0.23634385656597756,unsat,sat_hardness_atlas,4.2,0.0013840198516845,0.0404042094383018
0.6153846153846154,0.029100529100529182,0.0,0.8152661064425771,0.21355681475471933,unsat,sat_hardness_atlas,4.2,0.0013380050659179,0.0386152012596917
0.6153846153846154,0.005291005291005235,0.0,0.8127450980392157,0.22385585133224017,unsat,sat_hardness_atlas,4.2,0.0008509159088134,0.0403345943864344
0.6153846153846154,0.015873015873015817,0.0,0.8103641456582633,0.2217545358124422,unsat,sat_hardness_atlas,4.2,0.0010280609130859,0.0403651476862164
0.6153846153846154,0.011904761904761973,0.0,0.8135854341736695,0.2074212435295577,sat,sat_hardness_atlas,4.2,0.0012121200561523,0.0395209219808285
0.6153846153846154,0.011904761904761973,0.0,0.8131652661064426,0.22942586160552203,sat,sat_hardness_atlas,4.2,0.0003058910369873,0.0401022712766251
0.6153846153846154,0.014550264550264425,0.001984126984126977,0.8149859943977592,0.21995590814967136,unsat,sat_hardness_atlas,4.2,0.0036830902099609,0.0393162814014448
0.6153846153846154,0.025132275132275228,0.0,0.8134453781512605,0.21961562468414764,sat,sat_hardness_atlas,4.2,0.0010230541229248,0.0392884227516177
0.6153846153846154,0.01719576719576721,0.001984126984126977,0.8110644257703082,0.2066628050745991,sat,sat_hardness_atlas,4.2,0.0001652240753173,0.0397450375480464
0.6153846153846154,0.02777777777777779,0.0,0.8119047619047619,0.24062043999262261,unsat,sat_hardness_atlas,4.2,0.0013577938079833,0.0399770243970791
0.6153846153846154,0.02777777777777779,0.0,0.8109243697478992,0.20213664967874523,sat,sat_hardness_atlas,4.2,0.0010349750518798,0.0393252130376278
0.6153846153846154,0.07010582010582,0.0,0.8119047619047619,0.24014188241491463,sat,sat_hardness_atlas,4.2,0.0005569458007812,0.0382261304954201
0.6153846153846154,0.00132275132275117,0.0,0.811344537815126,0.20226846591889058,sat,sat_hardness_atlas,4.2,0.0011849403381347,0.040308474880502
0.6153846153846154,0.010582010582010581,0.0,0.8123249299719888,0.226458628933367,unsat,sat_hardness_atlas,4.2,0.0011718273162841,0.0402690818953264
0.6153846153846154,0.03571428571428559,0.0,0.8145658263305322,0.24062043999262261,unsat,sat_hardness_atlas,4.2,0.0007429122924804,0.0390897260796695
0.6153846153846154,0.03835978835978837,0.0,0.8109243697478992,0.20979085371598483,sat,sat_hardness_atlas,4.2,0.000154972076416,0.0390634920041422
0.6153846153846154,0.025132275132275228,0.0,0.8102240896358543,0.19933290086101585,sat,sat_hardness_atlas,4.2,0.0004060268402099,0.0395166398953762
0.6153846153846154,0.01851851851851838,0.0,0.8114845938375351,0.21685771832350742,unsat,sat_hardness_atlas,4.2,0.0014789104461669,0.0399088876072428
0.6153846153846154,0.022486772486772444,0.0,0.8102240896358543,0.21486462801734862,sat,sat_hardness_atlas,4.2,0.0003409385681152,0.0399686273737572
0.6153846153846154,0.014550264550264425,0.001984126984126977,0.8148459383753501,0.22141935050209482,sat,sat_hardness_atlas,4.2,0.0005919933319091,0.0393784184185749
0.6153846153846154,0.00925925925925919,0.0,0.8128851540616246,0.22319625078369987,sat,sat_hardness_atlas,4.2,0.0007719993591308,0.0401287350021789
0.6153846153846154,0.025132275132275228,0.0,0.8137254901960785,0.20615441105328014,sat,sat_hardness_atlas,4.2,0.0003929138183593,0.0389350491901383
0.6153846153846154,0.023809523809523836,0.0,0.8121848739495798,0.23535077207595745,sat,sat_hardness_atlas,4.2,0.0002050399780273,0.0399607292228551
0.6153846153846154,0.030423280423280352,0.0,0.8126050420168068,0.21427196606837684,sat,sat_hardness_atlas,4.2,0.000594139099121,0.0391337464903321
0.6153846153846154,0.014550264550264425,0.0,0.8126050420168068,0.2198425882984496,unsat,sat_hardness_atlas,4.2,0.0010349750518798,0.0398988735887314
0.6153846153846154,0.030423280423280352,0.0,0.8140056022408964,0.22385585133224017,unsat,sat_hardness_atlas,4.2,0.0015139579772949,0.0390508504253136
0.6153846153846154,0.021164021164021163,0.0,0.8128851540616246,0.21627499420330365,unsat,sat_hardness_atlas,4.2,0.0016231536865234,0.0394927097078191
0.6153846153846154,0.00793650793650802,0.0,0.8096638655462185,0.21615810430355575,unsat,sat_hardness_atlas,4.2,0.001601219177246,0.0407128041373939
0.6153846153846154,0.00132275132275117,0.0,0.811344537815126,0.21283729100349835,unsat,sat_hardness_atlas,4.2,0.0016992092132568,0.0405468489287775
0.6153846153846154,0.003968253968253954,0.0,0.8123249299719888,0.2099142459498915,unsat,sat_hardness_atlas,4.2,0.0010981559753417,0.0401635963567063
0.6153846153846154,0.030423280423280352,0.0,0.8140056022408964,0.20500229917933388,unsat,sat_hardness_atlas,4.2,0.0014269351959228,0.0386406843142825
0.6153846153846154,0.029100529100529182,0.0,0.8127450980392157,0.22219999285475422,unsat,sat_hardness_atlas,4.2,0.0017058849334716,0.0393324699344551
0.6153846153846154,0.015873015873015817,0.0,0.8133053221288515,0.22816309760062647,unsat,sat_hardness_atlas,4.2,0.0010769367218017,0.0398828328177524
0.6153846153846154,0.021164021164021163,0.0,0.8123249299719888,0.21627499420330365,unsat,sat_hardness_atlas,4.2,0.0010688304901123,0.0396109513506569
0.6153846153846154,0.01851851851851838,0.0,0.8099439775910365,0.22085860995432882,sat,sat_hardness_atlas,4.2,0.000931978225708,0.0403255171087387
0.6153846153846154,0.002645502645502784,0.0,0.8112044817927171,0.23859788570543472,sat,sat_hardness_atlas,4.2,0.0010077953338623,0.0411158601382093
0.6153846153846154,0.04761904761904756,0.0,0.8152661064425771,0.24157202259180188,sat,sat_hardness_atlas,4.2,0.000385046005249,0.0384821530969627
0.6153846153846154,0.00132275132275117,0.0,0.8138655462184875,0.21486462801734862,sat,sat_hardness_atlas,4.2,0.0005338191986083,0.0400504530023529
0.6153846153846154,0.00793650793650802,0.0,0.8117647058823529,0.22029522261264023,sat,sat_hardness_atlas,4.2,0.0001959800720214,0.0403570322042452
0.6153846153846154,0.014550264550264425,0.0,0.8099439775910365,0.21835952780713985,sat,sat_hardness_atlas,4.2,0.0005156993865966,0.0404317655465385
0.6153846153846154,0.03439153439153442,0.0,0.8124649859943978,0.22006912033445503,unsat,sat_hardness_atlas,4.2,0.0014948844909667,0.0391297393836176
0.6153846153846154,0.023809523809523836,0.0,0.8120448179271709,0.20318697131413443,unsat,sat_hardness_atlas,4.2,0.0010528564453125,0.0392746791193894
0.6153846153846154,0.023809523809523836,0.0,0.8119047619047619,0.21126303397794155,sat,sat_hardness_atlas,4.2,0.0006861686706542,0.0394814003451681
0.6153846153846154,0.03703703703703698,0.0,0.8124649859943978,0.23888886411318244,unsat,sat_hardness_atlas,4.2,0.002018928527832,0.0394395407197303
0.6153846153846154,0.013227513227513255,0.0,0.811344537815126,0.19004131887560394,sat,sat_hardness_atlas,4.2,0.000760793685913,0.0395589192620994
0.6153846153846154,0.01719576719576721,0.0,0.8120448179271709,0.21743758982360606,unsat,sat_hardness_atlas,4.2,0.0009431838989257,0.0398568746832284
0.6153846153846154,0.05423280423280419,0.0,0.8119047619047619,0.22164291178550943,unsat,sat_hardness_atlas,4.2,0.0018329620361328,0.0384742125780379
0.6153846153846154,0.044973544973545,0.0,0.8121848739495798,0.21521880131311066,sat,sat_hardness_atlas,4.2,0.0023109912872314,0.0386533953777718
0.6153846153846154,0.021164021164021163,0.0,0.8138655462184875,0.22837447535701794,unsat,sat_hardness_atlas,4.2,0.0007920265197753,0.0395540927579379
0.6153846153846154,0.01851851851851838,0.001984126984126977,0.8114845938375351,0.22973950619493588,sat,sat_hardness_atlas,4.2,0.0005130767822265,0.0401195351031828
0.6153846153846154,0.003968253968253954,0.0,0.8106442577030812,0.22286508469637822,sat,sat_hardness_atlas,4.2,0.0003738403320312,0.0408185829418119
0.6153846153846154,0.019841269841269993,0.0,0.8128851540616246,0.21247587068295737,unsat,sat_hardness_atlas,4.2,0.0028059482574462,0.039462028776262
0.6153846153846154,0.04232804232804244,0.0,0.8103641456582633,0.20817476350584818,sat,sat_hardness_atlas,4.2,0.0033459663391113,0.0389823698359374
0.6153846153846154,0.025132275132275228,0.0,0.8156862745098039,0.2198425882984496,sat,sat_hardness_atlas,4.2,0.0021240711212158,0.038821438719154
0.6153846153846154,0.019841269841269993,0.0,0.8147058823529412,0.22795134970397768,unsat,sat_hardness_atlas,4.2,0.0009920597076416,0.0394193144397306
0.6153846153846154,0.013227513227513255,0.0,0.8134453781512605,0.22559727707119104,sat,sat_hardness_atlas,4.2,9.608268737792967e-05,0.0399022617052312
0.6153846153846154,0.013227513227513255,0.0,0.8112044817927171,0.21927436604065031,sat,sat_hardness_atlas,4.2,0.000737190246582,0.0402381833022675
0.6153846153846154,0.029100529100529182,0.0,0.8124649859943978,0.23046820443928373,sat,sat_hardness_atlas,4.2,0.0011661052703857,0.0395753643662062
0.6153846153846154,0.013227513227513255,0.0,0.8117647058823529,0.21995590814967136,unsat,sat_hardness_atlas,4.2,0.0010240077972412,0.0401341428203388
0.6153846153846154,0.006613756613756627,0.0,0.8082633053221289,0.2125964677224036,sat,sat_hardness_atlas,4.2,0.0004141330718994,0.0409852349109157
0.6153846153846154,0.013227513227513255,0.0,0.8119047619047619,0.23119255465359134,unsat,sat_hardness_atlas,4.2,0.0021891593933105,0.0403590502856595
0.6153846153846154,0.01719576719576721,0.0,0.8144257703081232,0.19048074309889618,sat,sat_hardness_atlas,4.2,0.0005371570587158,0.038765745366163
0.6153846153846154,0.033068783068783025,0.0,0.8137254901960785,0.21732184224017526,sat,sat_hardness_atlas,4.2,0.0019183158874511,0.0388599941176476
0.6153846153846154,0.019841269841269993,0.0,0.8121848739495798,0.22742035116761938,sat,sat_hardness_atlas,4.2,0.0003530979156494,0.0399436624175111
0.6153846153846154,0.013227513227513255,0.0,0.8121848739495798,0.2236363872499023,unsat,sat_hardness_atlas,4.2,0.0011446475982666,0.0401275267056311
0.6153846153846154,0.00793650793650802,0.0,0.8102240896358543,0.22208878402471866,unsat,sat_hardness_atlas,4.2,0.0020563602447509,0.0407283807746002
0.6153846153846154,0.014550264550264425,0.0,0.8130252100840336,0.20653591539108285,sat,sat_hardness_atlas,4.2,0.0005366802215576,0.0395140468237486
0.6153846153846154,0.006613756613756627,0.0,0.811624649859944,0.2160410987866449,sat,sat_hardness_atlas,4.2,0.0009441375732421,0.0403444716159565
0.6153846153846154,0.00925925925925919,0.0,0.8103641456582633,0.2057716465342777,sat,sat_hardness_atlas,4.2,0.0003182888031005,0.0402744318177486
0.6153846153846154,0.021164021164021163,0.0,0.8093837535014006,0.20628171872430734,unsat,sat_hardness_atlas,4.2,0.0037336349487304,0.0400075785064554
0.6153846153846154,0.00925925925925919,0.0,0.8098039215686275,0.2125964677224036,sat,sat_hardness_atlas,4.2,0.0006511211395263,0.040547644600222
0.6153846153846154,0.03439153439153442,0.0,0.811624649859944,0.22699386503067487,unsat,sat_hardness_atlas,4.2,0.0013229846954345,0.0394585899640312
0.6153846153846154,0.015873015873015817,0.0,0.8121848739495798,0.24622317995125398,sat,sat_hardness_atlas,4.2,0.0002048015594482,0.0405353608238018
0.6153846153846154,0.015873015873015817,0.0,0.8103641456582633,0.21486462801734862,unsat,sat_hardness_atlas,4.2,0.0022909641265869,0.0402093543815918
0.6153846153846154,0.01719576719576721,0.0,0.8114845938375351,0.21995590814967136,unsat,sat_hardness_atlas,4.2,0.0014050006866455,0.0400322287178691
0.6153846153846154,0.03571428571428559,0.0,0.8112044817927171,0.20134255760514475,unsat,sat_hardness_atlas,4.2,0.0017979145050048,0.0389292124041489
0.6153846153846154,0.013227513227513255,0.0,0.8106442577030812,0.2066628050745991,sat,sat_hardness_atlas,4.2,0.0001909732818603,0.0400737715958118
0.6153846153846154,0.026455026455026398,0.0,0.8135854341736695,0.19919765873413398,unsat,sat_hardness_atlas,4.2,0.0015571117401123,0.0387611344290495
0.6153846153846154,0.002645502645502784,0.0,0.8130252100840336,0.20854970136174833,sat,sat_hardness_atlas,4.2,0.0035328865051269,0.0400363524145176
0.6153846153846154,0.030423280423280352,0.0,0.8096638655462185,0.20292528880925786,sat,sat_hardness_atlas,4.2,0.0003032684326171,0.0394969858480399
0.6153846153846154,0.01719576719576721,0.0,0.8117647058823529,0.2224221009341364,unsat,sat_hardness_atlas,4.2,0.0015077590942382,0.0400282032302525
0.6153846153846154,0.010582010582010581,0.0,0.8133053221288515,0.20979085371598483,sat,sat_hardness_atlas,4.2,0.0013999938964843,0.0396857535746335
0.6153846153846154,0.022486772486772444,0.0,0.8109243697478992,0.19769930414817105,sat,sat_hardness_atlas,4.2,0.0004851818084716,0.039441880438879
0.6153846153846154,0.013227513227513255,0.0,0.8145658263305322,0.2210832222406256,sat,sat_hardness_atlas,4.2,0.0011429786682128,0.0395619634282936
0.6153846153846154,0.013227513227513255,0.0,0.8131652661064426,0.22773923023328324,unsat,sat_hardness_atlas,4.2,0.0014381408691406,0.0400104732659472
0.6153846153846154,0.011904761904761973,0.0,0.8117647058823529,0.21403406445748896,sat,sat_hardness_atlas,4.2,0.000990867614746,0.040054688162157
0.6153846153846154,0.015873015873015817,0.0,0.815406162464986,0.2122343043829268,unsat,sat_hardness_atlas,4.2,0.001185655593872,0.039082685877195
0.6153846153846154,0.006613756613756627,0.0,0.8096638655462185,0.2176687466392737,sat,sat_hardness_atlas,4.2,0.0019490718841552,0.0408016406479828
0.6153846153846154,0.03968253968253965,0.0,0.8114845938375351,0.21126303397794155,sat,sat_hardness_atlas,4.2,0.0031518936157226,0.0389261860713434
0.6153846153846154,0.013227513227513255,0.0,0.8107843137254902,0.21462792053695023,unsat,sat_hardness_atlas,4.2,0.0022661685943603,0.0402227808962638
0.6153846153846154,0.01851851851851838,0.0,0.8114845938375351,0.2176687466392737,unsat,sat_hardness_atlas,4.2,0.0012180805206298,0.0399270476642065
0.6153846153846154,0.01719576719576721,0.0,0.8144257703081232,0.22973950619493588,sat,sat_hardness_atlas,4.2,0.0005328655242919,0.0396254466246154
0.6153846153846154,0.026455026455026398,0.0,0.8105042016806723,0.20729518062718988,unsat,sat_hardness_atlas,4.2,0.0015718936920166,0.0395797895467785
0.6153846153846154,0.015873015873015817,0.001984126984126977,0.8131652661064426,0.2074212435295577,sat,sat_hardness_atlas,4.2,0.0007448196411132,0.0393726479983455
0.6153846153846154,0.00925925925925919,0.0,0.811624649859944,0.2012096727708601,unsat,sat_hardness_atlas,4.2,0.0024261474609375,0.0399052663736517
0.6153846153846154,0.01851851851851838,0.0,0.8128851540616246,0.2262438675425954,sat,sat_hardness_atlas,4.2,0.0003929138183593,0.0398220037671194
0.6153846153846154,0.019841269841269993,0.0,0.8126050420168068,0.22052089694123633,sat,sat_hardness_atlas,4.2,0.0006670951843261,0.0396997786006973
0.6153846153846154,0.03439153439153442,0.0,0.8110644257703082,0.22710062790537133,sat,sat_hardness_atlas,4.2,0.0005750656127929,0.039578322165351
0.6153846153846154,0.014550264550264425,0.0,0.8144257703081232,0.20892343614820041,unsat,sat_hardness_atlas,4.2,0.0011589527130126,0.0392703394800867
0.6153846153846154,0.051587301587301626,0.0,0.8121848739495798,0.21379568141415983,unsat,sat_hardness_atlas,4.2,0.0011730194091796,0.0383551296005573
0.6153846153846154,0.013227513227513255,0.0,0.8117647058823529,0.22483850558974838,unsat,sat_hardness_atlas,4.2,0.0009262561798095,0.0402445321334963
0.6153846153846154,0.011904761904761973,0.0,0.811624649859944,0.20160786611081816,sat,sat_hardness_atlas,4.2,0.0001931190490722,0.0398075223409538
0.6153846153846154,0.00925925925925919,0.0,0.8131652661064426,0.1979732033670082,unsat,sat_hardness_atlas,4.2,0.0017001628875732,0.0395078192564002
0.6153846153846154,0.003968253968253954,0.0,0.8092436974789916,0.23067560281694732,sat,sat_hardness_atlas,4.2,0.0010688304901123,0.0413020181317408
0.6153846153846154,0.029100529100529182,0.0,0.8107843137254902,0.19728721371153113,sat,sat_hardness_atlas,4.2,0.0011577606201171,0.0391950773331424
0.6153846153846154,0.003968253968253954,0.0,0.8092436974789916,0.19379354722197506,sat,sat_hardness_atlas,4.2,0.0001218318939208,0.0404586464951848
0.6153846153846154,0.019841269841269993,0.0,0.8119047619047619,0.21462792053695023,unsat,sat_hardness_atlas,4.2,0.0007381439208984,0.0397166068206369
0.6153846153846154,0.00925925925925919,0.0,0.8102240896358543,0.2113848837873198,sat,sat_hardness_atlas,4.2,0.0002317428588867,0.0404306637867151
0.6153846153846154,0.01851851851851838,0.0,0.8109243697478992,0.22341652094621267,sat,sat_hardness_atlas,4.2,0.0011327266693115,0.0401752613067429
0.6153846153846154,0.003968253968253954,0.0,0.8120448179271709,0.22085860995432882,unsat,sat_hardness_atlas,4.2,0.0024831295013427,0.040470976585612
0.6153846153846154,0.030423280423280352,0.0,0.8117647058823529,0.227845336505344,unsat,sat_hardness_atlas,4.2,0.0014870166778564,0.0396103132675195
0.619651347068146,0.013698630136986356,0.0,0.8089635854341737,0.22416457890872288,sat,sat_hardness_atlas,4.26,0.0005931854248046,0.040355708266817
0.619651347068146,0.025440313111546042,0.0,0.807843137254902,0.20641360898630112,unsat,sat_hardness_atlas,4.26,0.0011219978332519,0.0397121989549929
0.619651347068146,0.02413568166992841,0.0,0.8107843137254902,0.22752130988717478,sat,sat_hardness_atlas,4.26,0.0003478527069091,0.0396230084287604
0.619651347068146,0.00587084148728001,0.0,0.8099439775910365,0.21030410356990714,unsat,sat_hardness_atlas,4.26,0.0018911361694335,0.0401538413749318
0.619651347068146,0.05153294194390079,0.0,0.8120448179271709,0.2317901091481961,sat,sat_hardness_atlas,4.26,0.0003409385681152,0.0383464031593126
0.619651347068146,0.001956947162426559,0.0,0.8110644257703082,0.22679497306739616,unsat,sat_hardness_atlas,4.26,0.0008950233459472,0.0404469663053821
0.619651347068146,0.018917155903457217,0.0,0.8099439775910365,0.21905755916969116,unsat,sat_hardness_atlas,4.26,0.0010819435119628,0.0398216569872226
0.619651347068146,0.021526418786692814,0.0,0.8096638655462185,0.23048479689038748,unsat,sat_hardness_atlas,4.26,0.0013360977172851,0.0400311387205443
0.619651347068146,0.01108936725375076,0.0,0.8088235294117648,0.22234243701212852,unsat,sat_hardness_atlas,4.26,0.0017549991607666,0.0404506285500712
0.619651347068146,0.012393998695368391,0.0,0.8092436974789916,0.21406927328197323,sat,sat_hardness_atlas,4.26,0.0003588199615478,0.0401217530112727
0.619651347068146,0.028049575994781417,0.0,0.8086834733893558,0.22395164059282602,unsat,sat_hardness_atlas,4.26,0.000648021697998,0.039822058648785
0.619651347068146,0.03457273320287024,0.0,0.8086834733893558,0.2042925008811205,sat,sat_hardness_atlas,4.26,0.0001649856567382,0.0391217564746372
0.619651347068146,0.022831050228310446,0.0,0.8110644257703082,0.22458932620340144,sat,sat_hardness_atlas,4.26,0.001443862915039,0.039551819153827
0.619651347068146,0.004566210045662045,0.0,0.8098039215686275,0.22114845297748598,sat,sat_hardness_atlas,4.26,0.000978946685791,0.0404814559902574
0.619651347068146,0.02022178734507496,0.0,0.8102240896358543,0.2118483044437135,unsat,sat_hardness_atlas,4.26,0.0010740756988525,0.039549991624041
0.619651347068146,0.018917155903457217,0.0,0.8071428571428572,0.2156793827108331,unsat,sat_hardness_atlas,4.26,0.0014858245849609,0.0403320604519563
0.619651347068146,0.016307893020221842,0.0,0.8068627450980392,0.22169265170802,sat,sat_hardness_atlas,4.26,0.0013010501861572,0.0406350044041631
0.619651347068146,0.03718199608610562,0.001956947162426781,0.8098039215686275,0.23744938535009963,unsat,sat_hardness_atlas,4.26,0.0008158683776855,0.0394398571157655
0.619651347068146,0.00587084148728001,0.0,0.8084033613445378,0.21939014970090265,unsat,sat_hardness_atlas,4.26,0.0020017623901367,0.0406858898835729
0.619651347068146,0.030658838878016792,0.0,0.8096638655462185,0.2141850129060492,unsat,sat_hardness_atlas,4.26,0.0012760162353515,0.0392955461925395
0.619651347068146,0.001956947162426559,0.0,0.8105042016806723,0.2100647149598589,sat,sat_hardness_atlas,4.26,0.0013067722320556,0.0401877252688444
0.619651347068146,0.0071754729288976415,0.0,0.8085434173669468,0.202388006112609,unsat,sat_hardness_atlas,4.26,0.0008938312530517,0.040218765554884
0.619651347068146,0.004566210045662045,0.0,0.8093837535014006,0.23118939889274515,sat,sat_hardness_atlas,4.26,0.0004959106445312,0.0408011921623977
0.619651347068146,0.025440313111546042,0.0,0.8092436974789916,0.23208935548991816,unsat,sat_hardness_atlas,4.26,0.0015120506286621,0.0399952965311915
0.619651347068146,0.021526418786692814,0.0,0.8054621848739496,0.2032806914444668,unsat,sat_hardness_atlas,4.26,0.0024948120117187,0.0402953373868629
0.619651347068146,0.013698630136986356,0.001956947162426781,0.8088235294117648,0.22298871356354155,sat,sat_hardness_atlas,4.26,0.0012481212615966,0.0402795916384028
0.619651347068146,0.004566210045662045,0.0,0.811344537815126,0.2118483044437135,unsat,sat_hardness_atlas,4.26,0.0011909008026123,0.0399447122718147
0.619651347068146,0.015003261578603988,0.0,0.8084033613445378,0.20788782615708712,unsat,sat_hardness_atlas,4.26,0.0013999938964843,0.040053399404714
0.619651347068146,0.04240052185257681,0.0,0.8088235294117648,0.23048479689038748,unsat,sat_hardness_atlas,4.26,0.0009589195251464,0.0393501086218696
0.619651347068146,0.035877364644487986,0.0,0.8100840336134454,0.23754470080329904,sat,sat_hardness_atlas,4.26,0.0002741813659667,0.0395145954084353
0.619651347068146,0.008480104370515384,0.0,0.8105042016806723,0.20994483650174212,unsat,sat_hardness_atlas,4.26,0.0011990070343017,0.0399223866573766
0.619651347068146,0.001956947162426559,0.0,0.811624649859944,0.23088792691328786,sat,sat_hardness_atlas,4.26,0.0005669593811035,0.0404203337764926
0.619651347068146,0.02413568166992841,0.0,0.8089635854341737,0.21905755916969116,unsat,sat_hardness_atlas,4.26,0.0009047985076904,0.0398141645544179
0.619651347068146,0.016307893020221842,0.0,0.8109243697478992,0.21030410356990714,unsat,sat_hardness_atlas,4.26,0.0018887519836425,0.0395273222656867
0.619651347068146,0.022831050228310446,0.0,0.8084033613445378,0.2057937796605751,sat,sat_hardness_atlas,4.26,0.0008289813995361,0.0396887187951677
0.619651347068146,0.025440313111546042,0.0,0.8098039215686275,0.21348886282077562,unsat,sat_hardness_atlas,4.26,0.0013489723205566,0.0394626427876556
0.619651347068146,0.02413568166992841,0.0,0.8121848739495798,0.23268565050611933,sat,sat_hardness_atlas,4.26,0.00014328956604,0.039444648884797
0.619651347068146,0.06457925636007822,0.0,0.8103641456582633,0.23377133780968518,unsat,sat_hardness_atlas,4.26,0.0014948844909667,0.0381999165974927
0.619651347068146,0.04370515329419444,0.001956947162426781,0.8121848739495798,0.23118939889274515,unsat,sat_hardness_atlas,4.26,0.0003089904785156,0.0385453699921492
0.619651347068146,0.00587084148728001,0.0,0.8086834733893558,0.2072758415636068,sat,sat_hardness_atlas,4.26,0.0004420280456542,0.0403518752221319
0.619651347068146,0.017612524461839585,0.0,0.807843137254902,0.2141850129060492,unsat,sat_hardness_atlas,4.26,0.0017070770263671,0.0402053777140707
0.619651347068146,0.016307893020221842,0.0,0.8088235294117648,0.22458932620340144,sat,sat_hardness_atlas,4.26,0.0019242763519287,0.0402880913345309
0.619651347068146,0.012393998695368391,0.0,0.8093837535014006,0.21983216315802157,sat,sat_hardness_atlas,4.26,0.0009222030639648,0.0402220847581515
0.619651347068146,0.008480104370515384,0.0,0.8098039215686275,0.21916852600544878,sat,sat_hardness_atlas,4.26,0.0005850791931152,0.0402774587768959
0.619651347068146,0.02413568166992841,0.0,0.807563025210084,0.21545070735977911,unsat,sat_hardness_atlas,4.26,0.0022516250610351,0.0400249966686106
0.619651347068146,0.015003261578603988,0.0,0.807563025210084,0.19979853651230772,unsat,sat_hardness_atlas,4.26,0.0027809143066406,0.0400483009878926
0.619651347068146,0.03848662752772336,0.0,0.8098039215686275,0.22082073956353554,unsat,sat_hardness_atlas,4.26,0.0011970996856689,0.0390948069540862
0.619651347068146,0.035877364644487986,0.0,0.8077030812324931,0.2330815652207846,unsat,sat_hardness_atlas,4.26,0.0011420249938964,0.0399089219201944
0.619651347068146,0.008480104370515384,0.0,0.8128851540616246,0.21066226993642767,unsat,sat_hardness_atlas,4.26,0.0012741088867187,0.039436580737687
0.619651347068146,0.04761904761904756,0.0,0.8103641456582633,0.21499202414513063,unsat,sat_hardness_atlas,4.26,0.001378059387207,0.0384833513865345
0.619651347068146,0.000652315720808816,0.0,0.8081232492997199,0.2098248348976376,sat,sat_hardness_atlas,4.26,0.0004410743713378,0.0407404039710091
