d_H,d_B,d_S,d_V,d_R,label,source
0.6666666666666667,0.0133333333333331,0.0,0.7815126050420168,0.2087820562190585,unsat,sat_hardness_atlas
0.6666666666666667,0.0355555555555555,0.0,0.7791316526610644,0.2068327212533326,unsat,sat_hardness_atlas
0.6666666666666667,0.0022222222222222,0.0,0.7809523809523811,0.2013431950810019,unsat,sat_hardness_atlas
0.6666666666666667,0.01,0.0,0.7791316526610644,0.20049669727964,unsat,sat_hardness_atlas
0.6666666666666667,0.0,0.0,0.7809523809523811,0.2154426569123246,unsat,sat_hardness_atlas
0.6666666666666667,0.0188888888888888,0.0,0.7795518207282913,0.1943883115269541,unsat,sat_hardness_atlas
0.6666666666666667,0.0222222222222223,0.0,0.780812324929972,0.2179073823062797,unsat,sat_hardness_atlas
0.6666666666666667,0.0188888888888888,0.0,0.7838935574229692,0.2087820562190585,unsat,sat_hardness_atlas
0.6666666666666667,0.0488888888888887,0.0,0.7799719887955182,0.1838447319474828,unsat,sat_hardness_atlas
0.6666666666666667,0.0122222222222222,0.0,0.7816526610644258,0.1962653916010545,unsat,sat_hardness_atlas
0.6666666666666667,0.01,0.0,0.7785714285714286,0.2207196779837835,unsat,sat_hardness_atlas
0.6666666666666667,0.0244444444444443,0.0033333333333331,0.7837535014005603,0.1984006998894618,unsat,sat_hardness_atlas
0.6666666666666667,0.0155555555555555,0.0,0.7774509803921569,0.2026476741620994,unsat,sat_hardness_atlas
0.6666666666666667,0.0566666666666666,0.0,0.7833333333333334,0.2080769812958139,unsat,sat_hardness_atlas
0.6666666666666667,0.0077777777777777,0.0,0.7781512605042017,0.2119032282769883,unsat,sat_hardness_atlas
0.6666666666666667,0.0022222222222222,0.0,0.7829131652661065,0.2062953578115051,unsat,sat_hardness_atlas
0.6666666666666667,0.0188888888888888,0.0,0.7795518207282913,0.2133487014652146,unsat,sat_hardness_atlas
0.6666666666666667,0.04,0.0,0.7785714285714286,0.2121596081399382,unsat,sat_hardness_atlas
0.6666666666666667,0.0266666666666666,0.0,0.7815126050420168,0.2119887504990806,unsat,sat_hardness_atlas
0.6666666666666667,0.0144444444444443,0.0,0.7809523809523811,0.2036623373323995,unsat,sat_hardness_atlas
0.6666666666666667,0.0211111111111111,0.0,0.7801120448179272,0.2190402889719628,unsat,sat_hardness_atlas
0.6666666666666667,0.0011111111111111,0.0,0.7816526610644258,0.2175816996331533,unsat,sat_hardness_atlas
0.6666666666666667,0.0377777777777778,0.0,0.7778711484593838,0.1809594361046396,unsat,sat_hardness_atlas
0.6666666666666667,0.0122222222222222,0.0,0.780672268907563,0.2152765016727517,unsat,sat_hardness_atlas
0.6666666666666667,0.0633333333333333,0.0,0.7805322128851541,0.20049669727964,unsat,sat_hardness_atlas
0.6666666666666667,0.04,0.0,0.777591036414566,0.213264164028978,unsat,sat_hardness_atlas
0.6666666666666667,0.0077777777777777,0.0,0.7826330532212885,0.1978223117323377,unsat,sat_hardness_atlas
0.6666666666666667,0.0044444444444443,0.0,0.7809523809523811,0.2105263157894736,unsat,sat_hardness_atlas
0.6666666666666667,0.0799999999999999,0.0,0.780812324929972,0.1980154346774644,unsat,sat_hardness_atlas
0.6666666666666667,0.0155555555555555,0.0,0.7788515406162465,0.1832957473875681,unsat,sat_hardness_atlas
0.6666666666666667,0.0333333333333332,0.0,0.7798319327731094,0.2060257391855405,unsat,sat_hardness_atlas
0.6666666666666667,0.0155555555555555,0.0,0.7802521008403362,0.2128405628003823,unsat,sat_hardness_atlas
0.6666666666666667,0.0177777777777777,0.0,0.7815126050420168,0.211388780889421,unsat,sat_hardness_atlas
0.6666666666666667,0.0044444444444443,0.0,0.7799719887955182,0.2162699469456456,unsat,sat_hardness_atlas
0.6666666666666667,0.0066666666666668,0.0,0.7816526610644258,0.1947860864328549,unsat,sat_hardness_atlas
0.6666666666666667,0.02,0.0,0.7794117647058824,0.2073676078771267,unsat,sat_hardness_atlas
0.6666666666666667,0.0233333333333332,0.0,0.7820728291316528,0.2008736911787664,unsat,sat_hardness_atlas
0.6666666666666667,0.0344444444444443,0.0,0.7809523809523811,0.1935885258759264,unsat,sat_hardness_atlas
0.6666666666666667,0.0066666666666668,0.0,0.7830532212885154,0.1963633276962999,sat,sat_hardness_atlas
0.6666666666666667,0.0488888888888887,0.0,0.7817927170868348,0.1949844493567273,unsat,sat_hardness_atlas
0.6666666666666667,0.0233333333333332,0.0,0.7788515406162465,0.2079885458976981,unsat,sat_hardness_atlas
0.6666666666666667,0.0,0.0,0.776890756302521,0.1884563196544904,unsat,sat_hardness_atlas
0.6666666666666667,0.0333333333333332,0.0016666666666668,0.7820728291316528,0.1990717936850864,unsat,sat_hardness_atlas
0.6666666666666667,0.0322222222222223,0.0,0.7792717086834734,0.2081653495315877,unsat,sat_hardness_atlas
0.6666666666666667,0.0211111111111111,0.0,0.7824929971988797,0.2128405628003823,unsat,sat_hardness_atlas
0.6666666666666667,0.0244444444444443,0.0,0.78109243697479,0.2108720647522159,unsat,sat_hardness_atlas
0.6666666666666667,0.0077777777777777,0.0,0.7791316526610644,0.2158570255647401,unsat,sat_hardness_atlas
0.6666666666666667,0.0466666666666666,0.0,0.7802521008403362,0.2019972872946858,unsat,sat_hardness_atlas
0.6666666666666667,0.0211111111111111,0.0,0.7802521008403362,0.2113028196898748,unsat,sat_hardness_atlas
0.6666666666666667,0.0288888888888888,0.0,0.7809523809523811,0.2117319965203605,unsat,sat_hardness_atlas
0.6666666666666667,0.0166666666666668,0.0,0.7792717086834734,0.1916659182073756,unsat,sat_hardness_atlas
0.6666666666666667,0.0277777777777777,0.0016666666666668,0.7798319327731094,0.2001184571125492,unsat,sat_hardness_atlas
0.6666666666666667,0.0255555555555555,0.0,0.7782913165266108,0.1847174345462604,unsat,sat_hardness_atlas
0.6666666666666667,0.0077777777777777,0.0,0.7796918767507003,0.1996438900550194,unsat,sat_hardness_atlas
0.6666666666666667,0.0011111111111111,0.0,0.7845938375350141,0.2100926872120962,unsat,sat_hardness_atlas
0.1017230103730182,0.2525089104449319,0.1131249379336203,0.2118646324755266,0.0,core_safe,maat_core
0.3477426216479837,0.2004368527333914,0.7489462451190951,0.1206583694409066,0.0,core_safe,maat_core
0.1148581565256927,0.0146207622715044,0.5393401423194568,0.440679052736152,0.0,core_safe,maat_core
0.0878586592683106,0.2756328153299588,0.5693404425462016,0.2222519739027679,0.0,core_safe,maat_core
0.149217932521097,0.2380070914425291,0.3478112717445214,0.1645009645999274,0.0,core_safe,maat_core
0.3233763262339936,0.317886011920611,0.2704651415153192,0.310071819312342,0.0,core_safe,maat_core
0.3814607528212287,0.1366573367361669,0.4430751420411147,0.4332858792335287,0.0,core_safe,maat_core
0.1273974614830336,0.2477874695895633,0.5822064962412679,0.6325263093252778,0.0,core_safe,maat_core
0.1871557464130853,0.1575698671681743,0.7324435530956368,0.4089340311198304,0.0,core_safe,maat_core
0.4397380386447898,0.0186479665287822,0.4141572294268584,0.152085306964654,0.0,core_safe,maat_core
0.0781679849023302,0.0467285298790272,0.6878007746895867,0.3121747198893052,0.0,core_safe,maat_core
0.2830843642332468,0.0765942987880633,0.1533993223023367,0.478002746147866,0.0,core_safe,maat_core
0.0491421708492423,0.0479507240801903,0.3849152983715328,0.4788492504646927,0.0,core_safe,maat_core
0.3693307801656655,0.1802753610296857,0.1003481815526622,0.5624968801850009,0.0,core_safe,maat_core
0.1375797254112255,0.1885014246609305,0.6401796162345383,0.1371128834374033,0.0,core_safe,maat_core
0.033836155547383,0.4388133231300781,0.3558413693267368,0.2562175622749804,0.0,core_safe,maat_core
0.0767570351865745,0.0914322930729645,0.6138874848439297,0.3284611279877113,0.0,core_safe,maat_core
0.1142934958683136,0.0825441813929364,0.7157787305618737,0.6534078783384352,0.0,core_safe,maat_core
0.4250718497968014,0.3714113752785377,0.757294489146817,0.2861994461853291,0.0,core_safe,maat_core
0.2626829390606072,0.4278348769767754,0.5011098353115944,0.3333727092431856,0.0,core_safe,maat_core
0.0994483955244168,0.3894473758351808,0.3711468973048334,0.3400403252833861,0.0,core_safe,maat_core
0.3026257882813687,0.2792408776125475,0.2514059354798551,0.4921857514633354,0.0,core_safe,maat_core
0.119298320176401,0.35890896869569,0.2441641206190875,0.097490397389562,0.0,core_safe,maat_core
0.0921988629089802,0.0242860221299711,0.5972931790101372,0.2869469839386799,0.0,core_safe,maat_core
0.0309418352840595,0.3961194954175514,0.7063184916348055,0.6386088971146083,0.0,core_safe,maat_core
0.3834973487862685,0.0287423478357375,0.44967654122357,0.4316764324332159,0.0,core_safe,maat_core
0.1633175451374444,0.395135339892153,0.3293937943756836,0.2197330796651428,0.0,core_safe,maat_core
0.0543616684081691,0.322239163744074,0.1304956833803574,0.6255069672305964,0.0,core_safe,maat_core
0.1546779920636822,0.4337274036266036,0.7956567890502763,0.6638394617560615,0.0,core_safe,maat_core
0.3591972805612533,0.393791372098051,0.3963753446123331,0.1783677346320443,0.0,core_safe,maat_core
0.4309657003731886,0.0521332855526787,0.2323393331491047,0.5788085037242849,0.0,core_safe,maat_core
0.135100879531182,0.1578446250517615,0.047524900117853,0.5960924113885546,0.0,core_safe,maat_core
0.2660476028595127,0.3520671677129837,0.3293550015908399,0.4780713687675783,0.0,core_safe,maat_core
0.2028851993819117,0.2558626018760777,0.2991904809453996,0.4475389570314019,0.0,core_safe,maat_core
0.417573152070238,0.0711028926782224,0.7555455712372134,0.5035721176582271,0.0,core_safe,maat_core
0.285786316271518,0.0187076103970297,0.0036288315640069,0.1595261655764751,0.0,core_safe,maat_core
0.0048899965297874,0.1998138084756455,0.1287441332474121,0.0067748106653244,0.0,core_safe,maat_core
0.3452165180110601,0.3185728998767013,0.407841953708064,0.2894886684543696,0.0,core_safe,maat_core
0.2976956511538432,0.0699843452082982,0.4139415489066084,0.1619608758652319,0.0,core_safe,maat_core
0.166125690469834,0.3701169574279284,0.528913799512073,0.5658782591501644,0.0,core_safe,maat_core
0.2351223015433424,0.1073557567953248,0.0773374990032423,0.1955129291431896,0.0,core_safe,maat_core
0.1198108822863103,0.1125076922922693,0.5228057291795007,0.6132911845048064,0.0,core_safe,maat_core
0.0338856282181233,0.0798388345643547,0.7704225232315112,0.4391085369339679,0.0,core_safe,maat_core
0.063844327344652,0.4479763061172482,0.3882980663190007,0.2258980410005724,0.0,core_safe,maat_core
0.3263288268301524,0.0510494500863234,0.6499252958688672,0.6406328217904222,0.0,core_safe,maat_core
0.2734324514771235,0.0381163030348991,0.402466922413231,0.6059437849511531,0.0,core_safe,maat_core
0.3219562643868056,0.0463511478261593,0.6119223078764975,0.4722603575240959,0.0,core_safe,maat_core
0.1973297672624026,0.0936114831931953,0.1729406700791955,0.3931294944686823,0.0,core_safe,maat_core
0.2192711349589625,0.2551624166015943,0.7713245286780164,0.0281588142030196,0.0,core_safe,maat_core
0.1358223676269466,0.3568458194715402,0.5583410083769402,0.424107405750476,0.0,core_safe,maat_core
0.3328428627258449,0.3048794562341719,0.606013649152259,0.3640955979664515,0.0,core_safe,maat_core
0.4458331742689343,0.365252447758029,0.7749738954620564,0.6225594033773171,0.0,core_safe,maat_core
0.3355826400705515,0.0365448031732983,0.4364301985581088,0.2776038928265063,0.0,core_safe,maat_core
0.2940845224675882,0.4414350699588047,0.6676099687081589,0.1923700362988947,0.0,core_safe,maat_core
0.4481965611558202,0.4425385437970803,0.0055320693335257,0.2907525615954685,0.0,core_safe,maat_core
0.4418277098555979,0.1819305609693154,0.614974595398815,0.0882764641392636,0.0,core_safe,maat_core
0.4443887589995394,0.0917870557411542,0.383816080134942,0.4144273301225534,0.0,core_safe,maat_core
0.2385891301835848,0.1199273041798426,0.0973074937690519,0.4346639227403033,0.0,core_safe,maat_core
0.115379603664227,0.439586935722344,0.0166199513215153,0.4359984604332962,0.0,core_safe,maat_core
0.2802556185145688,0.2726511248572343,0.695110705299756,0.585990710581857,0.0,core_safe,maat_core
0.239212740106669,0.3332520438882811,0.763861601076745,0.3629559506949,0.0,core_safe,maat_core
0.0211507217244337,0.417680255496031,0.6897656025867858,0.4868734013348372,0.0,core_safe,maat_core
0.3167911429094245,0.2829357109772,0.4761247899691172,0.167989019541094,0.0,core_safe,maat_core
0.3396334166435002,0.1303893631383152,0.1189324063784191,0.0877974024380497,0.0,core_safe,maat_core
0.2085444187935995,0.2544467365823716,0.6945950799563427,0.6120349517248771,0.0,core_safe,maat_core
0.1763414043056125,0.240743874872741,0.4796381883670272,0.3276803778016361,0.0,core_safe,maat_core
0.1697814228229157,0.1121225221908743,0.1650917339252222,0.5516317754979259,0.0,core_safe,maat_core
0.2731821911251908,0.0351661765059082,0.5446754022767104,0.1916732679900147,0.0,core_safe,maat_core
0.0483746582539748,0.1126717274905508,0.0065564236966201,0.328009209529387,0.0,core_safe,maat_core
0.1588169748500847,0.2959364928418624,0.4734744617747337,0.3919668961664229,0.0,core_safe,maat_core
0.1494675729602179,0.3917867112110131,0.5798782516214864,0.6029421849853044,0.0,core_safe,maat_core
0.010741321905604,0.270142795977942,0.2516614769663416,0.6837382433424406,0.0,core_safe,maat_core
0.3401076224279062,0.0392974388314395,0.0609007100608227,0.1096737388058121,0.0,core_safe,maat_core
0.265497584512932,0.3515142799922782,0.1471550355524018,0.0976011504472949,0.0,core_safe,maat_core
0.3807135253741557,0.2597385687195476,0.3042649958445911,0.0469708988547249,0.0,core_safe,maat_core
0.201517732760731,0.2246554442922897,0.2510694514171768,0.2431181585420846,0.0,core_safe,maat_core
0.2909981407317349,0.0956407155859598,0.1343038009773085,0.1251384578491799,0.0,core_safe,maat_core
0.4196166761432514,0.4262371778129191,0.7995850920477937,0.3945779932168486,0.0,core_safe,maat_core
0.2724833695544409,0.117991149511867,0.5940384829917811,0.1733696750008878,0.0,core_safe,maat_core
0.0796021758834004,0.2706717520673121,0.0076881975797747,0.6039514812601512,0.0,core_safe,maat_core
0.1951107897642584,0.2020911651851861,0.13716253045779,0.2026271766372551,0.0,core_safe,maat_core
0.2151366163444453,0.3083626182982472,0.3487240651568659,0.2263432032531434,0.0,core_safe,maat_core
0.3531701202231597,0.1864042939269656,0.6436107471976478,0.2243324949459808,0.0,core_safe,maat_core
0.3308368549504517,0.1752816264974306,0.6356874030364157,0.0781436902897044,0.0,core_safe,maat_core
0.4301212133105276,0.2694307880905616,0.5408506906823749,0.0359482018349651,0.0,core_safe,maat_core
0.3055111962900717,0.3630560953399537,0.7173736371616134,0.0936986098276229,0.0,core_safe,maat_core
0.2421827558306537,0.1535617421881036,0.3564820313968406,0.4754991533639388,0.0,core_safe,maat_core
0.0326246440492909,0.1811715699868498,0.2648435348854053,0.6631872825297711,0.0,core_safe,maat_core
0.226612011014061,0.240410854198328,0.7956233557090046,0.1493448474753382,0.0,core_safe,maat_core
0.0649611661083824,0.3655758731880419,0.3245812553478211,0.085296826958455,0.0,core_safe,maat_core
0.0923611376385317,0.0730286695267552,0.5724807757805424,0.487342001542199,0.0,core_safe,maat_core
0.2149878487404271,0.3535533443433299,0.6883024604020049,0.5680678037905762,0.0,core_safe,maat_core
0.2560161763803199,0.4338497977979888,0.3723171738581515,0.0045192783074869,0.0,core_safe,maat_core
0.3799088841951663,0.2092962096409049,0.0674034250088763,0.3027862564843979,0.0,core_safe,maat_core
0.0764915788621988,0.0108459417392829,0.1262759825771536,0.0396333642972076,0.0,core_safe,maat_core
0.2738218676878282,0.4096080806749541,0.7380506062741605,0.154092192370844,0.0,core_safe,maat_core
0.3436376989843055,0.4278971850468995,0.6771188193133519,0.6556700709498533,0.0,core_safe,maat_core
0.4092339991058862,0.3483289342103228,0.4497262923345259,0.038014680637602,0.0,core_safe,maat_core
0.0284989958516228,0.3654431508273299,0.7141500225472719,0.3516448120387491,0.0,core_safe,maat_core
0.4271293567965705,0.0083872600339147,0.4248112265919653,0.0722822749232008,0.0,core_safe,maat_core
0.1476648101348214,0.0177374651510987,0.5032678262958388,0.4024432516963806,0.0,core_safe,maat_core
0.3273356956730091,0.4001746262414303,0.035162131661573,0.5919035500501444,0.0,core_safe,maat_core
0.3112504411698954,0.3927253118640562,0.3598058340042429,0.2064844107593069,0.0,core_safe,maat_core
0.2735733780959183,0.3415814273141634,0.1985755925346135,0.4803094916444311,0.0,core_safe,maat_core
0.0005279190443797,0.1739183659410733,0.0881749314725143,0.0639759014096642,0.0,core_safe,maat_core
0.3486700644306952,0.0931477618567296,0.1217305466592895,0.0036230790443665,0.0,core_safe,maat_core
0.3621656895477447,0.4239262111518697,0.0405683895925843,0.4179835238752224,0.0,core_safe,maat_core
0.3257061924460399,0.0159655426532334,0.5883220900159122,0.3990300293068513,0.0,core_safe,maat_core
0.3563998676120424,0.2164884398455423,0.1520626781000023,0.6376795989255943,0.0,core_safe,maat_core
0.2646710016391073,0.268491023460078,0.0613224897778971,0.5278874618400535,0.0,core_safe,maat_core
0.3302860627836951,0.3266393167796372,0.5962176008389303,0.6054719816594752,0.0,core_safe,maat_core
0.0670515825569512,0.0682314940200176,0.6178719475070764,0.6646238553995374,0.0,core_safe,maat_core
0.1148482964586296,0.0807722037493429,0.2005179859525873,0.4985011494919835,0.0,core_safe,maat_core
0.2146093160418012,0.3651614104907439,0.163814011716353,0.027561655879626,0.0,core_safe,maat_core
0.0954943420553892,0.2777482066639071,0.0160170951125527,0.0815288058723088,0.0,core_safe,maat_core
0.4251547811272473,0.293277962122804,0.1079197998353552,0.6783838853077598,0.0,core_safe,maat_core
0.3394343519084121,0.3461640302544915,0.7782525071717427,0.0290389163639863,0.0,core_safe,maat_core
0.1896264425496617,0.3865376599702322,0.0221225428474843,0.0679742544555535,0.0,core_safe,maat_core
0.1888919466428038,0.1015122281070934,0.295270375448889,0.0824774480791535,0.0,core_safe,maat_core
0.0710679423743689,0.3014083860933781,0.2511597340735185,0.100514476873278,0.0,core_safe,maat_core
0.1753492429103418,0.1694036706599319,0.6919363003725056,0.2145216192982679,0.0,core_safe,maat_core
0.2043887797884596,0.107811209800792,0.4219539352822059,0.3505625256673732,0.0,core_safe,maat_core
0.2392545031727113,0.0170106024310072,0.4395392013455401,0.573380549425144,0.0,core_safe,maat_core
0.1680124007906968,0.3031927301157676,0.2867509645702056,0.4114189635345106,0.0,core_safe,maat_core
0.1878995606957766,0.0029140641896961,0.0077663676354005,0.3312595127741291,0.0,core_safe,maat_core
0.0906989326134951,0.3288922037562186,0.543318858913566,0.3169023382643815,0.0,core_safe,maat_core
0.3474595311424373,0.108296596141194,0.3568148748952076,0.6851907125337446,0.0,core_safe,maat_core
0.2498902931366098,0.2507166267895075,0.7425628242109963,0.1380730396660687,0.0,core_safe,maat_core
0.2276738195709567,0.3148757271351866,0.4182134111001273,0.4482352402080055,0.0,core_safe,maat_core
0.4037407796409258,0.2362394937849996,0.317274648654798,0.5281041243591339,0.0,core_safe,maat_core
0.0216327080865624,0.4445754288017332,0.1895850799799071,0.0208593492035669,0.0,core_safe,maat_core
0.416242245435608,0.1215988201207519,0.1208170013250601,0.3692720586163612,0.0,core_safe,maat_core
0.0631975829113561,0.2798090632694152,0.1186226974938974,0.5308101264666187,0.0,core_safe,maat_core
0.1108041442106751,0.3216954494493051,0.5319623103361759,0.1080103538756085,0.0,core_safe,maat_core
0.428683232109454,0.3210322656399602,0.6881714547361999,0.3912452351275076,0.0,core_safe,maat_core
0.2726678077303462,0.0853636325482665,0.4977297111125091,0.3286918915732466,0.0,core_safe,maat_core
0.3218364698595816,0.0955999543117992,0.2941156206273817,0.0495856780235874,0.0,core_safe,maat_core
0.234091047946795,0.0098793660666066,0.4200992511535878,0.608354935428438,0.0,core_safe,maat_core
0.0632089711324536,0.2482859305476231,0.5764097091510171,0.1011670211700667,0.0,core_safe,maat_core
0.3314242094021674,0.2901558321253965,0.5209120094709971,0.1982785085929503,0.0,core_safe,maat_core
0.1138019378559798,0.3911618506998222,0.1544440709209283,0.0441655329045703,0.0,core_safe,maat_core
0.0325488889523405,0.3309418215089428,0.7683515542957551,0.6242256287543332,0.0,core_safe,maat_core
0.3590481968485841,0.1095092183204787,0.007351856251453,0.0500316781930724,0.0,core_safe,maat_core
0.0318410442500964,0.4075471795185692,0.0045845074819749,0.1609368112155724,0.0,core_safe,maat_core
0.2483027919453948,0.3306538184280324,0.485812001485149,0.4024282578179151,0.0,core_safe,maat_core
0.1953939851119062,0.2639647622146233,0.1408679733447686,0.5202927116841031,0.0,core_safe,maat_core
0.3981634726458328,0.1962615397191657,0.2231670634985864,0.6588102365612438,0.0,core_safe,maat_core
0.1855641746500077,0.1268722580230293,0.4458756407999293,0.5905956070649276,0.0,core_safe,maat_core
0.2901754942199187,0.2463996506474104,0.4670675680732792,0.566971453572884,0.0,core_safe,maat_core
0.0556837123605759,0.3885902400652551,0.5438725605808372,0.4421569465860276,0.0,core_safe,maat_core
0.2097433629306108,0.1026557295347115,0.4968898516808252,0.2887325852411808,0.0,core_safe,maat_core
0.3930461277510979,0.1118154350810205,0.3938583165959199,0.1935981106312411,0.0,core_safe,maat_core
0.2608982985305862,0.3653529347131482,0.5287814676114461,0.2073593698887367,0.0,core_safe,maat_core
0.4322142463900398,0.1221833680958078,0.7654599059096348,0.6965999597421939,0.0,core_safe,maat_core
0.0022482527610279,0.4145666709295715,0.4922633678794286,0.5735014841372369,0.0,core_safe,maat_core
0.0062858859964999,0.3559673505619809,0.6415064646995856,0.2984536516294829,0.0,core_safe,maat_core
0.3733558825110553,0.4188863906225399,0.2176960067798117,0.4983603182376882,0.0,core_safe,maat_core
0.0920131320039383,0.2299964566977831,0.3994721124830057,0.0076355003998199,0.0,core_safe,maat_core
0.2419982671209376,0.3028955989693712,0.5556157193210064,0.5244028672489882,0.0,core_safe,maat_core
0.1069860387474668,0.0057642003090514,0.7640962067577295,0.176347139011643,0.0,core_safe,maat_core
0.181601315891341,0.0934778561535722,0.1975404396728525,0.075222102724499,0.0,core_safe,maat_core
0.4017247804269804,0.3434841092657508,0.3778921860089328,0.6528377339589977,0.0,core_safe,maat_core
0.0773113293122971,0.1267423257452028,0.3310600138495085,0.4742759850171757,0.0,core_safe,maat_core
0.1927935084308643,0.4279166620638019,0.4765788672670125,0.2919152186637113,0.0,core_safe,maat_core
0.0571585638923622,0.1444269430517484,0.7276734972311875,0.2854078867828767,0.0,core_safe,maat_core
0.4273291189833658,0.3856466749492521,0.6455798845943292,0.4386317114055585,0.0,core_safe,maat_core
0.0184066257707523,0.2690376925465806,0.7592446076207413,0.0536879424164686,0.0,core_safe,maat_core
0.4260039747645779,0.0268422021311637,0.0503497948530839,0.3273093926446981,0.0,core_safe,maat_core
0.3765531324867724,0.196505477143126,0.5055247528575402,0.2616896642534215,0.0,core_safe,maat_core
0.1864781376592335,0.0983405235103677,0.4981746539058161,0.6913232963939286,0.0,core_safe,maat_core
0.205510334624711,0.2253272854838283,0.2850055715618014,0.0349988832965542,0.0,core_safe,maat_core
0.271772741748465,0.431435518930344,0.7200382382838686,0.2415027337993827,0.0,core_safe,maat_core
0.4382933155668456,0.0737103115748575,0.7386088414258822,0.563761350783569,0.0,core_safe,maat_core
0.0390081822068524,0.4100674197722301,0.4745149638331003,0.0402460111514608,0.0,core_safe,maat_core
0.0510082898079029,0.0813323375978385,0.4057298921449851,0.1589732717330568,0.0,core_safe,maat_core
0.2598773906119341,0.1978302136741655,0.5259188370076253,0.4980129171692267,0.0,core_safe,maat_core
0.1275197595841144,0.1080066959979044,0.3401047394100175,0.0959509274590201,0.0,core_safe,maat_core
0.0328722458617051,0.2725095884173444,0.347625873095305,0.6258395859807372,0.0,core_safe,maat_core
0.1735734209470565,0.2487250667118122,0.4810856448368699,0.3696793912827629,0.0,core_safe,maat_core
0.1173712563545217,0.3425464270707884,0.262878432976347,0.5214118478370153,0.0,core_safe,maat_core
0.1400616370905167,0.2102667004351709,0.48970882939713,0.1313920082333709,0.0,core_safe,maat_core
0.34812251436116,0.2235703849588405,0.0073013984171882,0.6914926798230088,0.0,core_safe,maat_core
0.4487799379916628,0.3155599847193174,0.3559704018876911,0.4661344246699714,0.0,core_safe,maat_core
0.0977579472236418,0.3571781428175119,0.6506702195193252,0.3520804255434784,0.0,core_safe,maat_core
0.156243497949774,0.0363962655318146,0.7195800221774737,0.4789650650847102,0.0,core_safe,maat_core
0.2903747161533047,0.1581310346743143,0.3887618518524868,0.518180705712917,0.0,core_safe,maat_core
0.0738615965221726,0.4161875843563122,0.2081353024266723,0.0080866774534557,0.0,core_safe,maat_core
0.3398545635444099,0.3020479562690602,0.215175753285571,0.571334389068153,0.0,core_safe,maat_core
0.3204851183384662,0.1443823583764553,0.7567591137200651,0.0309185773471745,0.0,core_safe,maat_core
0.1605751935555013,0.1575785548198972,0.5836233398209478,0.4398019075420853,0.0,core_safe,maat_core
0.2788936333859247,0.2559067622718108,0.1479642777209756,0.4754140013532698,0.0,core_safe,maat_core
0.3942688455222128,0.2652958448955934,0.3544587587050459,0.0485003044289669,0.0,core_safe,maat_core
0.3771586423218337,0.4078952368238026,0.3602612189902519,0.4696476243292131,0.0,core_safe,maat_core
0.4102022674784618,0.0114760511335437,0.6367899844017495,0.2638496777521572,0.0,core_safe,maat_core
0.133031153518525,0.3828684265048881,0.3732913406381659,0.2285547010931847,0.0,core_safe,maat_core
0.1845946306949959,0.142199799369815,0.3294826208427237,0.4443708797057548,0.0,core_safe,maat_core
0.0060175666902858,0.3498817089929004,0.1480988788321559,0.5819483696668204,0.0,core_safe,maat_core
0.2986055274117928,0.3793556333499869,0.7905487539978943,0.5264410259894489,0.0,core_safe,maat_core
0.2388900618954867,0.1571339806410395,0.6974549614073762,0.0485842853166339,0.0,core_safe,maat_core
0.341421271248534,0.4226888849484026,0.3608889183260214,0.5877629393562939,0.0,core_safe,maat_core
0.0768507177031336,0.1826571871268798,0.6041243175438562,0.1780495780499168,0.0,core_safe,maat_core
0.1309761463235221,0.0233335418954785,0.7267527526436472,0.471686337987639,0.0,core_safe,maat_core
0.0945442630138714,0.4209931488333629,0.5968886214065194,0.5389298834128495,0.0,core_safe,maat_core
0.0110735908345269,0.2425587075199192,0.2859769588076462,0.0569432045142099,0.0,core_safe,maat_core
0.1809789250512476,0.2511367438399832,0.6044137724282903,0.082035178771066,0.0,core_safe,maat_core
0.0419367431286442,0.2981293156665389,0.3112332497303774,0.2738340059345068,0.0,core_safe,maat_core
0.0563301288407538,0.0377722057464124,0.1197895384748541,0.0247927046010452,0.0,core_safe,maat_core
0.1457918090364517,0.3008354471027178,0.2828596714608901,0.569315467129067,0.0,core_safe,maat_core
0.3770189112500914,0.3004303669140359,0.5349991823481134,0.3820745981103818,0.0,core_safe,maat_core
0.1075405323098477,0.0706230494705881,0.7545452514721607,0.1561611007162585,0.0,core_safe,maat_core
0.4496291244658233,0.1806654688610006,0.5169145857325834,0.6133489848651372,0.0,core_safe,maat_core
0.1392096907176082,0.4067140971518644,0.6491519419757015,0.6463527166729701,0.0,core_safe,maat_core
0.0283437436352532,0.3342009517039334,0.4067894188154096,0.5783549339198844,0.0,core_safe,maat_core
0.2753760675966745,0.2002447194152965,0.7247207936109712,0.5919873767612238,0.0,core_safe,maat_core
0.2917358837182418,0.1344222358535641,0.1674797127247341,0.2868487981768796,0.0,core_safe,maat_core
0.0864727322263871,0.1452700428457872,0.644126608990659,0.2463339282502022,0.0,core_safe,maat_core
0.045786717630721,0.196665511333313,0.0646729750937208,0.4900530054720865,0.0,core_safe,maat_core
0.0882020264722469,0.404346891393998,0.5529995327489252,0.3042715611585912,0.0,core_safe,maat_core
0.0181435280234567,0.182356591436977,0.2866713583754924,0.2030519098234109,0.0,core_safe,maat_core
0.1625712693041068,0.1671860217001015,0.4631553716715193,0.6368796159345774,0.0,core_safe,maat_core
0.0258711348369103,0.3063670702503918,0.5952575892118018,0.0004130964782826,0.0,core_safe,maat_core
