environment,Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
void,0.2742953345252287,0.10636798976138873,0.011187571393434651,0.9998748539098209,1.499812280864643,3.529554480388608
void,0.2670128129530763,0.18212310186747743,0.032103973189888516,0.9989703960822423,1.4984555941232713,3.5263346418551
void,0.21205265675512722,0.22951492089844802,0.0500410799943443,0.9975021452153625,1.4962532178229626,3.5211078241448313
void,0.21005673634733876,0.14450959868980454,0.02045584422527028,0.9995817334571375,1.4993726001856222,3.5285109763556033
void,0.20534458306638972,0.2132345626057553,0.04349146614245412,0.9981120634192221,1.4971680951287425,3.5232790527013558
void,0.19591081029917307,0.20983983171907813,0.04217564512801884,0.9982243734160431,1.4973365601239852,3.5236788639464
void,0.2181503757201941,0.12149074361363636,0.014545311967749806,0.9997884786505079,1.49968271797567,3.5292469853378527
void,0.14296933670704856,0.10379998553940081,0.01065958596062254,0.9998863861367248,1.4998295792050031,3.5295955350337582
void,0.1901554068291194,0.2644509876188408,0.06536319400932959,0.9957458281677216,1.4936187422514902,3.514855691216212
void,0.184587061339362,0.1269180720917867,0.01585283641120306,0.999748750719785,1.4996231260795856,3.5291055544560246
void,0.2491035840551054,0.22334954132836946,0.04751474378125479,0.9977474346295848,1.4966211519442885,3.521981019502629
void,0.2204100339874175,0.1002896920314521,0.009957865890301974,0.9999008507384617,1.499851276107611,3.5296470289236215
void,0.19431850120559738,0.15335298102566786,0.02297678851106174,0.999472345755706,1.499208518633477,3.5281215592426918
void,0.19437776421695735,0.2891311155559342,0.07714751633602539,0.9940834743413277,1.4911252115119122,3.5089382188131957
void,0.32041622237057715,0.2615692657751191,0.06403715587830772,0.995915990200152,1.4938739853001426,3.5154614254864214
void,0.22635124562707395,0.13501383565070504,0.017902397738252068,0.9996796068398979,1.499519410259742,3.528859403429374
void,0.1998091458673266,0.1964788197539449,0.03716905513522901,0.9986203673561879,1.4979305510341767,3.525088564889378
void,0.09853448559407864,0.13683833518349936,0.018380558972232546,0.999662269152529,1.4994934037287022,3.5287976816046562
void,0.2318233685642136,0.09088106361705885,0.008191709384075303,0.9999329004000252,1.4998993505999536,3.529761125558961
void,0.14052142800931605,0.32938749895720165,0.09787686404517261,0.9905110227529225,1.4857665341292847,3.4962219422208562
void,0.23121659951211213,0.12309505600861044,0.014926224792480746,0.9997772574387467,1.4996658861580414,3.52920703797015
void,0.2539596580245278,0.16769266867566793,0.027351679176392606,0.9992524449029302,1.4988786673542975,3.5273387206193885
void,0.08782614693148812,0.11952463104590576,0.014084918347504171,0.9998016544239163,1.4997024816358007,3.529293890929175
void,0.23546209732427423,0.09640650251980953,0.009208626782641843,0.9999152083830061,1.499872812574421,3.52969814205899
void,0.36108810891391074,0.15944414160822787,0.024792157303158775,0.9993857265001156,1.4990785897500913,3.5278131976601568
void,0.18872028709228816,0.2166010906016196,0.04481355810362964,0.997995770014961,1.4969936550223384,3.5228650617611823
void,0.3308174281879904,0.10934590779255587,0.01181525809207828,0.9998604191617478,1.4997906287425256,3.5295030928000903
void,0.1352976904614152,0.1288654128151714,0.016335030294329873,0.9997332379662544,1.4995998569492963,3.529050329294514
void,0.1496377212800187,0.15903450903705701,0.024668070832274666,0.9993918563451708,1.499087784517661,3.527835019683745
void,0.23291353749701865,0.18439298465815954,0.032882734409727575,0.9989198936688723,1.4983798405032278,3.5261548564598844
void,0.15592094366634496,0.09884322582826596,0.009675454265618647,0.9999063943475923,1.499859591521302,3.5296667641400825
