set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
known_zero,19,75.70469069908393,0.0,0.5,BR,10.0,0.002,0.007093036790503059,0.9999999999999876,1.0,0.9929320594217798
known_zero,19,75.70469069908393,0.002,0.502,BR,10.0,0.002,0.026860583770612158,0.9964622897281118,0.9803921568627451,0.9929668924032137
known_zero,19,75.70469069908393,0.005,0.505,BR,10.0,0.002,0.05579588591774721,0.9912348344345029,0.9523809523809523,0.9930187611115142
known_zero,19,75.70469069908393,0.01,0.51,BR,10.0,0.002,0.1022298634703483,0.9827274262286816,0.9090909090909091,0.9931042022168921
known_zero,19,75.70469069908393,0.02,0.52,BR,10.0,0.002,0.18907292936351544,0.966443489018607,0.8333333333333333,0.9932713667413974
known_zero,19,75.70469069908393,0.05,0.55,BR,10.0,0.002,0.41174051687766644,0.9227714850638853,0.6666666666666665,0.9937442404817678
jittered_zero,19,75.57080854589069,-0.05,0.45,BR,10.0,0.002,0.4147403510669881,0.774120627009389,0.6666666666666666,0.9907676394207451
jittered_zero,19,75.57080854589069,-0.02,0.48,BR,10.0,0.002,0.19096630446518587,0.7898504415205989,0.8333333333333333,0.9913925107173007
jittered_zero,19,75.57080854589069,-0.01,0.49,BR,10.0,0.002,0.10375608615085409,0.7932814020500234,0.9090909090909091,0.9915896601176051
jittered_zero,19,75.57080854589069,-0.005,0.495,BR,10.0,0.002,0.05713869181071686,0.7946439551974286,0.9523809523809523,0.9916862245364735
jittered_zero,19,75.57080854589069,-0.002,0.498,BR,10.0,0.002,0.028093371031700523,0.7953485890298099,0.9803921568627451,0.9917435296954914
jittered_zero,19,75.57080854589069,0.0,0.5,BR,10.0,0.002,0.008252486867957898,0.7957714909340671,1.0,0.9917814714221442
jittered_zero,19,75.57080854589069,0.002,0.502,BR,10.0,0.002,0.02801706859958991,0.7961570740707674,0.9803921568627451,0.9918192050259064
jittered_zero,19,75.57080854589069,0.005,0.505,BR,10.0,0.002,0.05694793092217877,0.7966658767283534,0.9523809523809523,0.991875417526555
jittered_zero,19,75.57080854589069,0.01,0.51,BR,10.0,0.002,0.10337453002809846,0.7973302957138254,0.9090909090909091,0.9919680794131931
jittered_zero,19,75.57080854589069,0.02,0.52,BR,10.0,0.002,0.19020291742442139,0.7979882271221866,0.8333333333333333,0.9921496158576528
jittered_zero,19,75.57080854589069,0.05,0.55,BR,10.0,0.002,0.4128270712082985,0.7951228159493422,0.6666666666666665,0.9926650697687089
known_zero,20,77.1448400688748,-0.05,0.45,BR,10.0,0.002,0.41206161478345543,0.9279207351779472,0.6666666666666666,0.993425202511212
known_zero,20,77.1448400688748,-0.02,0.48,BR,10.0,0.002,0.18843432453403852,0.9709714208029193,0.8333333333333333,0.9939058772123421
known_zero,20,77.1448400688748,-0.01,0.49,BR,10.0,0.002,0.10127098342110777,0.9854546977672675,0.9090909090909091,0.9940569267244785
known_zero,20,77.1448400688748,-0.005,0.495,BR,10.0,0.002,0.05467665418591476,0.9927197626399495,0.9523809523809523,0.9941308014185698
known_zero,20,77.1448400688748,-0.002,0.498,BR,10.0,0.002,0.02564505413275031,0.9970861056151709,0.9803921568627451,0.9941746069480571
known_zero,20,77.1448400688748,0.0,0.5,BR,10.0,0.002,0.005813268085070989,0.9999999999999913,1.0,0.9942035962610322
known_zero,20,77.1448400688748,0.002,0.502,BR,10.0,0.002,0.025586908857539843,0.9971006416895268,0.9803921568627451,0.9942324151848071
known_zero,20,77.1448400688748,0.005,0.505,BR,10.0,0.002,0.054531286760576815,0.9928098273494622,0.9523809523809523,0.9942753261579614
known_zero,20,77.1448400688748,0.01,0.51,BR,10.0,0.002,0.10098021830295645,0.9858098173782002,0.9090909090909091,0.9943460058292504
known_zero,20,77.1448400688748,0.02,0.52,BR,10.0,0.002,0.18785255212786345,0.9723522077397264,0.8333333333333333,0.9944842724569231
known_zero,20,77.1448400688748,0.05,0.55,BR,10.0,0.002,0.4106029424268284,0.935870337941687,0.6666666666666665,0.9948753417743968
jittered_zero,20,77.11252035437101,-0.05,0.45,BR,10.0,0.002,0.41193739537579555,0.9161354634705796,0.6666666666666666,0.9935486128662444
jittered_zero,20,77.11252035437101,-0.02,0.48,BR,10.0,0.002,0.18831441219694595,0.9467643448860226,0.8333333333333333,0.9940250659348852
jittered_zero,20,77.11252035437101,-0.01,0.49,BR,10.0,0.002,0.10115250958543227,0.9529066801674676,0.9090909090909091,0.9941747034380592
jittered_zero,20,77.11252035437101,-0.005,0.495,BR,10.0,0.002,0.05455890017836909,0.9546776914093418,0.9523809523809523,0.994247871197044
jittered_zero,20,77.11252035437101,-0.002,0.498,BR,10.0,0.002,0.025527732211934117,0.9552661577813777,0.9803921568627451,0.9942912522649636
jittered_zero,20,77.11252035437101,0.0,0.5,BR,10.0,0.002,0.005696234302218106,0.9554546654086858,1.0,0.994319958477851
jittered_zero,20,77.11252035437101,0.002,0.502,BR,10.0,0.002,0.02547016327730007,0.9554799637016661,0.9803921568627451,0.9943484942007353
jittered_zero,20,77.11252035437101,0.005,0.505,BR,10.0,0.002,0.0544149736064062,0.9552170592133653,0.9523809523809523,0.9943909801831728
jittered_zero,20,77.11252035437101,0.01,0.51,BR,10.0,0.002,0.1008646261878363,0.9540191891244053,0.9090909090909091,0.994460951030477
jittered_zero,20,77.11252035437101,0.02,0.52,BR,10.0,0.002,0.18773840334211173,0.9492359740254901,0.8333333333333333,0.9945977981083577
jittered_zero,20,77.11252035437101,0.05,0.55,BR,10.0,0.002,0.41049313380303554,0.9252787475843405,0.6666666666666665,0.9949845936648127
known_zero,21,79.33737502024937,-0.05,0.45,BR,10.0,0.002,0.4173729489536291,0.8767171934658207,0.6666666666666666,0.9881627769092545
known_zero,21,79.33737502024937,-0.02,0.48,BR,10.0,0.002,0.19336110075315927,0.9486600827812629,0.8333333333333333,0.989021168187166
known_zero,21,79.33737502024937,-0.01,0.49,BR,10.0,0.002,0.10607465702919647,0.9739790276146756,0.9090909090909091,0.989293252429131
known_zero,21,79.33737502024937,-0.005,0.495,BR,10.0,0.002,0.059419704948077995,0.9869004763294486,0.9523809523809523,0.9894267531517924
known_zero,21,79.33737502024937,-0.002,0.498,BR,10.0,0.002,0.03035202520755971,0.994738654786382,0.9803921568627451,0.9895060518263386
known_zero,21,79.33737502024937,0.0,0.5,BR,10.0,0.002,0.010496307835629859,0.9999999999999993,1.0,0.9895585861721188
known_zero,21,79.33737502024937,0.002,0.502,BR,10.0,0.002,0.030246114330288502,0.9947651316115381,0.9803921568627451,0.9896108568302497
known_zero,21,79.33737502024937,0.005,0.505,BR,10.0,0.002,0.0591549220433152,0.9870633832785585,0.9523809523809523,0.9896887711289519
known_zero,21,79.33737502024937,0.01,0.51,BR,10.0,0.002,0.10554505042154813,0.9746140378635135,0.9090909090909091,0.989817327437064
known_zero,21,79.33737502024937,0.02,0.52,BR,10.0,0.002,0.19230156111890478,0.9510747249687608,0.8333333333333333,0.9900696306596646
known_zero,21,79.33737502024937,0.05,0.55,BR,10.0,0.002,0.4147183837304264,0.8897798947160479,0.6666666666666665,0.9907894041859909
jittered_zero,21,79.30009662629865,-0.05,0.45,BR,10.0,0.002,0.41708988947667613,0.8524451171846404,0.6666666666666666,0.9884425253388853
jittered_zero,21,79.30009662629865,-0.02,0.48,BR,10.0,0.002,0.1930887524677585,0.8984976092446254,0.8333333333333333,0.9892905630895018
jittered_zero,21,79.30009662629865,-0.01,0.49,BR,10.0,0.002,0.10580575836879434,0.9076385002753427,0.9090909090909091,0.9895593078288215
jittered_zero,21,79.30009662629865,-0.005,0.495,BR,10.0,0.002,0.05915250910876149,0.9103016181341912,0.9523809523809523,0.9896911591860663
jittered_zero,21,79.30009662629865,-0.002,0.498,BR,10.0,0.002,0.03008584410618616,0.9112189266099167,0.9803921568627451,0.989769474694569
jittered_zero,21,79.30009662629865,0.0,0.5,BR,10.0,0.002,0.010230800347428428,0.9115398565396282,1.0,0.9898213562689323
jittered_zero,21,79.30009662629865,0.002,0.502,BR,10.0,0.002,0.029981278162836043,0.9116282875903734,0.9803921568627451,0.9898729762846661
jittered_zero,21,79.30009662629865,0.005,0.505,BR,10.0,0.002,0.058891088578530516,0.9113313401284697,0.9523809523809523,0.9899499185947032
jittered_zero,21,79.30009662629865,0.01,0.51,BR,10.0,0.002,0.10528287679399732,0.9097420574283904,0.9090909090909091,0.9900768654569365
jittered_zero,21,79.30009662629865,0.02,0.52,BR,10.0,0.002,0.19204266516961865,0.9030295344160089,0.8333333333333333,0.9903259888601718
jittered_zero,21,79.30009662629865,0.05,0.55,BR,10.0,0.002,0.41446899483815697,0.867688802250248,0.6666666666666665,0.991036526871519
known_zero,22,82.91038085408603,-0.05,0.45,BR,10.0,0.002,0.4173522645491814,0.8770397155105616,0.6666666666666666,0.9881832166791837
known_zero,22,82.91038085408603,-0.02,0.48,BR,10.0,0.002,0.19332532492652463,0.9488413401979456,0.8333333333333333,0.9890565518699536
known_zero,22,82.91038085408603,-0.01,0.49,BR,10.0,0.002,0.10603476146143644,0.9740791881969744,0.9090909090909091,0.9893327216324358
known_zero,22,82.91038085408603,-0.005,0.495,BR,10.0,0.002,0.05937791024743715,0.986953020549209,0.9523809523809523,0.9894681068109223
known_zero,22,82.91038085408603,-0.002,0.498,BR,10.0,0.002,0.030309141222654032,0.9947602743751492,0.9803921568627451,0.9895484866988109
known_zero,22,82.91038085408603,0.0,0.5,BR,10.0,0.002,0.010452718292807433,0.9999999999999956,1.0,0.9896017215186043
known_zero,22,82.91038085408603,0.002,0.502,BR,10.0,0.002,0.030201835577565877,0.9947870998715631,0.9803921568627451,0.9896546765348048
known_zero,22,82.91038085408603,0.005,0.505,BR,10.0,0.002,0.05910963983546488,0.987118083673645,0.9523809523809523,0.9897335874362764
known_zero,22,82.91038085408603,0.01,0.51,BR,10.0,0.002,0.10549817564158903,0.9747226734601181,0.9090909090909091,0.9898637259939399
known_zero,22,82.91038085408603,0.02,0.52,BR,10.0,0.002,0.19225179328061107,0.9512887373342473,0.8333333333333333,0.9901189055110841
known_zero,22,82.91038085408603,0.05,0.55,BR,10.0,0.002,0.4146621309571941,0.8902878504751204,0.6666666666666665,0.9908451404053094
jittered_zero,22,83.08769473868333,-0.05,0.45,BR,10.0,0.002,0.4159319661282873,0.67642398744538,0.6666666666666666,0.9895877289185424
jittered_zero,22,83.08769473868333,-0.02,0.48,BR,10.0,0.002,0.19195536054304696,0.6918429093081466,0.8333333333333333,0.9904124526751041
jittered_zero,22,83.08769473868333,-0.01,0.49,BR,10.0,0.002,0.10468113434502045,0.6956127483457712,0.9090909090909091,0.990672816021026
jittered_zero,22,83.08769473868333,-0.005,0.495,BR,10.0,0.002,0.05803237132719195,0.6972343907872889,0.9523809523809523,0.9908003707644774
jittered_zero,22,83.08769473868333,-0.002,0.498,BR,10.0,0.002,0.028968429761869516,0.6981231808684558,0.9803921568627451,0.9908760754537983
jittered_zero,22,83.08769473868333,0.0,0.5,BR,10.0,0.002,0.009115214595920466,0.6986807258390968,1.0,0.9909262030315936
jittered_zero,22,83.08769473868333,0.002,0.502,BR,10.0,0.002,0.028867531247148186,0.6992103703967341,0.9803921568627451,0.9909760584220663
jittered_zero,22,83.08769473868333,0.005,0.505,BR,10.0,0.002,0.057780118877999095,0.6999527284276228,0.9523809523809523,0.9910503341102718
jittered_zero,22,83.08769473868333,0.01,0.51,BR,10.0,0.002,0.10417658542831841,0.7010520169540712,0.9090909090909091,0.9911727850359621
jittered_zero,22,83.08769473868333,0.02,0.52,BR,10.0,0.002,0.19094591052403417,0.7027420262447535,0.8333333333333333,0.9914127293239904
jittered_zero,22,83.08769473868333,0.05,0.55,BR,10.0,0.002,0.41340217345466984,0.7040141284351503,0.6666666666666665,0.9920943499840352
known_zero,23,84.73549298051705,-0.05,0.45,BR,10.0,0.002,0.4152691688090647,0.8965000552531004,0.6666666666666666,0.9902438424235227
known_zero,23,84.73549298051705,-0.02,0.48,BR,10.0,0.002,0.19138990468541206,0.9575048925752546,0.8333333333333333,0.9909726455651936
known_zero,23,84.73549298051705,-0.01,0.49,BR,10.0,0.002,0.10414624704556887,0.978567833587723,0.9090909090909091,0.9912028560714364
known_zero,23,84.73549298051705,-0.005,0.495,BR,10.0,0.002,0.057512425092806005,0.9892375736802693,0.9523809523809523,0.9913156676380106
known_zero,23,84.73549298051705,-0.002,0.498,BR,10.0,0.002,0.028457339469294064,0.9956838831376391,0.9803921568627451,0.9913826320341573
known_zero,23,84.73549298051705,0.0,0.5,BR,10.0,0.002,0.008609983233644047,0.9999999999999973,1.0,0.9914269765196507
known_zero,23,84.73549298051705,0.002,0.502,BR,10.0,0.002,0.02836812293506618,0.9957061866959271,0.9803921568627451,0.9914710837022982
known_zero,23,84.73549298051705,0.005,0.505,BR,10.0,0.002,0.05728937813599862,0.9893751896129871,0.9523809523809523,0.9915368022416964
known_zero,23,84.73549298051705,0.01,0.51,BR,10.0,0.002,0.10370011297903749,0.9791067334789098,0.9090909090909091,0.9916451640893746
known_zero,23,84.73549298051705,0.02,0.52,BR,10.0,0.002,0.1904973152909026,0.9595723948132688,0.8333333333333333,0.9918575721181501
known_zero,23,84.73549298051705,0.05,0.55,BR,10.0,0.002,0.41303206897758554,0.9079627413075848,0.6666666666666665,0.9924615965002526
jittered_zero,23,84.51612257992386,-0.05,0.45,BR,10.0,0.002,0.41463815006442256,0.6689687452034105,0.6666666666666666,0.990868902041286
jittered_zero,23,84.51612257992386,-0.02,0.48,BR,10.0,0.002,0.1907797159795786,0.6823215230899317,0.8333333333333333,0.9915775104033869
jittered_zero,23,84.51612257992386,-0.01,0.49,BR,10.0,0.002,0.1035429796703933,0.6858238423997008,0.9090909090909091,0.9918009968179446
jittered_zero,23,84.51612257992386,-0.005,0.495,BR,10.0,0.002,0.05691261392347176,0.6873953372158942,0.9523809523809523,0.9919104482079789
jittered_zero,23,84.51612257992386,-0.002,0.498,BR,10.0,0.002,0.02785960055541437,0.6882809114247471,0.9803921568627451,0.9919753971536094
jittered_zero,23,84.51612257992386,0.0,0.5,BR,10.0,0.002,0.008013625202348799,0.6888474880284059,1.0,0.9920183982915755
jittered_zero,23,84.51612257992386,0.002,0.502,BR,10.0,0.002,0.027773145284312382,0.6893950764219837,0.9803921568627451,0.9920611623628707
jittered_zero,23,84.51612257992386,0.005,0.505,BR,10.0,0.002,0.056696470105037644,0.6901809825099445,0.9523809523809523,0.9921248666915796
jittered_zero,23,84.51612257992386,0.01,0.51,BR,10.0,0.002,0.1031106517417311,0.6913967934843565,0.9090909090909091,0.9922298727893947
jittered_zero,23,84.51612257992386,0.02,0.52,BR,10.0,0.002,0.18991473774942663,0.6934806356403032,0.8333333333333333,0.9924355744132399
jittered_zero,23,84.51612257992386,0.05,0.55,BR,10.0,0.002,0.41247005865447,0.6970897301924335,0.6666666666666665,0.993019526929427
known_zero,24,87.42527461312523,-0.05,0.45,BR,10.0,0.002,0.4136567842672653,0.9121978574689857,0.6666666666666666,0.9918417841897694
known_zero,24,87.42527461312523,-0.02,0.48,BR,10.0,0.002,0.18988563973575873,0.9643423959223062,0.8333333333333333,0.9924644527372977
known_zero,24,87.42527461312523,-0.01,0.49,BR,10.0,0.002,0.10267730400074418,0.982083045149571,0.9090909090909091,0.9926599465423225
known_zero,24,87.42527461312523,-0.005,0.495,BR,10.0,0.002,0.05606100755587408,0.9910196101556038,0.9523809523809523,0.992755525247181
known_zero,24,87.42527461312523,-0.002,0.498,BR,10.0,0.002,0.027016393795860814,0.9964026013420461,0.9803921568627451,0.9928121902590226
known_zero,24,87.42527461312523,0.0,0.5,BR,10.0,0.002,0.0071760006797093505,0.9999999999999925,1.0,0.992849685333497
known_zero,24,87.42527461312523,0.002,0.502,BR,10.0,0.002,0.02694108899005576,0.9964214271380325,0.9803921568627451,0.9928869566033082
known_zero,24,87.42527461312523,0.005,0.505,BR,10.0,0.002,0.055872739874259544,0.9911360167626166,0.9523809523809523,0.9929424466234045
known_zero,24,87.42527461312523,0.01,0.51,BR,10.0,0.002,0.10230072815690405,0.9825404961777187,0.9090909090909091,0.9930338286924131
known_zero,24,87.42527461312523,0.02,0.52,BR,10.0,0.002,0.18913216416227774,0.9661094864909133,0.8333333333333333,0.9932125322544137
known_zero,24,87.42527461312523,0.05,0.55,BR,10.0,0.002,0.41176742274884287,0.922185320857248,0.6666666666666665,0.9937175032869464
jittered_zero,24,87.54645747925322,-0.05,0.45,BR,10.0,0.002,0.412977951354387,0.8063643814720597,0.6666666666666666,0.9925153076163168
jittered_zero,24,87.54645747925322,-0.02,0.48,BR,10.0,0.002,0.18922842502543608,0.8223375112413625,0.8333333333333333,0.9931169293602415
jittered_zero,24,87.54645747925322,-0.01,0.49,BR,10.0,0.002,0.10202739040097444,0.8257249764487148,0.9090909090909091,0.9933052994306213
jittered_zero,24,87.54645747925322,-0.005,0.495,BR,10.0,0.002,0.05541476201225833,0.8270399380404176,0.9523809523809523,0.9933972964298206
jittered_zero,24,87.54645747925322,-0.002,0.498,BR,10.0,0.002,0.026372354642321502,0.8277077931424126,0.9803921568627451,0.993451806128384
jittered_zero,24,87.54645747925322,0.0,0.5,BR,10.0,0.002,0.006533434757544901,0.8281028015754052,1.0,0.9934878617203659
jittered_zero,24,87.54645747925322,0.002,0.502,BR,10.0,0.002,0.026299998136987024,0.8284578351523616,0.9803921568627451,0.993523691429947
jittered_zero,24,87.54645747925322,0.005,0.505,BR,10.0,0.002,0.05523386505910075,0.8289159362871946,0.9523809523809523,0.9935770152288214
jittered_zero,24,87.54645747925322,0.01,0.51,BR,10.0,0.002,0.10166555585168938,0.8294833348706541,0.9090909090909091,0.9936647766376582
jittered_zero,24,87.54645747925322,0.02,0.52,BR,10.0,0.002,0.1885044307396923,0.8299045622137015,0.8333333333333333,0.9938362006849207
jittered_zero,24,87.54645747925322,0.05,0.55,BR,10.0,0.002,0.41116227000228117,0.8261052486173199,0.6666666666666665,0.9943190361546438
known_zero,25,88.80911120763446,-0.05,0.45,BR,10.0,0.002,0.4153679092500822,0.8957411464850243,0.6666666666666666,0.9901460701369257
known_zero,25,88.80911120763446,-0.02,0.48,BR,10.0,0.002,0.19146121287696719,0.9572080202309533,0.8333333333333333,0.9909019836173755
known_zero,25,88.80911120763446,-0.01,0.49,BR,10.0,0.002,0.10421051147787318,0.9784202810712767,0.9090909090909091,0.9911391590293416
known_zero,25,88.80911120763446,-0.005,0.495,BR,10.0,0.002,0.05757354430646822,0.9891639907930041,0.9523809523809523,0.9912550810554345
known_zero,25,88.80911120763446,-0.002,0.498,BR,10.0,0.002,0.02851668993483271,0.9956544925470173,0.9803921568627451,0.9913237947594462
known_zero,25,88.80911120763446,0.0,0.5,BR,10.0,0.002,0.00866820336699307,0.9999999999999853,1.0,0.9913692571891017
known_zero,25,88.80911120763446,0.002,0.502,BR,10.0,0.002,0.02842525152810213,0.9956773515277504,0.9803921568627451,0.9914144439721398
known_zero,25,88.80911120763446,0.005,0.505,BR,10.0,0.002,0.057344941640422385,0.9893050217894812,0.9523809523809523,0.9914817105127576
known_zero,25,88.80911120763446,0.01,0.51,BR,10.0,0.002,0.10375325864981597,0.9789724794035835,0.9090909090909091,0.9915924638423622
known_zero,25,88.80911120763446,0.02,0.52,BR,10.0,0.002,0.19054632720498155,0.9593260113025389,0.8333333333333333,0.9918089604713315
known_zero,25,88.80911120763446,0.05,0.55,BR,10.0,0.002,0.4130740394005359,0.907476502750386,0.6666666666666665,0.9924199433413919
jittered_zero,25,88.83893309019668,-0.05,0.45,BR,10.0,0.002,0.41572222585139484,0.8786672480196723,0.6666666666666666,0.9897953070908061
jittered_zero,25,88.83893309019668,-0.02,0.48,BR,10.0,0.002,0.1918018488697303,0.9244013604164991,0.8333333333333333,0.9905645042185329
jittered_zero,25,88.83893309019668,-0.01,0.49,BR,10.0,0.002,0.1045466707230823,0.9339800431651314,0.9090909090909091,0.9908060344323383
jittered_zero,25,88.83893309019668,-0.005,0.495,BR,10.0,0.002,0.05790748002157013,0.9367646398938583,0.9523809523809523,0.9909241208438865
jittered_zero,25,88.83893309019668,-0.002,0.498,BR,10.0,0.002,0.028849296181706542,0.9376824309434559,0.9803921568627451,0.9909941291001022
jittered_zero,25,88.83893309019668,0.0,0.5,BR,10.0,0.002,0.008999925216255788,0.93796781726655,1.0,0.9910404528846055
jittered_zero,25,88.83893309019668,0.002,0.502,BR,10.0,0.002,0.028756090498667824,0.9379912911425132,0.9803921568627451,0.9910864996894575
jittered_zero,25,88.83893309019668,0.005,0.505,BR,10.0,0.002,0.05767445911721903,0.937544688480857,0.9523809523809523,0.9911550537837254
jittered_zero,25,88.83893309019668,0.01,0.51,BR,10.0,0.002,0.1040805810789078,0.9355947592191707,0.9090909090909091,0.9912679465022273
jittered_zero,25,88.83893309019668,0.02,0.52,BR,10.0,0.002,0.19086928685037766,0.9280214651123917,0.8333333333333333,0.9914886979198804
jittered_zero,25,88.83893309019668,0.05,0.55,BR,10.0,0.002,0.4133841177216566,0.8920945376615025,0.6666666666666665,0.9921122631364595
known_zero,26,92.49189927055849,-0.05,0.45,BR,10.0,0.002,0.41912167058490546,0.8614630205534229,0.6666666666666666,0.9864362653201073
known_zero,26,92.49189927055849,-0.02,0.48,BR,10.0,0.002,0.19492638064999337,0.941844137063424,0.8333333333333333,0.9874742842040936
known_zero,26,92.49189927055849,-0.01,0.49,BR,10.0,0.002,0.10758259529218128,0.970441811315432,0.9090909090909091,0.9878025834813174
known_zero,26,92.49189927055849,-0.005,0.495,BR,10.0,0.002,0.06089965514384639,0.9850985320480001,0.9523809523809523,0.9879635338476815
known_zero,26,92.49189927055849,-0.002,0.498,BR,10.0,0.002,0.03181539723358513,0.9940097413857144,0.9803921568627451,0.9880590953265602
known_zero,26,92.49189927055849,0.0,0.5,BR,10.0,0.002,0.011948716325321495,0.9999999999999791,1.0,0.9881223861075679
known_zero,26,92.49189927055849,0.002,0.502,BR,10.0,0.002,0.03168762966249383,0.9940416819207608,0.9803921568627451,0.9881853453024195
known_zero,26,92.49189927055849,0.005,0.505,BR,10.0,0.002,0.060580228701184374,0.9852946322600636,0.9523809523809523,0.9882791659327119
known_zero,26,92.49189927055849,0.01,0.51,BR,10.0,0.002,0.1069436887272146,0.9712035236118106,0.9090909090909091,0.988433898691036
known_zero,26,92.49189927055849,0.02,0.52,BR,10.0,0.002,0.19364813803465403,0.9447210694324494,0.8333333333333333,0.9887373229787358
known_zero,26,92.49189927055849,0.05,0.55,BR,10.0,0.002,0.41591854264554384,0.8767445670683346,0.6666666666666665,0.9896010127215021
jittered_zero,26,92.46234974832157,-0.05,0.45,BR,10.0,0.002,0.4193923658547448,0.8412292801172248,0.6666666666666666,0.9861692778268429
jittered_zero,26,92.46234974832157,-0.02,0.48,BR,10.0,0.002,0.1951866455112229,0.8998438049919695,0.8333333333333333,0.9872173127883127
jittered_zero,26,92.46234974832157,-0.01,0.49,BR,10.0,0.002,0.10783950212055605,0.9124058602305746,0.9090909090909091,0.9875488428477809
jittered_zero,26,92.46234974832157,-0.005,0.495,BR,10.0,0.002,0.061154904622191086,0.9160779804393906,0.9523809523809523,0.9877113888523513
jittered_zero,26,92.46234974832157,-0.002,0.498,BR,10.0,0.002,0.0320696591586119,0.9172899036691736,0.9803921568627451,0.987807901454814
jittered_zero,26,92.46234974832157,0.0,0.5,BR,10.0,0.002,0.012202322720768833,0.9176665920275308,1.0,0.9878718237244204
jittered_zero,26,92.46234974832157,0.002,0.502,BR,10.0,0.002,0.03194058278993189,0.9176970011272926,0.9803921568627451,0.9879354123408314
jittered_zero,26,92.46234974832157,0.005,0.505,BR,10.0,0.002,0.06083220614857909,0.9171058239808796,0.9523809523809523,0.9880301732427552
jittered_zero,26,92.46234974832157,0.01,0.51,BR,10.0,0.002,0.1071940512295586,0.9145311862367248,0.9090909090909091,0.9881864628823744
jittered_zero,26,92.46234974832157,0.02,0.52,BR,10.0,0.002,0.19389531213072245,0.9045874336447273,0.8333333333333333,0.9884929629256609
jittered_zero,26,92.46234974832157,0.05,0.55,BR,10.0,0.002,0.41615647401709893,0.8583738739186443,0.6666666666666665,0.9893655836043498
known_zero,27,94.65134404051989,-0.05,0.45,BR,10.0,0.002,0.41223320322348395,0.9265515094822829,0.6666666666666666,0.9932547568540984
known_zero,27,94.65134404051989,-0.02,0.48,BR,10.0,0.002,0.18855175142786737,0.9704890141911483,0.8333333333333333,0.993789172784676
known_zero,27,94.65134404051989,-0.01,0.49,BR,10.0,0.002,0.10137263188454311,0.9852247230139031,0.9090909090909091,0.9939558875006376
known_zero,27,94.65134404051989,-0.005,0.495,BR,10.0,0.002,0.05477081464708438,0.992607611030714,0.9523809523809523,0.9940371980107844
known_zero,27,94.65134404051989,-0.002,0.498,BR,10.0,0.002,0.025734847044398115,0.997041929011848,0.9803921568627451,0.994085341123192
known_zero,27,94.65134404051989,0.0,0.5,BR,10.0,0.002,0.005900200770325656,0.9999999999999987,1.0,0.9941171712293537
known_zero,27,94.65134404051989,0.002,0.502,BR,10.0,0.002,0.02567102209828592,0.9970578849451215,0.9803921568627451,0.9941487905913281
known_zero,27,94.65134404051989,0.005,0.505,BR,10.0,0.002,0.054611246562327735,0.9927064606025869,0.9523809523809523,0.9941958272783956
known_zero,27,94.65134404051989,0.01,0.51,BR,10.0,0.002,0.1010534548601105,0.9856144019437518,0.9090909090909091,0.9942731860177322
known_zero,27,94.65134404051989,0.02,0.52,BR,10.0,0.002,0.1879130704920434,0.9720036075694453,0.8333333333333333,0.9944240897166501
known_zero,27,94.65134404051989,0.05,0.55,BR,10.0,0.002,0.4106307750305344,0.9352633841095787,0.6666666666666665,0.9948476521886107
jittered_zero,27,94.76011070554453,-0.05,0.45,BR,10.0,0.002,0.4115780239044602,0.8479748598184155,0.6666666666666666,0.9939057300581157
jittered_zero,27,94.76011070554453,-0.02,0.48,BR,10.0,0.002,0.18791781285643294,0.8629535165166381,0.8333333333333333,0.9944193738064412
jittered_zero,27,94.76011070554453,-0.01,0.49,BR,10.0,0.002,0.10074588667952021,0.8660193583260434,0.9090909090909091,0.9945790398456072
jittered_zero,27,94.76011070554453,-0.005,0.495,BR,10.0,0.002,0.05414768808250452,0.8671735092757529,0.9523809523809523,0.9946568020208565
jittered_zero,27,94.76011070554453,-0.002,0.498,BR,10.0,0.002,0.02511389877383243,0.8677448951906878,0.9803921568627451,0.9947028083843317
jittered_zero,27,94.76011070554453,0.0,0.5,BR,10.0,0.002,0.005280707676169701,0.8680756351752463,1.0,0.994733210748125
jittered_zero,27,94.76011070554453,0.002,0.502,BR,10.0,0.002,0.025052986574486204,0.8683664681210845,0.9803921568627451,0.9947633997654447
jittered_zero,27,94.76011070554453,0.005,0.505,BR,10.0,0.002,0.05399540190002493,0.8687284738528419,0.9523809523809523,0.9948082860422827
jittered_zero,27,94.76011070554453,0.01,0.51,BR,10.0,0.002,0.10044127371204264,0.8691366377670314,0.9090909090909091,0.9948820476660386
jittered_zero,27,94.76011070554453,0.02,0.52,BR,10.0,0.002,0.1873082620480966,0.8692461734583499,0.8333333333333333,0.9950257077164596
jittered_zero,27,94.76011070554453,0.05,0.55,BR,10.0,0.002,0.4100484556402583,0.8646520650417607,0.6666666666666665,0.9954271399739631
known_zero,28,95.87063422824531,-0.05,0.45,BR,10.0,0.002,0.41321434348475417,0.9167857858161444,0.6666666666666666,0.9922807125376347
known_zero,28,95.87063422824531,-0.02,0.48,BR,10.0,0.002,0.18945229549627884,0.9663570056972962,0.8333333333333333,0.9928946246903175
known_zero,28,95.87063422824531,-0.01,0.49,BR,10.0,0.002,0.10224808847972353,0.9831209551414746,0.9090909090909091,0.9930861030484254
known_zero,28,95.87063422824531,-0.005,0.495,BR,10.0,0.002,0.055634050962122296,0.9915462774034732,0.9523809523809523,0.9931794792632103
