set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
random_critical_line,22,109.77912990487772,-0.002,0.498,HBR,10.0,0.001,1.6040468502938532,0.20769219610834208,0.9803921568627451,0.9875322729258456
random_critical_line,22,109.77912990487772,0.0,0.5,HBR,10.0,0.001,1.581924079974702,0.20816374085762038,1.0,0.9875839366591213
random_critical_line,22,109.77912990487772,0.002,0.502,HBR,10.0,0.001,1.599412230518167,0.20863522592085912,0.9803921568627451,0.9876353573900695
random_critical_line,22,109.77912990487772,0.005,0.505,HBR,10.0,0.001,1.6249386627086255,0.2093423324292367,0.9523809523809523,0.9877120355103803
random_critical_line,22,109.77912990487772,0.01,0.51,HBR,10.0,0.001,1.665718411932789,0.2105204855368484,0.9090909090909091,0.9878386344731751
random_critical_line,22,109.77912990487772,0.02,0.52,HBR,10.0,0.001,1.7413547969302725,0.21287521633406412,0.8333333333333333,0.9880874071296425
random_critical_line,22,109.77912990487772,0.05,0.55,HBR,10.0,0.001,1.931210139872291,0.21992219460557613,0.6666666666666665,0.9887996208682516
random_critical_line,23,78.24505918641165,-0.05,0.45,HBR,10.0,0.001,1.3016757886121795,0.4097390180923974,0.6666666666666666,0.9960320757889332
random_critical_line,23,78.24505918641165,-0.02,0.48,HBR,10.0,0.001,1.0548252029641698,0.41943468049457827,0.8333333333333333,0.9963505026845946
random_critical_line,23,78.24505918641165,-0.01,0.49,HBR,10.0,0.001,0.9602363607847473,0.4225823414170866,0.9090909090909091,0.9964510915752498
random_critical_line,23,78.24505918641165,-0.005,0.495,HBR,10.0,0.001,0.9099875135614969,0.42414003972553294,0.9523809523809523,0.9965003844922916
random_critical_line,23,78.24505918641165,-0.002,0.498,HBR,10.0,0.001,0.8787817136601925,0.425069456904185,0.9803921568627451,0.9965296446833468
random_critical_line,23,78.24505918641165,0.0,0.5,HBR,10.0,0.001,0.8575081450974877,0.42568689217002154,1.0,0.9965490211208576
random_critical_line,23,78.24505918641165,0.002,0.502,HBR,10.0,0.001,0.8758461343574763,0.4263025817043482,0.9803921568627451,0.9965682938990736
random_critical_line,23,78.24505918641165,0.005,0.505,HBR,10.0,0.001,0.9026485000447415,0.42722283399126343,0.9523809523809523,0.9965970098712422
random_critical_line,23,78.24505918641165,0.01,0.51,HBR,10.0,0.001,0.945557867632428,0.42874780326822653,0.9090909090909091,0.9966443590453199
random_critical_line,23,78.24505918641165,0.02,0.52,HBR,10.0,0.001,1.0254644884526063,0.4317645906277474,0.8333333333333333,0.9967371713377114
random_critical_line,23,78.24505918641165,0.05,0.55,HBR,10.0,0.001,1.2282088418862425,0.44054604188777396,0.6666666666666665,0.9970010891495292
random_critical_line,24,21.2302572155262,-0.05,0.45,HBR,10.0,0.001,0.6289891893063095,0.8015862794689189,0.6666666666666666,0.9976413699764575
random_critical_line,24,21.2302572155262,-0.02,0.48,HBR,10.0,0.001,0.39759405680738863,0.8081584834589998,0.8333333333333333,0.9977271835504177
random_critical_line,24,21.2302572155262,-0.01,0.49,HBR,10.0,0.001,0.30872996027295607,0.8096345284230604,0.9090909090909091,0.9977550757625145
random_critical_line,24,21.2302572155262,-0.005,0.495,HBR,10.0,0.001,0.2614524376408395,0.8102368459782665,0.9523809523809523,0.9977688907723569
random_critical_line,24,21.2302572155262,-0.002,0.498,HBR,10.0,0.001,0.23206419522394864,0.8105548775399357,0.9803921568627451,0.9977771381380788
random_critical_line,24,21.2302572155262,0.0,0.5,HBR,10.0,0.001,0.21201676321150859,0.8107488759006758,1.0,0.9977826191032784
random_critical_line,24,21.2302572155262,0.002,0.502,HBR,10.0,0.001,0.23159239481674757,0.8109284899448699,0.9803921568627451,0.9977880862854591
random_critical_line,24,21.2302572155262,0.005,0.505,HBR,10.0,0.001,0.2602727081662893,0.8111710184999088,0.9523809523809523,0.9977962612901028
random_critical_line,24,21.2302572155262,0.01,0.51,HBR,10.0,0.001,0.3063688707147947,0.8115038832039315,0.9090909090909091,0.9978098178644048
random_critical_line,24,21.2302572155262,0.02,0.52,HBR,10.0,0.001,0.39285887086814225,0.8119052384894643,0.8333333333333333,0.9978366762856217
random_critical_line,24,21.2302572155262,0.05,0.55,HBR,10.0,0.001,0.6169277434803284,0.8110904432731726,0.6666666666666665,0.9979152511405708
random_critical_line,25,74.17467388308766,-0.05,0.45,HBR,10.0,0.001,1.938823584275531,0.21788238531002663,0.6666666666666666,0.9904869407202013
random_critical_line,25,74.17467388308766,-0.02,0.48,HBR,10.0,0.001,1.6855008123764403,0.2244357571190457,0.8333333333333333,0.9910270166539331
random_critical_line,25,74.17467388308766,-0.01,0.49,HBR,10.0,0.001,1.5886433895291907,0.22661703788113086,0.9090909090909091,0.9911994874639931
random_critical_line,25,74.17467388308766,-0.005,0.495,HBR,10.0,0.001,1.5372401330749574,0.22770687374354553,0.9523809523809523,0.9912843531277691
random_critical_line,25,74.17467388308766,-0.002,0.498,HBR,10.0,0.001,1.5053353442284696,0.22836049136470804,0.9803921568627451,0.9913348400311932
random_critical_line,25,74.17467388308766,0.0,0.5,HBR,10.0,0.001,1.4835931619790077,0.22879611206282277,1.0,0.991368319093404
random_critical_line,25,74.17467388308766,0.002,0.502,HBR,10.0,0.001,1.5014604530822757,0.2292316298534386,0.9803921568627451,0.9914016557982573
random_critical_line,25,74.17467388308766,0.005,0.505,HBR,10.0,0.001,1.5275528864155163,0.22988470722687704,0.9523809523809523,0.9914513953178102
random_critical_line,25,74.17467388308766,0.01,0.51,HBR,10.0,0.001,1.569268761971089,0.23097261386139906,0.9090909090909091,0.9915335916472483
random_critical_line,25,74.17467388308766,0.02,0.52,HBR,10.0,0.001,1.6467504834501887,0.2331461812776496,0.8333333333333333,0.9916953834600843
random_critical_line,25,74.17467388308766,0.05,0.55,HBR,10.0,0.001,1.8419289818872058,0.2396457191586051,0.6666666666666665,0.9921606320260434
random_critical_line,26,114.3658193455127,-0.05,0.45,HBR,10.0,0.001,0.5811670274042603,0.843798246483755,0.6666666666666666,0.9941570747849341
random_critical_line,26,114.3658193455127,-0.02,0.48,HBR,10.0,0.001,0.3101813460856687,0.8847162711638278,0.8333333333333333,0.9946428943807432
random_critical_line,26,114.3658193455127,-0.01,0.49,HBR,10.0,0.001,0.21420920603546256,0.8925426049662522,0.9090909090909091,0.9947955936718459
random_critical_line,26,114.3658193455127,-0.005,0.495,HBR,10.0,0.001,0.1649791924447462,0.8948974836294665,0.9523809523809523,0.994870284578541
random_critical_line,26,114.3658193455127,-0.002,0.498,HBR,10.0,0.001,0.1349658978980701,0.8957760214628241,0.9803921568627451,0.9949145774653383
random_critical_line,26,114.3658193455127,0.0,0.5,HBR,10.0,0.001,0.11473178224824046,0.8961362187862818,1.0,0.9949438907852538
random_critical_line,26,114.3658193455127,0.002,0.502,HBR,10.0,0.001,0.13430389850032082,0.8963165584603676,0.9803921568627451,0.9949730330463921
random_critical_line,26,114.3658193455127,0.005,0.505,HBR,10.0,0.001,0.16331738038321594,0.8962542145357244,0.9523809523809523,0.9950164278593412
random_critical_line,26,114.3658193455127,0.01,0.51,HBR,10.0,0.001,0.21083756974048898,0.8952939336597552,0.9090909090909091,0.9950879111500442
random_critical_line,26,114.3658193455127,0.02,0.52,HBR,10.0,0.001,0.30307271671754404,0.8905041524430741,0.8333333333333333,0.9952277767051604
random_critical_line,26,114.3658193455127,0.05,0.55,HBR,10.0,0.001,0.5583732614393798,0.8619809033869071,0.6666666666666665,0.9956236134839165
random_critical_line,27,51.63755610637329,-0.05,0.45,HBR,10.0,0.001,1.5606848247913592,0.3165038037657967,0.6666666666666666,0.9952118027052145
random_critical_line,27,51.63755610637329,-0.02,0.48,HBR,10.0,0.001,1.315001854678803,0.32362563756236723,0.8333333333333333,0.9954977386594788
random_critical_line,27,51.63755610637329,-0.01,0.49,HBR,10.0,0.001,1.220678357825551,0.3259707503632573,0.9090909090909091,0.9955892026920803
random_critical_line,27,51.63755610637329,-0.005,0.495,HBR,10.0,0.001,1.1705395970959234,0.3271376952585104,0.9523809523809523,0.9956342351473542
random_critical_line,27,51.63755610637329,-0.002,0.498,HBR,10.0,0.001,1.1393927044338437,0.3278360411861792,0.9803921568627451,0.9956610334999463
random_critical_line,27,51.63755610637329,0.0,0.5,HBR,10.0,0.001,1.1181554497311181,0.32830084061706755,1.0,0.9956788075623482
random_critical_line,27,51.63755610637329,0.002,0.502,HBR,10.0,0.001,1.1365273975934047,0.32876502523417983,0.9803921568627451,0.9956965087692559
random_critical_line,27,51.63755610637329,0.005,0.505,HBR,10.0,0.001,1.163376305471903,0.3294601434403601,0.9523809523809523,0.9957229246271713
random_critical_line,27,51.63755610637329,0.01,0.51,HBR,10.0,0.001,1.2063515994195488,0.33061556145600535,0.9090909090909091,0.9957665909843433
random_critical_line,27,51.63755610637329,0.02,0.52,HBR,10.0,0.001,1.2863469367833955,0.3329145776290507,0.8333333333333333,0.9958525899106657
random_critical_line,27,51.63755610637329,0.05,0.55,HBR,10.0,0.001,1.4890230312667834,0.3397142223206339,0.6666666666666665,0.9961002381301077
random_critical_line,28,81.56375628658915,-0.05,0.45,HBR,10.0,0.001,2.0054077608386662,0.2041149956250947,0.6666666666666666,0.9891879620154667
random_critical_line,28,81.56375628658915,-0.02,0.48,HBR,10.0,0.001,1.750246316945641,0.21062020719213487,0.8333333333333333,0.9898260811885745
random_critical_line,28,81.56375628658915,-0.01,0.49,HBR,10.0,0.001,1.6527983066909835,0.21278613526340234,0.9090909090909091,0.9900295880124704
random_critical_line,28,81.56375628658915,-0.005,0.495,HBR,10.0,0.001,1.6011039114434042,0.21386840407228794,0.9523809523809523,0.9901296746570324
