set,config,alpha,dsigma,delta,mean_F,median_F,std_F,mean_H,mean_B,mean_R
known_zero,HBR,5.0,0.001,-0.01,0.07355473138463833,0.071164375840051,0.0084333821238124,0.9796707204251268,0.9523809523809523,0.9958077901723057
known_zero,HBR,5.0,0.001,-0.005,0.03911904096725079,0.037717401808335715,0.004927872556445109,0.9897823372072599,0.9756097560975612,0.9958593598267749
known_zero,HBR,5.0,0.001,-0.002,0.018179082570355557,0.01737745539086064,0.0028138920287847156,0.9959001102435833,0.9900990099009901,0.9958899644508967
known_zero,HBR,5.0,0.001,0.0,0.004099113013397396,0.003700344883603268,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HBR,5.0,0.001,0.002,0.018118170859352245,0.017324702993896907,0.002786494450361614,0.9959203186489791,0.9900990099009901,0.9959303814087368
known_zero,HBR,5.0,0.001,0.005,0.03889150598466523,0.037520183693881076,0.004825815403708698,0.9899068812178097,0.9756097560975612,0.9959604047947452
known_zero,HBR,5.0,0.001,0.01,0.07285339598479841,0.07055530091449513,0.008120904313198105,0.9801575346888203,0.9523809523809523,0.9960098984900491
known_zero,HBR,5.0,0.001,0.02,0.13842920227948613,0.13440416445188047,0.014345110409689592,0.9616210023101075,0.909090909090909,0.9961068734172077
known_zero,HBR,5.0,0.001,0.05,0.318575847817189,0.310222109624847,0.030484839997368646,0.9126603954221671,0.7999999999999998,0.9963823266402849
known_zero,HBR,5.0,0.002,-0.05,0.33564206869486196,0.32543708426272716,0.03734216179530062,0.9024210172020192,0.8,0.9907855026366278
known_zero,HBR,5.0,0.002,-0.02,0.14507143066238443,0.14032408991260875,0.016858710680306987,0.9597595791545208,0.909090909090909,0.9914460236761531
known_zero,HBR,5.0,0.002,-0.01,0.0777372034551146,0.07493953745316946,0.009866362406995838,0.9796707204251268,0.9523809523809523,0.9916545441401876
known_zero,HBR,5.0,0.002,-0.005,0.043250188800995015,0.04144805200382502,0.006337904355848644,0.9897823372072599,0.9756097560975612,0.9917567031876688
known_zero,HBR,5.0,0.002,-0.002,0.02227976992466738,0.021081680116117614,0.004210308959852451,0.9959001102435833,0.9900990099009901,0.9918173366617488
known_zero,HBR,5.0,0.002,0.0,0.008179631358937501,0.007387068830125002,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HBR,5.0,0.002,0.002,0.02217862990251013,0.02099401854481804,0.004164939961091135,0.9959203186489791,0.9900990099009901,0.9918974170172419
known_zero,HBR,5.0,0.002,0.005,0.04292208051454614,0.041163558793188136,0.006190917172149922,0.9899068812178097,0.9756097560975612,0.991956909034615
known_zero,HBR,5.0,0.002,0.01,0.07683470340430315,0.07415589690372773,0.009464014274049384,0.9801575346888203,0.9523809523809523,0.9920549912508816
known_zero,HBR,5.0,0.002,0.02,0.14231397026027331,0.13792088127766278,0.01564514234879796,0.9616210023101075,0.909090909090909,0.9922472012629171
known_zero,HBR,5.0,0.002,0.05,0.32218633846273237,0.31350009626279207,0.03166258742962961,0.9126603954221671,0.7999999999999998,0.9927934089622313
known_zero,HBR,5.0,0.005,-0.05,0.34935848652886103,0.3379013438922118,0.042129899933643654,0.9024210172020192,0.8,0.9773140742207145
known_zero,HBR,5.0,0.005,-0.02,0.1578119841309058,0.15183347730786997,0.02121530131013064,0.9597595791545208,0.909090909090909,0.9789159648874144
known_zero,HBR,5.0,0.005,-0.01,0.09016944769226443,0.08618060763806332,0.014086878060258885,0.9796707204251268,0.9523809523809523,0.9794224466226635
known_zero,HBR,5.0,0.005,-0.005,0.055531343512750984,0.05255756698561431,0.010491767873490033,0.9897823372072599,0.9756097560975612,0.9796707204251268
known_zero,HBR,5.0,0.005,-0.002,0.034471236982611154,0.03211308217814267,0.008324625892987103,0.9959001102435833,0.9900990099009901,0.979818118457878
known_zero,HBR,5.0,0.005,0.0,0.02031170579211042,0.018366734417037116,0.006875627186084274,0.9999999999999927,1.0,0.9799157365287787
known_zero,HBR,5.0,0.005,0.002,0.0342516291454112,0.03192221706282765,0.008227040737695295,0.9959203186489791,0.9900990099009901,0.9800128397331658
known_zero,HBR,5.0,0.005,0.005,0.05490705865400223,0.05201505879307875,0.010214236842204762,0.9899068812178097,0.9756097560975612,0.9801575346888203
known_zero,HBR,5.0,0.005,0.01,0.08867454424793056,0.08488089339612231,0.013423413929221441,0.9801575346888203,0.9523809523809523,0.9803961542618701
known_zero,HBR,5.0,0.005,0.02,0.15386931491553238,0.1483977714228929,0.019479280570110002,0.9616210023101075,0.909090909090909,0.9808640131005945
known_zero,HBR,5.0,0.005,0.05,0.3329326949097143,0.32327037961870375,0.03514058082237844,0.9126603954221671,0.7999999999999998,0.9821952756025423
known_zero,HBR,10.0,0.001,-0.05,0.5133444224375144,0.5035692872489372,0.035713574488175255,0.9024210172020192,0.6666666666666666,0.9953688415371085
known_zero,HBR,10.0,0.001,-0.02,0.22779556600630935,0.2234694953607974,0.015378860873391848,0.9597595791545208,0.8333333333333333,0.9957025097089136
known_zero,HBR,10.0,0.001,-0.01,0.12007474701948115,0.11768439147489382,0.008433382123812401,0.9796707204251268,0.909090909090909,0.9958077901723057
known_zero,HBR,10.0,0.001,-0.005,0.06321659254628645,0.06181495338737136,0.0049278725564451085,0.9897823372072599,0.9523809523809523,0.9958593598267749
known_zero,HBR,10.0,0.001,-0.002,0.02803137901335722,0.027229751833862302,0.0028138920287847156,0.9959001102435833,0.980392156862745,0.9958899644508967
known_zero,HBR,10.0,0.001,0.0,0.004099113013397396,0.003700344883603268,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HBR,10.0,0.001,0.002,0.027970467302353908,0.027176999436898573,0.002786494450361615,0.9959203186489791,0.980392156862745,0.9959303814087368
known_zero,HBR,10.0,0.001,0.005,0.06298905756370088,0.06161773527291674,0.004825815403708696,0.9899068812178097,0.9523809523809523,0.9959604047947452
known_zero,HBR,10.0,0.001,0.01,0.11937341161964124,0.11707531654933796,0.008120904313198115,0.9801575346888203,0.909090909090909,0.9960098984900491
known_zero,HBR,10.0,0.001,0.02,0.22544057926901595,0.2214155414414103,0.014345110409689592,0.9616210023101075,0.8333333333333333,0.9961068734172077
known_zero,HBR,10.0,0.001,0.05,0.5008974046108936,0.4925436664185516,0.030484839997368653,0.9126603954221671,0.6666666666666665,0.9963823266402849
known_zero,HBR,10.0,0.002,-0.05,0.5179636254885668,0.5077586410564319,0.03734216179530058,0.9024210172020192,0.6666666666666666,0.9907855026366278
known_zero,HBR,10.0,0.002,-0.02,0.23208280765191427,0.22733546690213857,0.016858710680306987,0.9597595791545208,0.8333333333333333,0.9914460236761531
known_zero,HBR,10.0,0.002,-0.01,0.12425721908995743,0.12145955308801229,0.009866362406995836,0.9796707204251268,0.909090909090909,0.9916545441401876
known_zero,HBR,10.0,0.002,-0.005,0.06734774038003066,0.06554560358286068,0.00633790435584864,0.9897823372072599,0.9523809523809523,0.9917567031876688
known_zero,HBR,10.0,0.002,-0.002,0.03213206636766904,0.030933976559119277,0.004210308959852451,0.9959001102435833,0.980392156862745,0.9918173366617488
known_zero,HBR,10.0,0.002,0.0,0.008179631358937501,0.007387068830125002,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HBR,10.0,0.002,0.002,0.032030926345511794,0.030846314987819708,0.004164939961091132,0.9959203186489791,0.980392156862745,0.9918974170172419
known_zero,HBR,10.0,0.002,0.005,0.06701963209358179,0.06526111037222379,0.006190917172149916,0.9899068812178097,0.9523809523809523,0.991956909034615
known_zero,HBR,10.0,0.002,0.01,0.123354719039146,0.12067591253857057,0.00946401427404938,0.9801575346888203,0.909090909090909,0.9920549912508816
known_zero,HBR,10.0,0.002,0.02,0.22932534724980314,0.2249322582671926,0.015645142348797953,0.9616210023101075,0.8333333333333333,0.9922472012629171
known_zero,HBR,10.0,0.002,0.05,0.504507895256437,0.4958216530564966,0.03166258742962962,0.9126603954221671,0.6666666666666665,0.9927934089622313
known_zero,HBR,10.0,0.005,-0.05,0.5316800433225658,0.5202229006859165,0.042129899933643716,0.9024210172020192,0.6666666666666666,0.9773140742207145
known_zero,HBR,10.0,0.005,-0.02,0.24482336112043565,0.23884485429739982,0.021215301310130642,0.9597595791545208,0.8333333333333333,0.9789159648874144
known_zero,HBR,10.0,0.005,-0.01,0.13668946332710724,0.13270062327290616,0.014086878060258897,0.9796707204251268,0.909090909090909,0.9794224466226635
known_zero,HBR,10.0,0.005,-0.005,0.07962889509178664,0.07665511856464996,0.010491767873490038,0.9897823372072599,0.9523809523809523,0.9796707204251268
known_zero,HBR,10.0,0.005,-0.002,0.04432353342561282,0.04196537862114433,0.0083246258929871,0.9959001102435833,0.980392156862745,0.979818118457878
known_zero,HBR,10.0,0.005,0.0,0.02031170579211042,0.018366734417037116,0.006875627186084274,0.9999999999999927,1.0,0.9799157365287787
known_zero,HBR,10.0,0.005,0.002,0.04410392558841287,0.04177451350582932,0.008227040737695292,0.9959203186489791,0.980392156862745,0.9800128397331658
known_zero,HBR,10.0,0.005,0.005,0.07900461023303788,0.07611261037211439,0.010214236842204757,0.9899068812178097,0.9523809523809523,0.9801575346888203
known_zero,HBR,10.0,0.005,0.01,0.1351945598827734,0.13140090903096513,0.013423413929221445,0.9801575346888203,0.909090909090909,0.9803961542618701
known_zero,HBR,10.0,0.005,0.02,0.2408806919050622,0.23540914841242272,0.019479280570110006,0.9616210023101075,0.8333333333333333,0.9808640131005945
known_zero,HBR,10.0,0.005,0.05,0.5152542517034189,0.5055919364124084,0.035140580822378455,0.9126603954221671,0.6666666666666665,0.9821952756025423
known_zero,HBR,20.0,0.001,-0.05,0.8010264948887951,0.791251359700218,0.035713574488175186,0.9024210172020192,0.5000000000000001,0.9953688415371085
known_zero,HBR,20.0,0.001,-0.02,0.38194624583336784,0.3776201751878559,0.015378860873391796,0.9597595791545208,0.7142857142857141,0.9957025097089136
known_zero,HBR,20.0,0.001,-0.01,0.207086124009011,0.20469576846442367,0.008433382123812418,0.9796707204251268,0.8333333333333333,0.9958077901723057
known_zero,HBR,20.0,0.001,-0.005,0.10973660818112926,0.10833496902221419,0.004927872556445118,0.9897823372072599,0.909090909090909,0.9958593598267749
known_zero,HBR,20.0,0.001,-0.002,0.04744946487043885,0.04664783769094393,0.0028138920287847126,0.9959001102435833,0.9615384615384615,0.9958899644508967
known_zero,HBR,20.0,0.001,0.0,0.004099113013397396,0.003700344883603268,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HBR,20.0,0.001,0.002,0.04738855315943554,0.04659508529398021,0.0027864944503616152,0.9959203186489791,0.9615384615384615,0.9959303814087368
known_zero,HBR,20.0,0.001,0.005,0.10950907319854371,0.10813775090775957,0.004825815403708703,0.9899068812178097,0.909090909090909,0.9959604047947452
known_zero,HBR,20.0,0.001,0.01,0.20638478860917106,0.2040866935388678,0.008120904313198094,0.9801575346888203,0.8333333333333333,0.9960098984900491
known_zero,HBR,20.0,0.001,0.02,0.37959125909607444,0.3755662212684688,0.01434511040968961,0.9616210023101075,0.7142857142857141,0.9961068734172077
known_zero,HBR,20.0,0.001,0.05,0.7885794770621748,0.7802257388698328,0.030484839997368698,0.9126603954221671,0.49999999999999983,0.9963823266402849
known_zero,HBR,20.0,0.002,-0.05,0.8056456979398474,0.7954407135077126,0.037342161795300546,0.9024210172020192,0.5000000000000001,0.9907855026366278
known_zero,HBR,20.0,0.002,-0.02,0.3862334874789728,0.38148614672919706,0.016858710680306976,0.9597595791545208,0.7142857142857141,0.9914460236761531
known_zero,HBR,20.0,0.002,-0.01,0.21126859607948725,0.20847093007754214,0.00986636240699584,0.9796707204251268,0.8333333333333333,0.9916545441401876
known_zero,HBR,20.0,0.002,-0.005,0.11386775601487349,0.1120656192177035,0.006337904355848644,0.9897823372072599,0.909090909090909,0.9917567031876688
known_zero,HBR,20.0,0.002,-0.002,0.05155015222475068,0.05035206241620091,0.004210308959852448,0.9959001102435833,0.9615384615384615,0.9918173366617488
known_zero,HBR,20.0,0.002,0.0,0.008179631358937501,0.007387068830125002,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HBR,20.0,0.002,0.002,0.051449012202593424,0.050264400844901344,0.004164939961091129,0.9959203186489791,0.9615384615384615,0.9918974170172419
known_zero,HBR,20.0,0.002,0.005,0.11353964772842462,0.11178112600706662,0.00619091717214991,0.9899068812178097,0.909090909090909,0.991956909034615
known_zero,HBR,20.0,0.002,0.01,0.21036609602867581,0.2076872895281004,0.009464014274049373,0.9801575346888203,0.8333333333333333,0.9920549912508816
known_zero,HBR,20.0,0.002,0.02,0.3834760270768616,0.3790829380942511,0.015645142348797967,0.9616210023101075,0.7142857142857141,0.9922472012629171
known_zero,HBR,20.0,0.002,0.05,0.7921899677077182,0.7835037255077778,0.0316625874296296,0.9126603954221671,0.49999999999999983,0.9927934089622313
known_zero,HBR,20.0,0.005,-0.05,0.8193621157738464,0.8079049731371972,0.04212989993364368,0.9024210172020192,0.5000000000000001,0.9773140742207145
known_zero,HBR,20.0,0.005,-0.02,0.3989740409474941,0.3929955341244583,0.021215301310130653,0.9597595791545208,0.7142857142857141,0.9789159648874144
known_zero,HBR,20.0,0.005,-0.01,0.2237008403166371,0.21971200026243598,0.014086878060258889,0.9796707204251268,0.8333333333333333,0.9794224466226635
known_zero,HBR,20.0,0.005,-0.005,0.12614891072662945,0.1231751341994928,0.010491767873490036,0.9897823372072599,0.909090909090909,0.9796707204251268
known_zero,HBR,20.0,0.005,-0.002,0.06374161928269445,0.06138346447822597,0.0083246258929871,0.9959001102435833,0.9615384615384615,0.979818118457878
known_zero,HBR,20.0,0.005,0.0,0.02031170579211042,0.018366734417037116,0.006875627186084274,0.9999999999999927,1.0,0.9799157365287787
known_zero,HBR,20.0,0.005,0.002,0.06352201144549449,0.06119259936291095,0.008227040737695293,0.9959203186489791,0.9615384615384615,0.9800128397331658
known_zero,HBR,20.0,0.005,0.005,0.1255246258678807,0.12263262600695723,0.010214236842204764,0.9899068812178097,0.909090909090909,0.9801575346888203
known_zero,HBR,20.0,0.005,0.01,0.22220593687230322,0.21841228602049498,0.013423413929221436,0.9801575346888203,0.8333333333333333,0.9803961542618701
known_zero,HBR,20.0,0.005,0.02,0.39503137173212066,0.3895598282394812,0.01947928057010998,0.9616210023101075,0.7142857142857141,0.9808640131005945
known_zero,HBR,20.0,0.005,0.05,0.8029363241547001,0.7932740088636896,0.03514058082237847,0.9126603954221671,0.49999999999999983,0.9821952756025423
known_zero,HR,0.0,0.001,-0.05,0.10787931433084996,0.0981041791422728,0.03571357448817523,0.9024210172020192,1.0,0.9953688415371085
known_zero,HR,0.0,0.001,-0.02,0.045474009213554586,0.04114793856804265,0.015378860873391836,0.9597595791545208,1.0,0.9957025097089136
known_zero,HR,0.0,0.001,-0.01,0.02476456721625625,0.022374211671668913,0.008433382123812408,0.9796707204251268,1.0,0.9958077901723057
known_zero,HR,0.0,0.001,-0.005,0.01442642837790436,0.01302478921898928,0.004927872556445111,0.9897823372072599,1.0,0.9958593598267749
known_zero,HR,0.0,0.001,-0.002,0.008228751718197442,0.007427124538702524,0.002813892028784715,0.9959001102435833,1.0,0.9958899644508967
known_zero,HR,0.0,0.001,0.0,0.004099113014397485,0.003700344884603357,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HR,0.0,0.001,0.002,0.008167840007194132,0.007374372141738795,0.002786494450361614,0.9959203186489791,1.0,0.9959303814087368
known_zero,HR,0.0,0.001,0.005,0.0141988933953188,0.012827571104534648,0.004825815403708697,0.9899068812178097,1.0,0.9959604047947452
known_zero,HR,0.0,0.001,0.01,0.02406323181641632,0.021765136746113054,0.008120904313198105,0.9801575346888203,1.0,0.9960098984900491
known_zero,HR,0.0,0.001,0.02,0.0431190224762612,0.039093984648655544,0.014345110409689598,0.9616210023101075,1.0,0.9961068734172077
known_zero,HR,0.0,0.001,0.05,0.09543229650422898,0.08707855831188697,0.030484839997368667,0.9126603954221671,1.0,0.9963823266402849
known_zero,HR,0.0,0.002,-0.05,0.11249851738190224,0.10229353294976745,0.0373421617953006,0.9024210172020192,1.0,0.9907855026366278
known_zero,HR,0.0,0.002,-0.02,0.04976125085915953,0.04501391010938384,0.016858710680306987,0.9597595791545208,1.0,0.9914460236761531
known_zero,HR,0.0,0.002,-0.01,0.028947039286732524,0.026149373284787385,0.009866362406995835,0.9796707204251268,1.0,0.9916545441401876
known_zero,HR,0.0,0.002,-0.005,0.018557576211648583,0.016755439414478594,0.006337904355848641,0.9897823372072599,1.0,0.9917567031876688
known_zero,HR,0.0,0.002,-0.002,0.012329439072509264,0.011131349263959499,0.004210308959852452,0.9959001102435833,1.0,0.9918173366617488
known_zero,HR,0.0,0.002,0.0,0.00817963135993759,0.007387068831125091,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HR,0.0,0.002,0.002,0.012228299050352016,0.01104368769265993,0.004164939961091135,0.9959203186489791,1.0,0.9918974170172419
known_zero,HR,0.0,0.002,0.005,0.018229467925199708,0.016470946203841704,0.006190917172149918,0.9899068812178097,1.0,0.991956909034615
known_zero,HR,0.0,0.002,0.01,0.028044539235921075,0.025365732735345654,0.009464014274049377,0.9801575346888203,1.0,0.9920549912508816
known_zero,HR,0.0,0.002,0.02,0.0470037904570484,0.042610701474437865,0.01564514234879796,0.9616210023101075,1.0,0.9922472012629171
known_zero,HR,0.0,0.002,0.05,0.09904278714977237,0.09035654494983202,0.031662587429629595,0.9126603954221671,1.0,0.9927934089622313
known_zero,HR,0.0,0.005,-0.05,0.12621493521590127,0.11475779257925209,0.04212989993364367,0.9024210172020192,1.0,0.9773140742207145
known_zero,HR,0.0,0.005,-0.02,0.0625018043276809,0.05652329750464506,0.02121530131013065,0.9597595791545208,1.0,0.9789159648874144
known_zero,HR,0.0,0.005,-0.01,0.041379283523882336,0.03739044346968125,0.014086878060258882,0.9796707204251268,1.0,0.9794224466226635
known_zero,HR,0.0,0.005,-0.005,0.03083873092340455,0.027864954396267884,0.010491767873490031,0.9897823372072599,1.0,0.9796707204251268
known_zero,HR,0.0,0.005,-0.002,0.02452090613045304,0.022162751325984553,0.008324625892987101,0.9959001102435833,1.0,0.979818118457878
known_zero,HR,0.0,0.005,0.0,0.020311705793110507,0.018366734418037205,0.006875627186084274,0.9999999999999927,1.0,0.9799157365287787
known_zero,HR,0.0,0.005,0.002,0.02430129829325309,0.02197188621066954,0.008227040737695295,0.9959203186489791,1.0,0.9800128397331658
known_zero,HR,0.0,0.005,0.005,0.030214446064655797,0.027322446203732316,0.010214236842204759,0.9899068812178097,1.0,0.9801575346888203
known_zero,HR,0.0,0.005,0.01,0.03988438007954849,0.03609072922774024,0.013423413929221441,0.9801575346888203,1.0,0.9803961542618701
known_zero,HR,0.0,0.005,0.02,0.05855913511230746,0.05308759161966797,0.019479280570109996,0.9616210023101075,1.0,0.9808640131005945
known_zero,HR,0.0,0.005,0.05,0.10978914359675426,0.10012682830574374,0.035140580822378434,0.9126603954221671,1.0,0.9821952756025423
known_zero,HR,2.0,0.001,-0.05,0.10787931433084996,0.0981041791422728,0.03571357448817523,0.9024210172020192,0.909090909090909,0.9953688415371085
known_zero,HR,2.0,0.001,-0.02,0.045474009213554586,0.04114793856804265,0.015378860873391836,0.9597595791545208,0.9615384615384615,0.9957025097089136
known_zero,HR,2.0,0.001,-0.01,0.02476456721625625,0.022374211671668913,0.008433382123812408,0.9796707204251268,0.980392156862745,0.9958077901723057
known_zero,HR,2.0,0.001,-0.005,0.01442642837790436,0.01302478921898928,0.004927872556445111,0.9897823372072599,0.9900990099009901,0.9958593598267749
known_zero,HR,2.0,0.001,-0.002,0.008228751718197442,0.007427124538702524,0.002813892028784715,0.9959001102435833,0.9960159362549801,0.9958899644508967
known_zero,HR,2.0,0.001,0.0,0.004099113014397485,0.003700344884603357,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HR,2.0,0.001,0.002,0.008167840007194132,0.007374372141738795,0.002786494450361614,0.9959203186489791,0.9960159362549801,0.9959303814087368
known_zero,HR,2.0,0.001,0.005,0.0141988933953188,0.012827571104534648,0.004825815403708697,0.9899068812178097,0.9900990099009901,0.9959604047947452
known_zero,HR,2.0,0.001,0.01,0.02406323181641632,0.021765136746113054,0.008120904313198105,0.9801575346888203,0.980392156862745,0.9960098984900491
known_zero,HR,2.0,0.001,0.02,0.0431190224762612,0.039093984648655544,0.014345110409689598,0.9616210023101075,0.9615384615384615,0.9961068734172077
known_zero,HR,2.0,0.001,0.05,0.09543229650422898,0.08707855831188697,0.030484839997368667,0.9126603954221671,0.909090909090909,0.9963823266402849
known_zero,HR,2.0,0.002,-0.05,0.11249851738190224,0.10229353294976745,0.0373421617953006,0.9024210172020192,0.909090909090909,0.9907855026366278
known_zero,HR,2.0,0.002,-0.02,0.04976125085915953,0.04501391010938384,0.016858710680306987,0.9597595791545208,0.9615384615384615,0.9914460236761531
known_zero,HR,2.0,0.002,-0.01,0.028947039286732524,0.026149373284787385,0.009866362406995835,0.9796707204251268,0.980392156862745,0.9916545441401876
known_zero,HR,2.0,0.002,-0.005,0.018557576211648583,0.016755439414478594,0.006337904355848641,0.9897823372072599,0.9900990099009901,0.9917567031876688
known_zero,HR,2.0,0.002,-0.002,0.012329439072509264,0.011131349263959499,0.004210308959852452,0.9959001102435833,0.9960159362549801,0.9918173366617488
known_zero,HR,2.0,0.002,0.0,0.00817963135993759,0.007387068831125091,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HR,2.0,0.002,0.002,0.012228299050352016,0.01104368769265993,0.004164939961091135,0.9959203186489791,0.9960159362549801,0.9918974170172419
known_zero,HR,2.0,0.002,0.005,0.018229467925199708,0.016470946203841704,0.006190917172149918,0.9899068812178097,0.9900990099009901,0.991956909034615
known_zero,HR,2.0,0.002,0.01,0.028044539235921075,0.025365732735345654,0.009464014274049377,0.9801575346888203,0.980392156862745,0.9920549912508816
known_zero,HR,2.0,0.002,0.02,0.0470037904570484,0.042610701474437865,0.01564514234879796,0.9616210023101075,0.9615384615384615,0.9922472012629171
known_zero,HR,2.0,0.002,0.05,0.09904278714977237,0.09035654494983202,0.031662587429629595,0.9126603954221671,0.909090909090909,0.9927934089622313
known_zero,HR,2.0,0.005,-0.05,0.12621493521590127,0.11475779257925209,0.04212989993364367,0.9024210172020192,0.909090909090909,0.9773140742207145
known_zero,HR,2.0,0.005,-0.02,0.0625018043276809,0.05652329750464506,0.02121530131013065,0.9597595791545208,0.9615384615384615,0.9789159648874144
known_zero,HR,2.0,0.005,-0.01,0.041379283523882336,0.03739044346968125,0.014086878060258882,0.9796707204251268,0.980392156862745,0.9794224466226635
known_zero,HR,2.0,0.005,-0.005,0.03083873092340455,0.027864954396267884,0.010491767873490031,0.9897823372072599,0.9900990099009901,0.9796707204251268
known_zero,HR,2.0,0.005,-0.002,0.02452090613045304,0.022162751325984553,0.008324625892987101,0.9959001102435833,0.9960159362549801,0.979818118457878
known_zero,HR,2.0,0.005,0.0,0.020311705793110507,0.018366734418037205,0.006875627186084274,0.9999999999999927,1.0,0.9799157365287787
known_zero,HR,2.0,0.005,0.002,0.02430129829325309,0.02197188621066954,0.008227040737695295,0.9959203186489791,0.9960159362549801,0.9800128397331658
known_zero,HR,2.0,0.005,0.005,0.030214446064655797,0.027322446203732316,0.010214236842204759,0.9899068812178097,0.9900990099009901,0.9801575346888203
known_zero,HR,2.0,0.005,0.01,0.03988438007954849,0.03609072922774024,0.013423413929221441,0.9801575346888203,0.980392156862745,0.9803961542618701
known_zero,HR,2.0,0.005,0.02,0.05855913511230746,0.05308759161966797,0.019479280570109996,0.9616210023101075,0.9615384615384615,0.9808640131005945
known_zero,HR,2.0,0.005,0.05,0.10978914359675426,0.10012682830574374,0.035140580822378434,0.9126603954221671,0.909090909090909,0.9821952756025423
known_zero,HR,5.0,0.001,-0.05,0.10787931433084996,0.0981041791422728,0.03571357448817523,0.9024210172020192,0.8,0.9953688415371085
known_zero,HR,5.0,0.001,-0.02,0.045474009213554586,0.04114793856804265,0.015378860873391836,0.9597595791545208,0.909090909090909,0.9957025097089136
known_zero,HR,5.0,0.001,-0.01,0.02476456721625625,0.022374211671668913,0.008433382123812408,0.9796707204251268,0.9523809523809523,0.9958077901723057
known_zero,HR,5.0,0.001,-0.005,0.01442642837790436,0.01302478921898928,0.004927872556445111,0.9897823372072599,0.9756097560975612,0.9958593598267749
known_zero,HR,5.0,0.001,-0.002,0.008228751718197442,0.007427124538702524,0.002813892028784715,0.9959001102435833,0.9900990099009901,0.9958899644508967
known_zero,HR,5.0,0.001,0.0,0.004099113014397485,0.003700344884603357,0.0014000800595105113,0.9999999999999927,1.0,0.9959102282850724
known_zero,HR,5.0,0.001,0.002,0.008167840007194132,0.007374372141738795,0.002786494450361614,0.9959203186489791,0.9900990099009901,0.9959303814087368
known_zero,HR,5.0,0.001,0.005,0.0141988933953188,0.012827571104534648,0.004825815403708697,0.9899068812178097,0.9756097560975612,0.9959604047947452
known_zero,HR,5.0,0.001,0.01,0.02406323181641632,0.021765136746113054,0.008120904313198105,0.9801575346888203,0.9523809523809523,0.9960098984900491
known_zero,HR,5.0,0.001,0.02,0.0431190224762612,0.039093984648655544,0.014345110409689598,0.9616210023101075,0.909090909090909,0.9961068734172077
known_zero,HR,5.0,0.001,0.05,0.09543229650422898,0.08707855831188697,0.030484839997368667,0.9126603954221671,0.7999999999999998,0.9963823266402849
known_zero,HR,5.0,0.002,-0.05,0.11249851738190224,0.10229353294976745,0.0373421617953006,0.9024210172020192,0.8,0.9907855026366278
known_zero,HR,5.0,0.002,-0.02,0.04976125085915953,0.04501391010938384,0.016858710680306987,0.9597595791545208,0.909090909090909,0.9914460236761531
known_zero,HR,5.0,0.002,-0.01,0.028947039286732524,0.026149373284787385,0.009866362406995835,0.9796707204251268,0.9523809523809523,0.9916545441401876
known_zero,HR,5.0,0.002,-0.005,0.018557576211648583,0.016755439414478594,0.006337904355848641,0.9897823372072599,0.9756097560975612,0.9917567031876688
known_zero,HR,5.0,0.002,-0.002,0.012329439072509264,0.011131349263959499,0.004210308959852452,0.9959001102435833,0.9900990099009901,0.9918173366617488
known_zero,HR,5.0,0.002,0.0,0.00817963135993759,0.007387068831125091,0.0027874857689545304,0.9999999999999927,1.0,0.9918574855482681
known_zero,HR,5.0,0.002,0.002,0.012228299050352016,0.01104368769265993,0.004164939961091135,0.9959203186489791,0.9900990099009901,0.9918974170172419
known_zero,HR,5.0,0.002,0.005,0.018229467925199708,0.016470946203841704,0.006190917172149918,0.9899068812178097,0.9756097560975612,0.991956909034615
known_zero,HR,5.0,0.002,0.01,0.028044539235921075,0.025365732735345654,0.009464014274049377,0.9801575346888203,0.9523809523809523,0.9920549912508816
known_zero,HR,5.0,0.002,0.02,0.0470037904570484,0.042610701474437865,0.01564514234879796,0.9616210023101075,0.909090909090909,0.9922472012629171
known_zero,HR,5.0,0.002,0.05,0.09904278714977237,0.09035654494983202,0.031662587429629595,0.9126603954221671,0.7999999999999998,0.9927934089622313
known_zero,HR,5.0,0.005,-0.05,0.12621493521590127,0.11475779257925209,0.04212989993364367,0.9024210172020192,0.8,0.9773140742207145
known_zero,HR,5.0,0.005,-0.02,0.0625018043276809,0.05652329750464506,0.02121530131013065,0.9597595791545208,0.909090909090909,0.9789159648874144
known_zero,HR,5.0,0.005,-0.01,0.041379283523882336,0.03739044346968125,0.014086878060258882,0.9796707204251268,0.9523809523809523,0.9794224466226635
known_zero,HR,5.0,0.005,-0.005,0.03083873092340455,0.027864954396267884,0.010491767873490031,0.9897823372072599,0.9756097560975612,0.9796707204251268
known_zero,HR,5.0,0.005,-0.002,0.02452090613045304,0.022162751325984553,0.008324625892987101,0.9959001102435833,0.9900990099009901,0.979818118457878
