source,target,source_candidate_id,target_candidate_id,source_background_id,target_background_id,source_type,target_type,feature_distance,tunnel_barrier_proxy,delta_F_bridge,structural_uphill,structural_downhill,avg_control,avg_tadpole,stability_loss,gamma_proxy,transition_weight,structural_action,energy_action,P_structural,P_energy,source_F_bridge,target_F_bridge,source_abs_energy,target_abs_energy
25,58,57,124,32,69,AdS minimum,AdS minimum,3.41020569589029,0.2964933646602105,0.002435870334197565,0.002435870334197565,0.0,0.008995828322907344,0.08,0.0,0.7434205600957616,0.6973559809022862,0.3604592655994765,0.5896948780770233,0.1841839395956658,0.17192529004499665,-1.9940767240723865,-1.9916408537381889,2.852763637513903e-15,4.354985062489997e-15
25,33,57,73,32,40,AdS minimum,AdS minimum,4.289950357948372,0.3509432397656092,-2.324059744388478,0.0,2.324059744388478,0.00893126835860679,0.04,0.0,0.7040237132725393,0.6792489102906977,0.3867676349600767,0.6690806099957198,0.1794015448200962,0.15880456421841027,-1.9940767240723865,-4.318136468460865,2.852763637513903e-15,4.55916425813923e-15
25,38,57,82,32,44,AdS minimum,AdS minimum,4.449229107044014,0.39404479371447426,0.4057189473907834,0.4057189473907834,0.0,0.009031635324801918,0.1,0.0,0.6743238500939222,0.4431527776480035,0.8138406978539223,0.8211483021666066,0.11704441729224696,0.13640202593004724,-1.9940767240723865,-1.588357776681603,2.852763637513903e-15,5.733906855106525e-15
25,37,57,80,32,43,AdS minimum,AdS minimum,4.503176827794503,0.3970152913054203,-2.304154620182447,0.0,2.304154620182447,0.009021493655074032,0.04,0.0,0.6723237448463304,0.6486000977978078,0.4329389343260017,0.7694353892777557,0.17130665614994328,0.14364134184656338,-1.9940767240723865,-4.298231344254834,2.852763637513903e-15,5.0773683766666424e-15
25,29,57,65,32,36,AdS minimum,AdS minimum,4.614906578155907,0.3606878295636106,-2.332770091435763,0.0,2.332770091435763,0.008892355051234724,0.04,0.0,0.6971966086689471,0.6726908471921175,0.39646942011996883,0.5636345553895952,0.17766944538925664,0.17646460974979394,-1.9940767240723865,-4.32684681550815,2.852763637513903e-15,3.747526190918694e-15
25,48,57,103,32,56,AdS minimum,AdS minimum,4.626265214779943,0.37657993962982916,-0.0015420521449283076,0.0,0.0015420521449283076,0.008818972482151709,0.08,3.698947537156272e-09,0.6862042605795919,0.6451445929881703,0.43828081213440667,0.37657993962982916,0.17039399675279104,0.21276216821018842,-1.9940767240723865,-1.9956187762173148,2.852763637513903e-15,1.7341339890211448e-15
26,42,59,91,33,50,AdS minimum,AdS minimum,4.539666557191437,0.36147701917374353,-0.0005552193070845757,0.0,0.0005552193070845757,0.009367019484371932,0.2,1.165627983024109e-09,0.696646605406142,0.6054515465035084,0.5017807414807737,0.36147701917374353,0.17366490639967483,0.18586375299722385,-1.0355097976413472,-1.0360650169484318,8.386726975100753e-15,7.303787176939063e-15
26,34,59,75,33,41,AdS minimum,AdS minimum,4.631513818626281,0.4474282677269234,-0.5546117219133526,0.0,0.5546117219133526,0.009186684382361657,0.16,1.0425781071798923e-08,0.6392700709009765,0.5703337128282384,0.561533628366857,0.4474282677269234,0.16359187027746921,0.17055582218359766,-1.0355097976413472,-1.5901215195546998,8.386726975100753e-15,3.0086742844753736e-15
26,21,59,47,33,28,AdS minimum,AdS minimum,4.681768568565079,0.38873555267087795,-0.5521171746059832,0.0,0.5521171746059832,0.00934770285452343,0.16,3.5137808218621558e-09,0.6779135187314085,0.6047028924422928,0.5030180284461894,0.38873555267087795,0.17345016594981127,0.18086580745701933,-1.0355097976413472,-1.5876269722473304,8.386726975100753e-15,6.206529553313801e-15
26,20,59,45,33,27,AdS minimum,AdS minimum,4.924780039307836,0.3991126664650987,-0.2470859927334892,0.0,0.2470859927334892,0.009361612156673731,0.18,4.4133319776484825e-09,0.6709151074615386,0.5907215972855676,0.5264104431474388,0.3991126664650987,0.16943983625660794,0.17899864701506504,-1.0355097976413472,-1.2825957903748364,8.386726975100753e-15,5.937258360812534e-15
26,9,59,22,33,11,AdS minimum,AdS minimum,4.955584007040604,0.4392087475922357,-0.24437531338593144,0.0,0.24437531338593144,0.009591349561273499,0.18,0.0,0.6445462181144778,0.5673611483302321,0.5667592321096366,0.8177488617655143,0.162739233698548,0.11777099893918211,-1.0355097976413472,-1.2798851110272786,8.386726975100753e-15,1.5120518506755212e-14
26,24,59,55,33,31,AdS minimum,dS minimum,4.972919979892371,0.47483467784584343,-0.24919009998538355,0.0,0.24919009998538355,0.00918371496086395,0.18,2.386117536889998e-08,0.6219878763411602,0.547749736153208,0.6019367821986753,0.47483467784584343,0.15711398741788865,0.16594497140791203,-1.0355097976413472,-1.2846998976267308,8.386726975100753e-15,1.80631788727262e-15
27,74,61,158,34,87,AdS minimum,dS minimum,4.22688168480298,0.34851009978498576,0.24625162317960747,0.24625162317960747,0.0,0.008684919870262044,0.18,3.5601985248767676e-09,0.7057387871779268,0.5044041768912915,0.6843773940150891,0.34851009978498576,0.15821917640732538,0.325358583678213,-1.285714916204596,-1.0394632930249885,3.719613372784768e-16,3.204880241365777e-16
27,75,61,159,34,87,AdS minimum,dS minimum,4.7618731355852075,0.4771095487370166,0.24242834963210913,0.24242834963210913,0.0,0.00828689806393334,0.18,1.6291580695604324e-08,0.6205745424122209,0.44517436325838927,0.8092892460133215,1.1117165034351442,0.13964024157472021,0.1516721835760575,-1.285714916204596,-1.0432865665724869,3.719613372784768e-16,1.467861398419798e-15
27,11,61,26,34,14,AdS minimum,AdS minimum,4.815086518060617,0.48316323008803097,-0.3021870134094713,0.0,0.3021870134094713,0.009002838748671655,0.14,0.0,0.6168291300824802,0.557626245078835,0.5840663527115698,1.260852377913443,0.1749136293502527,0.1306583146219282,-1.285714916204596,-1.5879019296140673,3.719613372784768e-16,4.372333158560342e-15
27,33,61,73,34,40,AdS minimum,AdS minimum,4.993483470211222,0.46819249018201364,-3.0324215522562685,0.0,3.0324215522562685,0.008873008188114994,0.08,0.0,0.626132987604176,0.5886327529660096,0.5299527991889401,1.2488448819833686,0.18463960777376862,0.13223665077177135,-1.285714916204596,-4.318136468460865,3.719613372784768e-16,4.55916425813923e-15
27,20,61,45,34,27,AdS minimum,AdS minimum,5.084720430903255,0.5144049736515061,0.0031191258297595947,0.0031191258297595947,0.0,0.00903450386243028,0.16,0.0,0.5978562290107002,0.5320625694247891,0.630994184855475,1.3111536045055225,0.16689493344480855,0.12424860080389194,-1.285714916204596,-1.2825957903748364,3.719613372784768e-16,5.937258360812534e-15
27,69,61,146,34,81,AdS minimum,dS minimum,5.283417294421142,0.4791307890393792,-0.30797269522480364,0.0,0.30797269522480364,0.008630049643070858,0.14,1.4280186921844518e-08,0.6193214789342854,0.5601090095102953,0.5796238543568973,1.2220658084537064,0.1756924114491244,0.13582566654813785,-1.285714916204596,-1.5936876114293996,3.719613372784768e-16,2.9530396863399185e-15
28,32,63,71,35,39,dS minimum,dS minimum,4.9862705934973155,0.5045368586178786,1.6026872891277022,1.6026872891277022,0.0,0.0078870570844152,0.12000000000000001,0.0,0.6037851485693102,0.14177743400172532,1.9534968171692821,0.5045368586178786,0.09868106028979262,0.16827664788197472,-2.64367277368573,-1.040985484558028,4.967725246209075e-15,1.9996712722978376e-15
28,57,63,122,35,68,dS minimum,dS minimum,5.293651561006577,0.44166619315448985,1.0445127523331266,1.0445127523331266,0.0,0.007640150338010602,0.08,0.0,0.6429642254976153,0.24909866948685505,1.3899061980094591,0.4426508518890026,0.17337964249966842,0.17901960864951794,-2.64367277368573,-1.5991600213526036,4.967725246209075e-15,4.973486642754688e-15
28,8,63,19,35,9,dS minimum,dS minimum,5.3240451155651725,0.43914285221308985,0.6302856599500966,0.6302856599500966,0.0,0.007339793272398092,0.06,5.310331008256952e-09,0.6445886921313028,0.3598890678954963,1.0219594397530583,0.5460711579361677,0.25049285915416236,0.161430553246178,-2.64367277368573,-2.0133871137356336,4.967725246209075e-15,5.682582840659357e-15
28,63,63,134,35,75,dS minimum,dS minimum,5.622300086538578,0.511228480166137,1.601682430523955,1.601682430523955,0.0,0.007782391153422191,0.12000000000000001,0.0,0.5997583348413585,0.14096844945398743,1.959219176380263,0.511228480166137,0.09811798441321933,0.16715436337830572,-2.64367277368573,-1.0419903431617752,4.967725246209075e-15,4.852796687006685e-15
28,10,63,24,35,13,dS minimum,dS minimum,5.6680533653167995,0.5527216399259394,0.6437896718326537,0.6437896718326537,0.0,0.007932678504383645,0.06,0.0,0.5753816956311082,0.3173757717359478,1.1476688073385168,0.5527216399259394,0.22090241571739408,0.16036052430715744,-2.64367277368573,-1.9998831018530765,4.967725246209075e-15,2.494950291988872e-15
28,36,63,78,35,42,dS minimum,dS minimum,5.742190866295718,0.5317546215128731,1.0446292925501999,1.0446292925501999,0.0,0.00764771509524687,0.08,0.0,0.5875730962743456,0.22761446897929283,1.4801020067853146,0.5317546215128731,0.1584260379257632,0.163758302536866,-2.64367277368573,-1.5990434811355303,4.967725246209075e-15,2.2029285171196132e-15
29,14,65,33,36,20,AdS minimum,AdS minimum,3.6391591009909745,0.28386040909604443,0.007861464213235969,0.007861464213235969,0.0,0.008932379883521517,0.0,4.67357819111669e-10,0.7528717314170021,0.7405454483785345,0.30036827189968707,0.28734273667140325,0.6216454798285534,0.20988564951685829,-4.32684681550815,-4.318985351294914,3.747526190918694e-15,3.7629424240572614e-15
29,72,65,154,36,85,AdS minimum,AdS minimum,4.535643311408324,0.43502633937392277,1.7222081998388883,1.7222081998388883,0.0,0.009140289681159885,0.02,0.0,0.6472476187564635,0.14632024099118063,1.9219576278862534,0.9477273752906965,0.1228274599739321,0.10843796059344679,-4.32684681550815,-2.6046386156692614,3.747526190918694e-15,9.443839446524109e-15
29,34,65,75,36,41,AdS minimum,AdS minimum,4.541929610120474,0.36590094032725196,2.73672529595345,2.73672529595345,0.0,0.008922746947560248,0.06,2.8217535530394855e-09,0.6935715027730145,0.06451016532590255,2.7409324656463157,0.36590094032725196,0.05415258815734612,0.19402842183625998,-4.32684681550815,-1.5901215195546998,3.747526190918694e-15,3.0086742844753736e-15
29,25,65,57,36,32,AdS minimum,AdS minimum,4.614906578155907,0.3606878295636106,2.332770091435763,2.332770091435763,0.0,0.008892355051234724,0.04,3.1010779499851537e-09,0.6971966086689471,0.09261316283681241,2.3793240001661755,0.3606878295636106,0.07774344461395115,0.19504255458705053,-4.32684681550815,-1.9940767240723865,3.747526190918694e-15,2.852763637513903e-15
29,21,65,47,36,28,AdS minimum,AdS minimum,4.900952351145259,0.4462390312609541,2.7392198432608192,2.7392198432608192,0.0,0.009083765419722022,0.06,0.0,0.6400307664146637,0.059393645289523025,2.823568039994345,0.7830057927951617,0.04985756270005407,0.12785538239860977,-4.32684681550815,-1.5876269722473304,3.747526190918694e-15,6.206529553313801e-15
29,58,65,124,36,69,AdS minimum,AdS minimum,4.909808381922102,0.410913243212071,2.3352059617699608,2.3352059617699608,0.0,0.009000739011857588,0.04,0.0,0.6630444527124894,0.08788385870535366,2.4317391236295807,0.5294762310126275,0.07377346472616299,0.1647500310677747,-4.32684681550815,-1.9916408537381889,3.747526190918694e-15,4.354985062489997e-15
30,11,67,26,37,14,dS minimum,AdS minimum,4.321859403069044,0.42117969243234854,2.7448235159604977,2.7448235159604977,0.0,0.009039966337796228,0.06,0.0,0.6562721636718563,0.06061434825970354,2.8032236439703477,1.0787732365234497,0.05114202370050466,0.1246118273235363,-4.332725445574565,-1.5879019296140673,9.897236789312433e-16,4.372333158560342e-15
30,14,67,33,37,20,dS minimum,AdS minimum,4.740913800794909,0.3960350974472411,0.01374009427965106,0.01374009427965106,0.0,0.00890633661320405,0.0,0.0,0.6729830755348932,0.6586841488887805,0.41751114785946897,1.0224693256955457,0.555750269049936,0.13182923818910297,-4.332725445574565,-4.318985351294914,9.897236789312433e-16,3.7629424240572614e-15
30,6,67,14,37,7,dS minimum,AdS minimum,4.813560973117444,0.42734688920519737,2.34104909591143,2.34104909591143,0.0,0.008973125761702228,0.04,0.0,0.6522372589164706,0.08602571127749574,2.453109059067785,1.0103628067724397,0.07258230256236659,0.1334349314217483,-4.332725445574565,-1.991676349663135,9.897236789312433e-16,3.1509935702007135e-15
30,12,67,29,37,15,dS minimum,AdS minimum,4.845477668649063,0.4580009860384821,1.7260036565911077,1.7260036565911077,0.0,0.009062900675566414,0.02,0.0,0.6325468524915175,0.14254845743764907,1.9480732848840465,1.0934651539398887,0.12027212694775721,0.12279442390862491,-4.332725445574565,-2.606721788983457,9.897236789312433e-16,3.921326889136822e-15
30,22,67,49,37,29,dS minimum,AdS minimum,4.864968669317206,0.3952958842424892,2.3370692974922704,2.3370692974922704,0.0,0.00879619459433054,0.04,0.0,0.6734807374273627,0.08914592892522197,2.4174806011646823,0.3952958842424892,0.07521491760273702,0.2468253191379554,-4.332725445574565,-1.9956561480822945,9.897236789312433e-16,7.559212298511566e-16
30,70,67,148,37,82,dS minimum,AdS minimum,4.875906818024462,0.42123895814595175,1.7236074232498932,1.7236074232498932,0.0,0.009003950543837288,0.02,0.0,0.6562332703862889,0.1481974735988652,1.909209613506582,0.42123895814595175,0.12503836013669858,0.24050426001903213,-4.332725445574565,-2.6091180223246715,9.897236789312433e-16,7.782892749815e-16
31,22,69,49,38,29,AdS minimum,AdS minimum,4.350687945613495,0.366301239078638,-0.7106946554974589,0.0,0.7106946554974589,0.008822660217819848,0.12,1.9724376576490954e-09,0.6932939225276769,0.6350788168313491,0.4540061667975681,0.366301239078638,0.18831137520741867,0.20998551018243045,-1.2849614925848356,-1.9956561480822945,1.2193220110405903e-15,7.559212298511566e-16
31,34,69,75,38,41,AdS minimum,AdS minimum,4.475156694075596,0.3638092124312486,-0.3051600269698642,0.0,0.3051600269698642,0.00892316930073209,0.14,0.0,0.6950237839922905,0.6283708893773224,0.4646246986620539,0.8693306775720908,0.186322363749027,0.1269773965519246,-1.2849614925848356,-1.5901215195546998,1.2193220110405903e-15,3.0086742844753736e-15
31,32,69,71,38,39,AdS minimum,dS minimum,4.677034586553494,0.44998745031886145,0.24397600802680763,0.24397600802680763,0.0,0.008589833265715555,0.18,1.740986538267819e-08,0.6376361537019728,0.45666011904371884,0.7838158867913341,0.7816904063284563,0.13540727975869923,0.1386079385700614,-1.2849614925848356,-1.040985484558028,1.2193220110405903e-15,1.9996712722978376e-15
31,41,69,88,38,49,AdS minimum,AdS minimum,4.8213699803178836,0.4486397662196129,-0.307663180833569,0.0,0.307663180833569,0.008762012495960862,0.14,4.77823064448657e-09,0.6384960651217452,0.5773665280554786,0.5492779835488428,0.4486397662196129,0.1711987268593351,0.19338828399828012,-1.2849614925848356,-1.5926246734184046,1.2193220110405903e-15,1.4566635011556548e-16
31,43,69,93,38,51,AdS minimum,AdS minimum,4.865128880306516,0.4214169345061637,-1.3252245978674662,0.0,1.3252245978674662,0.009004161629760667,0.1,0.0,0.6561164867700453,0.6087658838865911,0.4963215122989004,0.8191999971523534,0.18050915529825765,0.1335051122523126,-1.2849614925848356,-2.6101860904523018,1.2193220110405903e-15,2.2918728242450003e-15
31,13,69,31,38,19,AdS minimum,dS minimum,4.945461469201781,0.42742014491397556,0.24582412687601485,0.24582412687601485,0.0,0.008782511112397006,0.18,6.691800336078302e-09,0.652189480563817,0.46625088029157186,0.763031420001075,0.42742014491397556,0.1382510991272625,0.1975357584449909,-1.2849614925848356,-1.0391373657088208,1.2193220110405903e-15,4.589950657555417e-16
32,10,71,24,39,13,dS minimum,dS minimum,4.3350095132012925,0.3552968445676187,-0.9588976172950485,0.0,0.9588976172950485,0.0083271775048709,0.14,4.495669947424119e-10,0.7009653345704849,0.63415825624826,0.4554567401601519,0.5240325376550291,0.18510140713788523,0.20957433189067884,-1.040985484558028,-1.9998831018530765,1.9996712722978376e-15,2.494950291988872e-15
32,31,71,69,39,38,dS minimum,AdS minimum,4.677034586553494,0.44998745031886145,-0.24397600802680763,0.0,0.24397600802680763,0.008589833265715555,0.18,0.0,0.6376361537019728,0.5618972545368058,0.5764362669111486,0.44998745031886145,0.16400949046535823,0.22568124197384345,-1.040985484558028,-1.2849614925848356,1.9996712722978376e-15,1.2193220110405903e-15
32,34,71,75,39,41,dS minimum,AdS minimum,4.832672940786518,0.469444816470706,-0.5491360349966719,0.0,0.5491360349966719,0.00861489211991899,0.16,0.0,0.625349355587485,0.5582651792802428,0.5829211978026169,0.7545047728695609,0.16294934146596193,0.1664352337700478,-1.040985484558028,-1.5901215195546998,1.9996712722978376e-15,3.0086742844753736e-15
32,28,71,63,39,35,dS minimum,dS minimum,4.9862705934973155,0.5045368586178786,-1.6026872891277022,0.0,1.6026872891277022,0.0078870570844152,0.12000000000000001,2.9464958806180164e-08,0.6037851485693102,0.553655490756187,0.5912126435094545,1.012384163528665,0.16160384162603544,0.12860257780215875,-1.040985484558028,-2.64367277368573,1.9996712722978376e-15,4.967725246209075e-15
32,16,71,37,39,22,dS minimum,AdS minimum,5.031515207905837,0.5154110969556532,-0.5479173427120945,0.0,0.5479173427120945,0.008693505536039318,0.16,0.0,0.5972550144248825,0.5331385456472906,0.6289739530452965,0.984423862272404,0.15561524907455607,0.1322490857904311,-1.040985484558028,-1.5889028272701224,1.9996712722978376e-15,4.461358351983369e-15
32,1,71,2,39,1,dS minimum,dS minimum,5.034640054574167,0.4102675602176766,-0.24812301012881366,0.0,0.24812301012881366,0.008240252392340296,0.18,1.3938650678113618e-08,0.6634727074836664,0.5848897866998505,0.5363318483032389,0.9457960325083683,0.17072067023020315,0.13745752877284,-1.040985484558028,-1.2891084946868416,1.9996712722978376e-15,5.405006277784081e-15
33,37,73,80,40,43,AdS minimum,AdS minimum,3.6987643989194483,0.30748739622030985,0.019905124206030855,0.019905124206030855,0.0,0.009065317651396343,0.0,4.292916022663462e-11,0.7352921349494752,0.7157827346870711,0.3343786012441689,0.39423971909144984,0.3081984503202377,0.1735429249724821,-4.318136468460865,-4.298231344254834,4.55916425813923e-15,5.0773683766666424e-15
33,14,73,33,40,20,AdS minimum,AdS minimum,4.238279730124141,0.3226090453517669,-0.0008488828340489363,0.0,0.0008488828340489363,0.008971293190893584,0.0,2.6162281230313056e-09,0.7242569506467769,0.7171448260811782,0.3324774698239209,0.3226090453517669,0.30878493339186686,0.18642996554789154,-4.318136468460865,-4.318985351294914,4.55916425813923e-15,3.7629424240572614e-15
33,25,73,57,40,32,AdS minimum,AdS minimum,4.289950357948372,0.3509432397656092,2.324059744388478,2.324059744388478,0.0,0.00893126835860679,0.04,5.24994825390479e-09,0.7040237132725393,0.0942109914989379,2.3622184216277438,0.3509432397656092,0.040564937062640506,0.18122175630221862,-4.318136468460865,-1.9940767240723865,4.55916425813923e-15,2.852763637513903e-15
33,48,73,103,40,56,AdS minimum,AdS minimum,4.29980760010591,0.38129258144875794,2.32251769224355,2.32251769224355,0.0,0.00886279647847402,0.04,8.948895791061062e-09,0.682978033681691,0.09152146878486372,2.391181702693768,0.38129258144875794,0.03940689469529965,0.1758044174454082,-4.318136468460865,-1.9956187762173148,4.55916425813923e-15,1.7341339890211448e-15
33,58,73,124,40,69,AdS minimum,AdS minimum,4.311123125072861,0.3527535574840762,2.326495614722676,2.326495614722676,0.0,0.009039652319229655,0.04,1.7018536024870912e-09,0.7027503596052921,0.09383489766482539,2.3662184488258933,0.3527535574840762,0.04040300030273927,0.1808939841212224,-4.318136468460865,-1.9916408537381889,4.55916425813923e-15,4.354985062489997e-15
33,44,73,95,40,52,AdS minimum,AdS minimum,4.663465634992565,0.4395258873274825,0.052548973607486005,0.052548973607486005,0.0,0.009217194961617952,0.0,0.0,0.644341839307544,0.6099785847784445,0.49433142935162533,0.924643884911538,0.262641784227216,0.102106951610777,-4.318136468460865,-4.265587494853379,4.55916425813923e-15,1.0620665293874206e-14
34,15,75,35,41,21,AdS minimum,AdS minimum,4.335719001008679,0.38607624383575884,0.0024092811012668136,0.0024092811012668136,0.0,0.009103734282403363,0.12,0.0,0.6797186993437518,0.621177604419962,0.4761382404824793,0.83016690151083,0.18329040388990842,0.13551020317966134,-1.5901215195546998,-1.587712238453433,3.0086742844753736e-15,6.300355461532837e-15
34,4,75,9,41,5,AdS minimum,AdS minimum,4.457025553959736,0.3596995589755131,-1.0215431363916332,0.0,1.0215431363916332,0.008992936297762027,0.08,1.4740727527495778e-09,0.69788596815216,0.6560017712217052,0.4215917900086059,0.3596995589755131,0.19356594433567395,0.21691688901341183,-1.5901215195546998,-2.611664655946333,3.0086742844753736e-15,2.5887126899882362e-15
34,31,75,69,41,38,AdS minimum,AdS minimum,4.475156694075596,0.3638092124312486,0.3051600269698642,0.3051600269698642,0.0,0.00892316930073209,0.14,5.568525529575652e-09,0.6950237839922905,0.48480393584742054,0.7240107257628325,0.3638092124312486,0.14305072909359928,0.21602726504606623,-1.5901215195546998,-1.2849614925848356,3.0086742844753736e-15,1.2193220110405903e-15
34,29,75,65,41,36,AdS minimum,AdS minimum,4.541929610120474,0.36590094032725196,-2.73672529595345,0.0,2.73672529595345,0.008922746947560248,0.06,0.0,0.6935715027730145,0.6605278690975868,0.4147159619695682,0.5334845911096536,0.19490145659788793,0.1823137762789259,-1.5901215195546998,-4.32684681550815,3.0086742844753736e-15,3.747526190918694e-15
34,21,75,47,41,28,AdS minimum,AdS minimum,4.543470461125732,0.4032221058858852,0.0024945473073694213,0.0024945473073694213,0.0,0.009109246627097297,0.12,0.0,0.6681636797557322,0.6105698104197111,0.49336264238695626,0.841176514249472,0.18016037017193098,0.13402647096615383,-1.5901215195546998,-1.5876269722473304,3.0086742844753736e-15,6.206529553313801e-15
34,26,75,59,41,33,AdS minimum,AdS minimum,4.631513818626281,0.4474282677269234,0.5546117219133526,0.5546117219133526,0.0,0.009186684382361657,0.16,0.0,0.6392700709009765,0.3559540661320459,1.032953584173871,0.992497255975066,0.10503109591099939,0.11520539551578092,-1.5901215195546998,-1.0355097976413472,3.0086742844753736e-15,8.386726975100753e-15
35,36,77,78,42,42,dS minimum,dS minimum,1.6414541878065416,0.20159008132022527,-0.006230622000882979,0.0,0.006230622000882979,0.008202278036563655,0.12,1.2397125881413729e-08,0.8174299390753189,0.7493024315975246,0.28861259645828974,0.6415257630809866,0.20297071669433905,0.18217270195732635,-1.5928128591346473,-1.5990434811355303,1.0627557417675658e-15,2.2029285171196132e-15
35,10,77,24,42,13,dS minimum,dS minimum,4.0589719403749305,0.35637658177636933,-0.4070702427184292,0.0,0.4070702427184292,0.008487241445700431,0.1,8.43785191717572e-09,0.700208884673746,0.650045737167396,0.43071255369502875,0.8443082939218953,0.17608410648777376,0.14873595475566795,-1.5928128591346473,-1.9998831018530765,1.0627557417675658e-15,2.494950291988872e-15
35,52,77,111,42,61,dS minimum,dS minimum,4.186182697315436,0.3472165608285288,-0.00029232966144210337,0.0,0.00029232966144210337,0.008582844807910748,0.12,1.0456654431223456e-08,0.7066522784831445,0.6474862650187255,0.4346576979597215,0.9829871973981326,0.17539079778561556,0.12947576421172646,-1.5928128591346473,-1.5931051887960894,1.0627557417675658e-15,4.2167066457998865e-15
35,48,77,103,42,56,dS minimum,AdS minimum,4.311578760862352,0.35554379699394256,-0.40280591708266744,0.0,0.40280591708266744,0.008676092284290227,0.1,0.0,0.7007922508529455,0.6504521786390308,0.43008749850666184,0.6846253522708017,0.17619420317679174,0.17448792818749373,-1.5928128591346473,-1.9956187762173148,1.0627557417675658e-15,1.7341339890211448e-15
35,0,77,0,42,0,dS minimum,AdS minimum,4.398110329028619,0.41739867280234516,-0.39959548053739957,0.0,0.39959548053739957,0.008818775178555407,0.1,0.0,0.658758238592597,0.6113416410032937,0.4920993254987561,0.9989354438028446,0.16559995775668554,0.1274272314925139,-1.5928128591346473,-1.992408339672047,1.0627557417675658e-15,3.364864469033528e-15
35,13,77,31,42,19,dS minimum,dS minimum,4.5534556297965585,0.37546977332536124,0.5536754934258266,0.5536754934258266,0.0,0.008634297872413436,0.16,0.0,0.686966484447012,0.38304926440004317,0.9595916703969685,0.37546977332536124,0.10376021809879442,0.2377004193952715,-1.5928128591346473,-1.0391373657088208,1.0627557417675658e-15,4.589950657555417e-16
36,35,78,77,42,42,dS minimum,dS minimum,1.6414541878065416,0.20159008132022527,0.006230622000882979,0.006230622000882979,0.0,0.008202278036563655,0.12,0.0,0.8174299390753189,0.7453446010056496,0.2939086158611958,0.20159008132022527,0.19825809818818146,0.23255866128936706,-1.5990434811355303,-1.5928128591346473,2.2029285171196132e-15,1.0627557417675658e-15
36,10,78,24,42,13,dS minimum,dS minimum,4.098148279187867,0.37328743040532214,-0.4008396207175462,0.0,0.4008396207175462,0.008087835515702569,0.1,0.0,0.6884673179616883,0.639426211387139,0.447184049472595,0.47277578872487824,0.1700843132562348,0.1773201387605571,-1.5990434811355303,-1.9998831018530765,2.2029285171196132e-15,2.494950291988872e-15
36,52,78,111,42,61,dS minimum,dS minimum,4.255567325248656,0.3952831709539718,0.005938292339440876,0.005938292339440876,0.0,0.008183438877912888,0.12,0.0,0.6734892996367152,0.6142627552625823,0.48733250220820074,0.801218786864841,0.16339095430741415,0.12767829683399287,-1.5990434811355303,-1.5931051887960894,2.2029285171196132e-15,4.2167066457998865e-15
36,48,78,103,42,56,dS minimum,AdS minimum,4.620609971567162,0.4370221263274929,-0.39657529508178446,0.0,0.39657529508178446,0.008276686354292366,0.1,0.0,0.6459571385933064,0.5998195126211225,0.5111264813172145,0.4370221263274929,0.1595491208603043,0.1837746823556554,-1.5990434811355303,-1.9956187762173148,2.2029285171196132e-15,1.7341339890211448e-15
36,0,78,0,42,0,dS minimum,AdS minimum,4.7498256859500305,0.4922166808507735,-0.3933648585365166,0.0,0.3933648585365166,0.008419369248557546,0.1,0.0,0.6112699009994298,0.5675207383057712,0.5664779870241867,0.7857338694971572,0.150957801407623,0.12967077155003223,-1.5990434811355303,-1.992408339672047,2.2029285171196132e-15,3.364864469033528e-15
36,69,78,146,42,81,dS minimum,dS minimum,4.865476765059849,0.4308921434318789,0.005355869706130667,0.005355869706130667,0.0,0.008146023685703312,0.12,0.0,0.6499290061066816,0.5930922905810939,0.5224052587363637,0.6468033947390066,0.1577597119802424,0.14899744921039532,-1.5990434811355303,-1.5936876114293996,2.2029285171196132e-15,2.9530396863399185e-15
37,33,80,73,43,40,AdS minimum,AdS minimum,3.6987643989194483,0.30748739622030985,-0.019905124206030855,0.0,0.019905124206030855,0.009065317651396343,0.0,0.0,0.7352921349494752,0.7279963491973387,0.3174592456368458,0.30748739622030985,0.40844970093416383,0.20110410055684694,-4.298231344254834,-4.318136468460865,5.0773683766666424e-15,4.55916425813923e-15
37,18,80,41,43,25,AdS minimum,AdS minimum,4.117246729329856,0.34623906310472086,1.6925261179313646,1.6925261179313646,0.0,0.009243119875030344,0.02,0.0,0.7073433671906768,0.16397296780374965,1.8080536952089141,0.5986072850638697,0.09199868891454273,0.15031044645409508,-4.298231344254834,-2.6057052263234692,5.0773683766666424e-15,7.221441828803893e-15
37,25,80,57,43,32,AdS minimum,AdS minimum,4.503176827794503,0.3970152913054203,2.304154620182447,2.304154620182447,0.0,0.009021493655074032,0.04,5.207019093678156e-09,0.6723237448463304,0.09149505376395457,2.3914703653863456,0.3970152913054203,0.05133422356862983,0.18388210013918202,-4.298231344254834,-1.9940767240723865,5.0773683766666424e-15,2.852763637513903e-15
37,58,80,124,43,69,AdS minimum,AdS minimum,4.655706501771669,0.36772707938526905,2.306590490516645,2.306590490516645,0.0,0.009129877615696898,0.04,1.6589244422604565e-09,0.6923061005141711,0.09400833194326834,2.3643718629458768,0.36772707938526905,0.05274432366300106,0.189347320658458,-4.298231344254834,-1.9916408537381889,5.0773683766666424e-15,4.354985062489997e-15
