scenario,t,viscosity,amplitude,BKM_integral,ToE_MAAT_action,warning_action,energy,dissipation,equation_residual_defect,divergence_defect,energy_balance_defect,omega_inf,enstrophy,palinstrophy,vortex_stretch_mean,vortex_stretch_inf,stretch_pressure,activity_pressure,low_mode_fraction,spectral_tail_fraction,DeltaE,DeltaQ,H,B,S_eff,V,R_resp,R_rob,Z_partition,cascade_resistance,ToE_MAAT_integrand,MAAT_warning
taylor_green_moderate_viscosity,0.33,0.02,1.0,0.646686287898825,0.13991974037494664,0.0017216439220984867,0.12014435814493248,0.014573570138618902,0.012768415305149662,2.779233766013618e-15,0.0021077260767043363,1.9117185852564234,0.3643392534654724,1.1248522461229313,0.15911894776041074,0.35163600441487264,0.43673292473014674,0.9998686632186063,0.9999998792099231,8.373639881432075e-10,0.0021077260767043363,8.373642660665841e-10,0.9873925617029581,0.9978967070886119,0.999999992176138,0.9999998792099231,0.9950810660652419,0.9950810660652419,0.9950930841101019,0.9385177576469861,0.42275809825207605,0.005240828809031169
taylor_green_moderate_viscosity,0.36,0.02,1.0,0.7036660348676117,0.15259411312535434,0.0018791296729567468,0.1197088076698982,0.014549685776137298,0.01270930242856424,2.8904625315718144e-15,0.002153765298324823,1.8993248989595588,0.36374214440343244,1.1289736847765761,0.16056946127557956,0.3522696155392285,0.4414376055831679,1.0035321642440618,0.9999997961604333,1.7382178170041088e-09,0.002153765298324823,1.738218106050362e-09,0.9874501968155234,0.997850863437425,0.9999943618034038,0.9999997961604333,0.9950851608111118,0.9950851608111118,0.9950971174505825,0.9378965740495027,0.4224790916802568,0.005249525028608677
taylor_green_moderate_viscosity,0.39,0.02,1.0,0.7602555066401019,0.16525999726919807,0.0020369081414873804,0.11927392472038617,0.01452803510633994,0.012650290132450143,2.8228257698507173e-15,0.002198286900886645,1.8863157257496705,0.3632008776584985,1.1337568954067896,0.1620598133478041,0.3529552749205201,0.4461988483952274,1.0077839070264663,0.999999670407901,3.4037799422919232e-09,0.002198286900886645,3.4037802245745e-09,0.9875077405736996,0.9978065349645682,0.9999727346441253,0.999999670407901,0.9950897125785256,0.9950897125785256,0.9951015843432414,0.9372687575791879,0.4221961381281241,0.005259282284354454
taylor_green_moderate_viscosity,0.42,0.02,1.0,0.8164370739947716,0.17791728735775242,0.0021950121919351875,0.11883964323764948,0.01450856731259259,0.012591557048887918,2.9276219645627463e-15,0.002241288704343301,1.872718911822325,0.3627141828148147,1.139199303034115,0.16358392166022576,0.36463648634404605,0.45099951810622535,1.0126216026951913,0.9999994861000051,6.3409274471177565e-09,0.002241288704343301,6.340927739879953e-09,0.9875650187272075,0.9977637234370571,0.9999286568891093,0.9999994861000051,0.995094658249277,0.995094658249277,0.9951064140972034,0.9366365904796629,0.42190966961847837,0.005270135014926902
taylor_green_moderate_viscosity,0.45,0.02,1.0,0.8721939498550934,0.19056588757302567,0.0023534757775774684,0.11840589865589468,0.01449123282198497,0.01253328133501641,2.775299225173556e-15,0.002282766223493173,1.8585625286773886,0.3622808205496242,1.145299173202378,0.16513602939969163,0.3851612841980891,0.4558232730860671,1.0180437095114154,0.9999992234274341,1.1312397579917314e-08,0.002282766223493173,1.1312397857447237e-08,0.9876218574084853,0.9977224329296867,0.9998549781075685,0.9999992234274341,0.9950999342990011,0.9950999342990011,0.995111533647672,0.936002238245218,0.421620007175775,0.0052821195214093645
taylor_green_moderate_viscosity,0.48,0.02,1.0,0.9275101930306324,0.20320570863538867,0.0025123339890998583,0.11797262786781687,0.014475983155650312,0.012475639070889175,2.697301158879111e-15,0.002322712916473463,1.8438747725179714,0.3618995788912578,1.1520555448350958,0.16671067488724522,0.40483179360571936,0.46065451470690205,1.0240493731849316,0.9999988580753191,1.9429792647121147e-08,0.002322712916473463,1.9429792916851262e-08,0.9876780846970894,0.997682669576832,0.9997439044822,0.9999988580753191,0.9951054770577281,0.9951054770577281,0.9951168675419655,0.9353677566501716,0.4213273687454338,0.005295273717412998
taylor_green_moderate_viscosity,0.51,0.02,1.0,0.9823707090101523,0.21583666490634248,0.0026716230969055176,0.11753976919456799,0.014462770785188192,0.012418802753561844,2.7832596786157375e-15,0.0023611204286963345,1.8286838659839937,0.3615692696297048,1.1594681655395302,0.16830267136722263,0.42363854970477643,0.4654783619723036,1.0306383693666394,0.9999983606713873,3.226754052059125e-08,0.0023611204286963345,3.2267540798917215e-08,0.9877335320918692,0.9976444413290027,0.9995870535387883,0.9999983606713873,0.9951112229396891,0.9951112229396891,0.9951223378933662,0.9347350955066275,0.4210318756984601,0.0053096369268553125
taylor_green_moderate_viscosity,0.54,0.02,1.0,1.0367612478917438,0.2284586716605015,0.0028313805885535866,0.11710726235997314,0.014451548995142673,0.01236293989208105,2.6473177064841903e-15,0.0023979788365185296,1.8130179627197136,0.3612887248785669,1.1675374290031686,0.1699070936096156,0.4415748386194148,0.47028064234845124,1.037811048000972,0.9999976962425565,5.199899153567283e-08,0.0023979788365185296,5.19989918004046e-08,0.9877880358862192,0.9976077577098651,0.9993755106240371,0.9999976962425565,0.9951171086432815,0.9951171086432815,0.995127864309519,0.9341061003226483,0.4207335584719668,0.005325249721602297
taylor_green_moderate_viscosity,0.5700000000000001,0.02,1.0,1.0906683995500064,0.24107162457610978,0.002991645430097386,0.11667504846880833,0.014442271751490108,0.012308211705715857,2.7922898565224616e-15,0.0024332768832172657,1.796905055275415,0.3610567937872527,1.1762643141315723,0.17152293589299042,0.4586365895080736,0.47505804860601153,1.045568279226206,0.9999968236925447,8.155507495299896e-08,0.0024332768832172657,8.155507523222795e-08,0.9878414384439501,0.9975726295811099,0.9990998873340623,0.9999968236925447,0.9951230713270213,0.9951230713270213,0.9951333638074411,0.9334811852018793,0.42043176385360964,0.005342161384793307
taylor_green_moderate_viscosity,0.6,0.02,1.0,1.144079586155156,0.25367538846066445,0.003152458212905584,0.11624306998895745,0.014434893576092645,0.012254771926972885,2.7426601793104486e-15,0.0024670022128247763,1.780372886838327,0.36087233940231606,1.1856503255765392,0.17315126288365748,0.4748222569705449,0.47981306400472323,1.053911400510606,0.9999956953135815,1.2480505717626478e-07,0.0024670022128247763,1.248050574505308e-07,0.9878935893740991,0.9975390689096207,0.9987503820417135,0.9999956953135815,0.9951290487634475,0.9951290487634475,0.9951387507236126,0.9328600045855591,0.42012546281848967,0.00536042609360662
taylor_green_moderate_viscosity,0.63,0.02,1.0,1.1969830521734217,0.2662698047733018,0.0033138610616770766,0.11581127073726366,0.014429369427073867,0.012202765708795516,2.560986708932286e-15,0.002499141591787416,1.7634488672755244,0.36073423567684665,1.1956974352999423,0.17479139980532057,0.4901326952396664,0.48454341872174805,1.0628421647091708,0.9999942563453911,1.867579791881277e-07,0.002499141591787416,1.8675797944422636e-07,0.9879443466050469,0.9975070885469096,0.9983168426146632,0.9999942563453911,0.9951349794788137,0.9951349794788137,0.9951439366335032,0.9322428324269733,0.4198138770879111,0.0053800949590497435
taylor_green_moderate_viscosity,0.66,0.02,1.0,1.2493678519919782,0.27885476821988436,0.003475896650423404,0.1153795958688948,0.01442565458507383,0.01215232863507062,2.6830022783732004e-15,0.0025296811242940496,1.7461599939518777,0.3606413646268457,1.2064080248125753,0.17642679164047248,0.5045710255994941,0.4892028728388698,1.0723626887203832,0.9999924445943337,2.7378234827006566e-07,0.0025296811242940496,2.737823485383659e-07,0.9879935773585966,0.9974767020149896,0.9977888313589839,0.9999924445943337,0.9951408028811566,0.9951408028811566,0.9951488302895306,0.9316356634214619,0.4194987815527517,0.005401186291544238
taylor_green_moderate_viscosity,0.6900000000000001,0.02,1.0,1.3012238353247383,0.2914301631216584,0.0036386090077820377,0.11494799187004254,0.014423704545341476,0.01210358583222767,2.808120850438292e-15,0.0025586064579090143,1.7285327777586699,0.3605926136335369,1.2177848277200156,0.1780537259981606,0.5181424984723422,0.4937808464890501,1.0824754024158678,0.9999901901248709,3.9384066852156263e-07,0.0025586064579090143,3.938406688023747e-07,0.9880411590259529,0.9974479233020115,0.9971556921656042,0.9999901901248709,0.9951464593825663,0.9951464593825663,0.995153337589305,0.9310398219292242,0.4191798300591354,0.005423745245287788
taylor_green_moderate_viscosity,0.72,0.02,1.0,1.352541630567342,0.3039958547215168,0.003802043625484914,0.11451640655377612,0.014423474915624018,0.012056651179124312,2.5877020051382943e-15,0.0025859029782428836,1.7105931747534604,0.36058687289060043,1.2298308722005264,0.17967014112277277,0.5308543516018651,0.4982714420022306,1.093182997509636,0.9999874150344373,5.567344658072149e-07,0.0025859029782428836,5.56734466065985e-07,0.9880869799481284,0.9974207666689096,0.9964066197803468,0.9999874150344373,0.995151890520627,0.995151890520627,0.9951573615846244,0.9304560149247075,0.4188563866619468,0.005447820590095899
