z,a,dH,dB,dS,dV,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag,Omega_MAAT
3.890787094139589897e+00,2.044660666579117547e-01,6.089782586327000371e-04,5.826383615670675331e-04,6.893660532268906793e-02,1.274964100025274272e-01,9.993913923701819302e-01,9.994177009082217955e-01,9.355091733415954458e-01,8.869207840739452564e-01,9.604081230810234127e-01,9.541219367861205614e-01,3.241845956030731113e-01,2.436315823107169376e-01,2.274273789936318772e-04
3.845858644816493310e+00,2.063617767863859531e-01,6.088113826463843140e-04,5.818179355978019126e-04,7.044603497999052388e-02,1.273168794864232845e-01,9.993915590431338147e-01,9.994185203796743799e-01,9.341900173591587420e-01,8.870620303810002882e-01,9.604594194477393820e-01,9.538236150754000331e-01,3.237115096518594637e-01,2.432979288649798899e-01,2.324071082554431155e-04
3.801342923653450612e+00,2.082750630190516317e-01,6.086404174667182313e-04,5.809756364202010035e-04,7.198749194861905898e-02,1.271325625440864193e-01,9.993917298003615057e-01,9.994193617002855579e-01,9.328467053120528263e-01,8.872070892379051443e-01,9.605120945996142856e-01,9.535197630500671373e-01,3.232296703830909168e-01,2.429580639506016826e-01,2.374924981809501420e-04
3.757236139187887680e+00,2.102060883130159319e-01,6.084652544267372563e-04,5.801108020641173799e-04,7.356160458092013410e-02,1.269433143192511271e-01,9.993919047504040698e-01,9.994202255313677785e-01,9.314789162847939563e-01,8.873560784235777765e-01,9.605661908363205548e-01,9.532103072270661226e-01,3.227389566009924993e-01,2.426118999195153725e-01,2.426856217548371212e-04
3.713534534786907315e+00,2.121550171362452109e-01,6.082857816088293838e-04,5.792227476907035183e-04,7.516901097742507976e-02,1.267489849513859790e-01,9.993920840050474208e-01,9.994211125570846566e-01,9.300863304187965142e-01,8.875091199155998867e-01,9.606217519498346791e-01,9.528951745595622969e-01,3.222392471820630377e-01,2.422593490902429647e-01,2.479885841218337317e-04
3.670234388327333619e+00,2.141220154815730026e-01,6.081018837345074455e-04,5.783107643196955987e-04,7.681035900271084016e-02,1.265494192971905185e-01,9.993922676794344540e-01,9.994220234857199570e-01,9.286686291968355711e-01,8.876663401272358866e-01,9.606788233082593775e-01,9.525742925438330788e-01,3.217304211561126115e-01,2.419003238027816194e-01,2.534035226390376518e-04
3.627332011878690032e+00,2.161072508808378201e-01,6.079134420499798103e-04,5.773741179041028950e-04,7.848630629270902936e-02,1.263444567281131470e-01,9.993924558921797319e-01,9.994229590506050753e-01,9.272254957390184682e-01,8.878278700859170147e-01,9.607374519182556583e-01,9.522475893128327096e-01,3.212123577983684863e-01,2.415347364813821007e-01,2.589326069000278123e-04
3.584823751389095037e+00,2.181108924191520471e-01,6.077203342079571689e-04,5.764120484706808075e-04,8.019752025292539721e-02,1.261339309422644939e-01,9.993926487654873902e-01,9.994239200109760191e-01,9.257566151104036356e-01,8.879938456017171244e-01,9.607976864836792474e-01,9.519149937296175201e-01,3.206849367272160412e-01,2.411624997013306904e-01,2.645780387289901349e-04
3.542705986374044436e+00,2.201331107493031680e-01,6.075224341440274654e-04,5.754237693103175268e-04,8.194467804700854285e-02,1.259176697872527728e-01,9.993928464252735955e-01,9.994249071527835371e-01,9.242616746404032080e-01,8.881644074286128010e-01,9.608595774614320240e-01,9.515764354814663095e-01,3.201480380073096765e-01,2.407835262595506010e-01,2.703420521430049419e-04
3.500975129608045577e+00,2.221740781062885028e-01,6.073196119500382135e-04,5.744084656285659710e-04,8.372846657508435653e-02,1.256954949648852460e-01,9.993930490012949974e-01,9.994259212900424849e-01,9.227403642540717987e-01,8.883397015204310687e-01,9.609231771514503695e-01,9.512318452021821802e-01,3.196015422467473055e-01,2.403977292409193445e-01,2.762269132805705483e-04
3.459627626819091972e+00,2.242339683219846669e-01,6.071117337408768900e-04,5.733652933860729738e-04,8.554958244124939715e-02,1.254672217774239484e-01,9.993932566272799578e-01,9.994269632659890101e-01,9.211923768153820191e-01,8.885198792557666980e-01,9.609885397752297997e-01,9.508811545887310146e-01,3.190453307024599394e-01,2.400050220904536846e-01,2.822349202943611932e-04
3.418659956385941001e+00,2.263129568399530056e-01,6.068986615182743244e-04,5.722933783353115157e-04,8.740873190959284889e-02,1.252326589167976900e-01,9.993934694410662178e-01,9.994280339540453362e-01,9.196174084825539108e-01,8.887050976307846462e-01,9.610557215424934130e-01,9.505242965120150878e-01,3.184792853939352186e-01,2.396053186914542943e-01,2.883684032061400266e-04
3.378068629038168069e+00,2.284112207303824749e-01,6.066802530285786248e-04,5.711918147628278165e-04,8.930663084809355168e-02,1.249916081893730768e-01,9.993936875847407864e-01,9.994291342590757576e-01,9.180151590754911384e-01,8.888955195047704150e-01,9.611247807367416796e-01,9.501612051446662877e-01,3.179032892158660251e-01,2.391985334428695098e-01,2.946297237216709448e-04
3.337850187558988324e+00,2.305289387051708550e-01,6.064563616155329911e-04,5.700596644019410549e-04,9.124400465971317653e-02,1.247438642780248907e-01,9.993939112047900419e-01,9.994302651184733266e-01,9.163853324553511426e-01,8.890913138182814368e-01,9.611957777906234845e-01,9.497918160843414892e-01,3.173172260586838989e-01,2.387845813423100372e-01,3.010212750033894216e-04
3.298001206490796200e+00,2.326662911331459083e-01,6.062268360674013656e-04,5.688959549053551265e-04,9.322158819998346835e-02,1.244892144079039059e-01,9.993941404522493910e-01,9.994314275036879636e-01,9.147276369162494758e-01,8.892926558895868361e-01,9.612687753893969234e-01,9.494160665009487854e-01,3.167209809252957697e-01,2.383633780663433899e-01,3.075454813985162078e-04
3.258518291843414794e+00,2.348234600554276463e-01,6.059915204588264869e-04,5.676996784399431818e-04,9.524012568035905568e-02,1.242274380389392641e-01,9.993943754828631398e-01,9.994326224216290022e-01,9.130417855890768930e-01,8.894997276924347940e-01,9.613438385673241937e-01,9.490338952817695128e-01,3.161144400548273614e-01,2.379348400558222443e-01,3.142047981202106027e-04
3.219398080805026652e+00,2.370006292009328996e-01,6.057502539870440218e-04,5.664697906395272644e-04,9.730037055658360967e-02,1.239583066366794079e-01,9.993946164572476976e-01,9.994338509157136841e-01,9.113274968573737977e-01,8.897127180743822361e-01,9.614210347822298441e-01,9.486452431636092086e-01,3.154974910578220437e-01,2.374988846094509554e-01,3.210017108792813422e-04
3.180637241455757547e+00,2.391979840020239667e-01,6.055028708020959629e-04,5.652052089036901841e-04,9.940308540129166870e-02,1.236815833000279169e-01,9.993948635410609960e-01,9.994351140675676870e-01,9.095844947851781104e-01,8.899318230910220340e-01,9.615004340316964937e-01,9.482500528990350785e-01,3.148700230435725333e-01,2.370554299717329561e-01,3.279387354638899337e-04
3.142232472483894590e+00,2.414157116103019807e-01,6.052491998300950490e-04,5.639048108554626897e-04,1.015490417600417306e-01,1.233970224237454644e-01,9.993951169051790151e-01,9.994364129985660039e-01,9.078125095567348701e-01,8.901572463157195747e-01,9.615821089600198324e-01,9.478482694190260016e-01,3.142319267551037520e-01,2.366043954264429316e-01,3.350184172645923140e-04
3.104180502904707595e+00,2.436540009125466866e-01,6.049890645916938684e-04,5.625674329665933870e-04,1.037390199899526355e-01,1.231043693976230646e-01,9.993953767258774157e-01,9.994377488712076207e-01,9.060112779279136941e-01,8.903891991234527126e-01,9.616661349554004312e-01,9.474398399917093316e-01,3.135830947118927736e-01,2.361457013956950179e-01,3.422433307419872335e-04
3.066478091781855042e+00,2.459130425468046000e-01,6.047222830121083519e-04,5.611918686441113397e-04,1.059738090800895344e-01,1.228033601877723535e-01,9.993956431850208322e-01,9.994391228910287639e-01,9.041805436891541259e-01,8.906279010714438504e-01,9.617525902817490868e-01,9.470247144100221171e-01,3.129234213468755077e-01,2.356792695349650968e-01,3.496160788341553171e-04
3.029122027951347107e+00,2.481930289186255745e-01,6.044486672258568647e-04,5.597768668174995079e-04,1.082542064527187986e-01,1.224937210274623378e-01,9.993959164702586051e-01,9.994405363080151039e-01,9.023200581397141651e-01,8.908735801966544132e-01,9.618415561799491531e-01,9.466028451601368188e-01,3.122528031574016705e-01,2.352050228381882546e-01,3.571392923009829756e-04
2.992109129748050655e+00,2.504941542174504154e-01,6.041680233744340951e-04,5.583211298806491736e-04,1.105810177445288173e-01,1.221751679667656548e-01,9.993961967752263975e-01,9.994419904186592207e-01,9.004295805729626290e-01,8.911264734291606260e-01,9.619331170105615003e-01,9.461741876238661808e-01,3.115711388483492494e-01,2.347228857373033217e-01,3.648156290023924853e-04
2.955436244734700679e+00,2.528166144331501219e-01,6.038801513949913768e-04,5.568233121482716588e-04,1.129550565668863971e-01,1.218474065347812663e-01,9.993964842997574705e-01,9.994434865675044799e-01,8.985088787724124781e-01,8.913868269204725525e-01,9.620273603652338412e-01,9.457387002613144578e-01,3.108783294892532023e-01,2.342327842119450443e-01,3.726477731074084800e-04
2.919100249433403516e+00,2.551606073727185620e-01,6.035848448041039507e-04,5.552820178780137807e-04,1.153771442441765965e-01,1.215101313068220057e-01,9.993967792500986214e-01,9.994450261491217846e-01,8.965577295181526019e-01,8.916548964517740927e-01,9.621243772064581590e-01,9.452963448178276495e-01,3.101742786674014374e-01,2.337346458963397156e-01,3.806384342309201930e-04
2.883098049059604762e+00,2.575263326771201622e-01,6.032818904720500461e-04,5.536957989567128447e-04,1.178481095292481240e-01,1.211630253981070132e-01,9.993970818391358923e-01,9.994466106104235026e-01,8.945759191032879309e-01,8.919309479055608225e-01,9.622242620296355131e-01,9.448470865507135885e-01,3.094588926387035199e-01,2.332284001847107213e-01,3.887903464949131341e-04
2.847426577258503677e+00,2.599139918382934455e-01,6.029710683899061488e-04,5.520631532697860668e-04,1.203687882949643073e-01,1.208057601069418008e-01,9.993973922866268289e-01,9.994482414522938285e-01,8.925632438599545582e-01,8.922152576237517563e-01,9.623271129834360949e-01,9.443908944285419604e-01,3.087320804953300746e-01,2.327139783488522129e-01,3.971062675108708658e-04
2.812082795843887872e+00,2.623237882163123591e-01,6.026521514281739985e-04,5.503825224537270671e-04,1.229400232008368982e-01,1.204379944229061333e-01,9.993977108194422865e-01,9.994499202318365416e-01,8.905195106944290284e-01,8.925081128787148987e-01,9.624330320302866282e-01,9.439277413633319069e-01,3.079937543255110155e-01,2.321913136502091191e-01,4.055889772799734384e-04
2.777063694539366523e+00,2.647559270567068079e-01,6.023249050876787426e-04,5.486522895654900259e-04,1.255626633337002529e-01,1.200593745168546250e-01,9.993980376718144543e-01,9.994516485647050308e-01,8.884445376307988917e-01,8.928098123649533813e-01,9.625421251135530820e-01,9.434576044509036530e-01,3.072438293754030658e-01,2.316603414535942929e-01,4.142412770076525272e-04
2.742366290721981237e+00,2.672106155079435053e-01,6.019890872412651415e-04,5.468707767706240327e-04,1.282375638213600344e-01,1.196695332350205948e-01,9.993983730855957592e-01,9.994534281274138898e-01,8.863381543626174253e-01,8.931206666941594596e-01,9.626545023251166233e-01,9.429804652147080191e-01,3.064822242147363096e-01,2.311209993437843835e-01,4.230659878289878004e-04
2.707987629168171040e+00,2.696880626390693592e-01,6.016444478663737902e-04,5.450362429979256455e-04,1.309655854181363821e-01,1.192680895857930606e-01,9.993987173105252086e-01,9.994552606596854849e-01,8.842002028119040347e-01,8.934409989031933952e-01,9.627702780767352086e-01,9.424963098555780849e-01,3.057088609050385153e-01,2.305732272441496922e-01,4.320659494413804733e-04
2.673924781802074158e+00,2.721884794575179511e-01,6.012907287697094941e-04,5.431468816797516619e-04,1.337475940611985437e-01,1.188546482452384478e-01,9.993990706045043915e-01,9.994571479667094804e-01,8.820305376948134324e-01,8.937711449546688058e-01,9.628895712677930652e-01,9.420051295019092885e-01,3.049236651724112623e-01,2.300169675387505608e-01,4.412440186408659020e-04
2.640174847446139950e+00,2.747120789270812713e-01,6.009276633014396136e-04,5.412008177062554992e-04,1.365844603965777893e-01,1.184287988906084499e-01,9.993994332338820286e-01,9.994590919221878478e-01,8.798290270932257462e-01,8.941114543830770423e-01,9.630125055045669624e-01,9.415069205006360020e-01,3.041265665684407815e-01,2.294521651861176070e-01,4.506030677583922083e-04
2.606734951574028347e+00,2.772590759860483756e-01,6.005549760600682697e-04,5.391961052235271900e-04,1.394770592737284431e-01,1.179901157185157951e-01,9.993998054737491810e-01,9.994610944705391020e-01,8.775955530314692998e-01,8.944622908023787122e-01,9.631392092683712658e-01,9.410016846735428375e-01,3.033174986492471192e-01,2.288787678462963771e-01,4.601459829923365292e-04
2.573602246065787025e+00,2.798296875655116867e-01,6.001723825882943238e-04,5.371307247089929324e-04,1.424262692074945158e-01,1.175381568049556902e-01,9.994001876082438951e-01,9.994631576298222964e-01,8.753300120573241916e-01,8.948240325493694858e-01,9.632698161315270680e-01,9.404894296114478802e-01,3.024963991432851884e-01,2.282967260000512977e-01,4.698756626334900399e-04
2.540773908965270778e+00,2.824241326078434922e-01,5.997795890579387572e-04,5.350025797280715629e-04,1.454329718063340771e-01,1.170724633955780442e-01,9.994005799308647298e-01,9.994652834949814268e-01,8.730323158264005068e-01,8.951970733933307667e-01,9.634044649959362383e-01,9.399701689875333832e-01,3.016632101151786038e-01,2.277059930654764530e-01,4.797950151787242542e-04
2.508247144239791560e+00,2.850426320853435280e-01,5.993762919440957316e-04,5.328094946680730784e-04,1.484980511656423530e-01,1.165925594098055629e-01,9.994009827447971617e-01,9.994674742401128409e-01,8.707023916889300441e-01,8.955818230855553397e-01,9.635433002725141138e-01,9.394439228298476774e-01,3.008178781490939979e-01,2.271065255289358986e-01,4.899069573295154875e-04
2.476019181541978309e+00,2.876854090190593682e-01,5.989621776919261441e-04,5.305492110848630816e-04,1.516223932250131690e-01,1.160979506413890167e-01,9.994013963632459863e-01,9.994697321221193143e-01,8.683401832779505947e-01,8.959787081638570516e-01,9.636864721510894904e-01,9.389107178623778971e-01,2.999603545077332845e-01,2.264982830587661533e-01,5.002144118714989479e-04
2.444087275973821249e+00,2.903526884977815636e-01,5.985369223674116054e-04,5.282193849919066464e-04,1.548068850882781955e-01,1.155881241651796065e-01,9.994018211097845938e-01,9.994720594834232141e-01,8.659456510978074117e-01,8.963881726047622234e-01,9.638341368137638421e-01,9.383705878068755446e-01,2.990905953094696867e-01,2.258812286323406138e-01,5.107203054312234878e-04
2.412448707852889118e+00,2.930446976972144735e-01,5.981001913029991134e-04,5.258175827568427113e-04,1.580524143051637020e-01,1.150625474391928638e-01,9.994022573187091307e-01,9.994744587560695503e-01,8.635187731118407761e-01,8.968106787341743047e-01,9.639864567396675410e-01,9.378235737534216243e-01,2.982085616803922257e-01,2.252553286454135328e-01,5.214275661062801057e-04
2.381100782480683797e+00,2.957616658993255099e-01,5.976516387269918034e-04,5.233412787899022721e-04,1.613598681134147117e-01,1.145206677987744698e-01,9.994027053354082035e-01,9.994769324640432329e-01,8.610595453280663891e-01,8.972467078381259897e-01,9.641436008997770202e-01,9.372697244524094140e-01,2.973142199391077267e-01,2.246205530453813659e-01,5.323391209650085720e-04
2.350040829913132789e+00,2.985038245118732392e-01,5.971909073865301100e-04,5.207878512270600708e-04,1.647301326402431376e-01,1.139619115119617221e-01,9.994031655167401329e-01,9.994794832275843977e-01,8.585679823816113609e-01,8.976967611421443616e-01,9.643057450824991106e-01,9.367090967035383020e-01,2.964075417444267946e-01,2.239768754382052141e-01,5.434578934120110495e-04
2.319266204733188452e+00,3.012714070881165607e-01,5.967176281537259468e-04,5.181545784606298192e-04,1.681640920619745516e-01,1.133856830202875782e-01,9.994036382314261946e-01,9.994821137666621835e-01,8.560441181126008381e-01,8.981613606592231402e-01,9.644730721697035714e-01,9.361417557098294928e-01,2.954885042576497756e-01,2.233242732062209746e-01,5.547868004157596429e-04
