activity,H,B,S_eff,V,R_resp,R_rob,R_sig
9.095851216022891039e-01,9.754026985801825811e-01,9.786886299586978755e-01,9.492002182764712748e-01,9.773916657834481603e-01,9.771600634683447195e-01,9.700938227400016656e-01,9.644776391065801313e-01
9.127324749642347079e-01,9.764567264607405539e-01,9.793685317544911229e-01,9.525915977321759431e-01,9.776316304232021137e-01,9.778182314660349705e-01,9.714496238819148033e-01,9.663846158644157081e-01
9.158798283261803119e-01,9.774701777955709936e-01,9.800180541367163878e-01,9.558743119167377733e-01,9.778648984795068611e-01,9.784504031137790658e-01,9.727568775530974765e-01,9.682259201004437266e-01
9.190271816881260269e-01,9.784425839698708272e-01,9.806368367323029522e-01,9.590471554419572886e-01,9.780915245661107038e-01,9.790563342585189011e-01,9.740152386327628475e-01,9.700010570675418053e-01
9.221745350500716309e-01,9.793734887593578131e-01,9.812245275892071961e-01,9.621089605560680935e-01,9.783115617160756949e-01,9.796357867437193168e-01,9.752243718730484456e-01,9.717095471616074009e-01
9.253218884120172349e-01,9.802624485708155699e-01,9.817807833427073527e-01,9.650585978597625569e-01,9.785250613863900604e-01,9.801885285092097888e-01,9.763839520626155233e-01,9.733509261627922848e-01
9.284692417739629500e-01,9.811090326749624113e-01,9.823052693762136522e-01,9.678949770002838182e-01,9.787320734626678842e-01,9.807143336873801465e-01,9.774936641851289520e-01,9.749247454694083270e-01
9.316165951359085540e-01,9.819128234314349335e-01,9.827976599764496335e-01,9.706170473429845957e-01,9.789326462639371673e-01,9.812129826956679235e-01,9.785532035724999744e-01,9.764305723243240642e-01
9.347639484978541580e-01,9.826734165056969506e-01,9.832576384828703997e-01,9.732237986197777024e-01,9.791268265475107091e-01,9.816842623252861610e-01,9.795622760527861184e-01,9.778679900336777475e-01
9.379113018597997620e-01,9.833904210776802657e-01,9.836848974311862559e-01,9.757142615539143859e-01,9.793146595139318178e-01,9.821279658261347079e-01,9.805205980926395837e-01,9.792365981777414463e-01
9.410586552217454770e-01,9.840634600419784217e-01,9.840791386908667171e-01,9.780875084605519243e-01,9.794961888119951832e-01,9.825438929878481664e-01,9.814278969342038472e-01,9.805360128137721176e-01
9.442060085836910810e-01,9.846921701994182374e-01,9.844400735965046501e-01,9.803426538225885611e-01,9.796714565438378042e-01,9.829318502169307470e-01,9.822839107263632297e-01,9.817658666706997606e-01
9.473533619456366850e-01,9.852762024398414864e-01,9.847674230729248634e-01,9.824788548412667355e-01,9.798405032700966411e-01,9.832916506099337317e-01,9.830883886502520541e-01,9.829258093354996673e-01
9.505007153075824000e-01,9.858152219159397323e-01,9.850609177539302319e-01,9.844953119610632131e-01,9.800033680151315485e-01,9.836231140226349146e-01,9.836231140226349146e-01,9.840155074311133232e-01
9.536480686695280040e-01,9.863089082079893322e-01,9.853202980945814371e-01,9.863912693684108168e-01,9.801600882723123798e-01,9.839260671351791609e-01,9.839260671351791609e-01,9.850346447857791787e-01
9.567954220314736080e-01,9.867569554793449438e-01,9.855453144769135143e-01,9.881660154638151061e-01,9.803107000093671530e-01,9.842003435131462252e-01,9.842003435131462252e-01,9.859829225936522779e-01
9.599427753934193230e-01,9.871590726225561996e-01,9.857357273089984995e-01,9.898188833069528902e-01,9.804552376737935004e-01,9.844457836645106319e-01,9.844457836645106319e-01,9.868600595665878439e-01
9.630901287553649270e-01,9.875149833959823154e-01,9.858913071172709097e-01,9.913492510343636654e-01,9.805937341983282929e-01,9.846622350924646438e-01,9.846622350924646438e-01,9.876657920769804644e-01
9.662374821173105310e-01,9.878244265507869493e-01,9.860118346320365657e-01,9.927565422493672687e-01,9.807262210064825458e-01,9.848495523440768951e-01,9.848495523440768951e-01,9.883998742915537372e-01
9.693848354792561350e-01,9.880871559482043986e-01,9.860971008660944781e-01,9.940402263838661323e-01,9.808527280181366104e-01,9.850075970547634840e-01,9.850075970547634840e-01,9.890620782960031221e-01
9.725321888412018501e-01,9.883029406669783246e-01,9.861469071864069624e-01,9.951998190317125070e-01,9.809732836551992019e-01,9.851362379885483245e-01,9.851362379885483245e-01,9.896521942104025138e-01
9.756795422031474541e-01,9.884715651008825210e-01,9.861610653787608038e-01,9.962348822533499959e-01,9.810879148473332645e-01,9.852353510740976539e-01,9.852353510740976539e-01,9.901700302952949340e-01
9.788268955650930581e-01,9.885928290462414614e-01,9.861393977053667381e-01,9.971450248514592829e-01,9.811966470377488925e-01,9.853048194365124912e-01,9.853048194365124912e-01,9.906154130483925124e-01
9.819742489270387731e-01,9.886665477793797896e-01,9.860817369553543932e-01,9.979299026173650278e-01,9.812995041890673065e-01,9.853445334248661647e-01,9.853445334248661647e-01,9.909881872918184786e-01
9.851216022889843771e-01,9.886925521239401382e-01,9.859879264881266092e-01,9.985892185479885441e-01,9.813965087892604355e-01,9.853543906354830240e-01,9.853543906354830240e-01,9.912882162498394267e-01
9.882689556509299811e-01,9.886706885080119855e-01,9.858578202695410519e-01,9.991227230331527487e-01,9.814876818576664386e-01,9.853342959309467908e-01,9.853342959309467908e-01,9.915153816170306778e-01
9.914163090128756961e-01,9.886008190110335825e-01,9.856912829008989130e-01,9.995302140130754021e-01,9.815730429510904909e-01,9.852841614548436544e-01,9.852841614548436544e-01,9.916695836168414324e-01
9.945636623748213001e-01,9.884828214004297564e-01,9.854881896407230446e-01,9.998115371059104195e-01,9.816526101699921680e-01,9.852039066422352276e-01,9.852039066422352276e-01,9.917507410505185250e-01
9.977110157367669041e-01,9.883165891579643869e-01,9.852484264193196450e-01,9.999665857052257856e-01,9.817264001647653116e-01,9.850934582258701333e-01,9.850934582258701333e-01,9.917587913363706820e-01
1.000858369098712508e+00,9.881020314957934536e-01,9.849718898461203853e-01,9.999953010473308090e-01,9.817944281421184805e-01,9.849527502381412170e-01,9.849527502381412170e-01,9.916936905393524126e-01
1.004005722460658223e+00,9.878390733622129938e-01,9.846584872098144148e-01,9.998976722483937651e-01,9.818567078715604302e-01,9.847817240087983759e-01,9.847817240087983759e-01,9.915554133909606493e-01
1.007153075822603938e+00,9.875276554371112958e-01,9.843081364712823467e-01,9.996737363113170627e-01,9.819132516919981679e-01,9.845803281584337707e-01,9.845803281584337707e-01,9.913439532994415826e-01
1.010300429184549431e+00,9.871677341171399833e-01,9.839207662493542061e-01,9.993235781023641628e-01,9.819640705184553564e-01,9.843485185877560717e-01,9.843485185877560717e-01,9.910593223503207927e-01
1.013447782546495146e+00,9.867592814906283039e-01,9.834963157994207616e-01,9.988473302975570123e-01,9.820091738489201694e-01,9.840862584626748344e-01,9.840862584626748344e-01,9.907015512972648930e-01
1.016595135908440639e+00,9.863022853022808123e-01,9.830347349849353211e-01,9.982451732988950610e-01,9.820485697713284834e-01,9.837935181952216501e-01,9.837935181952216501e-01,9.902706895433063261e-01
1.019742489270386354e+00,9.857967489077010814e-01,9.825359842418486256e-01,9.975173351204662531e-01,9.820822649706949514e-01,9.834702754203348274e-01,9.834702754203348274e-01,9.897668051124606237e-01
1.022889842632332069e+00,9.852426912177987273e-01,9.820000345360291316e-01,9.966640912445526856e-01,9.821102647363978422e-01,9.831165149685380245e-01,9.831165149685380245e-01,9.891899846117752082e-01
1.026037195994277562e+00,9.846401466331461405e-01,9.814268673137278576e-01,9.956857644478571689e-01,9.821325729696318563e-01,9.827322288345511359e-01,9.827322288345511359e-01,9.885403331838604757e-01
1.029184549356223277e+00,9.839891649683607522e-01,9.808164744451546291e-01,9.945827245980052300e-01,9.821491921910371348e-01,9.823174161418697370e-01,9.823174161418697370e-01,9.878179744499613335e-01
1.032331902718168992e+00,9.832898113665968776e-01,9.801688581612367779e-01,9.933553884205009732e-01,9.821601235485155623e-01,9.818720831033533880e-01,9.818720831033533880e-01,9.870230504436295904e-01
1.035479256080114485e+00,9.825421662042466142e-01,9.794840309836456704e-01,9.920042192363428546e-01,9.821653668252466884e-01,9.813962429778719798e-01,9.813962429778719798e-01,9.861557215350732486e-01
1.038626609442060200e+00,9.817463249859491592e-01,9.787620156481759981e-01,9.905297266705301862e-01,9.821649204479165896e-01,9.808899160230551972e-01,9.808899160230551972e-01,9.852161663462616348e-01
1.041773962804005915e+00,9.809023982300293376e-01,9.780028450215753066e-01,9.889324663317190511e-01,9.821587814951721063e-01,9.803531294441997224e-01,9.803531294441997224e-01,9.842045816568758543e-01
1.044921316165951408e+00,9.800105113444858018e-01,9.772065620119256835e-01,9.872130394633062966e-01,9.821469457063102260e-01,9.797859173393871357e-01,9.797859173393871357e-01,9.831211823011982709e-01
1.048068669527897123e+00,9.790708044936629051e-01,9.763732194726891800e-01,9.853720925662505792e-01,9.821294074902232607e-01,9.791883206408742435e-01,9.791883206408742435e-01,9.819662010560458176e-01
1.051216022889842838e+00,9.780834324557524662e-01,9.755028801005314332e-01,9.834103169939623079e-01,9.821061599346075921e-01,9.785603870528151171e-01,9.785603870528151171e-01,9.807398885198570504e-01
1.054363376251788331e+00,9.770485644712726403e-01,9.745956163270499406e-01,9.813284485196152040e-01,9.820771948154551900e-01,9.779021709853833455e-01,9.779021709853833455e-01,9.794425129830536259e-01
1.057510729613734046e+00,9.759663840826890979e-01,9.736515102045362191e-01,9.791272668762606157e-01,9.820425026068421159e-01,9.772137334853610025e-01,9.772137334853610025e-01,9.780743602897955524e-01
1.060658082975679761e+00,9.748370889653473759e-01,9.726706532859106247e-01,9.768075952701472664e-01,9.820020724910278886e-01,9.764951421632681594e-01,9.764951421632681594e-01,9.766357336912689924e-01
1.063805436337625254e+00,9.736608907498944809e-01,9.716531464989722755e-01,9.743702998676698757e-01,9.819558923688858076e-01,9.757464711171086602e-01,9.754022461935093480e-01,9.751269536906429503e-01
1.066952789699570969e+00,9.724380148363772625e-01,9.705991000151165116e-01,9.718162892563951827e-01,9.819039488706789998e-01,9.749678008528092077e-01,9.741789661149226065e-01,9.735483578798388438e-01
1.070100143061516462e+00,9.711687002002149516e-01,9.695086331126756551e-01,9.691465138806362178e-01,9.818462273671985097e-01,9.741592182014365831e-01,9.729036166743545433e-01,9.719003007682689432e-01
1.073247496423462177e+00,9.698531991902467064e-01,9.683818740350470522e-01,9.663619654520623214e-01,9.817827119812843062e-01,9.733208162332759317e-01,9.715764196475374925e-01,9.701831536036999992e-01
1.076394849785407892e+00,9.684917773190694357e-01,9.672189598437774816e-01,9.634636763358609413e-01,9.817133855997459690e-01,9.724526941688617088e-01,9.701976076207038391e-01,9.683973041854097019e-01
1.079542203147353385e+00,9.670847130458822827e-01,9.660200362667791252e-01,9.604527189129783427e-01,9.816382298857013744e-01,9.715549572870489925e-01,9.687674238617379752e-01,9.665431566698031718e-01
1.082689556509299100e+00,9.656322975520674756e-01,9.647852575418576215e-01,9.573302049189933438e-01,9.815572252913532525e-01,9.706277168302241964e-01,9.672861221866377868e-01,9.646211313686710032e-01
1.085836909871244815e+00,9.641348345097405792e-01,9.635147862557399412e-01,9.540972847601959517e-01,9.814703510712254886e-01,9.696710899067499945e-01,9.657539668214195627e-01,9.626316645402683836e-01
1.088984263233190308e+00,9.625926398435128428e-01,9.622087931787943749e-01,9.507551468074559864e-01,9.813775852958737111e-01,9.686851993907484859e-01,9.641712322596046603e-01,9.605752081734055814e-01
1.092131616595136023e+00,9.610060414857114486e-01,9.608674570956362571e-01,9.473050166684893192e-01,9.812789048660999214e-01,9.676701738193228541e-01,9.625382031154312568e-01,9.584522297647399824e-01
1.095278969957081738e+00,9.593753791253180063e-01,9.594909646318281471e-01,9.437481564391498878e-01,9.811742855276821551e-01,9.666261472873286520e-01,9.608551739729395136e-01,9.562632120894736243e-01
1.098426323319027231e+00,9.577010039508800920e-01,9.580795100768755290e-01,9.400858639343802059e-01,9.810637018866469328e-01,9.655532593398007402e-01,9.591224492310783667e-01,9.540086529656531811e-01
1.101573676680972946e+00,9.559832783876677231e-01,9.566332952037327475e-01,9.363194718994800603e-01,9.809471274251081452e-01,9.644516548621522301e-01,9.573403429449884872e-01,9.516890650122843409e-01
1.104721030042918661e+00,9.542225758293469973e-01,9.551525290850362282e-01,9.324503472023667472e-01,9.808245345176862529e-01,9.633214839682571196e-01,9.555091786636195073e-01,9.493049754014721842e-01
1.107868383404864154e+00,9.524192803644486727e-01,9.536374279062830306e-01,9.284798900075047490e-01,9.806958944485396623e-01,9.621629018865378580e-01,9.536292892638379426e-01,9.468569256048020577e-01
1.111015736766809869e+00,9.505737864979155738e-01,9.520882147761797754e-01,9.244095329322077337e-01,9.805611774290247107e-01,9.609760688441761900e-01,9.517010167811926769e-01,9.443454711341821017e-01
1.114163090128755584e+00,9.486864988680195898e-01,9.505051195343933168e-01,9.202407401860264180e-01,9.804203526160112370e-01,9.597611499495729559e-01,9.497247122375016559e-01,9.417711812773725821e-01
1.117310443490701077e+00,9.467578319589380342e-01,9.488883785569284246e-01,9.159750066939374991e-01,9.802733881308760555e-01,9.585183150731796387e-01,9.477007354654268800e-01,9.391346388284257385e-01
1.120457796852646792e+00,9.447882098092907910e-01,9.472382345593739483e-01,9.116138572040743959e-01,9.801202510791965361e-01,9.572477387268325533e-01,9.456294549302096675e-01,9.364364398132684064e-01
1.123605150214592285e+00,9.427780657169371192e-01,9.455549363982512778e-01,9.071588453807440944e-01,9.799609075711718242e-01,9.559495999417185752e-01,9.435112475487390515e-01,9.336771932106615601e-01
1.126752503576538000e+00,9.407278419403384273e-01,9.438387388707066838e-01,9.026115528834778301e-01,9.797953227427911305e-01,9.546240821451038583e-01,9.413464985061255064e-01,9.308575206687667025e-01
1.129899856938483715e+00,9.386379893967952137e-01,9.420899025127917881e-01,8.979735884328881035e-01,9.796234607777791759e-01,9.532713730359634319e-01,9.391356010699600798e-01,9.279780562175652392e-01
1.133047210300429208e+00,9.365089673578703700e-01,9.403086933965760785e-01,8.932465868640940831e-01,9.794452849303372233e-01,9.518916644596451260e-01,9.368789564024331273e-01,9.250394459773607636e-01
1.136194563662374923e+00,9.343412431423100406e-01,9.384953829263379399e-01,8.884322081684981054e-01,9.792607575487095595e-01,9.504851522817071574e-01,9.345769733704941684e-01,9.220423478636130543e-01
1.139341917024320638e+00,9.321352918067831173e-01,9.366502476340866634e-01,8.835321365246979752e-01,9.790698400995958561e-01,9.490520362610704863e-01,9.322300683542339428e-01,9.189874312883438146e-01
1.142489270386266131e+00,9.298915958347536703e-01,9.347735689746610177e-01,8.785480793193222171e-01,9.788724931934364992e-01,9.475925199226271634e-01,9.298386650536679676e-01,9.158753768583555166e-01
1.145636623748211846e+00,9.276106448238053970e-01,9.328656331206580665e-01,8.734817661585825288e-01,9.786686766105960888e-01,9.461068104294469983e-01,9.274031942941045603e-01,9.127068760705110417e-01
1.148783977110157561e+00,9.252929351717437134e-01,9.309267307574435879e-01,8.683349478713476843e-01,9.784583493284645384e-01,9.445951184547287660e-01,9.249240938302822901e-01,9.094826310043186979e-01
1.151931330472103054e+00,9.229389697617919053e-01,9.289571568784982247e-01,8.631093955045315846e-01,9.782414695495089685e-01,9.430576580536418341e-01,9.224018081494569365e-01,9.062033540120664199e-01
1.155078683834048769e+00,9.205492576472058541e-01,9.269572105813465024e-01,8.578068993116045871e-01,9.780179947302908294e-01,9.414946465352025395e-01,9.198367882736212531e-01,9.028697674067496237e-01
1.158226037195994484e+00,9.181243137356289719e-01,9.249271948643273955e-01,8.524292677350340242e-01,9.777878816114804472e-01,9.399063043343373058e-01,9.172294915610433863e-01,8.994826031480412931e-01
1.161373390557939977e+00,9.156646584735104177e-01,9.228674164244545786e-01,8.469783263834551601e-01,9.775510862488855368e-01,9.382928548842777161e-01,9.145803815073034748e-01,8.960426025265437744e-01
1.164520743919885692e+00,9.131708175309029007e-01,9.207781854566152724e-01,8.414559170043780512e-01,9.773075640455234359e-01,9.366545244894379785e-01,9.118899275460088383e-01,8.925505158465665279e-01
1.167668097281831407e+00,9.106433214869681381e-01,9.186598154543632599e-01,8.358638964532424387e-01,9.770572697847549337e-01,9.349915421989257736e-01,9.091586048493766059e-01,8.890071021076748625e-01
1.170815450643776900e+00,9.080827055164987227e-01,9.165126230125467677e-01,8.302041356596115973e-01,9.768001576645052308e-01,9.333041396808339218e-01,9.063868941288523162e-01,8.854131286852453542e-01
1.173962804005722615e+00,9.054895090777793643e-01,9.143369276320222339e-01,8.244785185913103831e-01,9.765361813325912355e-01,9.315925510974638613e-01,9.035752814359508944e-01,8.817693710102646465e-01
1.177110157367668331e+00,9.028642756021008076e-01,9.121330515266969918e-01,8.186889412173087299e-01,9.762652939231796223e-01,9.298570129816333685e-01,9.007242579634959778e-01,8.780766122486184377e-01
1.180257510729613823e+00,9.002075521852347384e-01,9.099013194331396770e-01,8.128373104701318574e-01,9.759874480943914188e-01,9.280977641142128531e-01,8.978343198474282305e-01,8.743356429800879237e-01
1.183404864091559539e+00,8.975198892811799833e-01,9.076420584229980548e-01,8.069255432085908897e-01,9.757025960670793197e-01,9.263150454030436576e-01,8.949059679693587288e-01,8.705472608772971688e-01
1.186552217453505031e+00,8.948018403984865365e-01,9.053555977184617465e-01,8.009555651816178123e-01,9.754106896647898317e-01,9.245090997633863550e-01,8.919397077600393908e-01,8.667122703848351151e-01
1.189699570815450747e+00,8.920539617994531767e-01,9.030422685109940062e-01,7.949293099939698237e-01,9.751116803549324530e-01,9.226801720000429308e-01,8.889360490039114326e-01,8.628314823987729421e-01
1.192846924177396462e+00,8.892768122025010991e-01,9.007024037835686947e-01,7.888487180745816785e-01,9.748055192911712075e-01,9.208285086913033934e-01,8.858955056449048238e-01,8.589057139468019297e-01
1.195994277539341955e+00,8.864709524880111102e-01,8.983363381366266109e-01,7.827157356483179784e-01,9.744921573570557438e-01,9.189543580748599227e-01,8.828185955936443952e-01,8.549357878692085411e-01
1.199141630901287670e+00,8.836369454079109342e-01,8.959444076179745586e-01,7.765323137118760322e-01,9.741715452109039886e-01,9.170579699358295533e-01,8.797058405362218059e-01,8.509225325008911156e-01
1.202288984263233385e+00,8.807753552992988455e-01,8.935269495568378684e-01,7.703004070145903492e-01,9.738436333319504534e-01,9.151395954970316104e-01,8.765577657446906867e-01,8.468667813546399969e-01
1.205436337625178878e+00,8.778867478023714144e-01,8.910843024022729875e-01,7.640219730448564173e-01,9.735083720677754071e-01,9.131994873116549005e-01,8.733748998894316218e-01,8.427693728058702760e-01
1.208583690987124593e+00,8.749716895829284802e-01,8.886168055661413101e-01,7.576989710229035113e-01,9.731657116830199072e-01,9.112378991584535459e-01,8.701577748535340717e-01,8.386311497790134295e-01
1.211731044349070308e+00,8.720307480597194738e-01,8.861247992708408683e-01,7.513333609006277447e-01,9.728156024093982390e-01,9.092550859396053564e-01,8.669069255493407899e-01,8.344529594357600333e-01
1.214878397711015801e+00,8.690644911368797798e-01,8.836086244019805136e-01,7.449271023691734772e-01,9.724579944970163092e-01,9.072513035813651872e-01,8.636228897372856261e-01,8.302356528653370704e-01
1.218025751072961516e+00,8.660734869417094917e-01,8.810686223661808869e-01,7.384821538749557490e-01,9.720928382669974388e-01,9.052268089376390714e-01,8.603062078471608309e-01,8.259800847770042420e-01
1.221173104434907231e+00,8.630583035680339243e-01,8.785051349541740384e-01,7.320004716447964244e-01,9.717200841654225485e-01,9.031818596966081358e-01,8.569574228019413153e-01,8.216871131949472495e-01
1.224320457796852724e+00,8.600195088253744791e-01,8.759185042093671214e-01,7.254840087208251909e-01,9.713396828185829612e-01,9.011167142905188721e-01,8.535770798442841034e-01,8.173575991557310294e-01
1.227467811158798439e+00,8.569576699941530151e-01,8.733090723020277002e-01,7.189347140057931185e-01,9.709515850895479305e-01,8.990316318087614444e-01,8.501657263658209951e-01,8.129924064084821378e-01
1.230615164520744154e+00,8.538733535871466662e-01,8.706771814092416628e-01,7.123545313194331596e-01,9.705557421360416770e-01,8.969268719143460578e-01,8.467239117393553505e-01,8.085924011179547177e-01
1.233762517882689647e+00,8.507671251173930527e-01,8.680231736007797405e-01,7.057453984664708857e-01,9.701521054696253810e-01,8.948026947638881845e-01,8.432521871540644698e-01,8.041584515706290404e-01
1.236909871244635362e+00,8.476395488727401784e-01,8.653473907310061941e-01,6.991092463168895321e-01,9.697406270161750275e-01,8.926593609312043487e-01,8.397511054538041586e-01,7.996914278839852841e-01
1.240057224606580855e+00,8.444911876972306386e-01,8.626501743369504593e-01,6.924479978990349949e-01,9.693212591776481091e-01,8.904971313346196071e-01,8.362212209786132888e-01,7.951922017190919956e-01
1.243204577968526570e+00,8.413226027794855622e-01,8.599318655426493319e-01,6.857635675061144465e-01,9.688939548951216452e-01,8.883162671680779887e-01,8.326630894094915192e-01,7.906616459966311350e-01
1.246351931330472285e+00,8.381343534482595947e-01,8.571928049698659402e-01,6.790578598166506774e-01,9.684586677130876398e-01,8.861170298361454867e-01,8.290772676165382160e-01,7.861006346164883807e-01
1.249499284692417778e+00,8.349269969753118081e-01,8.544333326552701058e-01,6.723327690294110814e-01,9.680153518449879924e-01,8.838996808929858728e-01,8.254643135105158569e-01,7.815100421810164955e-01
1.252646638054363493e+00,8.317010883857360870e-01,8.516537879741586936e-01,6.655901780133286483e-01,9.675639622399645479e-01,8.816644819853846071e-01,8.218247858979016440e-01,7.768907437220794465e-01
1.255793991416309208e+00,8.284571802758811110e-01,8.488545095707900057e-01,6.588319574729136763e-01,9.671044546508034134e-01,8.794116947998945610e-01,8.181592443394880565e-01,7.722436144319790863e-01
1.258941344778254701e+00,8.251958226389720652e-01,8.460358352953788463e-01,6.520599651296249410e-01,9.666367857030379040e-01,8.771415810141571789e-01,8.144682490125719765e-01,7.675695293983489931e-01
1.262088698140200416e+00,8.219175626985406602e-01,8.431981021478009986e-01,6.452760449196597303e-01,9.661609129651879124e-01,8.748544022524628039e-01,8.107523605767779085e-01,7.628693633431025134e-01
1.265236051502146131e+00,8.186229447497567202e-01,8.403416462280390853e-01,6.384820262086077225e-01,9.656767950200928485e-01,8.725504200455937998e-01,8.070121400435484871e-01,7.581439903655105006e-01
1.268383404864091624e+00,8.153125100087361687e-01,8.374668026933863585e-01,6.316797230233769378e-01,9.651843915373033989e-01,8.702298957949915481e-01,8.032481486493211476e-01,7.533942836894713668e-01
1.271530758226037339e+00,8.119867964698922469e-01,8.345739057224134116e-01,6.248709333017971046e-01,9.646836633464885846e-01,8.678930907412779616e-01,7.994609477324113866e-01,7.486211154150358427e-01
1.274678111587983054e+00,8.086463387713856976e-01,8.316632884856957064e-01,6.180574381602840228e-01,9.641745725118137100e-01,8.655402659371609353e-01,7.956510986136118291e-01,7.438253562742395131e-01
1.277825464949928547e+00,8.052916680687062234e-01,8.287352831232769335e-01,6.112410011799148668e-01,9.636570824072366870e-01,8.631716822247333942e-01,7.918191624805021034e-01,7.390078753912813214e-01
1.280972818311874262e+00,8.019233119164150825e-01,8.257902207288346785e-01,6.044233677112604841e-01,9.631311577926715550e-01,8.607876002171769292e-01,7.879657002754647532e-01,7.341695400470852340e-01
1.284120171673819977e+00,7.985417941580583712e-01,8.228284313405060946e-01,5.976062641982973211e-01,9.625967648909603547e-01,8.583882802848683546e-01,7.840912725873915301e-01,7.293112154482789267e-01
1.287267525035765470e+00,7.951476348242481063e-01,8.198502439383046347e-01,5.907913975216889657e-01,9.620538714655922918e-01,8.559739825458769769e-01,7.801964395470514235e-01,7.244337645005981541e-01
1.290414878397711185e+00,7.917413500388919001e-01,8.168559864480589017e-01,5.839804543617235222e-01,9.615024468991043571e-01,8.535449668608342533e-01,7.762817607260894537e-01,7.195380475867388936e-01
1.293562231759656900e+00,7.883234519335460266e-01,8.138459857517817975e-01,5.771751005811649460e-01,9.609424622720927900e-01,8.511014928321454232e-01,7.723477950396169245e-01,7.146249223486583757e-01
1.296709585121602393e+00,7.848944485698368112e-01,8.108205677043666126e-01,5.703769806282518173e-01,9.603738904427625567e-01,8.486438198075054729e-01,7.683951006523384031e-01,7.096952434743216687e-01
1.299856938483548108e+00,7.814548438698996069e-01,8.077800571564922594e-01,5.635877169600652659e-01,9.597967061269369049e-01,8.461722068876695868e-01,7.644242348881620241e-01,7.047498624888849372e-01
1.303004291845493601e+00,7.780051375547554215e-01,8.047247779836071979e-01,5.568089094864633326e-01,9.592108859784426178e-01,8.436869129384203525e-01,7.604357541432266165e-01,6.997896275503018293e-01
1.306151645207439316e+00,7.745458250905362663e-01,8.016550531208431751e-01,5.500421350347541871e-01,9.586164086697854803e-01,8.411881966066619976e-01,7.564302138022689359e-01,6.948153832493222382e-01
1.309298998569385031e+00,7.710773976424610821e-01,7.985712046037012346e-01,5.432889468352715134e-01,9.580132549730280278e-01,8.386763163405653865e-01,7.524081681582548420e-01,6.898279704138621238e-01
1.312446351931330524e+00,7.676003420364370111e-01,7.954735536143344721e-01,5.365508740279819611e-01,9.574014078407691031e-01,8.361515304136724058e-01,7.483701703351801626e-01,6.848282259177006503e-01
1.315593705293276239e+00,7.641151407281611130e-01,7.923624205332359116e-01,5.298294211902424555e-01,9.567808524871296294e-01,8.336140969528603728e-01,7.443167722139460984e-01,6.798169824934630068e-01
1.318741058655221954e+00,7.606222717795733113e-01,7.892381249961346601e-01,5.231260678858086210e-01,9.561515764686422392e-01,8.310642739700611070e-01,7.402485243612091370e-01,6.747950685498469436e-01
1.321888412017167447e+00,7.571222088425016983e-01,7.861009859558789614e-01,5.164422682351623717e-01,9.555135697649336235e-01,8.285023193976095435e-01,7.361659759610889031e-01,6.697633079930285227e-01
1.325035765379113162e+00,7.536154211493250044e-01,7.829513217490764454e-01,5.097794505072186233e-01,9.548668248590922447e-01,8.259284911270953211e-01,7.320696747496179269e-01,6.647225200521931221e-01
1.328183118741058877e+00,7.501023735104691559e-01,7.797894501672528733e-01,5.031390167324534257e-01,9.542113368176033950e-01,8.233430470515774591e-01,7.279601669518134255e-01,6.596735191091298578e-01
1.331330472103004370e+00,7.465835263185330861e-01,7.766156885322662573e-01,4.965223423374615641e-01,9.535471033697356935e-01,8.207462451110097978e-01,7.238379972212352076e-01,6.546171145318111506e-01
1.334477825464950085e+00,7.430593355588326343e-01,7.734303537757116764e-01,4.899307758009487368e-01,9.528741249862506812e-01,8.181383433407176664e-01,7.197037085818938085e-01,6.495541105118919356e-01
1.337625178826895800e+00,7.395302528261378239e-01,7.702337625220343487e-01,4.833656383311388804e-01,9.521924049573186055e-01,8.155195999227585757e-01,7.155578423723737425e-01,6.444853059060487999e-01
1.340772532188841293e+00,7.359967253473613802e-01,7.670262311750556394e-01,4.768282235645528999e-01,9.515019494694995084e-01,8.128902732399813091e-01,7.114009381920142205e-01,6.394114940810721182e-01
1.343919885550787008e+00,7.324591960099517962e-01,7.638080760076084719e-01,4.703197972861052900e-01,9.508027676816674933e-01,8.102506219325996684e-01,7.072335338490042256e-01,6.343334627626341371e-01
1.347067238912732723e+00,7.289181033957284894e-01,7.605796132539661691e-01,4.638415971704460405e-01,9.500948717997343973e-01,8.076009049570801457e-01,7.030561653102328501e-01,6.292519938876421914e-01
1.350214592274678216e+00,7.253738818198847138e-01,7.573411592047366581e-01,4.573948325444485707e-01,9.493782771500390849e-01,8.049413816471349126e-01,6.988693666527323600e-01,6.241678634600839048e-01
1.353361945636623931e+00,7.218269613748756752e-01,7.540930303038850813e-01,4.509806841707396097e-01,9.486530022512585925e-01,8.022723117766054068e-01,6.946736700165528910e-01,6.190818414102767786e-01
1.356509298998569424e+00,7.182777679789009717e-01,7.508355432475417590e-01,4.446003040521444016e-01,9.479190688846997892e-01,7.995939556240132529e-01,6.904696055589032433e-01,6.139946914574281323e-01
1.359656652360515139e+00,7.147267234286738269e-01,7.475690150842368986e-01,4.382548152568958577e-01,9.471765021628230086e-01,7.969065740385418151e-01,6.862577014093829142e-01,6.089071709754038109e-01
1.362804005722460854e+00,7.111742454561720272e-01,7.442937633162023392e-01,4.319453117644614926e-01,9.464253305958544304e-01,7.942104285072135728e-01,6.820384836261409456e-01,6.038200308616201717e-01
