activity,H,B,S_eff,V,R_resp,R_rob,R_sig
2.156538175607084717e+00,2.914643243584521537e-01,3.101646070634730412e-01,9.999999999999999547e-07,7.791731659238663177e-01,4.129877882979112180e-01,1.629119370682552068e-02,1.226776549366708760e-03
4.961516082227866997e-01,7.798959330125864176e-01,8.004332537235636646e-01,2.226422844314528693e-01,8.049330108569877629e-01,7.950122837622913829e-01,5.783387495067435768e-01,4.483622642502112510e-01
9.277148205239029721e-01,1.000000000000000000e+00,9.826557123648873571e-01,9.790308200562346519e-01,9.137986895107417240e-01,9.647555922863881861e-01,9.647555922863881861e-01,9.711535034491879381e-01
1.228840946889394381e+00,8.950323350563363922e-01,8.519505449639755978e-01,6.798468340731277371e-01,9.308956098725580386e-01,8.920407569678524551e-01,8.334725344683360237e-01,7.893989954800690878e-01
2.646285733434053378e-01,6.186824765127113546e-01,8.075809147728528758e-01,3.243322036352625642e-02,6.194718647786043864e-01,6.764335651848683018e-01,3.165310951404937123e-01,1.724127444651856744e-01
1.797004148454022898e+00,3.385272919332373842e-01,3.052225452383927062e-01,9.999999999999999547e-07,8.712552318479191982e-01,4.481794079540758480e-01,1.732163663451777996e-02,1.283212389826133551e-03
6.043081718978257078e-01,8.206440164920657532e-01,8.513519505393006837e-01,4.019710965291178328e-01,9.607202839609485512e-01,8.755621270109639198e-01,7.207156162971493085e-01,6.168016177827659874e-01
1.208393783523660447e+00,8.440776458310689234e-01,8.824086233860375383e-01,7.984344301189529869e-01,1.000000000000000000e+00,9.064643198750982345e-01,8.781583793057614606e-01,8.561513742563349183e-01
1.209194383525143301e+00,9.081858461128755611e-01,9.154965891909095932e-01,7.550736665801343062e-01,1.000000000000000000e+00,9.403232042606127772e-01,8.901336027366394399e-01,8.519176779365105201e-01
1.325809435116727109e+00,7.784185456476477860e-01,7.814461735039468504e-01,4.868288683327467448e-01,9.299477602594732328e-01,8.270344467232177976e-01,7.244139082359247750e-01,6.515643660932706194e-01
1.220691703534923234e-01,6.621307835358006821e-01,7.520715310859762415e-01,9.999999999999999547e-07,4.440280894466359096e-01,6.046969681023258714e-01,2.168469626036650250e-02,1.513023888961343398e-03
3.709612760294493383e-01,6.663175595805009843e-01,7.604091564171039375e-01,6.883242445962804712e-02,7.111323491734998781e-01,7.115842774721986563e-01,3.968423607428423483e-01,2.487318322932380310e-01
3.546229344314013043e-01,6.398355053493116618e-01,8.160423279642410321e-01,6.753516448586421861e-02,6.597041017097827753e-01,7.009871692923329567e-01,3.905395685143139839e-01,2.445845504618283095e-01
6.645127707148741347e-01,8.813813647473149882e-01,8.701517201066638618e-01,5.220840366446797276e-01,8.920397141614333503e-01,8.811456040795894173e-01,7.730736358686917109e-01,6.962407043360657743e-01
3.188111450883477360e-01,6.900916371274636862e-01,8.316832294690013061e-01,7.574524306125444972e-02,6.780401348778688497e-01,7.300849064833141444e-01,4.143514552263041772e-01,2.633693713724223340e-01
2.028226905703437666e+00,3.005474195590115971e-01,3.028294568206686410e-01,2.545460694362868675e-02,7.963486383459197349e-01,4.169379764779716502e-01,2.072503103451423245e-01,1.184770351989729159e-01
1.128499791124861762e+00,9.251227604166885055e-01,9.436334610119485600e-01,9.043122850938398738e-01,9.844416929059729426e-01,9.507453988267063894e-01,9.389182527747147455e-01,9.295625563618508114e-01
1.371865324945905851e+00,7.022678044122373509e-01,7.297319567816216157e-01,3.851502630340877809e-01,9.200776611793343163e-01,7.783295817158235597e-01,6.528000850618594919e-01,5.671181344517605138e-01
7.864739858758659219e-01,9.142657383485155442e-01,9.526416001874314921e-01,7.284332393329054911e-01,9.818947804801306800e-01,9.491954469136693051e-01,8.884115038432730538e-01,8.425991083713757490e-01
6.077415102746054343e-01,7.941353376570617906e-01,8.217871247784901412e-01,3.763442137209139782e-01,8.855869926538552095e-01,8.329680838214380545e-01,6.829164619883809628e-01,5.825845433264901230e-01
1.106989774510868552e+00,9.786288577112883802e-01,9.591648063502594690e-01,8.995708859242469435e-01,9.810839800075613626e-01,9.729095786020884873e-01,9.540325826253891472e-01,9.391950384621994274e-01
6.475105446366339335e-01,7.797333400188450891e-01,8.617752629559075617e-01,4.603550149665467939e-01,8.861804248913944804e-01,8.413062077904396308e-01,7.235837245037439747e-01,6.413816739534663469e-01
7.560210366054814779e-01,8.354694198910689318e-01,9.290776530038298286e-01,7.042436610032926092e-01,9.940995454953439614e-01,9.172142975826285127e-01,8.585860907841967871e-01,8.143934549250851918e-01
9.960519233958857743e-01,9.913600639203015152e-01,9.976304531725019853e-01,1.000000000000000000e+00,9.824174335408483172e-01,9.904496268576616913e-01,9.904496268576616913e-01,9.947359551717255277e-01
1.112614111805582340e+00,8.884679228118689265e-01,9.653582843965945459e-01,9.349343676790297097e-01,1.000000000000000000e+00,9.501162811338091929e-01,9.462978454347769075e-01,9.432541489342775032e-01
2.165490825920045381e+00,2.666748845732072604e-01,2.833975372031791728e-01,9.999999999999999547e-07,7.420174690950113172e-01,3.827637250544952408e-01,1.538856344315332400e-02,1.176554163067683933e-03
4.913096939562691667e-01,6.988685399698357781e-01,8.522702377117425954e-01,2.253276818918905910e-01,8.502992720128681459e-01,7.971037890827209482e-01,5.812189859255270097e-01,4.514396779463726306e-01
1.073547562741823835e+00,9.869365650148260727e-01,9.830624681845975266e-01,9.269058999438359869e-01,1.000000000000000000e+00,9.899732317848541907e-01,9.738150909971825531e-01,9.610786715121012458e-01
3.289258268765457016e-01,7.390103425953045146e-01,8.551223377974548345e-01,5.276296173224407499e-02,6.343114052071339160e-01,7.373274955002819819e-01,3.813533918484309782e-01,2.250408506215589299e-01
7.699983119575398716e-01,8.288338178781541332e-01,9.265176267502368557e-01,7.291030493060205453e-01,9.997527884563611744e-01,9.156677622110670489e-01,8.649692569275938547e-01,8.264391263505602714e-01
1.578083581154089643e+00,5.645054557003231777e-01,5.522252798122297968e-01,1.276533037360921552e-01,8.362288998220592795e-01,6.388072945041033401e-01,4.271057465855862545e-01,3.095051310478063589e-01
3.838167162732640803e-01,6.726606831377679452e-01,7.464589491994746417e-01,5.684772760665417202e-02,7.655760627856094125e-01,7.271044004562695617e-01,3.844818623115940914e-01,2.309399802221034081e-01
1.278972876610094955e+00,8.162385481141816168e-01,8.766912016789737416e-01,5.812974442484779569e-01,1.000000000000000000e+00,8.944469408983931613e-01,8.030924456198410555e-01,7.367740256592663073e-01
