step,t,a,phi,pi,lambda,lambda_dot,H,X,U,U_X,U_XX,P_X,P_XX,D,c_s2,rho_phi,p_phi,rho_maat,p_maat,rho_total,omega_maat,w_maat,rho_m,rho_r,rho_lambda_cosmo
363,3.63,11.781662331810484,0.14675164525051304,8.542670575201628e-06,0.18927839474206215,-0.023897225820188803,0.8379050490156146,3.648861027820785e-11,3.64885899279961e-11,0.9999989999645115,-0.9999999999260231,6.266778502271288,-5.266783768852347,6.266778501886932,1.0000000000613323,3.648861027820785e-11,3.648861027820785e-11,0.005704268388942844,-0.005133190602686888,2.1062546134975784,0.002708252056701977,-0.899885884163001,0.0005503295019189755,1.557022787956065e-08,2.1
364,3.64,11.880795887671917,0.14675172965705294,8.339452947723693e-06,0.18903956320780918,-0.02386907920481812,0.8378994795346177,3.47732377336487e-11,3.477329535488912e-11,0.9999989999662268,-0.9999999999294537,6.2601328796143845,-5.260138139559093,6.260132879248561,1.000000000058437,3.47732377336487e-11,3.47732377336487e-11,0.005689930068196448,-0.005120196760286864,2.10622661341315,0.0027014804731651785,-0.8998698927612351,0.0005366682531572131,1.5057023065659706e-08,2.1
365,3.65,11.98076291275585,0.1467518120556865,8.141069897941675e-06,0.18880101319270295,-0.023840922166040175,0.8378939842313574,3.313850954158604e-11,3.3138602973375534e-11,0.9999989999678615,-0.999999999932723,6.2534950903866875,-5.253500343702432,6.253495090038501,1.0000000000556786,3.313850954158604e-11,3.313850954158604e-11,0.005675625624572845,-0.005107235706659664,2.1061989864332946,0.002694724316710518,-0.8998542265627397,0.0005233462148463775,1.4560737037571393e-08,2.1
366,3.66,12.081570417765727,0.14675189249418188,7.94740636905376e-06,0.18856274479576285,-0.02381275574271911,0.8378885614252524,3.158063399743814e-11,3.15807380251711e-11,0.9999989999694193,-0.9999999999358388,6.246865137343489,-5.246870384037681,6.24686513701209,1.0000000000530505,3.158063399743814e-11,3.158063399743814e-11,0.005661355028372756,-0.0050943073609117,2.106171724101837,0.0026879835882266455,-0.899838878745599,0.0005103549610717975,1.4080811887427316e-08,2.1
367,3.67,12.18322547227539,0.14675197101917048,7.758350044942323e-06,0.18832475810574084,-0.023784580949561335,0.8378832094770767,3.009599770992827e-11,3.0095925751991625e-11,0.9999989999709041,-0.9999999999388084,6.240243022954385,-5.2402482630344585,6.240243022638964,1.0000000000505462,3.009599770992827e-11,3.009599770992827e-11,0.005647118248666033,-0.0050814116422991116,2.106144818170821,0.002681258287628357,-0.8998238426297248,0.00049768627535071,1.361670811185603e-08,2.1
368,3.68,12.285735205224816,0.14675204767617392,7.573791284763657e-06,0.18808705320136043,-0.023756398777651358,0.8378779267879316,2.8681157212580965e-11,2.8681057529367747e-11,0.999998999972319,-0.9999999999416381,6.233628749409918,-5.233633982883329,6.233628749109704,1.0000000000481604,2.8681157212580965e-11,2.8681157212580965e-11,0.005632915253321472,-0.005068548470225619,2.1061182605953275,0.0026745484138812033,-0.8998091116739113,0.0004853321454208457,1.3167904004487145e-08,2.1
369,3.69,12.38910680542001,0.14675212250963057,7.3936230591049225e-06,0.18784963015155015,-0.023728210194975806,0.8378727117982442,2.7332830970064017e-11,2.7332802688225194e-11,0.9999989999736673,-0.9999999999443346,6.227022318628083,-5.227027545502306,6.227022318342344,1.0000000000458868,2.7332830970064017e-11,2.7332830970064017e-11,0.00561874600904402,-0.0050557177642484305,2.106092043528431,0.0026678539650293164,-0.8997946794730834,0.0004732847581589595,1.2733895068526543e-08,2.1
370,3.7,12.493347522037089,0.14675219556292127,7.217740887670439e-06,0.18761248901567207,-0.023700016146935888,0.8378675629867911,2.604789176077483e-11,2.6047830559489742e-11,0.9999989999749522,-0.9999999999469046,6.220423732260682,-5.220428952543213,6.22042373198872,1.0000000000437208,2.604789176077483e-11,2.604789176077483e-11,0.0056046104814053985,-0.005042919444078312,2.106066159316273,0.0026611749382198496,-0.8997805397555053,0.00046153649462605303,1.2314193448738645e-08,2.1
371,3.71,12.598464665130575,0.14675226687839452,7.046042778460445e-06,0.18737562984374503,-0.023671817556848794,0.8378624788697446,2.4823359417947298e-11,2.4823254563297046e-11,0.9999989999761768,-0.9999999999493537,6.213832991699533,-5.213838205397887,6.213832991440683,1.0000000000416571,2.4823359417947298e-11,2.4823359417947298e-11,0.005590508634872834,-0.0050301534295784,2.1060406004932597,0.0026545113297262507,-0.8997666863800166,0.0004500799252361195,1.1908327382193615e-08,2.1
372,3.72,12.704465606145947,0.14675233649739117,6.8784291684063e-06,0.1871390526766631,-0.023643615326437946,0.8378574579997449,2.365639391239129e-11,2.3656410164387724e-11,0.9999989999773436,-0.9999999999516874,6.207250098082552,-5.207255305204259,6.207250097836182,1.0000000000396907,2.365639391239129e-11,2.365639391239129e-11,0.00557644043284057,-0.0050174196407664785,2.1060153597773827,0.002647863134972591,-0.8997531133333861,0.00043890780504531924,1.1515840667158586e-08,2.1
373,3.73,12.811357778436497,0.14675240446026827,6.714802865427007e-06,0.18690275754640903,-0.023615410336312478,0.8378524989649944,2.2544288760773374e-11,2.2544188738292548e-11,0.9999989999784559,-0.9999999999539119,6.200675052299696,-5.200680252852303,6.200675052065204,1.000000000037817,2.2544288760773374e-11,2.2544288760773374e-11,0.005562405837662958,-0.005004717997819505,2.105990430065658,0.002641230348558393,-0.8997398147277643,0.0004280130691585729,1.1136292149532743e-08,2.1
374,3.74,12.919148677784495,0.14675247080642262,6.555068991872803e-06,0.1866667444762632,-0.02358720344643627,0.8378476003883736,2.1484464744106164e-11,2.1484369838962044e-11,0.9999989999795157,-0.9999999999560315,6.194107854998765,-5.194113048989835,6.194107854775579,1.000000000036032,2.1484464744106164e-11,2.1484464744106164e-11,0.005548404810676485,-0.004992048421067655,2.105965804429667,0.00263461296427797,-0.8997267847979902,0.0004173888282506371,1.0769255226245942e-08,2.1
375,3.75,13.027845862926736,0.14675253557431353,6.3991349293223615e-06,0.18643101348100755,-0.023558995496586653,0.8378427609265803,2.0474463921836754e-11,2.0474510975741815e-11,0.9999989999805255,-0.9999999999580512,6.1875485065910905,-5.187553694028198,6.187548506378666,1.000000000034331,2.0474463921836754e-11,2.0474463921836754e-11,0.005534437312233808,-0.0049794108310010675,2.1059414761112243,0.002628010975145213,-0.8997140178991889,0.0004070283641987972,1.0414317365059697e-08,2.1
376,3.7600000000000002,13.137456956084476,0.14675259880148525,6.246910264701025e-06,0.18619556456712535,-0.023530787306803008,0.8378379792692912,1.9511943927613515e-11,1.951194761337256e-11,0.9999989999814881,-0.9999999999599763,6.180997007257088,-5.181002188147823,6.180997007054905,1.0000000000327105,1.9511943927613515e-11,1.9511943927613515e-11,0.0055205033017313755,-0.004966805148270728,2.105917438518148,0.0026214243734151033,-0.8997015085043073,0.00039692512582438776,1.007107964022814e-08,2.1
377,3.77,13.247989643497819,0.14675266052458869,6.098306737688225e-06,0.18596039773299639,-0.023502579677825552,0.8378332541383404,1.8594672533466803e-11,1.8594681350409778e-11,0.9999989999824054,-0.9999999999618109,6.174453356951684,-5.1744585313036495,6.1744533567592494,1.0000000000311662,1.8594672533466803e-11,1.8594672533466803e-11,0.0055066027376317935,-0.004954231293684723,2.105893685220123,0.0026148531506025217,-0.8996892512016171,0.00038707272474041994,9.739156283494358e-09,2.1
378,3.7800000000000002,13.359451675964571,0.14675272077940268,5.953238189383062e-06,0.18572551296908765,-0.0234743733915244,0.8378285842869236,1.7720522469764457e-11,1.7720491740804058e-11,0.9999989999832796,-0.9999999999635595,6.1679175554096295,-5.167922723230442,6.167917555226473,1.0000000000296951,1.7720522469764457e-11,1.7720522469764457e-11,0.005492735577494772,-0.004941689188213664,2.105870209944692,0.0026082972975048787,-0.8996772406924349,0.00037746493130266226,9.418174249915057e-09,2.1
379,3.79,13.471850869383616,0.1467527796008548,5.8116205121977545e-06,0.1854909102581401,-0.02344616921131935,0.8378239684988174,1.6887466488898846e-11,1.6887380383110923e-11,0.9999989999841127,-0.9999999999652257,6.161389602150695,-5.1613947634479755,6.16138960197637,1.0000000000282931,1.6887466488898846e-11,1.6887466488898846e-11,0.005478901778000561,-0.004929178752989154,2.105847006573322,0.0026017568042209977,-0.8996654717887606,0.00036809567066159145,9.107772798023189e-09,2.1
380,3.8000000000000003,13.585195105302835,0.1467528370230416,5.673371600949418e-06,0.185256589575351,-0.023417967882590245,0.8378194055876211,1.6093572661229683e-11,1.6093570920490846e-11,0.9999989999849065,-0.9999999999668133,6.154869496484738,-5.154874651266122,6.154869496318818,1.0000000000269575,1.6093572661229683e-11,1.6093572661229683e-11,0.0054651012949750765,-0.0049166999093045154,2.1058240691375847,0.0025952316601705687,-0.8996539394110056,0.00035895901891269016,8.80760308385448e-09,2.1
381,3.81,13.699492331471632,0.14675289307924835,5.538411305121334e-06,0.18502255088855232,-0.02338977013307846,0.8378148943960164,1.53369998923479e-11,1.5337064951499374e-11,0.999998999985663,-0.9999999999683263,6.148357237516678,-5.148362385789809,6.148357237358757,1.000000000025685,1.53369998923479e-11,1.53369998923479e-11,0.005451334083416739,-0.004904252578617781,2.1058013918154246,0.0025887218541142238,-0.8996426385858077,0.00035004919934263654,8.517327768379512e-09,2.1
382,3.8200000000000003,13.814750562398071,0.14675294780196843,5.406661382265591e-06,0.18478879415838526,-0.023361576673279535,0.8378104337950448,1.4615993651241035e-11,1.4616086119297002e-11,0.999998999986384,-0.9999999999697683,6.141852824151343,-5.141857965923873,6.141852824001036,1.0000000000244724,1.4615993651241035e-11,1.4615993651241035e-11,0.005437600097518145,-0.004891836682550051,2.1057789689275235,0.0025822273741709575,-0.8996315644438079,0.000341360578768989,8.236620637898146e-09,2.1
383,3.83,13.930977879910698,0.14675300122292212,5.278045452519652e-06,0.18455531933847058,-0.02333338819682713,0.8378060226834046,1.3928881899431691e-11,1.392885806704422e-11,0.9999989999870712,-0.9999999999711428,6.135356255098214,-5.135361390377806,6.135356254955155,1.0000000000233173,1.3928881899431691e-11,1.3928881899431691e-11,0.005423899290690623,-0.004879452142887249,2.105756794933757,0.0025757482078367215,-0.8996207122175292,0.0003328876639710311,7.96516623696783e-09,2.1
384,3.84,14.04818243372506,0.14675305337307507,5.152488954210081e-06,0.18432212637557552,-0.02330520538086848,0.8378016599867633,1.3274071211628446e-11,1.3274048527111396e-11,0.999998999987726,-0.9999999999724523,6.128867528876067,-5.128872657670388,6.128867528739905,1.0000000000222165,1.3274071211628446e-11,1.3274071211628446e-11,0.005410231615584794,-0.004867098881578427,2.1057348644297282,0.00256928434200095,-0.8996100772392422,0.00032462509820950036,7.70265951345142e-09,2.1
385,3.85,14.166372442014987,0.1467531042826562,5.0299191005172815e-06,0.1840892152097767,-0.023277028886431746,0.8377973446570884,1.2650043078874289e-11,1.265010318726397e-11,0.99999899998835,-0.9999999999737001,6.122386643817509,-5.122391766134234,6.122386643687912,1.0000000000211677,1.2650043078874289e-11,1.2650043078874289e-11,0.0053965970241163395,-0.004854776820739738,2.105713172143405,0.002562835762965354,-0.8995996549389713,0.00031656765783298017,7.448805475283983e-09,2.1
386,3.86,14.285556191988643,0.14675315398117525,4.910264837175789e-06,0.18385658577461958,-0.023248859358785123,0.8377930756719966,1.2055350385602486e-11,1.2055245690662464e-11,0.9999989999889448,-0.9999999999748899,6.115913598073414,-5.115918713920224,6.115913597950065,1.0000000000201685,1.2055350385602486e-11,1.2055350385602486e-11,0.005382995467487773,-0.004842485882654941,2.105691712931831,0.002556402456460653,-0.899589440842482,0.0003087102489687931,7.203318858571245e-09,2.1
387,3.87,14.405742040469422,0.14675320249743992,4.793456801185212e-06,0.18362423799727426,-0.02322069742778814,0.8377888520341135,1.148861405241438e-11,1.1488587858887113e-11,0.9999989999895115,-0.9999999999760232,6.109448389617255,-5.1094534990018365,6.109448389499854,1.0000000000192164,1.148861405241438e-11,1.148861405241438e-11,0.0053694268962040425,-0.004830225989770195,2.105670481777913,0.002549984407660211,-0.8995794305692029,0.00030104790429628426,6.965923806645144e-09,2.1
388,3.88,14.526938414481704,0.14675324985957255,4.679427280507578e-06,0.18339217179868786,-0.023192543708235147,0.8377846727704568,1.0948519836779274e-11,1.0948575379703379e-11,0.9999989999900515,-0.999999999977103,6.102991016249348,-5.102996119179391,6.102991016137607,1.0000000000183091,1.0948519836779274e-11,1.0948519836779274e-11,0.0053558912601012745,-0.0048179970647024796,2.1056494737873037,0.002543581601199728,-0.8995696198304399,0.0002935757799004391,6.7363535597144464e-09,2.1
389,3.89,14.649153811841531,0.14675329609502646,4.568110174727392e-06,0.18316038709373347,-0.023164398800191326,0.8377805369318289,1.0433815284223963e-11,1.0433875985481654e-11,0.9999989999905662,-0.9999999999781324,6.096541475600995,-5.096546572084198,6.096541475494642,1.000000000017445,1.0433815284223963e-11,1.0433815284223963e-11,0.0053423885083625135,-0.004805799030235465,2.1056286841853504,0.0025371940211906057,-0.8995600044273984,0.0002862891522038299,6.514350154760252e-09,2.1
390,3.9,14.772396801752228,0.1467533412306019,4.459440956651302e-06,0.18292888379135583,-0.023136263289321224,0.837776443592227,9.943306822929541e-12,9.943379453197262e-12,0.9999989999910567,-0.9999999999791134,6.0900997651385405,-5.090104855182603,6.090099765037316,1.0000000000166211,9.943306822929541e-12,9.943306822929541e-12,0.005328918589537545,-0.004793631809319904,2.1056081083141196,0.002530821651235095,-0.8995505802493233,0.0002791834149749372,6.2996641353379166e-09,2.1
391,3.91,14.896676025405014,0.1467533852924615,4.353356634824827e-06,0.18269766179471367,-0.023108137747210065,0.8377723918482683,9.47585699498667e-12,9.475753515220607e-12,0.9999989999915243,-0.9999999999800486,6.0836658821673275,-5.083670965779954,6.083665882070983,1.0000000000158364,9.47585699498667e-12,9.47585699498667e-12,0.005315481451564494,-0.004781495325076277,2.1055877416295057,0.002524464474442117,-0.8995413432717275,0.00027225407641094017,6.0920542709580295e-09,2.1
392,3.92,15.022000196584669,0.14675342830614554,4.249795716944145e-06,0.18246672100131894,-0.023080022731677995,0.8377683808186276,9.0303818178784e-12,9.030332037736872e-12,0.9999989999919697,-0.9999999999809395,6.077239823835572,-5.07724490102447,6.077239823743873,1.000000000015089,9.0303818178784e-12,9.0303818178784e-12,0.005302077041784201,-0.004769389500790599,2.105567579698395,0.0025181224734395274,-0.89953228955452,0.0002654967562931166,5.891287285729958e-09,2.1
393,3.93,15.14837810228025,0.1467534702965867,4.148698174141478e-06,0.18223606130317296,-0.023051918787087324,0.8377644096434912,8.605848270062418e-12,8.605782753116468e-12,0.9999989999923943,-0.9999999999817886,6.0708215871381555,-5.070826657911034,6.070821587050878,1.0000000000143765,8.605848270062418e-12,8.605848270062418e-12,0.005288705306965435,-0.004757314259921524,2.105547618195922,0.002511795630391352,-0.8995234152403901,0.00025890718321304397,5.697137595961978e-09,2.1
394,3.94,15.275818603300953,0.14675351128812456,4.050005406123116e-06,0.18200568258689945,-0.02302382644464318,0.8377604774840228,8.201271894813232e-12,8.201217482939661e-12,0.9999989999927988,-0.9999999999825977,6.064411168920325,-5.064416233284896,6.064411168837255,1.000000000013698,8.201271894813232e-12,8.201271894813232e-12,0.005275366193317256,-0.004745269526094979,2.1055278529027737,0.0025054839270088037,-0.8995147165529864,0.00025248119186783204,5.509387056422043e-09,2.1
395,3.95,15.404330634897137,0.14675355130451967,3.953660207139642e-06,0.18177558473387465,-0.022995746222687317,0.8377565835218429,7.815714516759739e-12,7.81574804878672e-12,0.9999989999931843,-0.9999999999833686,6.058008565881312,-5.058013623845287,6.058008565802248,1.0000000000130511,7.815714516759739e-12,7.815714516759739e-12,0.005262059646508845,-0.0047332552231067054,2.1055082797025717,0.002499187344564693,-0.8995061897952868,0.00024621472042266843,5.327824714973136e-09,2.1
396,3.96,15.533923207386541,0.1467535903689674,3.859606732768416e-06,0.18154576762035446,-0.02296767862698554,0.8377527269585223,7.448282065815644e-12,7.448264227632988e-12,0.9999989999935518,-0.9999999999841036,6.051613774577873,-5.05161882614897,6.051613774502621,1.000000000012435,7.448282065815644e-12,7.448282065815644e-12,0.0052487856116877835,-0.004721271274923606,2.1054888945793215,0.0024929058639069647,-0.8994978313479732,0.00024010380793899625,5.152246575306539e-09,2.1
397,3.97,15.664605406785768,0.14675362850411133,3.7677904674888396e-06,0.18131623111759887,-0.02293962415100881,0.837748907015086,7.098122503449885e-12,7.098099885663668e-12,0.999998999993902,-0.9999999999848039,6.045226791427747,-5.045231836613682,6.045226791356123,1.0000000000118479,7.098122503449885e-12,7.098122503449885e-12,0.005235544033493432,-0.00470931760568061,2.1054696936149138,0.00248663946546979,-0.89948963766776,0.00023414459186668857,4.982455367505548e-09,2.1
398,3.98,15.796386395447058,0.14675366573205637,3.6781581930314165e-06,0.18108697509199345,-0.022911583276208073,0.8377451229315314,6.764423846482068e-12,6.764366844459032e-12,0.9999989999942357,-0.9999999999854714,6.038847612713043,-5.038852651521532,6.038847612644873,1.0000000000112885,6.764423846482068e-12,6.764423846482068e-12,0.005222334856076662,-0.004697394139684243,2.1054506729867,0.0024803881292875347,-0.8994816052858804,0.00022833330559862287,4.818260326180985e-09,2.1
399,3.99,15.929275412700411,0.14675370207438163,3.590657957482064e-06,0.18085799940516828,-0.022883556472283087,0.8377413739663578,6.446412283814633e-12,6.446398970204287e-12,0.9999989999945537,-0.9999999999861073,6.032476234583542,-5.032481267022303,6.032476234518659,1.0000000000107556,6.446412283814633e-12,6.446412283814633e-12,0.005209158023113564,-0.0046855008014105625,2.105431828965123,0.0024741518350057464,-0.8994737308064986,0.0002226662760861011,4.6594769759284275e-09,2.1
400,4.0,16.063281775501085,0.1467537375521529,3.5052390451235906e-06,0.18062930391411408,-0.022855544197445277,0.8377376593961078,6.143350381729471e-12,6.143308084479711e-12,0.9999989999948568,-0.9999999999867135,6.026112653059935,-5.026117679136686,6.026112652998181,1.0000000000102478,6.143350381729471e-12,6.143350381729471e-12,0.005196013477823271,-0.004673637515507555,2.105413157911407,0.002467930561893977,-0.8994660109052389,0.0002171399215135969,4.505926923865331e-09,2.1
401,4.01,16.198414879082534,0.1467537721859349,3.421851946996684e-06,0.18040088847129582,-0.02282754689867481,0.8377339785149192,5.854535373582499e-12,5.854428053470513e-12,0.9999989999951456,-0.9999999999872913,6.019756864036981,-5.019761883759437,6.019756863978204,1.000000000009764,5.854535373582499e-12,5.854535373582499e-12,0.005182901162980931,-0.004661804206793045,2.1053946562753048,0.0024617242888561822,-0.8994584423276598,0.00021175074903135292,4.357437659014248e-09,2.1
402,4.0200000000000005,16.334684197614816,0.14675380599580315,3.340448332163181e-06,0.18017275292476376,-0.022799565011971938,0.8377303306340886,5.579297529925889e-12,5.579314787966826e-12,0.9999989999954207,-0.9999999999878415,6.013408863286593,-5.013413876662472,6.013408863230651,1.000000000009303,5.579297529925889e-12,5.579297529925889e-12,0.005169821020932558,-0.004650000800254825,2.1053763205928986,0.002455532994441904,-0.8994510218878011,0.00020649535254438483,4.213842358306039e-09,2.1
403,4.03,16.47209928486854,0.14675383900135558,3.2609810196548116e-06,0.17994489711826206,-0.022771598962602814,0.8377267150816481,5.316998605274467e-12,5.317080109548935e-12,0.999998999995683,-0.999999999988366,6.007068646460871,-5.007073653497888,6.0070686464076255,1.0000000000088638,5.316998605274467e-12,5.316998605274467e-12,0.005156772993612864,-0.004638227221054096,2.1053581474844663,0.0024493566568587408,-0.8994437464668243,0.0002013704105564872,4.074979698984459e-09,2.1
404,4.04,16.610669774884368,0.14675387122172404,3.1834039510910034e-06,0.17971732089133488,-0.02274364916533999,0.8377231312019472,5.067030357910906e-12,5.067057884402052e-12,0.999998999995933,-0.999999999988866,6.000736209095042,-5.000741209800911,6.000736209044364,1.0000000000084452,5.067030357910906e-12,5.067030357910906e-12,0.005143757022556057,-0.004626483394522224,2.1053401336523847,0.0024431952539813928,-0.8994366130115555,0.00019637268406787016,3.940693677200766e-09,2.1
405,4.05,16.75040538264813,0.14675390267558525,3.1076721639497427e-06,0.17949002407943013,-0.02271571602469736,0.8377195783552508,4.828813139294038e-12,4.828804023316315e-12,0.9999989999961713,-0.9999999999893425,5.994411546610354,-4.994416540992789,5.9944115465621195,1.0000000000080465,4.828813139294038e-12,4.828813139294038e-12,0.005130773048909653,-0.0046147692461607995,2.1053222758790975,0.0024370487633620127,-0.8994296185331155,0.00019149901452509077,3.810833432593936e-09,2.1
406,4.0600000000000005,16.891315904771627,0.14675393338117165,3.0337417654758598e-06,0.17926300651400093,-0.022687799935160072,0.8377160559173428,4.601794549796293e-12,4.6018744370818624e-12,0.9999989999963982,-0.9999999999897964,5.988094654316896,-4.988099642383608,5.988094654270988,1.0000000000076665,4.601794549796293e-12,4.601794549796293e-12,0.00511782101344905,-0.0046030847016428275,2.1053045710251257,0.0024309171622408318,-0.8994227601056086,0.00018674632182197565,3.685253078658833e-09,2.1
407,4.07,17.033411220179126,0.14675396335628207,2.961569907211492e-06,0.17903626802260472,-0.02265990128140939,0.8377125632791437,4.385448157650344e-12,4.385380947278984e-12,0.9999989999966147,-0.9999999999902294,5.9817855274163625,-4.981790509175062,5.981785527372668,1.0000000000073046,4.385448157650344e-12,4.385448157650344e-12,0.005104900856592905,-0.004591429686814963,2.10528701602714,0.002424800427557045,-0.8994160348648492,0.00018211160235026506,3.563811538711269e-09,2.1
408,4.08,17.17670129079962,0.1467539926182919,2.8911147601338434e-06,0.17880980842900027,-0.022632020438542445,0.8377090998463329,4.1792722781318855e-12,4.179323553907672e-12,0.9999989999968207,-0.9999999999906415,5.975484161004742,-4.975489136463134,5.975484160963154,1.0000000000069598,4.1792722781318855e-12,4.1792722781318855e-12,0.005092012518409315,-0.004579804127690906,2.10526960789606,0.0024186985359552654,-0.8994094400069509,0.00017759192709873925,3.4463723872651267e-09,2.1
409,4.09,17.321196162264904,0.14675402118416325,2.8223354903857107e-06,0.17858362755324236,-0.022604157772287196,0.8377056650389848,3.9827888101453754e-12,3.982814078548218e-12,0.9999989999970172,-0.9999999999910345,5.96919055007496,-4.96919551924075,5.9691905500353775,1.0000000000066311,3.9827888101453754e-12,3.9827888101453754e-12,0.005079155938637191,-0.004568207950460265,2.1052523437152235,0.0024126114637990615,-0.8994029727872421,0.0001731844397996196,3.3328036966428948e-09,2.1
410,4.1,17.466905964613503,0.1467540490704548,2.75519223558461e-06,0.1783577252117745,-0.02257631363921263,0.8377022582912113,3.795542127512861e-12,3.795630476595688e-12,0.9999989999972044,-0.9999999999914089,5.962904689519455,-4.962909652400344,5.962904689481781,1.000000000006318,3.795542127512861e-12,3.795542127512861e-12,0.005066331056690734,-0.004556641081480808,2.1052352206385856,0.002406539187176411,-0.8993966305188811,0.00016888635512106733,3.222977888646812e-09,2.1
411,4.11,17.613840913000498,0.14675407629333137,2.689646081696662e-06,0.17813210121751946,-0.022548488386934375,0.8376988790508137,3.6170980223931032e-12,3.617106614235302e-12,0.999998999997383,-0.9999999999917659,5.956626574132699,-4.956631530736388,5.956626574096841,1.0000000000060199,3.6170980223931032e-12,3.6170980223931032e-12,0.005053537811676903,-0.00454510344728398,2.10521823588897,0.0024004816819112092,-0.8993904105717553,0.000164694956904631,3.1167715911235884e-09,2.1
412,4.12,17.76201130841334,0.14675410286857324,2.625659040461737e-06,0.1779067553799677,-0.02252068235431559,0.8376955267789449,3.4470426983792246e-12,3.447020446862127e-12,0.999998999997553,-0.9999999999921061,5.95035619861366,-4.950361148947844,5.950356198579532,1.0000000000057354,3.4470426983792246e-12,3.4470426983792246e-12,0.005040776142402608,-0.004533594974570449,2.1052013867563617,0.002394438923569826,-0.8993843103712161,0.0001606075964465237,3.014065499261123e-09,2.1
413,4.13,17.911427538393625,0.14675412881158537,2.5631940273566863e-06,0.17768168750526406,-0.022492895871663567,0.8376922009497761,3.2849818109384945e-12,3.2849278852663084e-12,0.9999989999977151,-0.9999999999924303,5.944093557568211,-4.944098501640584,5.944093557535728,1.0000000000054647,3.2849818109384945e-12,3.2849818109384945e-12,0.005028045987389402,-0.004522115590213388,2.1051846705962403,0.0023884108874711383,-0.8993783273969821,0.00015662169082163895,2.914744241461048e-09,2.1
414,4.14,18.062100077764978,0.1467541541374063,2.5022148400837965e-06,0.17745689739629225,-0.022465129260921923,0.8376889010501768,3.1305395529677898e-12,3.130606884842917e-12,0.9999989999978695,-0.9999999999927389,5.937838645511479,-4.9378435833297285,5.9378386454805625,1.0000000000052067,3.1305395529677898e-12,3.1305395529677898e-12,0.005015347284882344,-0.004510665221256216,2.1051680848279584,0.0023823975486937025,-0.8993724591819632,0.00015273472124923974,2.818696249636018e-09,2.1
415,4.15,18.214039489367003,0.1467541788607169,2.4426861375719145e-06,0.1772323848527576,-0.022437382835858482,0.8376856265793988,2.983357783342999e-12,2.9833913117771708e-12,0.9999989999980167,-0.9999999999930334,5.931591456870155,-4.931596388441968,5.93159145684073,1.0000000000049607,2.983357783342999e-12,2.983357783342999e-12,0.005002679972864104,-0.004499243794915822,2.1051516269331603,0.002376398882085343,-0.8993667033112139,0.00014894423149928456,2.7258136337857256e-09,2.1
416,4.16,18.367256424795418,0.1467542029958488,2.384573419477997e-06,0.17700814967126788,-0.022409656902249095,0.8376823770487704,2.843095196440494e-12,2.8430591214641423e-12,0.999998999998157,-0.999999999993314,5.9253519859847374,-4.925356911317795,5.9253519859567305,1.0000000000047267,2.843095196440494e-12,2.843095196440494e-12,0.0049900439890611225,-0.004487851238578113,2.1051352944542345,0.0023704148622688942,-0.8993610574207589,0.00014524782633837773,2.6359920607103875e-09,2.1
417,4.17,18.521761625148397,0.14675422655679277,2.3278430061771293e-06,0.17678419164541226,-0.022381951758057298,0.8376791519813958,2.7094265307038874e-12,2.7093882692989022e-12,0.9999989999982907,-0.9999999999935814,5.919120227111728,-4.919125146213709,5.919120227085072,1.0000000000045033,2.7094265307038874e-12,2.7094265307038874e-12,0.004977439270956103,-0.004476487479800109,2.1051190849928108,0.0023644454636508614,-0.8993555191965671,0.0001416431700143576,2.549130636725144e-09,2.1
418,4.18,18.67756592177917,0.14675424955720678,2.27246201922934e-06,0.17656051056583866,-0.02235426769361003,0.837675950911865,2.5820418144199444e-12,2.5819346660715974e-12,0.9999989999984181,-0.9999999999938363,5.91289617442579,-4.912901087304368,5.912896174400419,1.0000000000042908,2.5820418144199444e-12,2.5820418144199444e-12,0.0049648657557991365,-0.004465152446310953,2.1051029962082914,0.0023584906604293687,-0.8993500863735336,0.00013812798477856123,2.4651317942433394e-09,2.1
419,4.19,18.83468023705495,0.14675427201042401,2.2183983623118292e-06,0.17633710622032917,-0.022326604991769448,0.8376727733859686,2.460645646953903e-12,2.4606983117822246e-12,0.9999989999985394,-0.9999999999940787,5.90667982202184,-4.906684728684682,5.9066798219976935,1.000000000004088,2.460645646953903e-12,2.460645646953903e-12,0.004952323380614231,-0.004453846066008525,2.1050870258164207,0.0023525504265998506,-0.8993447567343875,0.000134700049444827,2.383901182100966e-09,2.1
420,4.2,18.993115585122222,0.14675429392946046,2.165620702605493e-06,0.17611397839387385,-0.0222989639281009,0.8376696189604211,2.3449565137767546e-12,2.3450130726160054e-12,0.999998999998655,-0.9999999999943101,5.900471163917108,-4.90047606437188,5.900471163894125,1.000000000003895,2.3449565137767546e-12,2.3449565137767546e-12,0.004939812082214303,-0.004442568266964775,2.105071171587891,0.002346624735964684,-0.899339528108803,0.00013135719798432126,2.305347559498814e-09,2.1
421,4.21,19.152883072678467,0.14675431532702254,2.1140984526248944e-06,0.175891126868743,-0.02227134477103727,0.8376664872025894,2.2347061336954866e-12,2.234656903968012e-12,0.9999989999987654,-0.9999999999945308,5.894270194053142,-4.894275088307505,5.894270194031267,1.0000000000037113,2.2347061336954866e-12,2.2347061336954866e-12,0.004927331797205073,-0.0044313189774201536,2.105055431346978,0.0023407135621374984,-0.8993343983723052,0.0001280973181552967,2.2293826934429377e-09,2.1
